match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,captain,stat_blockedScoringAttempt,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_totalContest,stat_interceptionWon,stat_wasFouled,player_firstName,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_wonContest,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside
12624895,home,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,28.0,26.0,4.0,3.0,0.0,3.0,3.0,23.0,25.0,1.0,,,,,,25.0,32.0,6.7,4.0,0,,3.0,,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,
12624895,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,,,,,,11.0,8.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624895,home,Al-Qadsiah,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,40,40,True,,,,,0.0,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624895,home,Al-Qadsiah,Haitham Mohammed Asiri,asiri-haitham-mohammed,H. M. Asiri,F,19,173.0,106,M,1118489,EUR,993945600,F,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,1.0,2.0,,1.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624895,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624895,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624895,home,Al-Qadsiah,Abdullah Hassoun,abdullah-hassoun,A. Hassoun,D,17,177.0,31,M,983081,EUR,858729600,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624895,home,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600,M,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624895,away,Al Raed,Mshari Sanyoor,mshari-sanyoor,M. Sanyoor,G,50,181.0,64,M,972698,EUR,1007510400,G,50,50,False,17.0,7.0,12.0,2.0,0.0,5.0,7.0,2.0,10.0,15.0,1.0,4.0,5.0,,,90.0,34.0,7.3,10.0,0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
12624895,away,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600,D,8,8,False,24.0,19.0,2.0,1.0,0.0,14.0,16.0,5.0,10.0,2.0,,,,,,89.0,41.0,6.4,11.0,0,,4.0,4.0,1.0,,1.0,,,,,3.0,1.0,,1.0,1.0,,,2.0,,1.0,1.0,,2.0,,,,,,,,,
12624895,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000,D,94,94,False,34.0,27.0,10.0,4.0,0.0,17.0,19.0,10.0,15.0,1.0,,,,,,87.0,48.0,6.8,9.0,0,,3.0,4.0,3.0,1.0,4.0,,,,,3.0,1.0,,,1.0,1.0,Mubarak Abdul Rahman Al Rajeh,,,,,,,,,,,,,1.0,,
12624895,away,Al Raed,Abdullah Hazazi,abdullah-hazazi,A. Hazazi,D,4,182.0,6,M,1548473,EUR,801792000,D,4,4,False,19.0,15.0,2.0,,0.0,14.0,17.0,1.0,2.0,1.0,,,,,,48.0,28.0,5.3,4.0,0,1.0,3.0,2.0,3.0,,2.0,,,,,,,1.0,,1.0,1.0,Abdullah Hazazi,,,,,,,,,,,,,1.0,1.0,
12624895,away,Al Raed,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,13,13,False,37.0,34.0,1.0,,0.0,31.0,33.0,3.0,4.0,2.0,,,,,,90.0,56.0,7.2,3.0,0,1.0,2.0,5.0,8.0,,1.0,,,,,4.0,2.0,1.0,,5.0,,,,,,,,,,,,,,,2.0,,
12624895,away,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000,D,24,24,False,35.0,28.0,5.0,3.0,0.0,20.0,21.0,8.0,15.0,4.0,,,,,,79.0,48.0,6.6,9.0,1,,2.0,3.0,2.0,,,,,,,2.0,2.0,,2.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,
12624895,away,Al Raed,Salomon Tweh,salomon-tweh,S. Tweh,M,5,182.0,194,M,2028904,EUR,1093824000,M,5,5,False,11.0,7.0,1.0,1.0,0.0,5.0,7.0,2.0,4.0,5.0,,,,,,45.0,22.0,6.6,7.0,0,2.0,3.0,5.0,1.0,2.0,,,,,,,,,,1.0,3.0,Salomon Tweh,,,2.0,,,1.0,,,,,,,1.0,,
12624895,away,Al Raed,Mehdi Abeid,mehdi-abeid,M. Abeid,M,,180.0,913,M,73056,EUR,713059200,M,17,17,False,45.0,42.0,2.0,1.0,0.0,35.0,35.0,8.0,11.0,4.0,,,,,,90.0,55.0,6.9,3.0,0,1.0,2.0,4.0,2.0,,2.0,,,,1.0,3.0,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,
12624895,away,Al Raed,Saleh Al-Amri,saleh-al-amri,S. Al-Amri,M,93,176.0,147,M,791578,EUR,750556800,M,15,15,False,56.0,48.0,2.0,1.0,0.0,31.0,34.0,18.0,24.0,7.0,,,,,,90.0,68.0,6.9,11.0,2,1.0,3.0,3.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,2.0,1.0,2.0,,1.0,,,,1.0,1.0,,,,,
12624895,away,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,7,7,False,41.0,32.0,3.0,,0.0,16.0,17.0,16.0,25.0,1.0,,,,,,90.0,55.0,7.0,16.0,1,,4.0,5.0,,2.0,1.0,,True,,,1.0,1.0,1.0,4.0,,2.0,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0
12624895,away,Al Raed,Yousri Bouzok,yousri-bouzok,Y. Bouzok,M,26,175.0,833,M,1007546,EUR,840326400,F,26,26,False,40.0,33.0,3.0,1.0,0.0,21.0,23.0,12.0,21.0,9.0,,,,,,90.0,62.0,6.4,19.0,0,,4.0,6.0,,5.0,,,,,,2.0,1.0,,2.0,1.0,3.0,,4.0,,2.0,1.0,1.0,1.0,,,,,,,,1.0,2.0
12624895,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,True,26.0,23.0,1.0,1.0,0.0,13.0,13.0,10.0,13.0,3.0,,,,,,45.0,39.0,6.4,9.0,0,,6.0,3.0,,2.0,,,,,,2.0,,1.0,,,1.0,,,,2.0,,,3.0,,,,,,,,,
12624895,away,Al Raed,Nawaf Sahli,nawaf-sahli,N. Sahli,F,41,165.0,10,M,1429805,EUR,1052092800,F,41,41,True,6.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,1.0,,,,,,11.0,9.0,6.7,1.0,0,,,,,1.0,,,,,,,,,,,,Nawaf Sahli,,,,,,,,,,,,,1.0,,
12624895,away,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200,D,28,28,True,11.0,8.0,2.0,,0.0,6.0,6.0,2.0,5.0,1.0,,,,,,14.0,15.0,6.0,5.0,0,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12624895,away,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,8.0,2.0,6.1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,
12624895,away,Al Raed,Saleh Alohaymid,saleh-alohaymid,S. Alohaymid,G,22,181.0,14,M,881836,EUR,895708800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624895,away,Al Raed,Anas Al Zahrani,anas-al-zahrani,A. A. Zahrani,M,42,183.0,5,M,1462375,EUR,1058313600,M,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Anas Al Zahrani,,,,,,,,,,,,,,,
12624895,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624895,away,Al Raed,Moses Turay,moses-turay,M. Turay,F,70,180.0,45,M,1410509,EUR,1076457600,F,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Moses,,,,,,,,Turay,,,,,,,
12624895,away,Al Raed,Faisal Nahet,faisal-nahet,F. Nahet,F,,,2,M,1981305,EUR,1124668800,M,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Faisal Nahet,,,,,,,,,,,,,,,
