match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_wonContest,stat_errorLeadToAShot,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_penaltyMiss,captain,stat_penaltyWon,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_lastManTackle,stat_penaltyConceded
12117120,home,São Paulo,Jandrei,,,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,False,42.0,27.0,26.0,12.0,0.0,17.0,18.0,10.0,24.0,1.0,9.0,2.0,3.0,1.0,90.0,52.0,7.4,15.0,0.00403969,0,0.3337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117120,home,São Paulo,Igor Vinícius,,,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,31.0,29.0,1.0,1.0,0.0,20.0,20.0,11.0,14.0,2.0,7.0,,,,80.0,58.0,7.3,7.0,0.0671536,0,,3.0,2.0,3.0,5.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117120,home,São Paulo,Robert Arboleda,,,robert-arboleda,R. Arboleda,D,5,187,3954,M,338937,EUR,688089600,D,5,5,False,44.0,40.0,4.0,3.0,0.0,32.0,35.0,8.0,9.0,1.0,3.0,,,,90.0,52.0,7.3,4.0,0.00250974,0,,,,1.0,7.0,,,1.0,1.0,1.0,,2.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117120,home,São Paulo,Alan Franco,,,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,57.0,52.0,7.0,3.0,0.0,36.0,39.0,16.0,18.0,2.0,5.0,,,,90.0,65.0,7.4,5.0,0.0373643,3,,,,2.0,7.0,,,,1.0,1.0,,,,6.0,1.0,,1.0,1.0,1.0,2.0,0.0615,,,,,,,,,,,,,,,,,,
12117120,home,São Paulo,Welington,,,welington,Welington,M,34,170,939,M,1009920,EUR,982540800,D,6,6,False,37.0,30.0,1.0,,0.0,17.0,18.0,13.0,21.0,,4.0,,,,90.0,59.0,6.7,16.0,0.0121862,0,,2.0,,8.0,4.0,3.0,1.0,3.0,1.0,1.0,3.0,,,3.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12117120,home,São Paulo,Alisson,,,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,False,55.0,48.0,6.0,1.0,0.0,29.0,32.0,19.0,25.0,2.0,5.0,,,,90.0,73.0,6.8,12.0,0.0249112,1,,2.0,,3.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,,,,1.0,,,,1.0,0.0157,1.0,,,,,,,,,,,,,,,,,
12117120,home,São Paulo,Luiz Gustavo,,,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,16,16,False,55.0,51.0,4.0,4.0,0.0,29.0,31.0,22.0,24.0,1.0,1.0,,,,90.0,63.0,6.9,5.0,0.0566748,0,,,,3.0,5.0,,2.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12117120,home,São Paulo,Wellington Rato,,,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,False,37.0,31.0,8.0,4.0,0.0,14.0,15.0,19.0,32.0,,2.0,,,,81.0,56.0,7.5,17.0,0.260934,2,,10.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,,,4.0,,,1.0,,1.0,2.0,,0.1543,1.0,,1.0,1.0,,,,,,,,,,,,,,
12117120,home,São Paulo,Luciano,,,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,32.0,27.0,2.0,2.0,0.0,9.0,10.0,18.0,22.0,,5.0,,,,90.0,47.0,6.7,10.0,0.0237025,5,,,,5.0,1.0,,2.0,,,,2.0,1.0,,,,1.0,1.0,1.0,,2.0,1.1629,,,,,luciano10,2.0,3.0,1.0,1.0,2.1256,1.0,,,,,,,
12117120,home,São Paulo,Lucas Moura,,,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,M,7,7,False,49.0,37.0,4.0,1.0,0.0,11.0,11.0,26.0,39.0,,2.0,,,,89.0,66.0,7.2,22.0,0.235302,1,,1.0,,4.0,8.0,1.0,4.0,,1.0,,5.0,,1.0,3.0,,2.0,1.0,,,1.0,0.0375,4.0,,,,lucasmoura7,,,,,,,True,,,,,,
