match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_lastManTackle,player_firstName,player_lastName,stat_wasFouled,player_sofascoreId,stat_wonContest,stat_totalOffside,stat_bigChanceCreated,stat_aerialLost,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalsPrevented,stat_errorLeadToAShot
12357122,home,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,14.0,11.0,,,0.0,4.0,5.0,7.0,9.0,3.0,71.0,27.0,6.7,8.0,0.0272195,2,,,7.0,5.0,,,,,,1.0,2.0,2.0,,1.0,,,0.2443,,2.0,1.0,1.0,,,,5.0,tiquinho_soares_29,,1.0,,2.0,,,,,,,,,,
12357122,home,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,70,70,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,1.0,19.0,14.0,6.7,2.0,0.00029784,0,,,1.0,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12357122,home,Botafogo,Yarlen,yarlen,Yarlen,F,67,178,673,M,1807776,EUR,1140393600,F,67,67,True,,,,,0.0,,,,,,8.0,3.0,6.5,1.0,,0,,,2.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12357122,home,Botafogo,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,1015291,EUR,936748800,M,8,8,True,2.0,1.0,,,0.0,,,1.0,2.0,,10.0,2.0,6.4,1.0,0.00025313,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,home,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,home,Botafogo,Raúl,raul,Raúl,G,1,189,539,M,866736,EUR,870048000,G,97,97,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,home,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,home,Botafogo,Luis Segovia,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,home,Botafogo,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,home,Botafogo,Kauê,kaue,Kauê,M,56,174,647,M,1463916,EUR,1098403200,M,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Kauê,,,,,,,,,,,,,,,,,
12357122,home,Botafogo,Fabiano Rodrigues Pereira,fabiano-rodrigues-pereira,F. R. Pereira,F,9,183,82,M,1591269,EUR,1145059200,F,79,79,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Fabiano,Rodrigues Pereira,,,,,,,,,,,,,,,,
12357122,away,Fluminense,Fábio,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,19.0,15.0,7.0,3.0,0.0,15.0,17.0,,2.0,12.0,90.0,37.0,7.6,4.0,5.991e-05,0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,4.0,5.0,1.0,1.0,0.5217,
12357122,away,Fluminense,Samuel Xavier,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,29.0,25.0,2.0,1.0,0.0,19.0,20.0,6.0,10.0,2.0,79.0,50.0,6.8,7.0,0.00494037,0,1.0,,5.0,4.0,,1.0,2.0,,,,3.0,,,1.0,,,,,,,,,,,4.0,,,,,1.0,1.0,,,,,,,,,
12357122,away,Fluminense,Marlon,marlon,Marlon,D,4,182,529,M,331853,EUR,810432000,D,4,4,False,58.0,48.0,8.0,3.0,0.0,40.0,45.0,8.0,13.0,4.0,90.0,71.0,7.1,11.0,0.00317223,0,,,3.0,7.0,,7.0,1.0,2.0,2.0,,2.0,1.0,4.0,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,
12357122,away,Fluminense,Manoel,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,False,27.0,24.0,1.0,,0.0,18.0,21.0,6.0,6.0,,79.0,31.0,6.4,3.0,0.00311753,0,,,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12357122,away,Fluminense,Marcelo,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,False,44.0,31.0,8.0,1.0,0.0,14.0,19.0,19.0,31.0,2.0,90.0,80.0,6.8,23.0,0.0759599,2,6.0,2.0,7.0,5.0,2.0,2.0,,2.0,1.0,,1.0,2.0,,3.0,,,0.0412,,1.0,2.0,,,,,3.0,Marcelo12,,,1.0,1.0,1.0,,,,,,,,,
12357122,away,Fluminense,Lima,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,43.0,37.0,5.0,3.0,0.0,25.0,27.0,12.0,16.0,3.0,84.0,53.0,7.1,7.0,0.00474625,1,,,1.0,5.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,,,0.0414,,,1.0,,,,,3.0,,,,,,,,,,,,,,,
12357122,away,Fluminense,Matheus Martinelli,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,58.0,53.0,6.0,1.0,0.0,36.0,39.0,17.0,19.0,2.0,90.0,73.0,6.3,11.0,0.0128513,0,,,8.0,3.0,,,1.0,2.0,2.0,,2.0,,,,,,,,6.0,,,,,,1.0,,,,,,,,,,,,,,,
12357122,away,Fluminense,Marquinhos,marquinhos,Marquinhos,M,7,175,4094,M,1116954,EUR,1049673600,M,77,77,False,26.0,23.0,1.0,1.0,0.0,10.0,10.0,14.0,19.0,2.0,90.0,56.0,6.3,16.0,0.0398824,1,3.0,1.0,7.0,6.0,,2.0,,2.0,,4.0,,,1.0,2.0,,,0.0463,,3.0,1.0,,,Marquinhos,,3.0,_marquinhos011,,,,2.0,,,1.0,1.0,,,,,,
12357122,away,Fluminense,Ganso,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,31.0,28.0,1.0,1.0,0.0,14.0,16.0,14.0,15.0,2.0,63.0,40.0,6.7,5.0,0.00719232,0,,,1.0,4.0,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0
12357122,away,Fluminense,John Kennedy,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,M,9,9,False,10.0,7.0,,,0.0,5.0,7.0,2.0,3.0,4.0,90.0,33.0,6.1,15.0,0.00738657,1,,,14.0,6.0,,2.0,,1.0,,4.0,2.0,1.0,1.0,7.0,,,0.0294,,2.0,1.0,,,,,3.0,,1.0,,,5.0,1.0,,,,,,,,,
12357122,away,Fluminense,Germán Cano,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,63.0,8.0,6.6,,0.00093579,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,germancano14,,,,,,,,,,,,,,
12357122,away,Fluminense,Isaac,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,F,32,32,True,6.0,3.0,,,0.0,2.0,3.0,1.0,3.0,1.0,27.0,17.0,6.9,6.0,0.00402041,1,,,1.0,5.0,,1.0,,1.0,1.0,1.0,,,,2.0,,,0.0641,,1.0,,1.0,,,,2.0,,2.0,,,,,,,,,,,,,
12357122,away,Fluminense,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,34152,EUR,571276800,M,20,20,True,17.0,15.0,3.0,2.0,0.0,4.0,4.0,11.0,13.0,1.0,27.0,18.0,6.6,2.0,0.00722897,0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12357122,away,Fluminense,Alexsander,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,True,17.0,14.0,1.0,,0.0,7.0,9.0,7.0,9.0,1.0,11.0,23.0,6.4,6.0,0.0049194,0,1.0,,3.0,2.0,,,,,,,1.0,,,2.0,,,,,1.0,,,,Alexsander,,1.0,,1.0,,,,,,,,,,,,,
12357122,away,Fluminense,Douglas Costa,douglas-costa,D. Costa,M,,172,5204,M,47908,EUR,653270400,M,90,90,True,12.0,11.0,1.0,,0.0,2.0,2.0,9.0,13.0,1.0,11.0,18.0,6.8,5.0,0.00870733,0,3.0,,1.0,2.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,DC,1.0,,,,,,,,,,,,,
12357122,away,Fluminense,Kauã Elias,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,True,4.0,2.0,,,0.0,,,2.0,4.0,,13.0,9.0,6.6,3.0,0.00044357,0,,,1.0,2.0,,,,,,,,,,3.0,,,,,,,,,Kauã Elias,,,,2.0,,,,,,,,,,,,,
12357122,away,Fluminense,Felipe Alves,felipe-alves,Felipe Alves,G,1,187,336,M,927704,EUR,580176000,G,27,27,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,away,Fluminense,Thiago Santos,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,away,Fluminense,Antônio Carlos,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,away,Fluminense,Diogo Barbosa,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,away,Fluminense,David Terans,david-terans,David Terans,M,80,176,906,M,586662,EUR,776563200,M,80,80,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357122,away,Fluminense,Gabriel Pires,gabriel-pires,G. Pires,M,10,186,398,M,178407,EUR,748310400,M,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
