match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_penaltyFaced,stat_challengeLost,stat_errorLeadToAShot,stat_penaltyConceded
11391420,home,Nice,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4912,M,jeremieboga,367056,EUR,852249600,F,7,7,False,17.0,13.0,,,4.0,5.0,9.0,15.0,,4.0,1.0,1.0,,,,,88.0,30.0,7.4,10.0,0.178725,0,,,,,1.0,5.0,,,,,,1.0,,,,,,3.0,4.0,,1.0,,,,,,,,1.0,1.0,,,,,
11391420,home,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,,894396,EUR,927590400,F,9,9,True,5.0,3.0,,,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,,,,,17.0,12.0,9.0,3.0,0.0555033,2,,,,,1.0,1.0,,1.0,,,1.0,1.0,,,2.0,1.434,1.5874,,1.0,,1.0,,,,,,,,,1.0,2.0,,,,
11391420,home,Nice,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,875,M,,822877,EUR,897091200,F,18,18,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,,,13.0,9.0,6.4,2.0,0.0107339,0,,,,,2.0,3.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11391420,home,Nice,Tom Louchet,tom-louchet,T. Louchet,M,20,176,395,M,,1127313,EUR,1052006400,M,32,32,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,10.0,3.0,6.5,1.0,9.016e-05,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391420,home,Nice,Romain Perraud,romain-perraud,R. Perraud,D,15,173,596,M,,827519,EUR,874886400,D,15,15,True,6.0,5.0,1.0,,2.0,2.0,3.0,4.0,,,,2.0,,,,,9.0,7.0,6.4,2.0,0.0014347,0,,,,3.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11391420,home,Nice,Teddy Boulhendi,teddy-boulhendi,T. Boulhendi,G,77,185,873,M,,1035770,EUR,986688000,G,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391420,home,Nice,Salvatore Sirigu,salvatore-sirigu,S. Sirigu,G,,192,495,M,,18954,EUR,537408000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391420,home,Nice,Ayoub Amraoui,amraoui-ayoub,A. Amraoui,D,88,186,853,M,,1129757,EUR,1084492800,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391420,home,Nice,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,reda.belahyane,1389689,EUR,1086048000,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,Reda Belahyane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391420,home,Nice,Daouda Traore,daouda-traore,D. Traore,M,66,186,118,M,,1390279,EUR,1153526400,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391420,away,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,,164055,EUR,767232000,G,30,30,False,34.0,24.0,18.0,8.0,21.0,24.0,3.0,10.0,,,,8.0,1.0,2.0,3.0,,90.0,45.0,6.8,10.0,0.00076138,0,-0.1037,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1.0,,,
11391420,away,RC Lens,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,abdukodir_khusanov,1194333,EUR,1078012800,D,25,25,False,54.0,48.0,7.0,2.0,37.0,40.0,11.0,14.0,,5.0,1.0,6.0,,,,,90.0,63.0,6.6,6.0,0.00506368,0,,,,,5.0,,3.0,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,4.0,,
11391420,away,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,,860307,EUR,927849600,D,14,14,False,81.0,78.0,3.0,2.0,41.0,42.0,37.0,39.0,1.0,3.0,3.0,1.0,,,,,90.0,90.0,6.5,5.0,0.0226945,1,,,,,5.0,,1.0,,1.0,,1.0,,1.0,,1.0,0.0636,0.3237,,,,2.0,,,,,,,,,,,,4.0,1.0,
11391420,away,RC Lens,Massadio Haïdara,massadio-haidara,M. Haïdara,D,21,179,600,M,,143344,EUR,723254400,D,21,21,False,49.0,46.0,2.0,,21.0,22.0,26.0,29.0,1.0,5.0,3.0,1.0,,,,,90.0,67.0,6.8,7.0,0.0292701,0,,,,2.0,3.0,1.0,,,2.0,2.0,,,2.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,
11391420,away,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172,407,M,,579576,EUR,735782400,M,2,2,False,51.0,42.0,3.0,2.0,18.0,21.0,25.0,33.0,2.0,3.0,3.0,2.0,,,,,90.0,69.0,6.8,13.0,0.0390704,0,,,,1.0,4.0,1.0,,3.0,1.0,1.0,2.0,1.0,,,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,
11391420,away,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,,1128530,EUR,994032000,M,23,23,False,30.0,26.0,1.0,,13.0,13.0,13.0,17.0,2.0,9.0,2.0,3.0,,,,,82.0,42.0,7.3,4.0,0.17548,1,,Neil,El Aynaoui,1.0,3.0,,,,2.0,1.0,1.0,1.0,5.0,,,0.0324,,,,,,,,,1.0,,,,,,,,1.0,,
11391420,away,RC Lens,Salis Abdul Samed,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,,993455,EUR,954028800,M,6,6,False,67.0,64.0,,,33.0,33.0,31.0,34.0,,1.0,1.0,3.0,,,,,90.0,73.0,6.3,4.0,0.0309743,0,,,,1.0,4.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
11391420,away,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,przemek.franek_,286909,EUR,797644800,M,29,29,False,28.0,21.0,2.0,1.0,6.0,9.0,15.0,20.0,1.0,2.0,2.0,3.0,,,,,74.0,46.0,6.7,14.0,0.0898968,1,,,,3.0,8.0,1.0,,,1.0,1.0,,2.0,,,,0.0182,,1.0,,1.0,4.0,,1.0,,,,,,,,,,3.0,,
11391420,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,,788921,EUR,656812800,F,7,7,False,46.0,34.0,3.0,,16.0,19.0,18.0,27.0,3.0,5.0,1.0,2.0,,,,,82.0,58.0,7.0,13.0,0.0910599,2,,,,,2.0,,,,1.0,1.0,1.0,2.0,1.0,,,0.0403,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
11391420,away,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,,1023091,EUR,978652800,F,10,10,False,33.0,29.0,1.0,,18.0,20.0,12.0,20.0,,4.0,2.0,3.0,,,,,74.0,53.0,7.5,11.0,0.0386771,2,,,,,,,,2.0,2.0,2.0,,1.0,2.0,,,0.1715,,7.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,
11391420,away,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,,227862,EUR,798249600,F,22,22,False,15.0,13.0,,,4.0,4.0,9.0,12.0,1.0,1.0,,,,,,,74.0,22.0,6.8,5.0,0.0168475,2,,,,1.0,3.0,,,,,,1.0,,,,1.0,0.1465,0.0625,1.0,,,,,1.0,,1.0,,,,,,,,,,
11391420,away,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,483,M,,787540,EUR,840499200,M,11,11,True,12.0,7.0,1.0,,4.0,4.0,3.0,10.0,,,,,,,,,16.0,14.0,6.2,7.0,0.00896213,0,,,,2.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,
11391420,away,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,,1048889,EUR,1053129600,M,18,18,True,15.0,14.0,,,2.0,2.0,12.0,13.0,,,,2.0,,,,,16.0,15.0,6.5,1.0,0.042881,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
11391420,away,RC Lens,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,e.wahi7,979315,EUR,1041465600,F,9,9,True,6.0,5.0,,,1.0,1.0,4.0,6.0,,,,1.0,,,,,16.0,7.0,6.5,2.0,0.0312914,0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11391420,away,RC Lens,Oscar Cortés,oscar-cortes,O. Cortés,M,7,176,1492,M,,1173564,EUR,1070409600,F,15,15,True,7.0,5.0,,,,1.0,5.0,6.0,1.0,1.0,,1.0,,,,,8.0,8.0,6.6,3.0,0.0204271,0,,Oscar Cortés,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
11391420,away,RC Lens,Morgan Guilavogui,morgan-guilavogui,M. Guilavogui,F,29,188,3076,M,MorganGuila,990743,EUR,889488000,F,27,27,True,7.0,7.0,,,,,7.0,7.0,1.0,3.0,,1.0,,,,,8.0,15.0,7.1,1.0,0.0281456,1,,,,,1.0,,,1.0,2.0,,1.0,,,,1.0,0.0343,0.0796,,,,,,,,,,,,,,,,,,
11391420,away,RC Lens,Jean-Louis Leca,jean-louis-leca,J. Leca,G,,180,46,M,,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391420,away,RC Lens,Keny Mbala,keny-mbala,K. Mbala,D,4,191,30,M,,1546402,EUR,1086134400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,Keny,Mbala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391420,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177,523,M,,231946,EUR,755481600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391420,away,RC Lens,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,,801287,EUR,899683200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
