match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,from,description
14062183,FT,0.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14062183,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,,,
14062183,,,,,86,,,5,,,substitution,,125391009.0,False,True,regular,,,,,,,
14062183,,,,,86,,,5,,,substitution,,125391008.0,False,True,regular,,,,,,,
14062183,,,,,85,,,6,,,card,,124554083.0,,True,yellow,Lukas Ullrich,Foul,False,1083382.0,Lukas Ullrich,,
14062183,,,,,79,,,12,,,substitution,,125390979.0,False,False,regular,,,,,,,
14062183,,,,,79,,,12,,,substitution,,125390978.0,False,False,regular,,,,,,,
14062183,,,,,75,,,16,,,substitution,,125390972.0,False,True,regular,,,,,,,
14062183,,0.0,3.0,,74,,,17,,,goal,,336074899.0,,False,regular,,,,794298.0,Deniz Undav,,
14062183,,,,,73,,,18,,,substitution,,125390954.0,False,False,regular,,,,,,,
14062183,,0.0,2.0,,67,,,24,,,goal,,336073998.0,,False,ownGoal,,,,1002920.0,Joseph Scally,owngoal,
14062183,,,,,65,,,26,,,substitution,,125390910.0,False,True,regular,,,,,,,
14062183,,,,,65,,,26,,,substitution,,125390909.0,False,True,regular,,,,,,,
14062183,,,,,61,,,30,,,substitution,,125390873.0,False,False,regular,,,,,,,
14062183,,,,,61,,,30,,,substitution,,125390859.0,False,False,regular,,,,,,,
14062183,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14062183,,,,,45,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
14062183,,,,,43,,,3,,,card,,124553654.0,,False,yellow,Atakan Karazor,Foul,False,801030.0,Atakan Karazor,,
14062183,,0.0,1.0,,30,,,16,,,goal,,336065328.0,,False,regular,,,,990201.0,Jamie Leweling,,
14062183,,,,,13,,,33,,,inGamePenalty,,118600709.0,,True,missed,,goalkeeperSave,,259803.0,Haris Tabaković,,Goalkeeper save
