match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_errorLeadToAGoal,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_penaltyMiss,stat_bigChanceCreated,stat_penaltySave,stat_penaltyFaced,player_sofascoreId,stat_goals,stat_penaltyConceded
14062183,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,49.0,39.0,19.0,9.0,0.0,34.0,39.0,5.0,10.0,1.0,15.0,4.0,4.0,6.0,1.0,1.0,1.0,90.0,68.0,8.1,10.0,0.00204484,123.24338998064,15.0,88.2,12.18,0.8951,0,0.2599,0.03,0.01,-0.09,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,28.0,22.0,3.0,1.0,0.0,13.0,19.0,9.0,9.0,,3.0,,,,,,,90.0,55.0,4.5,18.0,0.00900677,86.938766221439,10.0,47.46,30.24,,0,,0.02,-0.08,-1.0,,2.0,10.0,4.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,30.394427120773,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Kota Takai,kota-takai,K. Takai,D,14,192,3523,M,1144143,EUR,1094256000,D,14,14,False,74.0,67.0,10.0,5.0,0.0,54.0,56.0,13.0,18.0,7.0,5.0,,,,,,,90.0,90.0,6.8,8.0,0.0109656,141.54691164961,17.0,38.43,23.1,,0,,0.02,0.08,-0.15,,,1.0,3.0,,,,,1.0,,,1.0,,,23.172848249622,1.0,Kota Takai,,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,58.0,53.0,1.0,1.0,0.0,41.0,44.0,12.0,14.0,9.0,8.0,,,,,,,90.0,72.0,6.4,6.0,0.0500755,147.03646094629,17.0,76.545,21.315,,0,,0.16,0.08,-0.37,,,2.0,4.0,,,,,1.0,,,1.0,,,29.835157130473,1.0,,,2.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,False,19.0,15.0,5.0,2.0,0.0,8.0,10.0,7.0,9.0,3.0,1.0,,,,,,,86.0,41.0,6.3,8.0,0.0803253,90.445914581761,6.0,66.78,26.355,,0,,0.16,0.11,-0.23,,3.0,2.0,,,,1.0,,,,,1.0,,1.0,79.76435266782,4.0,Lukas Ullrich,,,,2.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,M,16,16,False,38.0,32.0,2.0,,0.0,23.0,26.0,9.0,12.0,,6.0,,,,,,,86.0,54.0,6.5,10.0,0.0032201,98.584439268418,13.0,5.145,10.185,,1,,0.04,0.07,-0.26,,1.0,5.0,7.0,3.0,,,,5.0,,,3.0,1.0,1.0,,,,,1.0,1.0,,1.0,3.0,,,1.0,0.017,-0.1,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,False,31.0,26.0,1.0,,0.0,13.0,15.0,13.0,16.0,1.0,5.0,,,,,,,75.0,45.0,6.6,7.0,0.0359595,137.13997828314,13.0,72.45,31.395,,3,,0.25,0.28,-0.17,,,4.0,1.0,1.0,1.0,,,1.0,,,1.0,,,65.685717610167,3.0,,,2.0,,1.0,2.0,1.0,,,1.0,0.047,0.0,2.0,1.0,0.0596,,,,,,,,,,
14062183,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,21.0,14.0,2.0,,0.0,10.0,12.0,4.0,9.0,,1.0,,,,,,,65.0,37.0,6.4,15.0,0.00406158,80.447838390848,7.0,64.785,35.595,,1,,-0.15,0.33,-0.01,,2.0,3.0,2.0,,1.0,3.0,2.0,,,,4.0,,1.0,50.834532632604,2.0,,,,,1.0,1.0,,,,,0.0507,-0.28,,,,1.0,,,,,,,,,
14062183,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,27.0,18.0,5.0,,0.0,12.0,16.0,6.0,11.0,,1.0,,,,,,,65.0,43.0,6.5,17.0,0.228463,26.0282030735,4.0,0.105,9.03,,1,,0.36,0.02,-0.11,,1.0,5.0,2.0,1.0,2.0,,,1.0,,,5.0,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,0.0105,-0.03,,,,,True,,,,,,,,
14062183,home,Borussia M'gladbach,Shuto Machino,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,M,18,18,False,21.0,13.0,2.0,1.0,0.0,7.0,10.0,6.0,11.0,3.0,3.0,,,,,,,90.0,39.0,6.5,14.0,0.00651484,56.463012289845,8.0,21.0,8.715,,2,,-0.16,0.27,-0.04,,1.0,4.0,4.0,1.0,,2.0,,1.0,,,1.0,2.0,1.0,10.767738899138,1.0,,,,1.0,,,1.0,,,2.0,0.1518,-0.51,,,,,,1.0,,,,,,,
14062183,home,Borussia M'gladbach,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,15,15,False,24.0,15.0,,,0.0,9.0,14.0,6.0,10.0,,5.0,,,,,,,90.0,31.0,5.1,13.0,0.00579451,43.455333140126,3.0,33.39,35.385,,1,,-0.19,0.09,-0.02,,,8.0,1.0,,2.0,,,,,,2.0,,2.0,35.386633422805,1.0,,,4.0,1.0,,,,,,,0.7884,-0.89,1.0,,0.6545,,,1.0,1.0,,,,,,
14062183,home,Borussia M'gladbach,Wael Mohya,wael-mohya,W. Mohya,M,36,176,520,M,1995809,EUR,1230681600,M,36,36,True,9.0,5.0,,,0.0,1.0,3.0,4.0,6.0,1.0,1.0,,,,,,,25.0,14.0,6.3,5.0,0.0176362,74.817373937455,5.0,65.835,24.255,,0,,-0.19,0.16,-0.09,,,1.0,,,,1.0,,,,,,,,71.037405154515,4.0,Wael Mohya,,,,,,,1.0,,,,,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Alejo Sarco,sarco-alejo,A. Sarco,F,8,179,3124,M,1482433,EUR,1136505600,F,8,8,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,25.0,5.0,6.4,2.0,0.00723465,,,,,,1,,0.08,,-0.05,,,2.0,,1.0,1.0,,,,,,,,,,,Alejo Sarco,,,,,,,1.0,,,0.0423,0.01,,,,1.0,,,,1.0,,,,,
14062183,home,Borussia M'gladbach,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,True,20.0,18.0,1.0,,0.0,7.0,8.0,11.0,12.0,,1.0,,,,,,,15.0,28.0,6.5,6.0,0.0165534,137.61116016598,13.0,60.69,22.365,,1,,-0.01,0.16,-0.02,,1.0,3.0,1.0,,1.0,2.0,1.0,,,,1.0,,1.0,69.791422123024,3.0,,,,,,,,1.0,,,0.0474,-0.05,,,,1.0,,,,,,,,,
14062183,home,Borussia M'gladbach,Fabio Chiarodia,fabio-chiarodia,F. Chiarodia,D,2,186,609,M,1130067,EUR,1117929600,D,2,2,True,7.0,6.0,1.0,,0.0,4.0,4.0,2.0,3.0,1.0,1.0,,,,,,,10.0,10.0,7.0,1.0,0.017771,65.0955728715,5.0,52.5,43.995,,1,,0.06,0.16,0.27,,,,1.0,,,,,1.0,,,,,,44.183780112163,1.0,Fabio Chiarodia,,,,,,1.0,,,1.0,0.0195,-0.08,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,362,M,990209,EUR,981504000,M,6,6,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,,,10.0,2.0,6.6,,0.00315007,9.1009938468279,1.0,7.245,7.245,,0,,0.0,0.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062183,home,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Grant-Leon Ranos,,,,,,,,,,,,,,,,,,,,,,,,
14062183,away,VfB Stuttgart,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2048,M,584722,EUR,844041600,G,33,33,False,29.0,24.0,8.0,3.0,0.0,23.0,24.0,1.0,5.0,,10.0,2.0,1.0,3.0,,,,90.0,39.0,7.9,5.0,0.00024882,62.847166519876,11.0,32.445,7.665,0.5149,0,0.7142,0.08,0.01,0.25,0.43,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14062183,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,False,34.0,26.0,2.0,1.0,0.0,8.0,12.0,18.0,22.0,1.0,3.0,,,,,,,90.0,49.0,6.8,10.0,0.183322,150.48759455725,14.0,97.545,21.84,,2,,-0.15,0.24,-0.01,,,3.0,4.0,,,,,2.0,,,2.0,1.0,1.0,34.485299932426,2.0,,,2.0,1.0,,,1.0,1.0,,1.0,0.0923,-0.33,,1.0,,1.0,,,,1.0,,,,,
14062183,away,VfB Stuttgart,Finn Jeltsch,jeltsch-finn,F. Jeltsch,D,29,188,1205,M,1418649,EUR,1153094400,D,29,29,False,57.0,51.0,2.0,,0.0,20.0,21.0,31.0,36.0,2.0,7.0,,,,,,,90.0,63.0,6.9,7.0,0.0301078,231.44472780624,23.0,51.66,14.28,,0,,0.17,0.22,-0.02,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,26.891398252973,1.0,Finn Jeltsch,,,,,,,,,,,,,1.0,,,,,,,,,,,
14062183,away,VfB Stuttgart,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,74.0,65.0,8.0,6.0,0.0,35.0,38.0,30.0,36.0,5.0,5.0,,,,,,,90.0,90.0,8.3,9.0,0.0362801,117.00986536962,20.0,67.305,12.705,,1,,0.44,0.17,0.48,,,,6.0,,,,,2.0,,,,1.0,,14.474982590663,1.0,,,,3.0,2.0,1.0,1.0,2.0,,,0.0115,-0.08,,,,1.0,,,,,,,,,
14062183,away,VfB Stuttgart,Ramon Hendriks,ramon-hendriks,R. Hendriks,D,3,189,435,M,916943,EUR,995414400,D,3,3,False,33.0,30.0,,,0.0,4.0,5.0,26.0,28.0,2.0,4.0,,,,,,,73.0,53.0,7.1,9.0,0.192831,172.71628714809,16.0,134.295,29.82,,1,,0.24,0.21,0.29,,3.0,3.0,2.0,,2.0,,,1.0,,,1.0,1.0,1.0,109.9588933114,4.0,,,,,,,1.0,,2.0,1.0,0.0183,-0.13,,,,,,,,,,,,,
14062183,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,70.0,61.0,2.0,1.0,0.0,22.0,22.0,39.0,48.0,,6.0,,,,,,,90.0,75.0,6.6,11.0,0.355213,90.040855561348,18.0,-0.84000000000005,3.57,,0,,-0.14,0.2,0.2,,,1.0,3.0,,,,,,,,2.0,1.0,1.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,True,,,1.0,,,,,
14062183,away,VfB Stuttgart,Angelo Stiller,stiller-angelo,A. Stiller,M,6,183,7426,M,901882,EUR,986342400,M,6,6,False,72.0,66.0,3.0,2.0,1.0,22.0,24.0,44.0,48.0,3.0,7.0,,,,,,,79.0,89.0,7.3,12.0,0.123878,125.98037023536,19.0,15.855,9.24,,0,,0.3,0.11,0.24,,4.0,4.0,4.0,,2.0,,,1.0,,,,2.0,1.0,,,,,1.0,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,
14062183,away,VfB Stuttgart,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10055,M,1153265,EUR,1102464000,M,27,27,False,34.0,27.0,2.0,2.0,0.0,3.0,6.0,24.0,28.0,1.0,6.0,,,,,,,90.0,55.0,7.1,15.0,0.268212,165.90624913649,21.0,85.47,14.385,,3,,0.26,0.44,0.19,,3.0,3.0,4.0,,1.0,2.0,1.0,2.0,,,3.0,1.0,,42.329666684956,3.0,Badredine Bouanani,,1.0,,,,2.0,1.0,1.0,1.0,0.1124,-0.32,,,,2.0,,,,,,,bouanani,,
14062183,away,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,False,29.0,25.0,1.0,,0.0,7.0,7.0,18.0,22.0,1.0,5.0,,,,,,,79.0,44.0,6.9,6.0,0.0970907,80.385960807585,15.0,22.68,11.55,,4,,0.27,0.11,0.19,,1.0,2.0,4.0,,,2.0,2.0,1.0,,,1.0,1.0,1.0,13.797637623883,1.0,,,1.0,,,1.0,,1.0,,,0.4875,-0.53,3.0,,1.2927,1.0,,2.0,,,,,,,
