match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalClearance,player_firstName,player_lastName,player_sofascoreId,stat_fouls,stat_totalCross,stat_dispossessed,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated
10388226,home,Eintracht Frankfurt,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23574,M,871706,EUR,912816000,F,9,9,False,24.0,14.0,,,4.0,7.0,10.0,19.0,4.0,,,90.0,40.0,6.8,15.0,0.2009,0.0,0.31289,2,,2.0,2.0,10.0,6.0,1.0,6.0,4.0,1.0,1.0,,,,,,1.0,,,,RKM,4.0,2.0,1.0,,,,,1.0,,,,
10388226,home,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,6,6,True,8.0,7.0,,,2.0,2.0,5.0,6.0,2.0,,,19.0,10.0,6.0,2.0,0.0,0.0,0.00164765,0,,,,3.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10388226,home,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,794338,EUR,839203200,M,15,15,True,10.0,7.0,1.0,,1.0,1.0,6.0,9.0,1.0,,,19.0,12.0,6.3,4.0,0.0,0.0,0.0232318,0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,kamadadaichi,,,,,,,,,,,,
10388226,home,Eintracht Frankfurt,Lucas Alario,lucas-alario,L. Alario,F,27,184,1106,M,249893,EUR,718502400,F,21,21,True,5.0,5.0,,,,,5.0,5.0,,,,9.0,7.0,6.5,1.0,0.0,0.0,0.0179464,0,,1.0,2.0,4.0,2.0,1.0,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,
10388226,home,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,25,25,True,,,,,,,,,,,,1.0,2.0,,1.0,0.0,0.0,0.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388226,home,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388226,home,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388226,home,Eintracht Frankfurt,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,30,30,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,Paxten Aaronson,,,,,,,,,,,,,,
10388226,home,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388226,home,Eintracht Frankfurt,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,11,11,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388226,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,33,33,False,35.0,28.0,12.0,6.0,27.0,31.0,1.0,4.0,7.0,,,90.0,42.0,6.3,7.0,0.0,0.0,0.00027559,0,-0.8002,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,
10388226,away,VfB Stuttgart,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,799046,EUR,837820800,D,2,2,False,38.0,26.0,8.0,3.0,15.0,19.0,11.0,22.0,3.0,,,90.0,65.0,6.5,23.0,0.0,0.0,0.0175913,0,,2.0,1.0,4.0,5.0,1.0,1.0,1.0,,,,2.0,1.0,3.0,1.0,,3.0,,,,,3.0,1.0,,,,,,,,,
10388226,away,VfB Stuttgart,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2692,M,829022,EUR,881798400,D,5,5,False,66.0,52.0,11.0,6.0,45.0,52.0,7.0,14.0,5.0,,,90.0,91.0,8.3,15.0,0.2213,0.0682,0.00413297,2,,1.0,5.0,1.0,10.0,,2.0,2.0,1.0,,6.0,1.0,,1.0,2.0,1.0,7.0,,,,,,,,,1.0,,,,2.0,,
10388226,away,VfB Stuttgart,Hiroki Itō,hiroki-ito,H. Itō,D,21,188,6725,M,873106,EUR,926467200,D,21,21,False,63.0,53.0,13.0,6.0,47.0,52.0,6.0,11.0,6.0,,,90.0,79.0,7.1,10.0,0.0,0.0,0.00266802,0,,,,1.0,3.0,1.0,,,,,2.0,2.0,1.0,,1.0,,8.0,,,hiroki_ito38,,,,,,,,1.0,,,,
10388226,away,VfB Stuttgart,Borna Sosa,borna-sosa,B. Sosa,M,24,187,3743,M,357584,EUR,885340800,D,24,24,False,50.0,39.0,4.0,4.0,21.0,26.0,21.0,32.0,2.0,,,90.0,84.0,7.8,17.0,0.0,0.0,0.358757,0,,3.0,2.0,3.0,6.0,,,,,,4.0,3.0,3.0,1.0,1.0,3.0,5.0,,,BornaSosa,,8.0,,,3.0,,,,,,,
10388226,away,VfB Stuttgart,Wataru Endo,wataru-endo,W. Endo,M,3,178,19849,M,143040,EUR,729216000,M,3,3,False,43.0,35.0,4.0,2.0,14.0,21.0,21.0,22.0,11.0,,,90.0,63.0,7.2,12.0,0.0,0.0,0.0346341,0,,,,2.0,8.0,,4.0,3.0,,,,3.0,3.0,2.0,2.0,1.0,3.0,,,endowataru,1.0,,1.0,True,,,,,,,,
10388226,away,VfB Stuttgart,Atakan Karazor,atakan-karazor,A. Karazor,M,16,190,1082,M,801030,EUR,845164800,M,16,16,False,57.0,47.0,2.0,,33.0,36.0,14.0,21.0,10.0,,,90.0,80.0,7.1,12.0,0.0465,0.0,0.0112844,1,,5.0,4.0,13.0,11.0,5.0,1.0,1.0,1.0,,2.0,4.0,2.0,,2.0,,2.0,,,,2.0,,1.0,,,,,,,2.0,,
10388226,away,VfB Stuttgart,Genki Haraguchi,genki-haraguchi,G. Haraguchi,M,78,177,395,M,48243,EUR,673747200,M,17,17,False,26.0,17.0,2.0,1.0,6.0,10.0,11.0,16.0,4.0,,,78.0,38.0,7.2,13.0,0.0,0.0,0.0520736,0,,,2.0,4.0,7.0,2.0,4.0,3.0,,,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,1.0
10388226,away,VfB Stuttgart,Gil Dias,gil-dias,Gil,M,23,186,345,M,583838,EUR,843868800,F,31,31,False,28.0,20.0,1.0,1.0,9.0,10.0,11.0,18.0,6.0,,,63.0,43.0,6.4,16.0,0.0146,0.0,0.0169501,1,,3.0,3.0,11.0,5.0,1.0,6.0,1.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,
10388226,away,VfB Stuttgart,Juan José Perea,juan-jose-perea,J. J. Perea,F,9,184,380,M,945145,EUR,951264000,F,11,11,False,10.0,6.0,1.0,1.0,3.0,4.0,3.0,6.0,2.0,,,63.0,15.0,6.5,6.0,0.082,0.0,0.00310497,1,,1.0,,4.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,
10388226,away,VfB Stuttgart,Tiago Tomás,tiago-tomas,T. Tomás,F,8,180,1353,M,983540,EUR,1024185600,F,10,10,False,25.0,19.0,2.0,2.0,5.0,8.0,14.0,18.0,8.0,,,63.0,37.0,6.9,10.0,0.0,0.0,0.0531496,0,,1.0,,4.0,7.0,,4.0,4.0,,,,,,1.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,
10388226,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,M,22,22,True,6.0,6.0,,,2.0,2.0,4.0,4.0,2.0,,,27.0,15.0,6.7,3.0,0.0483,0.1472,0.00193369,2,,1.0,,4.0,3.0,1.0,4.0,3.0,1.0,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,
10388226,away,VfB Stuttgart,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,477,M,954060,EUR,982454400,M,7,7,True,10.0,7.0,,,3.0,4.0,4.0,7.0,2.0,,,27.0,19.0,6.8,6.0,0.0,0.0,0.01186,0,,,,1.0,4.0,,2.0,2.0,,,1.0,2.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,
10388226,away,VfB Stuttgart,Silas,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7725,M,949062,EUR,907632000,F,14,14,True,4.0,2.0,,,,1.0,2.0,3.0,,,,27.0,12.0,7.2,5.0,0.3587,0.9188,0.00169062,2,,,1.0,3.0,1.0,,,,,,,,,3.0,,,,,,silas,3.0,,,,,2.0,1.0,,,,,
10388226,away,VfB Stuttgart,Enzo Millot,millot-enzo,E. Millot,M,10,175,4915,M,957889,EUR,1026864000,M,8,8,True,7.0,6.0,,,4.0,4.0,2.0,3.0,2.0,,,12.0,11.0,6.6,3.0,0.0283,0.0,0.00335711,1,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
10388226,away,VfB Stuttgart,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388226,away,VfB Stuttgart,Josha Vagnoman,josha-vagnoman,J. Vagnoman,D,4,186,549,M,906278,EUR,976492800,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388226,away,VfB Stuttgart,Dan-Axel Zagadou,dan-axel-zagadou,D. Zagadou,D,23,196,1086,M,826205,EUR,928368000,D,23,23,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388226,away,VfB Stuttgart,Nikolas Nartey,nartey-nikolas,N. Nartey,M,28,185,699,M,861981,EUR,951177600,M,28,28,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388226,away,VfB Stuttgart,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
