match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_wasFouled,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,captain,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_accurateCross,stat_savedShotsFromInsideTheBox
10382108,away,Fortuna Sittard,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182,50,M,257407,EUR,840672000,M,21,21,False,31.0,25.0,7.0,4.0,18.0,20.0,7.0,11.0,4.0,1.0,,,,90.0,62.0,7.2,13.0,0,,3.0,1.0,9.0,1.0,3.0,3.0,1.0,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,
10382108,away,Fortuna Sittard,Arianit Ferati,arianit-ferati,A. Ferati,M,10,168,71,M,548088,EUR,873590400,M,19,19,False,36.0,26.0,7.0,1.0,15.0,19.0,11.0,18.0,2.0,9.0,,,,88.0,60.0,7.8,13.0,2,1.0,,2.0,6.0,1.0,3.0,3.0,1.0,,,,1.0,,1.0,1.0,1.0,3.0,,,1.0,,,,,,1.0,,,
10382108,away,Fortuna Sittard,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170,335,M,901857,EUR,989107200,M,85,85,False,17.0,12.0,4.0,2.0,4.0,7.0,8.0,15.0,,7.0,,,,78.0,36.0,6.7,17.0,1,5.0,,3.0,5.0,2.0,3.0,2.0,4.0,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,1.0,,
10382108,away,Fortuna Sittard,Oğuzhan Özyakup,oguzhan-ozyakup,O. Özyakup,M,,180,252,M,137642,EUR,717206400,M,15,15,False,36.0,27.0,2.0,1.0,11.0,13.0,16.0,24.0,1.0,4.0,,,,88.0,48.0,6.4,14.0,0,1.0,2.0,4.0,4.0,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,2.0,,,2.0,,,,,,,
10382108,away,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178,215,M,605650,EUR,858211200,M,7,7,False,16.0,13.0,2.0,2.0,1.0,2.0,12.0,17.0,1.0,7.0,,,,78.0,39.0,7.1,10.0,2,3.0,,6.0,7.0,1.0,4.0,4.0,1.0,,,,3.0,,,,2.0,3.0,2.0,,1.0,1.0,,,1.0,,,1.0,,
10382108,away,Fortuna Sittard,Burak Yılmaz,burak-yilmaz,B. Yılmaz,F,,188,1198,,18864,EUR,490233600,F,17,17,False,38.0,34.0,4.0,3.0,10.0,11.0,24.0,28.0,2.0,3.0,,,,90.0,52.0,6.7,10.0,2,1.0,1.0,6.0,3.0,1.0,,,2.0,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,,True,,,,3.0,,
10382108,away,Fortuna Sittard,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,M,10,10,True,24.0,16.0,2.0,1.0,7.0,11.0,9.0,13.0,2.0,5.0,,,,74.0,44.0,6.4,17.0,0,,1.0,7.0,6.0,2.0,2.0,,3.0,1.0,,,1.0,1.0,,,,2.0,,4.0,,,,,,,,,,
10382108,away,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,True,5.0,2.0,,,,1.0,2.0,5.0,,2.0,,,,12.0,11.0,7.2,5.0,1,1.0,,2.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,
10382108,away,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,1069244,EUR,931305600,F,77,77,True,1.0,1.0,,,,,1.0,1.0,,,,,,12.0,3.0,6.5,,1,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
10382108,away,Fortuna Sittard,Roel Janssen,roel-janssen,R. Janssen,D,,177,10,M,110360,EUR,645494400,D,4,4,True,3.0,,2.0,,,1.0,,2.0,2.0,1.0,,,,8.0,6.0,6.6,3.0,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10382108,away,Fortuna Sittard,Cole Bassett,cole-bassett,C. Bassett,M,23,180,214,M,945420,EUR,996278400,M,8,8,True,4.0,2.0,,,,,2.0,4.0,,1.0,,,,8.0,7.0,6.5,3.0,0,,,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
10382108,away,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382108,away,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183,70,M,361764,EUR,859161600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382108,away,Fortuna Sittard,Mike van Beijnen,mike-van-beijnen,M. v. Beijnen,D,,187,18,M,1010516,EUR,920764800,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382108,away,Fortuna Sittard,Vasilios Sourlis,vasilios-sourlis,V. Sourlis,M,90,182,132,M,983032,EUR,1037232000,F,90,90,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Vasilios,Sourlis,,,,,,,,,,,,,,,,,,
10382108,away,Fortuna Sittard,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,M,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382108,away,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,148615,EUR,700876800,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
