match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,captain,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_fouls,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot,stat_goals,stat_hitWoodwork
11368691,away,Sevilla,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,30.0,19.0,9.0,2.0,15.0,16.0,4.0,14.0,9.0,5.0,,,,,90.0,46.0,8.3,12.0,0.00110866,3,,,,,1.0,6.0,1.0,7.0,,,,,1.0,1.0,1.0,,0.5282,True,2.0,,1.0,,,,,2.0,1.0121,SergioRamos,,1.0,,,1.0,
11368691,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,2,2,False,32.0,22.0,10.0,4.0,13.0,16.0,9.0,17.0,5.0,5.0,,,,,90.0,50.0,7.2,13.0,0.00628853,0,,,,1.0,3.0,2.0,7.0,3.0,1.0,,1.0,,,,,1.0,,,3.0,3.0,1.0,,,,2.0,,,,,,,,,
11368691,away,Sevilla,Marcos Acuña,marcos-acuna,M. Acuña,D,21,172,8244,M,578560,EUR,688608000,D,19,19,False,20.0,13.0,5.0,1.0,7.0,9.0,9.0,21.0,1.0,8.0,,,,,88.0,69.0,7.3,30.0,0.0814086,0,,,,10.0,1.0,,8.0,9.0,1.0,2.0,3.0,2.0,,4.0,3.0,3.0,,,,,5.0,1.0,,,3.0,,,marcos.acuna10,3.0,,,,,
11368691,away,Sevilla,Óliver Torres,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,30.0,19.0,2.0,,8.0,8.0,11.0,22.0,,7.0,,,,,81.0,42.0,6.4,15.0,0.00932982,0,,,,,1.0,,7.0,2.0,1.0,1.0,3.0,1.0,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,
11368691,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,False,26.0,19.0,3.0,,12.0,14.0,7.0,12.0,1.0,5.0,,,,,90.0,40.0,6.9,8.0,0.00278135,0,,,,,1.0,2.0,7.0,8.0,2.0,1.0,,,,4.0,4.0,2.0,,,,2.0,,,,,3.0,,,,,,,,,
11368691,away,Sevilla,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,15.0,12.0,,,5.0,7.0,7.0,8.0,1.0,1.0,,,,,90.0,24.0,6.8,4.0,0.00238456,0,,,,,1.0,,2.0,4.0,,,,,,2.0,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,
11368691,away,Sevilla,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,False,9.0,6.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0,,,,,90.0,23.0,6.4,9.0,0.00093868,2,,,,,3.0,2.0,9.0,3.0,1.0,,4.0,,,,,1.0,0.0637,,,1.0,2.0,,,1.0,1.0,1.0,0.0366,ennesyri15,,1.0,,,,
11368691,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,20,20,False,14.0,11.0,1.0,1.0,3.0,4.0,8.0,10.0,,2.0,,,,,88.0,28.0,7.4,6.0,0.00853294,4,,,,,,2.0,1.0,5.0,,,2.0,2.0,4.0,,,1.0,0.1687,,,,3.0,1.0,,,1.0,,,,,,,,,1.0
11368691,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,42,42,True,11.0,7.0,1.0,,4.0,4.0,3.0,7.0,,3.0,,,,,25.0,13.0,6.6,4.0,0.00110637,0,,,,,1.0,,2.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,
11368691,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,7.0,3.0,3.0,,3.0,6.0,,1.0,2.0,3.0,,,,,9.0,16.0,6.7,6.0,2.408e-05,0,,,,,,,2.0,3.0,1.0,,1.0,,,3.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,
11368691,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,18,18,True,10.0,5.0,2.0,,4.0,6.0,1.0,4.0,,3.0,,,,,9.0,12.0,6.3,6.0,0.00032206,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11368691,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,True,1.0,1.0,,,1.0,1.0,,,,,,,,,12.0,2.0,6.6,,6.57e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368691,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,True,3.0,3.0,,,,,3.0,3.0,,1.0,,,,,12.0,3.0,6.5,,0.00068493,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLukebakio,,,,,,
11368691,away,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368691,away,Sevilla,Matías Árbol,matias-arbol,M. Árbol,G,13,184,28,M,1192489,EUR,1031788800,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368691,away,Sevilla,Tanguy Nianzou,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368691,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368691,away,Sevilla,Joan Jordán,joan-jordan,J. Jordán,M,8,184,752,M,591750,EUR,773452800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368691,away,Sevilla,Erik Lamela,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368691,away,Sevilla,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187,3243,M,1116987,EUR,1063929600,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,Alejo Veliz,,,,,,,,,,,,,,,,,,,,,,,,,,aleeveliz,,,,,,
