match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_shotOffTarget,stat_wonTackle,stat_errorLeadToAShot,captain,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
14109704,home,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189,39,M,827515,EUR,951004800,G,21,21,False,35.0,22.0,23.0,10.0,0.0,17.0,22.0,5.0,13.0,1.0,1.0,10.0,1.0,2.0,2.0,2.0,1.0,1.0,90.0,46.0,6.0,13.0,0.0019054,0.0994,0,-0.9543,-0.07,0.0,-0.35,-0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109704,home,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180,128,M,967214,EUR,959731200,D,7,7,False,43.0,34.0,6.0,2.0,0.0,20.0,22.0,14.0,21.0,7.0,4.0,4.0,2.0,,,,,,90.0,72.0,6.3,14.0,0.0817466,,0,,0.32,0.04,-0.5,,2.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14109704,home,Antalyaspor,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184,385,M,233856,EUR,753148800,D,30,30,False,48.0,44.0,6.0,3.0,0.0,34.0,36.0,10.0,12.0,4.0,5.0,4.0,1.0,,,,,,90.0,61.0,6.6,4.0,0.00480842,,1,,0.16,0.07,-0.27,,,,1.0,2.0,1.0,,,,2.0,1.0,,1.0,,,1.0,1.0,0.0223,-0.04,,,,,,,,,,,,,,,
14109704,home,Antalyaspor,Jesper Ceesay,jesper-ceesay,J. Ceesay,M,23,192,178,M,1021269,EUR,1003536000,D,23,23,False,49.0,43.0,2.0,1.0,0.0,30.0,34.0,13.0,15.0,4.0,2.0,2.0,1.0,,,,,,90.0,58.0,6.4,7.0,0.00421851,,0,,-0.02,0.02,-0.29,,,,,3.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
14109704,home,Antalyaspor,Georgiy Dzhikiya,georgiy-dzhikiya,G. Dzhikiya,D,14,188,258,M,295495,EUR,753840000,D,14,14,False,16.0,12.0,3.0,2.0,0.0,8.0,10.0,4.0,6.0,,2.0,1.0,,,,,,,45.0,19.0,6.1,4.0,0.00415258,,0,,0.03,0.01,-0.33,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109704,home,Antalyaspor,Kenneth Paal,kenneth-paal,K. Paal,D,3,175,247,M,285997,EUR,867110400,D,3,3,False,29.0,27.0,1.0,,0.0,9.0,9.0,18.0,20.0,5.0,,2.0,2.0,,,,,,90.0,46.0,6.0,6.0,0.124309,,1,,0.29,0.04,-0.58,,3.0,,3.0,,6.0,1.0,,2.0,,2.0,,1.0,,1.0,,1.0,0.1175,-0.28,1.0,1.0,,,,,,,,,,,,,
14109704,home,Antalyaspor,Abdülkadir Ömür,abdulkadir-omur,A. Ömür,M,10,168,642,M,826155,EUR,930268800,M,10,10,False,24.0,18.0,,,0.0,10.0,14.0,8.0,10.0,5.0,,1.0,,,,,,,72.0,41.0,6.2,15.0,0.00560444,,0,,-0.1,0.06,-0.22,,5.0,,2.0,1.0,5.0,,2.0,,,4.0,2.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,
14109704,home,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,47.0,41.0,7.0,3.0,0.0,23.0,24.0,18.0,23.0,4.0,,6.0,1.0,,,,,,84.0,57.0,6.5,8.0,0.00902563,,0,,0.03,0.12,-0.2,,1.0,,1.0,,2.0,1.0,,,2.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
14109704,home,Antalyaspor,Dario Šarić,dario-saric,D. Šarić,M,88,180,555,M,848385,EUR,864950400,M,88,88,False,32.0,25.0,1.0,1.0,0.0,11.0,13.0,14.0,19.0,8.0,,6.0,4.0,,,,,,90.0,53.0,6.9,15.0,0.10156,,1,,0.06,0.08,-0.16,,2.0,1.0,,1.0,4.0,1.0,,3.0,,2.0,3.0,1.0,,1.0,1.0,,0.0149,-0.17,1.0,,1.0,,True,,,,,,,,,,
14109704,home,Antalyaspor,Tomáš Čvančara,tomas-cvancara,T. Čvančara,F,11,190,840,M,929163,EUR,966124800,F,9,9,False,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,1.0,,,,,,,45.0,8.0,6.3,2.0,0.00051314,,0,,0.01,,-0.01,,,,2.0,,3.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
