match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateLongBalls,stat_totalCross,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_accurateCross,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
11352492,away,Sheffield United,Wesley Foderingham,wesley-foderingham,W. Foderingham,G,25,185,333,M,,187861,EUR,663811200,G,18,18,False,27.0,11.0,24.0,3.0,8.0,19.0,7.0,4.0,90.0,39.0,6.5,17.0,0.00061014,0,-0.0402,8.0,,,,,,,2.0,,,,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,3.0,
11352492,away,Sheffield United,Jayden Bogle,bogle-jayden,J. Bogle,D,2,178,805,M,,929132,EUR,964656000,D,20,20,False,16.0,11.0,5.0,7.0,9.0,7.0,6.0,,90.0,37.0,7.0,5.0,0.00903716,1,,4.0,,5.0,12.0,,,,2.0,2.0,9.0,2.0,,3.0,3.0,2.0,,,2.0,,,,,1.0,1.0,0.0464,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Anel Ahmedhodžić,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1549,M,,825899,EUR,922406400,D,15,15,False,20.0,15.0,1.0,13.0,14.0,6.0,5.0,,90.0,34.0,6.5,6.0,0.00044115,1,,2.0,2.0,4.0,3.0,1.0,1.0,1.0,7.0,,,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,0.0574,True,,,,,,,,,,,,,,
11352492,away,Sheffield United,Auston Trusty,auston-trusty,A. Trusty,D,6,188,817,M,,822459,EUR,902880000,D,5,5,False,15.0,9.0,4.0,7.0,11.0,4.0,3.0,,90.0,24.0,6.5,6.0,0.00057803,0,,2.0,,1.0,2.0,,,,4.0,,2.0,2.0,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0
11352492,away,Sheffield United,Max Lowe,max-lowe,M. Lowe,D,3,175,111,M,,355154,EUR,863308800,D,3,3,False,13.0,8.0,3.0,3.0,5.0,9.0,1.0,,90.0,39.0,6.8,8.0,0.00824899,0,,5.0,,4.0,6.0,,,,4.0,4.0,5.0,2.0,1.0,1.0,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,,979290,EUR,929577600,M,21,21,False,28.0,19.0,6.0,16.0,20.0,9.0,9.0,,90.0,40.0,7.0,9.0,0.0680555,0,,4.0,1.0,1.0,8.0,,1.0,1.0,1.0,2.0,6.0,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,
11352492,away,Sheffield United,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,28,28,False,18.0,11.0,2.0,6.0,9.0,10.0,6.0,,90.0,38.0,6.5,16.0,0.0218305,0,,5.0,,6.0,5.0,,5.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Gustavo Hamer,gustavo-hamer,G. Hamer,M,8,169,1011,M,,837495,EUR,867110400,M,8,8,False,20.0,13.0,3.0,4.0,7.0,16.0,5.0,,80.0,30.0,6.5,11.0,0.0565887,1,,10.0,,5.0,,1.0,1.0,,,1.0,,,,,2.0,,3.0,,1.0,,3.0,,,,,0.0361,,,1.0,0.1798,,1.0,,,1.0,,,,,,
11352492,away,Sheffield United,Andre Brooks,andre-brooks,A. Brooks,M,11,180,245,M,,1396445,EUR,1061337600,M,35,35,False,9.0,4.0,2.0,2.0,5.0,5.0,2.0,,58.0,19.0,6.3,8.0,0.00097628,0,,2.0,,6.0,3.0,,3.0,2.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Cameron Archer,cameron-archer,C. Archer,F,19,181,984,M,,993451,EUR,1007856000,M,10,10,False,24.0,19.0,3.0,16.0,19.0,5.0,9.0,,90.0,42.0,6.8,12.0,0.00437494,3,,3.0,,5.0,5.0,4.0,1.0,1.0,,,4.0,4.0,2.0,,1.0,2.0,,,,,,,,1.0,2.0,0.2186,,1.0,,,,,,,,,,,,,
11352492,away,Sheffield United,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,,367228,EUR,833846400,F,9,9,False,17.0,9.0,,5.0,7.0,10.0,2.0,,67.0,23.0,6.8,9.0,0.0138873,0,,4.0,8.0,3.0,10.0,,,,,1.0,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,William Osula,osula-william,W. Osula,F,18,191,2934,M,,1122603,EUR,1059955200,F,32,32,True,,,,,,,1.0,,32.0,2.0,6.4,1.0,,0,,,1.0,6.0,1.0,,1.0,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Oliver Norwood,oliver-norwood,O. Norwood,M,26,180,223,M,,100637,EUR,671414400,M,16,16,True,14.0,7.0,3.0,4.0,6.0,9.0,,,23.0,21.0,6.5,8.0,0.0031294,0,,3.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Anis Ben Slimane,anis-ben-slimane,A. B. Slimane,M,20,188,2662,M,,1006147,EUR,984700800,M,25,25,True,5.0,2.0,,1.0,1.0,4.0,2.0,,10.0,11.0,6.0,7.0,0.00131152,0,,1.0,,6.0,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Adam Davies,adam-davies,A. Davies,G,17,185,109,M,,288997,EUR,711331200,G,1,1,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,George Baldock,george-baldock,G. Baldock,D,,175,359,M,,112928,EUR,731635200,D,2,2,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,,991584,EUR,992131200,D,14,14,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,larouci.yasseroff,927360,EUR,978307200,D,27,27,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Yasser,Larouci,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Bénie Traoré,benie-traore,B. Traore,M,11,172,1378,M,,1099792,EUR,1038614400,F,11,11,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Benie Traore,,,,,,,,,,,,,,,,,,,
11352492,away,Sheffield United,Ben Osborn,ben-osborn,B. Osborn,M,23,176,72,M,,282665,EUR,776044800,M,23,23,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Ben,Osborn,,,,,,,,,,,,,,,,,,
