match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,stat_errorLeadToAGoal,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_punches
11409141,home,Famalicão,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,9,9,False,,12.0,10.0,1.0,1.0,5.0,6.0,5.0,6.0,,1.0,,,,86.0,20.0,6.7,5.0,0.00569067,2,,,1.0,6.0,3.0,,,2.0,1.0,,,,1.0,2.0,1.0,4.0,,,0.1486,,,,1.0,,,,,1.0,1.0,,
11409141,home,Famalicão,Óscar Aranda,,,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,F,11,11,True,,2.0,2.0,,,,,2.0,3.0,,3.0,,,,19.0,12.0,7.0,3.0,0.00148385,3,,1.0,,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,0.0775,,,,2.0,,,,,1.0,1.0,1.0,
11409141,home,Famalicão,Justin De Haas,,,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,True,,8.0,7.0,2.0,1.0,7.0,7.0,,1.0,3.0,1.0,,,,10.0,11.0,6.7,1.0,6.876e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409141,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,,1.0,,,,12.0,9.0,7.0,2.0,0.00153447,0,,,,,3.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11409141,home,Famalicão,Pablo Felipe,Pablo Felipe Pereira de Jesus,,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,M,77,77,True,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,12.0,3.0,6.3,1.0,0.00021792,0,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
11409141,home,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,True,,2.0,1.0,,,,,1.0,3.0,1.0,1.0,,,,12.0,5.0,6.5,3.0,7.371e-05,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409141,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409141,home,Famalicão,Rúben Lima,,,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409141,home,Famalicão,Otso Liimatta,,,liimatta-otso,O. Liimatta,M,8,169,288,M,1123032,EUR,1089417600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409141,home,Famalicão,Tom Lacoux,,,tom-lacoux,T. Lacoux,M,18,175,66,M,1047931,EUR,1011916800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409141,away,Gil Vicente,Vinicius Dias,,,vinicius-dias,Vínicius,G,97,188,22,M,1010588,EUR,866678400,G,1,1,False,,19.0,16.0,6.0,3.0,15.0,17.0,1.0,2.0,3.0,5.0,,,2.0,90.0,30.0,6.5,3.0,0.00012044,0,-0.4134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
11409141,away,Gil Vicente,Zé Carlos,Zé,Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,,42.0,32.0,6.0,4.0,25.0,30.0,7.0,13.0,3.0,5.0,,,,79.0,60.0,6.5,15.0,0.0197798,1,,1.0,2.0,4.0,7.0,,,1.0,,,3.0,2.0,2.0,1.0,2.0,1.0,,,0.015,,,,1.0,,,1.0,,,,,
11409141,away,Gil Vicente,Gabriel Pereira,,,gabriel-pereira,G. Pereira,D,5,188,592,M,992652,EUR,957657600,D,13,13,False,,56.0,52.0,2.0,1.0,44.0,46.0,8.0,10.0,3.0,5.0,,,,79.0,65.0,6.4,5.0,0.00487466,0,,,1.0,4.0,3.0,2.0,,,,3.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11409141,away,Gil Vicente,Rúben Fernandes,,,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,True,71.0,60.0,15.0,7.0,47.0,52.0,13.0,19.0,4.0,5.0,,,,90.0,80.0,6.7,11.0,0.0830059,0,,,1.0,,2.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
11409141,away,Gil Vicente,Leonardo Buta,,,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,23,23,False,,30.0,25.0,3.0,2.0,13.0,14.0,12.0,16.0,3.0,5.0,,,,77.0,58.0,6.1,12.0,0.0110018,0,,,1.0,7.0,4.0,3.0,1.0,2.0,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
11409141,away,Gil Vicente,Roan Wilson,,,roan-wilson,R. Wilson,M,14,180,138,M,1001806,EUR,1020211200,M,14,14,False,,24.0,22.0,1.0,1.0,13.0,14.0,9.0,10.0,,3.0,,,,68.0,37.0,6.7,5.0,0.00564952,0,,,1.0,3.0,6.0,2.0,1.0,2.0,2.0,,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,
11409141,away,Gil Vicente,Martim Neto,,,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,False,,42.0,37.0,3.0,3.0,17.0,19.0,20.0,23.0,,4.0,,,,90.0,47.0,6.3,5.0,0.021507,1,,,,5.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,,,1.0,,,0.0375,,,,,,,,,1.0,,,
11409141,away,Gil Vicente,Maxime Dominguez,,,maxime-dominguez,M. Dominguez,M,10,172,688,M,282233,EUR,823132800,M,8,8,False,,35.0,28.0,2.0,2.0,11.0,13.0,18.0,26.0,,5.0,,,,90.0,53.0,7.7,14.0,0.127435,1,,4.0,,3.0,6.0,1.0,,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,,1.0,,0.5542,0.753,,,,1.0,,,1.0,,,,
11409141,away,Gil Vicente,Kanya Fujimoto,,,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,,24.0,15.0,3.0,1.0,8.0,10.0,7.0,14.0,,1.0,,,,90.0,31.0,6.9,10.0,0.0811528,2,,,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,,,,2.0,,0.2246,0.4014,,,,,,,,,1.0,,
11409141,away,Gil Vicente,Murilo Souza,,,murilo-souza,M. Souza,F,77,176,196,M,611880,EUR,783561600,M,77,77,False,,23.0,19.0,1.0,,11.0,14.0,9.0,13.0,,5.0,,,,90.0,48.0,6.7,14.0,0.175365,4,,4.0,,8.0,7.0,1.0,5.0,3.0,3.0,,,,1.0,1.0,4.0,2.0,,,0.1705,,,,3.0,,,2.0,1.0,1.0,,,
11409141,away,Gil Vicente,Roko Baturina,,,roko-baturina,R. Baturina,F,9,185,255,M,876036,EUR,961459200,F,21,21,False,,13.0,11.0,,,9.0,9.0,2.0,4.0,2.0,1.0,,,,67.0,25.0,6.6,10.0,0.0129467,1,,,1.0,2.0,1.0,,2.0,,,,,,,6.0,,,1.0,,0.0163,0.2133,,,,,,1.0,,,,,
11409141,away,Gil Vicente,Miguel Monteiro,Miguel Monteiro,,miguel-monteiro,M. Monteiro,F,27,187,14,M,1484340,EUR,1059004800,F,27,27,True,,4.0,1.0,,,,2.0,1.0,2.0,,1.0,,,,23.0,7.0,6.3,6.0,0.00746647,0,,,1.0,3.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11409141,away,Gil Vicente,Tidjany Touré,,,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,,5.0,5.0,,,2.0,2.0,3.0,3.0,,2.0,,,,22.0,8.0,6.7,1.0,0.0027185,0,,,,,2.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11409141,away,Gil Vicente,Kiko Pereira,Kiko Pereira,,pereira-kiko,K. Pereira,D,5,177,18,M,1423627,EUR,936748800,D,5,5,True,,11.0,9.0,2.0,2.0,6.0,6.0,3.0,5.0,2.0,,,,,13.0,22.0,6.8,7.0,0.00108416,0,,,,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11409141,away,Gil Vicente,Lipe,Lipe,,lipe,Lipe,D,44,190,177,M,1129191,EUR,1014076800,D,35,35,True,,16.0,15.0,1.0,,13.0,13.0,2.0,3.0,,3.0,,,,11.0,16.0,6.6,1.0,0.0083751,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11409141,away,Gil Vicente,Thomas Luciano,,,thomas-luciano,T. Luciano,D,18,180,68,M,1117180,EUR,1010966400,D,58,58,True,,3.0,,,,,1.0,1.0,4.0,,,,,,11.0,9.0,6.6,5.0,0.034325,0,,2.0,1.0,2.0,2.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,
11409141,away,Gil Vicente,Brian Araújo,,,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409141,away,Gil Vicente,Andre Simões,Andre Simoes,,andre-simoes,A. Simões,M,26,174,25,M,1395440,EUR,1061078400,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409141,away,Gil Vicente,Mory Gbane,,,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409141,away,Gil Vicente,Marlon,,,marlon,Marlon,M,20,176,128,M,965796,EUR,874281600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
