match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_defensiveValueNormalized,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_dribbleValueNormalized,stat_totalClearance,stat_unsuccessfulTouch,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalContest,stat_blockedScoringAttempt,captain,stat_outfielderBlock,stat_challengeLost,stat_wonContest,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceMissed,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_savedShotsFromInsideTheBox,stat_hitWoodwork
13981519,home,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190.0,2354,M,,905381,EUR,965260800,F,24,24,False,20.0,16.0,2.0,0.0,4.0,4.0,16.0,90.0,37.0,7.9,10.0,0.00977393,2,-0.04,0.15,2.0,12.0,1.0,,4.0,5.0,7.0,,,3.0,2.0,2.0,,2.0,1.0,0.16,2.0,4.0,3.0,1.0,1.0,1.0,0.2039,0.2318,0.49,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,
13981519,home,Bologna,Massimo Pessina,massimo-pessina,M. Pessina,G,25,186.0,392,M,,1530540,EUR,1198540800,G,25,25,True,29.0,17.0,19.0,0.0,11.0,18.0,11.0,82.0,36.0,6.8,12.0,0.00149204,0,0.06,0.19,7.0,6.0,,,,,,,,8.0,,,,,,0.01,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.0571,0.1014,0.07,,
13981519,home,Bologna,Nicolò Cambiaghi,cambiaghi-nicolo,N. Cambiaghi,F,28,173.0,1123,M,,971005,EUR,977961600,F,28,28,True,12.0,10.0,,1.0,1.0,2.0,10.0,45.0,28.0,7.3,5.0,0.227907,1,0.35,0.17,,9.0,1.0,1.0,,2.0,5.0,1.0,1.0,3.0,1.0,,4.0,,2.0,0.19,,1.0,,,,,0.0147,,-0.02,,1.0,,,,,2.0,,,,,,,,,,,,
13981519,home,Bologna,Federico Bernardeschi,federico-bernardeschi,F. Bernardeschi,M,10,185.0,3292,M,,294597,EUR,761270400,F,10,10,True,17.0,13.0,1.0,0.0,3.0,4.0,13.0,29.0,28.0,6.7,9.0,0.118006,2,0.29,-0.05,1.0,10.0,1.0,1.0,,5.0,1.0,,1.0,1.0,,,1.0,,1.0,0.41,,1.0,,2.0,,,0.0531,,-0.32,1.0,,,,1.0,,3.0,,,,,,,,,,,,
13981519,home,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191.0,431,M,,862697,EUR,887414400,D,16,16,True,5.0,5.0,1.0,0.0,4.0,4.0,1.0,9.0,6.0,6.7,1.0,0.00033769,0,0.04,0.13,1.0,1.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2495,M,,814882,EUR,889660800,M,6,6,True,9.0,8.0,1.0,0.0,5.0,5.0,4.0,9.0,10.0,6.6,1.0,0.00137178,0,-0.01,0.13,1.0,3.0,,,,,,,1.0,1.0,,,,,,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,home,Bologna,Ukko Happonen,ukko-happonen,U. Happonen,G,72,,95,M,,1526395,EUR,1173744000,G,72,72,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185.0,372,M,,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188.0,706,M,,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,home,Bologna,Martin Vitík,martin-vitik,M. Vitík,D,41,192.0,1125,M,,1085913,EUR,1043107200,D,41,41,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Vitík,,,,,,,,,,,
13981519,home,Bologna,Ibrahim Sulemana,ibrahim-sulemana,I. Sulemana,M,25,180.0,1979,M,,105905,EUR,1053561600,M,77,77,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,home,Bologna,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187.0,1108,M,,928104,EUR,929750400,D,20,20,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186.0,1385,M,,1067204,EUR,1042502400,M,80,80,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,home,Bologna,Benjamín Domínguez,benjamin-dominguez,B. Domínguez,M,30,172.0,3282,M,,1162611,EUR,1063929600,F,30,30,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benjamín Domínguez,,,,,,,,,,,
13981519,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178.0,6420,M,,1116577,EUR,1095465600,F,9,9,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santiago Castro,,,,,,,,,,,
13981519,away,Napoli,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202.0,6222,M,,356160,EUR,856396800,G,32,32,False,46.0,35.0,16.0,0.0,33.0,35.0,11.0,90.0,53.0,6.2,11.0,0.00043721,0,0.03,-0.16,5.0,2.0,,,,,,,,7.0,,,,,,0.04,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,0.0449,-0.8317,-0.51,1.0,
13981519,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182.0,6986,M,dilorenzo22,153257,EUR,744422400,D,22,22,False,48.0,38.0,6.0,0.0,20.0,23.0,25.0,90.0,71.0,6.2,12.0,0.0157598,0,-0.16,-0.37,4.0,18.0,,,2.0,4.0,5.0,,,1.0,3.0,1.0,,3.0,,-0.03,2.0,,,,,,,,,,,True,1.0,,,1.0,,,,,,,,,,,,
13981519,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190.0,3520,M,,332155,EUR,762048000,D,13,13,False,76.0,71.0,4.0,0.0,57.0,60.0,16.0,90.0,84.0,6.3,6.0,0.00815675,0,0.13,-0.27,3.0,14.0,,,2.0,5.0,2.0,,1.0,3.0,,,,,,0.05,5.0,,4.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
13981519,away,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191.0,3972,M,,870263,EUR,928627200,D,4,4,False,62.0,56.0,3.0,0.0,42.0,45.0,17.0,77.0,67.0,6.6,6.0,0.00618929,0,0.02,-0.31,3.0,14.0,,,2.0,,4.0,,1.0,2.0,,,2.0,,,0.04,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,away,Napoli,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180.0,4281,M,MGutiérrez,908716,EUR,996192000,D,3,3,False,35.0,25.0,2.0,0.0,15.0,18.0,17.0,77.0,50.0,6.6,14.0,0.00918114,0,0.07,-0.32,1.0,10.0,2.0,,2.0,1.0,6.0,,1.0,2.0,2.0,2.0,2.0,,1.0,0.04,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0
13981519,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184.0,12968,M,anguiss_29,787941,EUR,816480000,M,99,99,False,58.0,50.0,4.0,0.0,31.0,33.0,25.0,90.0,65.0,6.5,9.0,0.0198938,0,0.07,-0.25,3.0,19.0,1.0,,,6.0,4.0,,,9.0,1.0,1.0,3.0,2.0,,0.09,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,
13981519,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170.0,4661,M,StanLobotka,150383,EUR,785721600,M,68,68,False,81.0,71.0,11.0,0.0,44.0,52.0,29.0,90.0,82.0,6.6,10.0,0.0421149,0,0.07,-0.14,6.0,27.0,,,,2.0,1.0,,,6.0,1.0,1.0,,1.0,,0.03,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,away,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193.0,25748,M,ScottMcTominay,879346,EUR,850003200,M,8,8,False,26.0,23.0,,0.0,11.0,12.0,14.0,82.0,33.0,6.6,5.0,0.0112659,2,0.03,-0.09,,12.0,,,1.0,1.0,3.0,,,,,,2.0,,,-0.01,,1.0,,1.0,,,0.1211,,-0.02,,1.0,,,,,1.0,,,,,,,,,,,,
13981519,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171.0,4493,M,,235672,EUR,744336000,F,21,21,False,30.0,24.0,3.0,0.0,8.0,10.0,20.0,67.0,41.0,6.5,14.0,0.0228461,0,-0.1,-0.01,1.0,16.0,5.0,,,5.0,1.0,,1.0,6.0,,,,1.0,1.0,0.35,,1.0,2.0,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,
13981519,away,Napoli,Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,191.0,70296,M,RHøjlund,1086417,EUR,1044316800,F,19,19,False,25.0,22.0,,0.0,7.0,8.0,17.0,90.0,43.0,5.8,12.0,0.00751699,1,-0.16,-0.05,,15.0,,,1.0,13.0,5.0,,,1.0,,,3.0,5.0,,-0.52,1.0,5.0,4.0,,,,0.0761,,-0.04,4.0,1.0,,,,1.0,1.0,,,,,,,,,,,,
13981519,away,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182.0,3699,M,,838232,EUR,938131200,F,20,20,False,18.0,13.0,,0.0,7.0,7.0,11.0,67.0,32.0,6.2,13.0,0.0694695,1,-0.04,-0.01,,6.0,3.0,1.0,,3.0,,,,2.0,,,,,1.0,0.24,,3.0,,,1.0,,0.0396,0.1014,-0.13,1.0,,,,,,2.0,,,,,,,,,,,,
13981519,away,Napoli,David Neres,david-neres,D. Neres,F,7,175.0,15134,M,davidneres,850993,EUR,857347200,F,7,7,True,6.0,4.0,1.0,0.0,2.0,2.0,4.0,23.0,11.0,6.5,3.0,0.00110488,0,-0.02,0.21,1.0,2.0,,,,3.0,1.0,,,,1.0,1.0,,1.0,,0.01,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
13981519,away,Napoli,Noa Lang,noa-lang,N. Lang,F,77,173.0,13002,M,noano,875136,EUR,929577600,F,70,70,True,10.0,9.0,,0.0,3.0,3.0,7.0,23.0,17.0,6.5,5.0,0.0281521,0,0.03,0.13,,6.0,2.0,,,4.0,1.0,,,1.0,,,,2.0,,0.18,1.0,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,
13981519,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184.0,3517,M,,805078,EUR,878256000,D,17,17,True,14.0,12.0,1.0,0.0,8.0,8.0,6.0,13.0,19.0,6.6,3.0,0.00409954,0,-0.07,-0.01,,4.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185.0,2485,M,,108484,EUR,676512000,D,5,5,True,15.0,14.0,2.0,0.0,9.0,9.0,6.0,13.0,16.0,6.9,1.0,0.00092564,0,0.05,0.21,2.0,5.0,,,,1.0,1.0,,,,1.0,,,,,0.02,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,away,Napoli,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201.0,5063,M,,962364,EUR,968544000,F,27,27,True,1.0,,,0.0,,,1.0,8.0,2.0,6.5,2.0,,0,-0.04,-0.01,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,away,Napoli,Mathias Ferrante,mathias-ferrante,M. Ferrante,G,25,202.0,520,M,,1940256,EUR,1157068800,G,25,25,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mathias Ferrante,,,,,,,,,,,
13981519,away,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190.0,976,M,,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,away,Napoli,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186.0,890,M,,1165371,EUR,1090540800,D,35,35,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,away,Napoli,Sam Beukema,sam-beukema,S. Beukema,D,31,188.0,2235,M,,898815,EUR,911260800,D,31,31,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,away,Napoli,Pasquale Mazzocchi,pasquale-mazzocchi,P. Mazzocchi,M,30,183.0,1368,M,,377512,EUR,806803200,D,30,30,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,away,Napoli,Antonio Vergara,antonio-vergara,A. Vergara,F,26,182.0,3250,M,,1069560,EUR,1042675200,M,26,26,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981519,away,Napoli,Giuseppe Ambrosino,ambrosino-giuseppe,G. Ambrosino,F,10,187.0,1258,M,,1163083,EUR,1063152000,F,69,69,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
