match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_fouls,stat_totalOffside,stat_aerialLost,stat_interceptionWon,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_bigChanceCreated,stat_wonTackle,stat_keyPass,stat_dispossessed,captain,stat_goalAssist,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock,stat_lastManTackle
10388268,home,FC Bayern München,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12744,M,yannsommer,16206,EUR,598320000,G,27,27,False,35.0,31.0,6.0,2.0,30.0,33.0,1.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,90.0,44.0,6.4,4.0,0.0,0.0,0.00083485,0,-0.7127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388268,home,FC Bayern München,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10858,M,benpavard21,787505,EUR,827971200,D,5,5,False,85.0,72.0,5.0,4.0,34.0,36.0,39.0,52.0,5.0,,,4.0,4.0,,,90.0,109.0,7.4,16.0,0.3042,0.0898,0.361051,2,,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10388268,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,94.0,88.0,7.0,5.0,60.0,62.0,28.0,32.0,2.0,,,1.0,10.0,,,90.0,97.0,6.5,6.0,0.0,0.0,0.0240753,0,,,,1.0,8.0,1.0,,,,1.0,1.0,,6.0,,,,,,,,,,,,,,,,,
10388268,home,FC Bayern München,Matthijs de Ligt,matthijs-de-ligt,M. de Ligt,D,4,188,32702,M,mdeligt,803031,EUR,934416000,D,4,4,False,72.0,67.0,1.0,1.0,41.0,43.0,26.0,29.0,4.0,1.0,,1.0,3.0,,,90.0,78.0,6.7,7.0,0.0,0.0,0.0925014,0,,,,4.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10388268,home,FC Bayern München,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90247,M,JCancelo,138892,EUR,769996800,D,22,22,False,52.0,44.0,4.0,3.0,18.0,20.0,26.0,34.0,5.0,3.0,2.0,3.0,10.0,1.0,,80.0,72.0,7.0,12.0,0.0559,0.4884,0.0453011,2,,2.0,,2.0,5.0,,,1.0,,,1.0,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10388268,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,M,6,6,False,68.0,62.0,3.0,1.0,29.0,30.0,39.0,53.0,2.0,1.0,,2.0,6.0,,,90.0,94.0,7.8,16.0,0.0,0.0,0.298989,0,,15.0,6.0,1.0,3.0,2.0,,,,1.0,,,,3.0,,,,,1.0,1.0,5.0,,,,,,,,,
10388268,home,FC Bayern München,Leon Goretzka,leon-goretzka,L. Goretzka,M,8,189,12148,M,leon_goretzka,184661,EUR,792028800,M,8,8,False,39.0,33.0,2.0,,17.0,20.0,16.0,20.0,2.0,,,2.0,2.0,,,60.0,46.0,6.7,7.0,0.0,0.0,0.025612,0,,1.0,,1.0,3.0,1.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
10388268,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,M,10,10,False,35.0,31.0,3.0,2.0,6.0,8.0,25.0,27.0,3.0,5.0,2.0,,5.0,1.0,,59.0,51.0,6.4,11.0,0.2004,0.0,0.135681,2,,,,,6.0,2.0,1.0,,,,,,,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,
10388268,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,M,25,25,False,45.0,35.0,3.0,1.0,10.0,10.0,26.0,39.0,6.0,,,2.0,2.0,2.0,,90.0,61.0,7.6,15.0,0.2008,0.1733,0.367371,3,,4.0,1.0,3.0,6.0,1.0,1.0,1.0,,1.0,2.0,,4.0,,1.0,2.0,,,1.0,1.0,4.0,,True,,,,,,,
10388268,home,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,KingComan,280441,EUR,834624000,M,11,11,False,32.0,27.0,1.0,,8.0,10.0,19.0,22.0,3.0,1.0,,,2.0,3.0,,60.0,42.0,7.1,8.0,0.0783,0.1761,0.0907288,2,,,,,4.0,2.0,1.0,1.0,,,,,,,,1.0,,,1.0,,3.0,1.0,,1.0,,,,,,
10388268,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,F,7,7,False,32.0,23.0,3.0,1.0,11.0,14.0,12.0,19.0,4.0,,,1.0,7.0,,,90.0,50.0,6.9,12.0,0.5984,1.2326,0.0514319,7,,1.0,,2.0,7.0,4.0,2.0,3.0,,2.0,,,2.0,1.0,2.0,1.0,,,,2.0,1.0,1.0,,,1.0,,,,,
10388268,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,True,26.0,25.0,1.0,1.0,7.0,8.0,18.0,19.0,2.0,2.0,1.0,1.0,1.0,,,30.0,35.0,6.8,3.0,0.0746,0.0,0.19091,2,,1.0,,1.0,2.0,,,,,,1.0,,,1.0,2.0,,,,,,2.0,,,,,,,,,
10388268,home,FC Bayern München,Jamal Musiala,jamal-musiala,J. Musiala,M,10,184,116690,M,Bambi,1010231,EUR,1046217600,F,42,42,True,16.0,14.0,,,1.0,1.0,14.0,16.0,3.0,3.0,1.0,,2.0,2.0,,30.0,26.0,6.5,7.0,0.0,0.0,0.121447,0,,1.0,1.0,,6.0,1.0,,,,,,,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,
10388268,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,11.0,7.0,,,2.0,2.0,7.0,11.0,1.0,3.0,1.0,,,,,31.0,19.0,6.3,6.0,0.1663,0.2753,0.20887,2,,2.0,2.0,,3.0,,,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,
10388268,home,FC Bayern München,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,16.0,15.0,,,7.0,7.0,8.0,9.0,,,,,3.0,,,10.0,22.0,6.8,4.0,0.0,0.0,0.0213049,0,,,,,2.0,,,,,,1.0,,,1.0,,2.0,,,,,3.0,1.0,,,,,,,,
10388268,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388268,home,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388268,home,FC Bayern München,Daley Blind,daley-blind,D. Blind,D,17,180,2817,M,,44864,EUR,636940800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388268,home,FC Bayern München,Noussair Mazraoui,noussair-mazraoui,N. Mazraoui,D,3,183,53749,M,nousmaz97,847030,EUR,879465600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388268,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388268,away,TSG Hoffenheim,Oliver Baumann,oliver-baumann,O. Baumann,G,1,185,1392,M,,40244,EUR,644284800,G,1,1,False,30.0,17.0,23.0,10.0,9.0,10.0,8.0,20.0,2.0,,,,17.0,,,90.0,47.0,8.0,13.0,0.0,0.0,0.00725478,0,1.4355,,,2.0,,,,,,,,,,,,,,,,,,,True,,,3.0,5.0,7.0,,
10388268,away,TSG Hoffenheim,Ozan Kabak,ozan-kabak,O. Kabak,D,5,185,2402,M,,857740,EUR,953942400,D,5,5,False,24.0,19.0,3.0,1.0,14.0,17.0,5.0,7.0,3.0,2.0,2.0,1.0,3.0,,,62.0,30.0,6.6,7.0,0.0,0.0,0.00144594,0,,,,1.0,4.0,,,,,,4.0,,,,,1.0,,,,,,,,,,,,,1.0,
