match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialLost,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_wasFouled,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10389801,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,25.0,17.0,14.0,6.0,15.0,18.0,2.0,7.0,5.0,90.0,28.0,6.4,8.0,0.0,0.0,0.00019998,0,-0.7665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389801,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,38.0,25.0,4.0,2.0,16.0,22.0,10.0,18.0,9.0,90.0,54.0,6.5,15.0,0.0271,0.0,0.0697522,1,,2.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10389801,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,33.0,23.0,4.0,1.0,19.0,23.0,4.0,10.0,4.0,90.0,44.0,7.4,11.0,0.0,0.0,0.00282874,0,,,,2.0,4.0,4.0,,,2.0,1.0,1.0,,,,True,1.0,4.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,
10389801,home,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,31.0,26.0,11.0,7.0,18.0,18.0,8.0,13.0,4.0,90.0,41.0,7.1,5.0,0.0,0.0,0.0142593,0,,,,2.0,3.0,5.0,,,3.0,3.0,,,,,,1.0,2.0,,,3.0,,2.0,,,,,,,,,,,,,,,,
10389801,home,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,False,41.0,31.0,5.0,3.0,19.0,20.0,12.0,23.0,8.0,90.0,75.0,7.3,16.0,0.0,0.0,0.011907,0,,2.0,,2.0,3.0,10.0,,,4.0,2.0,1.0,,,,,1.0,6.0,,,1.0,,,1.0,5.0,4.0,,,,,,,,,,,,,
10389801,home,Stade Brestois,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,False,37.0,29.0,5.0,3.0,17.0,18.0,12.0,19.0,7.0,90.0,47.0,6.1,10.0,0.0,0.0,0.0111473,0,,,,1.0,10.0,2.0,4.0,,1.0,1.0,,,,,,4.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
10389801,home,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,42.0,35.0,7.0,5.0,21.0,25.0,14.0,18.0,14.0,90.0,53.0,7.9,9.0,0.016,0.0168,0.406026,1,,1.0,,,9.0,6.0,6.0,,3.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,2.0,,,,2.0,1.0,1.0,3.0,,,,,,,,,
10389801,home,Stade Brestois,Franck Honorat,franck-honorat,F. Honorat,M,9,180,724,M,280453,EUR,839721600,M,9,9,False,17.0,13.0,2.0,1.0,6.0,8.0,9.0,15.0,4.0,85.0,34.0,7.7,14.0,0.1965,0.413,0.151733,2,,6.0,2.0,,3.0,1.0,,,,,6.0,2.0,,,,1.0,,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,
10389801,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,24.0,18.0,1.0,,8.0,10.0,12.0,18.0,1.0,68.0,47.0,7.2,17.0,0.0,0.0,0.112687,0,,4.0,2.0,3.0,8.0,9.0,1.0,,2.0,1.0,6.0,3.0,,,,2.0,,,,1.0,,3.0,2.0,2.0,2.0,,,,2.0,,,,,,,,,
10389801,home,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,M,22,22,False,16.0,10.0,,,3.0,5.0,7.0,11.0,2.0,90.0,34.0,6.3,13.0,0.1521,0.0,0.00645199,2,,,,,10.0,4.0,,1.0,,,1.0,1.0,,,,6.0,,,,1.0,,,2.0,2.0,,,,,4.0,1.0,,,,,,,,
