match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,captain,stat_totalCross,stat_challengeLost,stat_accurateCross,stat_blockedScoringAttempt,stat_wasFouled,stat_dispossessed,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,player_sofascoreId,stat_outfielderBlock
12528271,home,Göztepe,Mateusz Lis,mateusz-lis,M. Lis,G,1,192.0,577,M,798375,EUR,857001600,G,97,97,False,18.0,7.0,15.0,4.0,0.0,3.0,3.0,4.0,15.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,90.0,26.0,6.9,11.0,0.00056827,0,-0.6547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528271,home,Göztepe,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188.0,271,M,1101279,EUR,1061510400,D,4,4,False,37.0,32.0,7.0,5.0,0.0,9.0,10.0,23.0,27.0,2.0,4.0,4.0,5.0,,,,,,90.0,50.0,6.7,8.0,0.0244312,0,,,,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12528271,home,Göztepe,Héliton,heliton,Héliton,D,5,196.0,324,M,922725,EUR,816220800,D,5,5,False,28.0,22.0,7.0,4.0,0.0,15.0,16.0,7.0,12.0,6.0,8.0,5.0,3.0,,,,,,90.0,37.0,6.9,6.0,0.0497879,1,,,,1.0,3.0,,,,2.0,2.0,,2.0,1.0,1.0,0.0198,,,,,,,,,,,,,,,,
12528271,home,Göztepe,İsmail Köybaşı,ismail-koybasi,İ. Köybaşı,M,12,177.0,93,M,43605,EUR,616032000,D,12,12,False,22.0,17.0,5.0,2.0,0.0,10.0,11.0,7.0,12.0,,3.0,,2.0,,,,,,74.0,27.0,6.2,7.0,0.00220038,0,,,,,2.0,,,,3.0,1.0,1.0,1.0,,,,True,1.0,1.0,,,,,,,,,,,,,
12528271,home,Göztepe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,169425,EUR,770256000,M,30,30,False,32.0,21.0,6.0,1.0,0.0,8.0,9.0,14.0,25.0,,10.0,1.0,4.0,,,,,,90.0,64.0,7.0,18.0,0.0784426,2,,,,,4.0,3.0,1.0,,6.0,3.0,3.0,2.0,1.0,,0.0641,,2.0,,1.0,2.0,3.0,,,,,,,,,,
12528271,home,Göztepe,Anthony Junior Dennis,dennis-anthony-junior,A. J. Dennis,M,30,180.0,461,M,1484438,EUR,1087776000,M,16,16,False,50.0,43.0,4.0,1.0,0.0,20.0,21.0,23.0,29.0,,9.0,,12.0,,,,,,89.0,72.0,7.2,13.0,0.0158312,1,,,,,6.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,,1.0,0.0306,,,,,,1.0,2.0,1.0,,,,,,,,
12528271,home,Göztepe,Isaac Solet,isaac-solet,I. Solet,M,94,184.0,178,M,1606478,EUR,992649600,M,94,94,False,35.0,26.0,2.0,2.0,0.0,9.0,11.0,17.0,26.0,4.0,10.0,3.0,9.0,,,,,,74.0,64.0,7.5,20.0,0.228004,3,,Isaac Solet,,2.0,11.0,5.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,0.1751,,2.0,1.0,,1.0,,4.0,,1.0,1.0,0.7671,,,,,
12528271,home,Göztepe,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200,M,43,43,False,32.0,28.0,1.0,1.0,1.0,10.0,10.0,19.0,25.0,,5.0,,8.0,,,,,,59.0,43.0,7.5,7.0,0.0578209,1,,,,1.0,1.0,2.0,2.0,,3.0,2.0,1.0,,2.0,1.0,0.0212,,3.0,,1.0,,,,,,,,1.0,,,,
12528271,home,Göztepe,Djalma,djalma-silva,Djalma,M,,180.0,97,M,973933,EUR,779932800,M,66,66,False,38.0,34.0,6.0,4.0,0.0,15.0,15.0,19.0,27.0,2.0,5.0,3.0,4.0,,,,,,90.0,62.0,6.8,14.0,0.0161837,1,,,,,2.0,1.0,,,1.0,1.0,2.0,,,1.0,0.0177,,4.0,,,,2.0,1.0,,,,,,,,,
12528271,home,Göztepe,Juan Santos da Silva,juan,Juan,F,9,176.0,1031,M,1009928,EUR,1015459200,F,11,11,False,14.0,10.0,2.0,1.0,0.0,2.0,2.0,8.0,14.0,3.0,6.0,,2.0,,,,,,73.0,26.0,6.6,10.0,0.156283,1,,,,1.0,5.0,1.0,,,3.0,1.0,2.0,2.0,2.0,,0.1238,,2.0,,,,,1.0,,1.0,,0.1769,2.0,1.0,,,
12528271,home,Göztepe,Rômulo,romulo,Rômulo,F,40,193.0,3722,M,1133743,EUR,1013126400,F,79,79,False,26.0,18.0,,,1.0,4.0,6.0,14.0,20.0,2.0,4.0,,4.0,,,,,,90.0,45.0,9.0,15.0,0.700616,5,,Rômulo,,4.0,7.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,3.0,0.6358,,,,,,,,,2.0,1.0,0.9732,1.0,,2.0,,
12528271,home,Göztepe,Kuryu Matsuki,kuryu-matsuki,K. Matsuki,M,27,178.0,1417,M,1154637,EUR,1051660800,M,7,7,True,10.0,9.0,,,0.0,2.0,2.0,7.0,10.0,,,,1.0,,,,,,31.0,17.0,6.7,6.0,0.037103,0,,Kuryu Matsuki,,,,,,,,,3.0,,1.0,,,,2.0,,,,,,,,,,,,,,
12528271,home,Göztepe,David Datro Fofana,david-datro-fofana,D. D. Fofana,F,15,181.0,7863,M,1090458,EUR,1040515200,F,99,99,True,7.0,5.0,,,0.0,1.0,2.0,4.0,6.0,1.0,3.0,,1.0,,,,,,17.0,15.0,7.3,6.0,0.0109421,1,,,,2.0,5.0,2.0,2.0,,,,2.0,1.0,1.0,,0.4671,,1.0,1.0,,,,1.0,,1.0,1.0,0.5289,,,,datro_9,
12528271,home,Göztepe,Lasse Nielsen,lasse-nielsen,L. Nielsen,D,4,185.0,71,M,21547,EUR,568598400,D,24,24,True,22.0,16.0,5.0,2.0,0.0,10.0,13.0,6.0,9.0,2.0,2.0,1.0,2.0,,,,,,16.0,27.0,6.7,7.0,0.00101637,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12528271,home,Göztepe,Ahmed Ildız,ahmed-ildiz,A. Ildız,M,66,181.0,50,M,849329,EUR,849139200,M,8,8,True,22.0,19.0,1.0,1.0,0.0,6.0,6.0,13.0,16.0,1.0,1.0,,5.0,,,,,,16.0,22.0,6.7,3.0,0.00825398,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528271,home,Göztepe,Victor Hugo,victor-hugo,V. Hugo,M,30,184.0,3548,M,1170954,EUR,1084233600,M,6,6,True,3.0,3.0,,,0.0,,,3.0,3.0,,1.0,,,,,,,,8.0,6.0,6.6,1.0,0.00147097,1,,,,2.0,3.0,,,,1.0,,,,,1.0,0.0164,,,,,,,1.0,,,,,,,,,
12528271,home,Göztepe,Arda Özçimen,arda-ozcimen,A. Özçimen,G,1,202.0,62,M,964196,EUR,1010448000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528271,home,Göztepe,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528271,home,Göztepe,Ogün Bayrak,ogun-bayrak,O. Bayrak,M,77,175.0,45,M,903999,EUR,907977600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528271,home,Göztepe,Doğan Erdoğan,dogan-erdogan,D. Erdoğan,M,21,182.0,49,M,257407,EUR,840672000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528271,home,Göztepe,İzzet Furkan Malak,malak-izzet-furkan,İ. F. Malak,M,18,,56,M,1397819,EUR,1105660800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528271,away,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,,187.0,62,M,94540,EUR,647568000,G,35,35,False,32.0,15.0,26.0,9.0,0.0,12.0,13.0,3.0,19.0,1.0,1.0,2.0,10.0,2.0,2.0,2.0,,,90.0,45.0,6.4,19.0,0.00111527,0,-0.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528271,away,Sivasspor,Noah Sonko Sundberg,noah-sonko-sundberg,N. S. Sundberg,D,20,186.0,238,M,279541,EUR,834019200,D,27,27,False,25.0,22.0,2.0,1.0,0.0,13.0,14.0,9.0,11.0,1.0,4.0,6.0,,,,,,,90.0,42.0,6.6,7.0,0.00615661,1,,,,,2.0,,,,3.0,3.0,1.0,1.0,1.0,,0.0689,,,,,,,1.0,,1.0,,0.0584,,,,,
12528271,away,Sivasspor,Uroš Radaković,uros-radakovic,U. Radaković,D,26,194.0,313,M,151900,EUR,765072000,D,26,26,False,16.0,13.0,3.0,3.0,0.0,10.0,11.0,3.0,5.0,4.0,6.0,4.0,,,,,,,62.0,26.0,6.9,3.0,0.00067009,1,,,,2.0,2.0,,,3.0,1.0,1.0,,,,1.0,0.0315,,,,,,1.0,,,,,,,,,,
12528271,away,Sivasspor,Samba Camara,samba-camara,S. Camara,D,14,190.0,68,M,837301,EUR,721699200,D,14,14,False,22.0,16.0,3.0,2.0,0.0,12.0,17.0,4.0,5.0,4.0,8.0,11.0,5.0,,,,,,90.0,44.0,6.9,7.0,0.00200474,1,,,,4.0,6.0,,,2.0,2.0,1.0,,,,1.0,0.029,,,2.0,,,2.0,,,,,,,,,,2.0
12528271,away,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175.0,36,M,893014,EUR,776390400,M,7,7,False,9.0,4.0,1.0,,0.0,1.0,2.0,3.0,9.0,,2.0,,2.0,,,,,,45.0,23.0,6.2,12.0,0.00209247,0,,,,1.0,5.0,,,,1.0,1.0,,,,,,,2.0,,,,1.0,4.0,,,,,,,,,
12528271,away,Sivasspor,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178.0,6621,M,892624,EUR,839808000,M,12,12,False,33.0,28.0,5.0,4.0,0.0,14.0,17.0,14.0,16.0,1.0,4.0,,7.0,,,,,,82.0,47.0,6.6,9.0,0.0276312,1,,Samuel,Moutoussamy,3.0,11.0,1.0,,2.0,2.0,2.0,1.0,2.0,,,0.0374,,,3.0,,,1.0,2.0,,1.0,,0.0403,,,,,
12528271,away,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,8,177.0,130,M,317297,EUR,789868800,M,8,8,False,20.0,16.0,7.0,5.0,0.0,11.0,12.0,5.0,8.0,,5.0,2.0,5.0,,,,,,90.0,39.0,6.4,10.0,0.019112,1,,,,1.0,9.0,2.0,,,2.0,2.0,2.0,,1.0,,0.0167,,,4.0,,,3.0,2.0,,1.0,,0.1922,,,,,1.0
