match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_dispossessed,captain,stat_aerialLost,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_crossNotClaimed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceCreated,stat_errorLeadToAShot
12450952,home,RC Lens,Goduine Koyalipou,goduine-koyalipou,G. Koyalipou,F,9,183.0,1187,M,,891505,EUR,950572800,F,19,19,False,14.0,11.0,1.0,1.0,0.0,5.0,7.0,6.0,8.0,1.0,,,,67.0,24.0,6.6,9.0,0.0568839,3,,1.0,,2.0,1.0,,1.0,,,,,,,,1.0,3.0,0.2397,0.377,,,,,3.0,,,,,1.0,,,1.0,,,,,,,
12450952,home,RC Lens,Hamzat Ojediran,hamzat-ojediran,H. Ojediran,M,15,177.0,292,M,,1002447,EUR,1068768000,M,15,15,True,5.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,,,,,23.0,9.0,6.7,2.0,0.00090735,0,,,,,2.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12450952,home,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165.0,576,M,,1023091,EUR,978652800,M,10,10,True,4.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,23.0,9.0,6.3,2.0,0.0118181,1,,1.0,,1.0,,,,,,,,,,,,,0.0555,,,,1.0,,,,,1.0,,,,,,,,,,,,
12450952,home,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186.0,16055,M,,1128530,EUR,994032000,M,23,23,True,5.0,4.0,,,0.0,,,4.0,6.0,1.0,,,,10.0,6.0,6.4,2.0,0.00224422,0,,1.0,,,,,,,,,,,,,,,,,Neil,El Aynaoui,,,,,,,,,,,,,,,,,,
12450952,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171.0,742,M,,227862,EUR,798249600,F,22,22,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,10.0,7.0,6.8,2.0,0.0403676,0,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12450952,home,RC Lens,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183.0,483,M,,787540,EUR,840499200,M,11,11,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,,,,3.0,7.0,,,0.01396,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12450952,home,RC Lens,Adam Delplace,adam-delplace,A. Delplace,G,50,,68,M,,1545303,EUR,1157241600,G,50,50,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Adam Delplace,,,,,,,,,,,,,,,,,,,
12450952,home,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172.0,407,M,,579576,EUR,735782400,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450952,home,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168.0,5158,M,papy.mendy,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450952,home,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176.0,4199,M,zaroury,877036,EUR,973555200,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450952,away,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196.0,69953,M,donnarumma,824509,EUR,919900800,G,1,1,False,13.0,10.0,4.0,1.0,0.0,10.0,11.0,,2.0,10.0,1.0,3.0,6.0,90.0,31.0,7.9,3.0,3.102e-05,0,-0.1748,,,,,,,,3.0,,,,,,,,,,,,,,,,,,True,,,,,1.0,1.0,1.0,1.0,,,
12450952,away,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182.0,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,False,97.0,95.0,5.0,4.0,0.0,58.0,60.0,37.0,37.0,3.0,,,,90.0,112.0,7.2,3.0,0.0200958,0,,,,2.0,3.0,,,,4.0,4.0,,,,,3.0,,,,Lucas Beraldo,,,,1.0,,,,,2.0,,,,,,,,,,
12450952,away,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187.0,25491,M,pachowilliam,979480,EUR,1003190400,D,51,51,False,80.0,77.0,5.0,4.0,0.0,60.0,62.0,17.0,18.0,,,,,90.0,93.0,7.2,3.0,0.0063402,0,,,,1.0,2.0,,,,7.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
12450952,away,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183.0,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,47.0,40.0,6.0,2.0,0.0,22.0,24.0,18.0,23.0,4.0,,,,60.0,66.0,6.7,11.0,0.00666298,0,,,,,2.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,
12450952,away,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178.0,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,False,70.0,65.0,2.0,2.0,0.0,31.0,32.0,34.0,38.0,3.0,,,,90.0,94.0,6.9,10.0,0.0478815,1,,,,6.0,2.0,2.0,1.0,,,3.0,2.0,1.0,2.0,,,,0.0334,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,,,,
12450952,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172.0,50484,M,vitinha,902029,EUR,950400000,M,17,17,False,92.0,86.0,9.0,6.0,0.0,37.0,39.0,50.0,55.0,7.0,,,,90.0,109.0,7.2,9.0,0.0933804,0,,2.0,1.0,5.0,6.0,1.0,2.0,1.0,1.0,,3.0,2.0,1.0,1.0,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,,,
12450952,away,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189.0,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,78.0,73.0,4.0,4.0,0.0,28.0,28.0,45.0,51.0,3.0,,,,90.0,96.0,8.2,8.0,0.0584899,3,,1.0,,1.0,3.0,,1.0,1.0,5.0,1.0,,,,,1.0,2.0,0.395,0.7533,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,
12450952,away,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180.0,37370,M,nunomendes_5,989768,EUR,1024444800,M,25,25,False,55.0,48.0,6.0,3.0,0.0,21.0,22.0,27.0,35.0,7.0,,,,90.0,78.0,6.8,18.0,0.0543345,0,,2.0,,5.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,,,1.0,,,,,,,,,5.0,1.0,,1.0,,1.0,,,,,,,,,,
12450952,away,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182.0,37510,M,bradley_b,996952,EUR,1030924800,F,29,29,False,36.0,33.0,,,1.0,5.0,5.0,28.0,32.0,1.0,,,,90.0,57.0,8.4,11.0,0.291384,2,,1.0,,4.0,3.0,,1.0,,2.0,,2.0,2.0,1.0,1.0,,2.0,0.3546,0.7718,,,,,3.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,
12450952,away,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173.0,19307,M,kanginlee,917087,EUR,982540800,F,19,19,False,30.0,26.0,,,0.0,7.0,7.0,19.0,24.0,1.0,,,,60.0,40.0,7.3,8.0,0.145729,0,,1.0,,2.0,5.0,,2.0,2.0,,,,,,1.0,,,,,,,,,1.0,3.0,,2.0,,,,,,,,,,,1.0,
12450952,away,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181.0,91970,M,DD14,1154605,EUR,1117756800,F,14,14,False,46.0,37.0,,,0.0,9.0,12.0,28.0,36.0,4.0,,,,88.0,73.0,6.9,21.0,0.199332,2,,2.0,,7.0,8.0,,6.0,3.0,,2.0,2.0,1.0,1.0,1.0,,2.0,0.3628,0.4434,Désiré Doué,,,,4.0,3.0,,3.0,,,,,1.0,,,,,,,
12450952,away,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174.0,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,True,26.0,23.0,,,1.0,9.0,11.0,14.0,15.0,2.0,,,,30.0,30.0,6.7,4.0,0.0374328,0,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0
12450952,away,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185.0,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,True,13.0,11.0,,,0.0,2.0,2.0,9.0,11.0,2.0,,,,30.0,16.0,6.9,3.0,0.190539,0,,,,2.0,1.0,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,
12450952,away,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183.0,21840,M,,1473491,EUR,1147824000,M,24,24,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,,,,,2.0,10.0,,1.0,0.0110309,1,,,,2.0,,,,,,,,,1.0,,,1.0,0.0809,0.224,,,,,,,,1.0,,,,,,,,,,,,
12450952,away,Paris Saint-Germain,Arnau Tenas,arnau-tenas,A. Tenas,G,25,185.0,5097,M,,908714,EUR,991180800,G,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450952,away,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191.0,16026,M,MSafonov,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450952,away,Paris Saint-Germain,Yoram Zague,zague-yoram,Y. Zague,D,24,168.0,2143,M,,1403218,EUR,1147651200,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450952,away,Paris Saint-Germain,Presnel Kimpembe,presnel-kimpembe,P. Kimpembe,D,3,183.0,7212,M,kimpembe3,352916,EUR,808272000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450952,away,Paris Saint-Germain,Axel Tape,axel-tape,A. Tape,D,16,180.0,1722,M,,1937795,EUR,1186704000,M,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Axel Tape,,,,,,,,,,,,,,,,,,,
12450952,away,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182.0,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
