match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_accurateLongBalls,stat_aerialLost,stat_interceptionWon,stat_fouls,captain,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_clearanceOffLine,stat_errorLeadToAShot
12514051,home,Benfica,António Silva,antonio-silva,A. Silva,D,4,187,8155,M,antoniosilva.66,1006069,EUR,1067472000,D,4,4,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514051,home,Benfica,Benjamín Rollheiser,benjamin-rollheiser,B. Rollheiser,M,32,175,4218,M,,922454,EUR,953856000,F,32,32,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514051,home,Benfica,Florentino Luís,florentino-luis,F. Luís,M,16,184,3615,M,,855845,EUR,935020800,M,61,61,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514051,away,Rio Ave,Cezary Miszta,cezary-miszta,C. Miszta,G,1,192,662,M,,938292,EUR,1004400000,G,1,1,False,33.0,21.0,18.0,0.0,18.0,25.0,8.0,11.0,90.0,48.0,7.3,12.0,0.0003724,0,,,3.0,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,7.0,8.0,-1.0313,,
12514051,away,Rio Ave,João Tomé,joao-tome,J. Tomé,D,20,183,171,M,,1173124,EUR,1045008000,D,20,20,False,20.0,13.0,2.0,0.0,12.0,18.0,4.0,1.0,80.0,48.0,5.8,14.0,0.00030366,0,,,1.0,2.0,,5.0,4.0,,1.0,2.0,,,3.0,3.0,1.0,2.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,
12514051,away,Rio Ave,Patrick William,patrick-william,P. William,D,,186,83,M,,921624,EUR,865296000,D,4,4,False,45.0,32.0,9.0,0.0,24.0,32.0,13.0,5.0,90.0,58.0,5.9,16.0,0.00492177,0,,,8.0,,,3.0,,,2.0,,,,4.0,,,1.0,,4.0,1.0,3.0,,,,,,,1.0,,,,,,,,,,,
12514051,away,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,33,193,103,M,,129617,EUR,608083200,D,33,33,False,31.0,27.0,3.0,0.0,25.0,28.0,3.0,1.0,90.0,49.0,6.5,4.0,0.00096207,1,,,2.0,,1.0,,5.0,,,,,1.0,11.0,4.0,1.0,,0.1048,1.0,,,,True,,,,,1.0,,,,,,,,,,,
12514051,away,Rio Ave,Jonathan Panzo,jonathan-panzo,J. Panzo,D,37,186,230,M,,867438,EUR,971568000,D,2,2,False,8.0,7.0,,0.0,6.0,6.0,2.0,3.0,31.0,12.0,6.0,2.0,0.00023557,0,,,1.0,,,3.0,,2.0,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12514051,away,Rio Ave,Omar Richards,omar-richards,O. Richards,D,77,174,528,M,,892483,EUR,887500800,D,98,98,False,25.0,19.0,3.0,0.0,9.0,13.0,12.0,2.0,90.0,52.0,6.2,11.0,0.0179603,0,,,10.0,,,5.0,7.0,,2.0,5.0,3.0,,5.0,3.0,1.0,,,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,
12514051,away,Rio Ave,Brandon Aguilera,brandon-aguilera,B. Aguilera,M,10,180,927,M,,1020203,EUR,1056758400,M,16,16,False,10.0,7.0,1.0,0.0,3.0,4.0,6.0,3.0,45.0,15.0,6.1,7.0,0.00129939,0,,,4.0,,,3.0,1.0,,,,,,,1.0,,4.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,
12514051,away,Rio Ave,João Novais,joao-novais,J. Novais,M,7,183,160,M,,233370,EUR,742262400,M,6,6,False,18.0,14.0,2.0,0.0,10.0,11.0,7.0,2.0,45.0,26.0,6.5,7.0,0.00293786,0,,,4.0,,,2.0,2.0,,2.0,1.0,1.0,,,,,1.0,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,
12514051,away,Rio Ave,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2293,M,,1142613,EUR,1092700800,M,34,34,False,46.0,41.0,2.0,0.0,28.0,29.0,17.0,6.0,90.0,70.0,7.6,8.0,0.00683209,0,,,13.0,,,6.0,9.0,3.0,,3.0,2.0,,3.0,7.0,4.0,1.0,,2.0,,5.0,2.0,,,,,,2.0,,,,,,,,,,1.0,1.0
12514051,away,Rio Ave,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,10,171,86,M,,1082948,EUR,816566400,M,19,19,False,16.0,14.0,2.0,0.0,8.0,9.0,8.0,6.0,62.0,23.0,6.4,5.0,0.00259291,0,,,6.0,1.0,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,
12514051,away,Rio Ave,Clayton,clayton,Clayton,F,19,184,1602,M,,1017023,EUR,916012800,F,9,9,False,19.0,15.0,2.0,0.0,9.0,11.0,8.0,,90.0,38.0,6.5,12.0,0.00224117,2,,,6.0,,1.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,,,,6.0,0.06,1.0,,,3.0,,1.0,6.0,,,,2.0,,,,,,,,,,
12514051,away,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,84,196,88,M,,826561,EUR,877910400,D,42,42,True,30.0,27.0,3.0,0.0,21.0,23.0,8.0,1.0,59.0,43.0,6.4,4.0,0.00294142,0,,,6.0,1.0,,,3.0,,,,,,6.0,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
12514051,away,Rio Ave,Ole Pohlmann,ole-pohlmann,O. Pohlmann,M,80,184,239,M,,930273,EUR,986428800,M,80,80,True,6.0,5.0,1.0,0.0,2.0,2.0,6.0,2.0,45.0,15.0,6.6,4.0,0.0505243,0,,,4.0,2.0,,2.0,2.0,,,2.0,1.0,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12514051,away,Rio Ave,João Graça,joao-graca,J. Graça,M,21,177,46,M,,309296,EUR,803433600,M,21,21,True,18.0,14.0,1.0,0.0,8.0,10.0,8.0,3.0,45.0,29.0,6.6,7.0,0.00678557,1,,,6.0,,,5.0,3.0,1.0,,1.0,,1.0,,3.0,1.0,,0.0254,1.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,
12514051,away,Rio Ave,Tobias Medina,medina-tobias,T. Medina,F,27,170,106,M,,1485103,EUR,1078272000,M,27,27,True,4.0,4.0,,0.0,2.0,2.0,2.0,2.0,28.0,8.0,6.4,1.0,0.00272971,0,Tobias Medina,,2.0,,,,2.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,
12514051,away,Rio Ave,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,,1134514,EUR,988416000,F,77,77,True,4.0,,,0.0,,3.0,1.0,,10.0,6.0,6.3,5.0,1.17e-06,0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12514051,away,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,,189,96,M,,798688,EUR,673660800,G,18,18,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514051,away,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,,374560,EUR,720835200,M,10,10,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514051,away,Rio Ave,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191,1936,M,,1143587,EUR,731289600,F,22,22,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514051,away,Rio Ave,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,,1067284,EUR,1062547200,F,11,11,True,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
