match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,player_firstName,player_lastName,stat_bigChanceCreated,stat_dispossessed,captain,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_errorLeadToAShot,stat_totalOffside
12448353,home,RKC Waalwijk,Jeroen Houwen,jeroen-houwen,J. Houwen,G,188,36,M,339367,EUR,824601600,G,1,1,False,22.0,13.0,18.0,9.0,0.0,5.0,6.0,8.0,16.0,1.0,8.0,1.0,3.0,1.0,1.0,1.0,90.0,35.0,6.9,9.0,0.00569611,0,-0.3581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448353,home,RKC Waalwijk,Liam van Gelderen,liam-van-gelderen,L. v. Gelderen,D,178,172,M,910049,EUR,985305600,D,4,4,False,32.0,23.0,3.0,1.0,0.0,14.0,20.0,10.0,15.0,4.0,5.0,,,,,,90.0,51.0,6.3,14.0,0.0398821,1,,4,3.0,1.0,5.0,1.0,8.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0215,,,,,,,,,,,,,,,
12448353,home,RKC Waalwijk,Roshon van Eijma,roshon-van-eijma,R. v. Eijma,D,186,59,M,925930,EUR,897350400,D,17,17,False,21.0,19.0,1.0,1.0,0.0,10.0,12.0,9.0,9.0,6.0,1.0,,,,,,52.0,32.0,7.1,2.0,0.00499834,1,,3,,,1.0,2.0,2.0,2.0,1.0,,,,4.0,,,,,,0.0152,1.0,0.0344,1.0,,,,,,,,,,,,
12448353,home,RKC Waalwijk,Dario Van Den Buijs,dario-van-den-buijs,D. V. D. Buijs,D,188,65,M,783468,EUR,810864000,D,3,3,False,70.0,52.0,13.0,3.0,0.0,28.0,32.0,24.0,38.0,4.0,4.0,,,,,,90.0,87.0,7.4,18.0,0.0365195,4,,33,,,4.0,6.0,6.0,8.0,1.0,,,,2.0,2.0,1.0,,,1.0,0.2125,2.0,0.3501,,2.0,1.0,,,,,,,,,,
12448353,home,RKC Waalwijk,Aaron Meijers,aaron-meijers,A. Meijers,D,176,30,M,32386,EUR,562377600,D,28,28,False,38.0,32.0,4.0,2.0,0.0,16.0,17.0,16.0,25.0,2.0,,,,,,,78.0,62.0,6.6,12.0,0.0187575,2,,14,4.0,,3.0,5.0,4.0,6.0,1.0,,,,1.0,,,,1.0,,0.1117,,,,2.0,,Aaron,Meijers,,,,,,,,
12448353,home,RKC Waalwijk,Daouda Weidmann,weidmann-daouda,D. Weidmann,M,180,95,M,1142678,EUR,1052006400,M,30,30,False,24.0,22.0,1.0,1.0,0.0,8.0,8.0,14.0,17.0,,5.0,,,,,,90.0,40.0,7.2,6.0,0.0747286,1,,42,1.0,,1.0,2.0,6.0,9.0,1.0,3.0,2.0,1.0,1.0,1.0,,2.0,4.0,3.0,0.0196,,,4.0,,1.0,,,,,,,,,,
12448353,home,RKC Waalwijk,Godfried Roemeratoe,godfried-roemeratoe,G. Roemeratoe,M,178,106,M,825849,EUR,935020800,M,24,24,False,35.0,31.0,4.0,2.0,1.0,8.0,10.0,23.0,25.0,3.0,6.0,,,,,,85.0,46.0,7.4,4.0,0.443242,1,,6,,,,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,2.0,0.0228,,,2.0,,,,,1.0,,,,,,,
12448353,home,RKC Waalwijk,Denilho Cleonise,denilho-cleonise,D. Cleonise,F,179,62,M,971006,EUR,1007769600,M,7,7,False,19.0,14.0,1.0,,0.0,,,16.0,26.0,1.0,2.0,,,,,,90.0,37.0,7.1,13.0,1.07545,4,,7,7.0,2.0,,1.0,3.0,2.0,,2.0,1.0,3.0,,,,1.0,,1.0,0.1718,1.0,0.0611,3.0,,,,,,1.0,,,,,,
12448353,home,RKC Waalwijk,Reuven Niemeijer,reuven-niemeijer,R. Niemeijer,M,178,46,M,846202,EUR,796262400,M,10,10,False,9.0,7.0,1.0,,0.0,4.0,5.0,3.0,4.0,,2.0,,,,,,45.0,15.0,6.3,5.0,0.00143092,1,,10,,,1.0,,4.0,1.0,,3.0,1.0,,,,,1.0,,1.0,0.0456,1.0,0.0157,,,,,,,,,,,,,
12448353,home,RKC Waalwijk,Chris Lokesa,lokesa-chris,C. Lokesa,M,175,140,M,1126518,EUR,1099785600,M,14,14,False,13.0,12.0,,,0.0,5.0,6.0,7.0,8.0,,2.0,,,,,,45.0,20.0,6.5,4.0,0.0349204,1,,5,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,,,1.0,,,,,,0.0295,,,,1.0,,,,,1.0,,,,,,
