match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_errorLeadToAShot,stat_keyPass,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_punches,stat_goalAssist,stat_shotOffTarget,stat_goals
11401953,home,FC Volendam,Robert Mühren,,,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,False,7.0,1.0,1.0,,,,1.0,7.0,,,,,,63.0,8.0,6.4,7.0,0.00023456,0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
11401953,home,FC Volendam,Brian Plat,,,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,3,3,True,16.0,9.0,3.0,1.0,5.0,9.0,4.0,7.0,,2.0,,,,27.0,33.0,6.7,9.0,0.00559182,0,,,,2.0,4.0,5.0,,,,1.0,3.0,,,,3.0,,,2.0,1.0,,,,,,,,,,,,,
11401953,home,FC Volendam,Luke Le Roux,Luke,Le Roux,le-roux-luke,L. L. Roux,M,16,180.0,299,M,931035,EUR,952646400,M,8,8,True,11.0,9.0,1.0,1.0,4.0,4.0,5.0,7.0,,3.0,,,,27.0,16.0,6.8,2.0,0.00239511,0,,,2.0,1.0,3.0,3.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,
11401953,home,FC Volendam,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,F,25,25,True,5.0,1.0,,,,,1.0,7.0,,,,,,27.0,11.0,6.3,8.0,0.00035429,0,,,1.0,1.0,4.0,1.0,1.0,,,,,1.0,,2.0,,,,,2.0,,,,,,,,,,,,,
11401953,home,FC Volendam,Garang Kuol,Garang Kuol,,garang-kuol,G. Kuol,F,36,175.0,1238,M,1169124,EUR,1095120000,F,14,14,True,2.0,2.0,,,,,2.0,2.0,,,,,,10.0,3.0,6.6,,0.00040005,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11401953,home,FC Volendam,Barry Lauwers,Barry,Lauwers,barry-lauwers,B. Lauwers,G,,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,home,FC Volendam,Kayne van Oevelen,Kayne van Oevelen,,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,home,FC Volendam,Josh Flint,,,josh-flint,J. Flint,D,28,186.0,47,M,966460,EUR,971395200,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,home,FC Volendam,Mika van der Horst,Mika,van der Horst,mika-van-der-horst,M. v. d. Horst,M,36,,1,M,1632294,EUR,1115769600,M,46,46,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,home,FC Volendam,Bram van Driel,,,bram-van-driel,B. v. Driel,M,12,178.0,17,M,1065358,EUR,1117238400,M,48,48,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,home,FC Volendam,Quincy Hoeve,,,quincy-hoeve,Q. Hoeve,M,,190.0,38,M,1381645,EUR,1049328000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,home,FC Volendam,Achraf Douiri,Achraf Douiri,,achraf-douiri,A. Douiri,F,,180.0,38,M,1084535,EUR,943660800,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Nordin Bakker,,,nordin-bakker,N. Bakker,G,31,196.0,132,M,945955,EUR,878256000,G,1,1,False,26.0,14.0,16.0,4.0,11.0,12.0,3.0,14.0,2.0,10.0,1.0,2.0,2.0,90.0,36.0,7.3,12.0,0.00332346,0,0.5939,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
11401953,away,Almere City FC,Joey Jacobs,,,joey-jacobs,J. Jacobs,D,3,183.0,24,M,930838,EUR,955324800,D,3,3,False,36.0,26.0,6.0,1.0,17.0,21.0,9.0,16.0,,3.0,,,,90.0,46.0,7.2,11.0,0.00881699,0,,,1.0,2.0,2.0,5.0,,,1.0,2.0,3.0,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,
11401953,away,Almere City FC,Damian van Bruggen,,,damian-van-bruggen,D. v. Bruggen,D,14,184.0,62,M,285991,EUR,827107200,D,4,4,False,35.0,32.0,4.0,1.0,27.0,27.0,5.0,8.0,,3.0,,,,90.0,37.0,6.9,3.0,0.00436277,0,,,3.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Theo Barbet,,,theo-barbet,T. Barbet,D,22,184.0,56,M,911846,EUR,983836800,D,22,22,False,45.0,36.0,11.0,7.0,21.0,25.0,15.0,20.0,2.0,5.0,,,,90.0,62.0,7.9,14.0,0.208307,0,,,,,,3.0,,,,3.0,1.0,2.0,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,
11401953,away,Almere City FC,Sherel Floranus,Sherel,Floranus,sherel-floranus,S. Floranus,D,2,181.0,189,M,803021,EUR,903830400,M,2,2,False,24.0,16.0,4.0,3.0,5.0,6.0,11.0,19.0,1.0,1.0,,,,90.0,45.0,6.8,15.0,0.145724,0,,True,,,4.0,3.0,,1.0,,1.0,2.0,1.0,,1.0,2.0,1.0,,1.0,2.0,,,,,,,,,,,,,
11401953,away,Almere City FC,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186.0,510,M,922018,EUR,957398400,M,15,15,False,42.0,28.0,9.0,5.0,13.0,16.0,19.0,34.0,2.0,11.0,,,,90.0,66.0,8.1,19.0,0.457848,1,,,,1.0,2.0,8.0,,1.0,,3.0,5.0,,2.0,8.0,1.0,,1.0,5.0,,0.0375,,3.0,1.0,4.0,,,,,,,,
11401953,away,Almere City FC,Stije Resink,Stije Resink,,stije-resink,S. Resink,M,6,186.0,608,M,1090328,EUR,1053993600,M,28,28,False,38.0,29.0,3.0,1.0,12.0,13.0,17.0,26.0,1.0,7.0,,,,90.0,51.0,6.6,12.0,0.058126,0,,,3.0,3.0,11.0,4.0,2.0,,,2.0,1.0,,,1.0,2.0,,,1.0,4.0,,,,,,,,,,,,,
11401953,away,Almere City FC,Yoann Cathline,,,cathline-yoann,Y. Cathline,M,10,176.0,517,M,1105700,EUR,1027296000,M,19,19,False,25.0,20.0,2.0,1.0,6.0,7.0,16.0,21.0,,6.0,,,,90.0,59.0,7.7,15.0,0.21401,1,,,,,7.0,12.0,2.0,10.0,,2.0,4.0,2.0,3.0,3.0,,5.0,1.0,4.0,,0.0387,,2.0,,2.0,,,,,,1.0,,
11401953,away,Almere City FC,Thomas Robinet,,,thomas-robinet,T. Robinet,M,9,180.0,359,M,790802,EUR,840326400,F,9,9,False,17.0,9.0,,,1.0,2.0,8.0,15.0,1.0,2.0,,,,90.0,31.0,7.3,10.0,0.0195943,5,,,2.0,3.0,6.0,6.0,1.0,,,1.0,2.0,1.0,1.0,,2.0,,1.0,2.0,1.0,0.7609,,,,,1.0,1.0,0.1435,,,,3.0,1.0
11401953,away,Almere City FC,Rajiv Van La Parra,,,rajiv-van-la-parra,R. V. L. Parra,M,7,181.0,101,M,38096,EUR,675993600,F,27,27,False,16.0,8.0,1.0,1.0,1.0,2.0,7.0,15.0,1.0,4.0,,,,89.0,43.0,6.4,21.0,0.0111985,0,,,8.0,3.0,23.0,10.0,3.0,6.0,,,3.0,5.0,2.0,1.0,3.0,2.0,,1.0,5.0,,,1.0,,,,,,,,,,
11401953,away,Almere City FC,Kornelius Normann,,,kornelius-hansen,K. Hansen,M,11,175.0,64,M,989864,EUR,989107200,F,17,17,False,12.0,7.0,1.0,1.0,1.0,1.0,6.0,11.0,1.0,2.0,,,,72.0,26.0,6.1,7.0,0.00819698,3,,,2.0,1.0,6.0,3.0,1.0,2.0,,,,,1.0,,2.0,1.0,1.0,,,0.863,,,,,2.0,1.0,0.5146,,,,1.0,
11401953,away,Almere City FC,Jason van Duiven,Jason van Duiven,,jason-van-duiven,J. v. Duiven,F,9,175.0,432,M,1195745,EUR,1109203200,F,7,7,True,10.0,5.0,,,,,5.0,10.0,1.0,1.0,,,,18.0,15.0,6.8,5.0,0.00344641,0,,,2.0,3.0,2.0,5.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
11401953,away,Almere City FC,Yann Kitala,,,yann-kitala,Y. Kitala,F,29,186.0,89,M,857762,EUR,892080000,F,11,11,True,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Stijn Keller,,,stijn-keller,S. Keller,G,,195.0,15,M,993928,EUR,955324800,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Samuel Sahin-Radlinger,,,samuel-sahin-radlinger,S. Sahin-Radlinger,G,1,198.0,96,M,66340,EUR,721094400,G,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Hamdi Akujobi,,,hamdi-akujobi,H. Akujobi,D,,175.0,76,M,983662,EUR,948326400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Manel Royo,,,manel-royo,Royo,D,23,184.0,35,M,867318,EUR,762393600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Loïc Mbe Soh,,,loic-mbe-soh,L. M. Soh,D,4,186.0,287,M,904992,EUR,992390400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Milan Corryn,,,milan-corryn,M. Corryn,M,,179.0,35,M,826173,EUR,923184000,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Jochem Ritmeester van de Kamp,Jochem van de Kamp,,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177.0,175,M,1157777,EUR,1067731200,M,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Danny Post,,,danny-post,D. Post,M,8,189.0,9,M,70841,EUR,607910400,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Álvaro Peña,,,alvaro-pena,Á. Peña,M,23,178.0,37,M,294351,EUR,688262400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401953,away,Almere City FC,Marcelencio Esajas,Marcelencio Esajas,,marcelencio-esajas,M. Esajas,M,8,174.0,56,M,1046956,EUR,1023667200,M,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
