match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalTackle,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAShot,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_keyPass,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_hitWoodwork
14773710,home,Al-Hazem,Bruno Varela,bruno-varela,B. Varela,G,14,191.0,625,M,138895,EUR,783907200,G,14,14,False,30.0,23.0,16.0,10.0,0.0,17.0,18.0,6.0,12.0,2.0,3.0,1.0,9.0,2.0,1.0,3.0,1.0,3.0,1.0,90.0,41.0,6.3,7.0,0.00151291,57.995274144855,5.0,42.414570979486,0.1999,0,-0.8279,0.04,0.01,-0.31,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773710,home,Al-Hazem,Saud Al Rashed,saud-al-rashed,S. A. Rashed,D,2,180.0,12,M,1549236,EUR,895363200,D,2,2,False,16.0,14.0,2.0,,0.0,7.0,8.0,7.0,8.0,,,2.0,1.0,,,,,,,39.0,25.0,5.4,5.0,0.00192959,61.69554573292,7.0,-17.065327377569,,0,,0.02,0.01,0.18,,Saud Al Rashed,1.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14773710,home,Al-Hazem,Abdullah Al-Shanqiti,abdullah-al-shanqiti,A. Al-Shanqiti,D,13,179.0,10,M,1085896,EUR,914284800,D,13,13,False,46.0,40.0,9.0,4.0,0.0,31.0,33.0,9.0,13.0,,1.0,3.0,5.0,,,,,,,90.0,55.0,5.6,7.0,0.00220475,174.22489359043,21.0,60.314675705929,,0,,0.08,0.04,-0.73,,Abdullah Alshenqiti,,1.0,2.0,,1.0,1.0,1.0,1.0,28.080343757816,28.417176777435,1.0,,,,,,,,,,,,,,,,,,,,,,,
14773710,home,Al-Hazem,Abdurahman Al-Dakheel,abdurahman-al-dakheel,A. Al-Dakheel,D,34,184.0,18,M,948601,EUR,833068800,D,34,34,False,47.0,41.0,6.0,4.0,0.0,33.0,35.0,8.0,12.0,1.0,4.0,2.0,3.0,1.0,,,,,,90.0,56.0,6.1,6.0,0.00334059,114.65056023151,20.0,45.386404439255,,0,,0.08,0.05,-0.52,,,,1.0,4.0,,1.0,,2.0,2.0,,,,True,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14773710,home,Al-Hazem,Ahmed Al-Nakhli,ahmed-al-nakhli,A. Al-Nakhli,D,27,173.0,26,M,1048834,EUR,1024704000,D,27,27,False,27.0,23.0,1.0,1.0,0.0,11.0,12.0,12.0,15.0,1.0,6.0,1.0,3.0,1.0,,,,,,90.0,50.0,5.4,11.0,0.01466,182.01768150337,15.0,76.914247077319,,0,,-0.1,0.22,-0.89,,Ahmed Al-Nakhli,4.0,3.0,7.0,2.0,2.0,2.0,2.0,3.0,32.512226641342,59.461000140849,2.0,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14773710,home,Al-Hazem,Ahmed Al-Shamrani,ahmed-al-shamrani,A. Al-Shamrani,M,70,,8,M,1134206,EUR,1015977600,M,70,70,False,20.0,16.0,1.0,1.0,0.0,5.0,7.0,11.0,13.0,1.0,5.0,2.0,2.0,1.0,,,,,,45.0,31.0,6.8,7.0,0.0054495,46.971344544291,5.0,9.9675064058272,,0,,-0.06,-0.06,-0.01,,Ahmed Al-Shamrani,1.0,1.0,3.0,,,1.0,,2.0,,,,,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,
14773710,home,Al-Hazem,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190.0,105,M,954812,EUR,903052800,M,32,32,False,44.0,41.0,2.0,2.0,0.0,22.0,22.0,19.0,22.0,,,1.0,3.0,,,,,,,76.0,53.0,6.5,6.0,0.0125799,119.0062688559,18.0,25.202460555053,,1,,0.13,0.08,-0.11,,,,1.0,2.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,1.0,0.0152,-0.06,,,,,,,,,,
14773710,home,Al-Hazem,Aboubacar Bah,aboubacar-bah,A. Bah,M,24,170.0,462,M,2018134,EUR,1128038400,M,24,24,False,39.0,32.0,1.0,,0.0,16.0,16.0,16.0,23.0,,9.0,1.0,5.0,2.0,,,,,,90.0,54.0,7.1,8.0,0.00893973,161.05040619229,16.0,64.591582354044,,1,,0.01,0.2,-0.08,,Aboubacar Bah,,,2.0,,2.0,1.0,1.0,6.0,16.563453227529,17.175931532234,1.0,,1.0,,4.0,,,,1.0,1.0,,1.0,0.0194,-0.09,,,,,,,,,,
14773710,home,Al-Hazem,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800,F,11,11,False,38.0,32.0,1.0,1.0,0.0,10.0,11.0,22.0,27.0,2.0,7.0,1.0,2.0,,,,,,,87.0,55.0,7.0,13.0,0.0197983,175.95582727164,22.0,60.103692866255,,0,,-0.02,0.12,0.15,,,5.0,,4.0,1.0,2.0,1.0,2.0,1.0,13.846490242019,24.871288419996,2.0,,,,,,,1.0,5.0,4.0,,,,,1.0,,,,,,,,,
14773710,home,Al-Hazem,Yousef Al-Shammari,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600,F,7,7,False,11.0,8.0,,,0.0,3.0,3.0,5.0,8.0,,2.0,,,2.0,,,,,,76.0,16.0,6.3,4.0,0.00955734,10.514186365876,2.0,0.14114175750925,,0,,0.01,-0.04,0.0,,,,6.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
