match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,captain,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_challengeLost,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_errorLeadToAGoal
14053832,home,PSV Eindhoven,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,32,32,False,48.0,39.0,18.0,9.0,0.0,33.0,34.0,6.0,14.0,14.0,2.0,1.0,2.0,90.0,57.0,7.1,9.0,0.0015668,105.14949555335,17.0,46.520792878308,0.0014,0,0.0659,0.12,0.01,0.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Sergiño Dest,,,sergino-dest,S. Dest,D,8,173,6120,M,906021,EUR,973209600,D,8,8,False,41.0,38.0,1.0,1.0,0.0,19.0,20.0,19.0,21.0,3.0,,,,73.0,63.0,6.9,10.0,0.0587812,146.58021105567,17.0,64.291082662945,,0,,0.05,0.29,0.15,,sergino,2.0,2.0,6.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,24.935983511318,46.681681506652,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,D,22,22,False,84.0,77.0,2.0,1.0,0.0,39.0,41.0,38.0,43.0,4.0,,,,90.0,90.0,7.5,7.0,0.0519535,181.78013729982,26.0,76.7604440459,,1,,0.49,0.12,0.19,,,,2.0,2.0,2.0,,,,3.0,,1.0,,,,,True,1.0,1.0,0.0139,-0.11,,,,,,,,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,False,60.0,55.0,6.0,4.0,0.0,40.0,41.0,15.0,19.0,4.0,,,,73.0,71.0,8.7,6.0,0.0133393,149.75502561077,18.0,60.369445804866,,1,,0.26,0.1,0.29,,,,1.0,2.0,7.0,,,,,3.0,,18.333579313443,19.069245422932,1.0,,,4.0,,0.477,0.51,1.0,1.0,5.0,2.0,1.0,1.0,0.6714,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,58.0,51.0,2.0,1.0,0.0,19.0,22.0,32.0,36.0,7.0,,,,90.0,85.0,7.8,11.0,0.0868549,220.67113978435,27.0,97.50300460523,,3,,0.03,0.55,0.26,,,1.0,2.0,5.0,11.0,,4.0,3.0,2.0,6.0,2.0,26.764084507002,78.930186390541,4.0,,,,,0.1702,-0.59,1.0,,,3.0,1.0,1.0,0.1122,1.0,2.0,,,,,,,,,,
14053832,home,PSV Eindhoven,Paul Wanner,,,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,M,10,10,False,48.0,46.0,1.0,,1.0,18.0,19.0,28.0,29.0,1.0,,,,90.0,59.0,7.3,5.0,0.213475,86.277296269309,12.0,9.67727314973,,0,,0.31,0.29,0.13,,,,,3.0,3.0,2.0,1.0,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,
14053832,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,80.0,71.0,11.0,3.0,1.0,31.0,31.0,40.0,49.0,5.0,,,,90.0,93.0,8.0,15.0,0.657893,200.17895630893,28.0,17.979923517995,,1,,0.81,0.11,0.13,,,8.0,,,,,,,1.0,,,,,,6.0,,,,0.0508,0.02,,,,,,,,,1.0,3.0,3.0,,,,,,,,
14053832,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,29.0,24.0,2.0,,0.0,10.0,10.0,14.0,19.0,2.0,,,,65.0,39.0,7.7,8.0,0.0239582,124.51841616887,13.0,59.202384916977,,3,,0.11,0.15,-0.05,,ismaelsaibari,,1.0,2.0,3.0,,,,,,3.0,16.834697364343,34.004518168906,2.0,1.0,,,1.0,0.5758,0.47,2.0,1.0,,,3.0,,1.3909,1.0,,,,1.0,,,,,,,
14053832,home,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6905,M,1136110,EUR,1110412800,F,19,19,False,43.0,35.0,3.0,1.0,0.0,11.0,12.0,24.0,31.0,8.0,,,,90.0,55.0,6.7,13.0,0.0294146,149.51889078712,19.0,11.505826212069,,0,,-0.34,0.29,0.22,,,2.0,2.0,4.0,5.0,,3.0,2.0,,3.0,,24.16690818578,29.940371156684,1.0,,,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,F,20,20,False,21.0,17.0,1.0,,0.0,6.0,6.0,11.0,15.0,1.0,,,,89.0,28.0,7.6,4.0,0.0081523,124.49374704812,9.0,87.4091408577,,4,,-0.21,0.23,0.13,,,,1.0,1.0,2.0,,,,,1.0,,32.194709704209,76.909154211215,3.0,,,1.0,1.0,0.5414,0.48,3.0,1.0,,1.0,,,1.3021,,,,,,1.0,,,,,,
14053832,home,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,F,5,5,False,28.0,20.0,4.0,3.0,0.0,11.0,14.0,9.0,14.0,5.0,,,,65.0,40.0,6.8,13.0,0.0149179,74.473153784565,6.0,41.415983613868,,0,,-0.21,0.26,0.17,,ivanperisic444,3.0,,1.0,2.0,1.0,,,1.0,1.0,,25.132508061295,52.464032783882,2.0,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,
14053832,home,PSV Eindhoven,Noah Fernandez,Noah Fernandez,,noah-fernandez,N. Fernandez,M,6,170,797,M,1886213,EUR,1199836800,M,31,31,True,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,1.0,,,,25.0,17.0,6.0,7.0,0.00216692,42.626866967415,5.0,31.385627730453,,0,,-0.05,0.07,-0.05,,,,,9.0,1.0,2.0,5.0,1.0,,,,7.1510159101087,8.1691199648432,1.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,
14053832,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,11,11,True,13.0,5.0,1.0,,0.0,2.0,3.0,3.0,10.0,1.0,,,,25.0,18.0,6.7,9.0,0.00348892,57.557170492395,4.0,36.25920519171,,1,,-0.32,0.29,0.22,,,,1.0,1.0,4.0,,,,,1.0,1.0,16.334716791891,44.004877582806,2.0,,,2.0,1.0,0.1883,-0.51,,,,1.0,1.0,,,,,,,,1.0,,,,,,
14053832,home,PSV Eindhoven,Kiliann Sildillia,,,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,17.0,10.0,6.9,2.0,0.0018778,26.842773038556,3.0,14.109214798537,,0,,0.03,0.03,0.17,,,,1.0,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,
14053832,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,True,18.0,16.0,2.0,1.0,0.0,13.0,14.0,3.0,4.0,3.0,,,,17.0,21.0,6.9,3.0,0.00102915,63.185014254865,8.0,42.617802380841,,0,,-0.02,0.06,0.18,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Nicolas Verkooijen,,,nicolas-verkooijen,N. Verkooijen,M,8,180,164,M,1465822,EUR,1165276800,M,50,50,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,1.0,3.0,,1.0,0.0299202,7.4113968993706,1.0,1.6041109880694,,0,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Tijn Smolenaars,,,tijn-smolenaars,T. Smolenaars,G,1,197,64,M,1445965,EUR,1109116800,G,51,51,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Yarek Gasiorowski,Yarek Gasiorowski,,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1663,M,1184317,EUR,1105488000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Anass Salah-Eddine,,,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053832,home,PSV Eindhoven,Joel Van Den Berg,,,joel-van-den-berg,J. v. d. Berg,M,8,187,290,M,1540010,EUR,1171152000,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053832,away,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,49.0,29.0,32.0,12.0,0.0,21.0,25.0,8.0,24.0,11.0,1.0,1.0,5.0,90.0,65.0,6.4,21.0,0.00341041,111.47574496664,17.0,62.652597921783,0.2473,0,0.4766,0.11,0.04,-0.18,0.13,,,1.0,1.0,1.0,,,,,,1.0,,,,,True,1.0,,,,,,3.0,,,,,,,,,,,,1.0,2.0,2.0,,
14053832,away,Feyenoord,Mats Deijl,,,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,20,20,False,34.0,26.0,6.0,2.0,0.0,13.0,15.0,13.0,19.0,4.0,,,,90.0,48.0,6.1,11.0,0.0105474,66.923100735189,9.0,0.95088754045983,,0,,-0.1,0.01,-0.22,,,1.0,1.0,2.0,2.0,,,,,,1.0,,,,,,1.0,,,,,,2.0,,1.0,1.0,,,,,,,,1.0,,,,,
14053832,away,Feyenoord,Jeremiah St. Juste,,,jeremiah-st-juste,J. St. Juste,D,8,185,1166,M,787640,EUR,845683200,D,8,8,False,18.0,16.0,2.0,1.0,0.0,8.0,8.0,8.0,10.0,1.0,,,,45.0,18.0,5.6,2.0,0.00550311,41.53157376277,6.0,16.586596701955,,0,,0.02,0.04,-0.54,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
14053832,away,Feyenoord,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1550,M,825899,EUR,922406400,D,21,21,False,44.0,42.0,,,0.0,27.0,28.0,15.0,16.0,4.0,,,,90.0,59.0,5.8,4.0,0.200432,88.62470615973,12.0,9.685252189501,,0,,0.31,0.22,-0.48,,,,1.0,3.0,1.0,1.0,,,2.0,,,,,,,,1.0,,,,,,7.0,,1.0,1.0,,,,,,,,,,,,,
14053832,away,Feyenoord,Jordan Bos,Jordan Bos,,jordan-bos,J. Bos,D,15,180,747,M,1144138,EUR,1035849600,D,15,15,False,33.0,30.0,1.0,,0.0,18.0,19.0,12.0,14.0,5.0,,,,90.0,53.0,6.2,8.0,0.205644,95.333716585747,9.0,52.220653228686,,0,,0.24,0.18,-0.48,,,2.0,1.0,3.0,3.0,1.0,1.0,,1.0,2.0,,35.559317513429,49.575154981682,2.0,2.0,,1.0,,,,,,2.0,2.0,2.0,,,,,,1.0,,,,,,,,
