match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_outfielderBlock,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_goalAssist,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
11067325,home,Santos,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,True,,25.0,21.0,2.0,1.0,12.0,14.0,15.0,1.0,2.0,,,,45.0,41.0,6.9,8.0,0.0,0.0,0.0554695,0,,10.0,4.0,1.0,1.0,4.0,,1.0,3.0,2.0,2.0,,1.0,,Gabriel Inocêncio,,,1.0,,,,,1.0,,1.0,,,,,,
11067325,home,Santos,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175,2716,M,46798,EUR,569030400,M,25,25,True,,26.0,19.0,4.0,2.0,12.0,13.0,13.0,,7.0,,,,45.0,40.0,6.9,10.0,0.0,0.0,0.00785389,0,,7.0,,,5.0,7.0,1.0,3.0,2.0,5.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,
11067325,home,Santos,Julio Furch,julio-furch,J. Furch,F,,189,570,M,787551,EUR,617673600,F,11,11,True,,11.0,8.0,1.0,1.0,4.0,4.0,7.0,1.0,1.0,,,,45.0,18.0,6.7,5.0,0.0,0.0,0.0145714,0,,4.0,,,,3.0,,,,1.0,1.0,2.0,,,,,,2.0,,,,,,,1.0,,,,,,
11067325,home,Santos,Lucas Lima,lucas-lima,L. Lima,M,10,176,1742,M,244589,EUR,647481600,M,23,23,True,,15.0,11.0,2.0,2.0,,,17.0,,4.0,,,,19.0,20.0,6.7,6.0,0.0459,0.0,0.0197771,1,,11.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,
11067325,home,Santos,Alfredo Morelos,alfredo-morelos,A. Morelos,F,9,177,2738,M,831085,EUR,835315200,F,22,22,True,,3.0,2.0,,,1.0,1.0,2.0,,,,,,13.0,6.0,6.4,3.0,0.0289,0.0,0.0003055,1,,1.0,,,3.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,
11067325,home,Santos,Vladimir,vladimir,Vladimir,G,1,191,198,M,124996,EUR,616550400,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,home,Santos,Kevyson,kevyson,Kevyson,D,38,174,451,M,1389980,EUR,1080518400,D,38,38,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Kevyson,,,,,,,,,,,,,,,,
11067325,home,Santos,Joaquim,joaquim,Joaquim,D,28,187,860,M,1047740,EUR,914803200,D,28,28,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,home,Santos,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,home,Santos,Weslley Patati,weslley-patati,W. Patati,M,7,167,1129,M,1148468,EUR,1064966400,F,43,43,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,home,Santos,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,home,Santos,Maximiliano Silvera,maximiliano-silvera,M. Silvera,F,11,176,573,M,1121489,EUR,873417600,F,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,away,Cruzeiro,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,1,1,False,True,23.0,13.0,15.0,5.0,10.0,11.0,12.0,,4.0,1.0,1.0,,90.0,26.0,7.1,10.0,0.0,0.0,0.00115893,0,0.1412,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,away,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,,28.0,20.0,5.0,2.0,9.0,12.0,17.0,2.0,9.0,,,,90.0,64.0,7.0,17.0,0.0,0.0,0.00920237,0,,11.0,1.0,,6.0,8.0,3.0,2.0,1.0,3.0,3.0,4.0,2.0,2.0,,,,2.0,1.0,,,,,,,,,,,,
11067325,away,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,False,,27.0,20.0,7.0,6.0,9.0,11.0,16.0,5.0,2.0,,,,90.0,41.0,7.1,9.0,0.1345,0.2348,0.0156798,3,,11.0,,,4.0,4.0,3.0,,3.0,1.0,,2.0,,,,,1.0,3.0,,1.0,1.0,,,,,,1.0,,,,
11067325,away,Cruzeiro,Luciano Castan,luciano-castan,Luciano Castan,D,4,187,212,M,845110,EUR,621648000,D,4,4,False,,28.0,23.0,2.0,,16.0,18.0,10.0,8.0,7.0,,,,90.0,41.0,7.0,5.0,0.0,0.0,0.00396712,0,,7.0,,,3.0,2.0,,,1.0,,,,,1.0,,,2.0,2.0,,,,,1.0,,,,,,,,
11067325,away,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,,44.0,31.0,10.0,2.0,19.0,26.0,20.0,,7.0,,,,90.0,69.0,7.0,18.0,0.0219,0.0,0.0121704,1,,12.0,2.0,,3.0,3.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,
11067325,away,Cruzeiro,Matheus Jussa,matheus-jussa,Matheus Jussa,M,22,183,183,M,794849,EUR,827452800,M,18,18,False,,36.0,26.0,5.0,,12.0,14.0,22.0,1.0,3.0,,,,89.0,51.0,7.6,12.0,0.0945,0.6991,0.00967354,2,,14.0,,,3.0,7.0,1.0,4.0,,3.0,2.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,2.0,,1.0,,
11067325,away,Cruzeiro,Lucas Silva,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,,52.0,42.0,2.0,1.0,17.0,19.0,41.0,1.0,11.0,,,,90.0,74.0,8.5,13.0,0.0756,0.1292,0.181489,1,,31.0,8.0,6.0,5.0,8.0,1.0,5.0,1.0,1.0,,,,1.0,,,2.0,2.0,5.0,,,1.0,,,6.0,,1.0,1.0,,,
11067325,away,Cruzeiro,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,11,11,False,,30.0,18.0,2.0,1.0,7.0,7.0,25.0,1.0,8.0,,,,89.0,52.0,7.1,16.0,0.0934,0.0,0.011619,4,,11.0,2.0,,5.0,11.0,,4.0,1.0,2.0,2.0,,3.0,2.0,,,1.0,4.0,2.0,2.0,2.0,,,,,,,,,,
11067325,away,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,False,,28.0,20.0,1.0,,9.0,10.0,23.0,,4.0,,,,68.0,46.0,6.6,17.0,0.0,0.0,0.27696,0,,13.0,5.0,2.0,5.0,5.0,,3.0,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,3.0,,,1.0,,,,,,
11067325,away,Cruzeiro,Arthur Gomes,arthur-gomes,Arthur Gomes,M,11,175,667,M,822524,EUR,899424000,M,19,19,False,,21.0,14.0,1.0,,4.0,8.0,16.0,,5.0,,,,68.0,41.0,5.7,20.0,0.0,0.0,0.0197868,0,,11.0,3.0,1.0,14.0,3.0,1.0,8.0,1.0,,,2.0,1.0,3.0,,,1.0,,2.0,,,3.0,,1.0,,,,,,,
11067325,away,Cruzeiro,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,99,99,False,,13.0,10.0,,,5.0,5.0,8.0,,2.0,,,,59.0,22.0,6.8,6.0,0.2547,0.2043,0.00599765,1,,5.0,,,7.0,1.0,1.0,,,1.0,,1.0,,2.0,,,3.0,,,,,1.0,2.0,,,,1.0,,,,
11067325,away,Cruzeiro,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,F,9,9,True,,11.0,8.0,1.0,1.0,3.0,3.0,9.0,,1.0,,,,31.0,17.0,7.1,6.0,0.383,0.941,0.00441833,1,,5.0,1.0,,3.0,,,2.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,
11067325,away,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,True,,7.0,5.0,1.0,,3.0,4.0,3.0,2.0,1.0,,,,22.0,15.0,6.2,4.0,0.3188,0.0,0.00122331,1,,2.0,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,
11067325,away,Cruzeiro,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,10,10,True,,6.0,6.0,,,1.0,1.0,5.0,1.0,1.0,,,,22.0,11.0,8.7,,0.0554,0.1984,0.273963,1,,5.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,2.0,,1.0,1.0,1.0,,2.0
11067325,away,Cruzeiro,Ian Luccas,ian-luccas,Ian Luccas,M,5,187,203,M,1046496,EUR,1044921600,M,20,20,True,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11067325,away,Cruzeiro,Stênio Zanetti,stenio,S. Zanetti,M,17,180,226,M,1046740,EUR,1049500800,F,22,22,True,,,,,,,,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11067325,away,Cruzeiro,Gabriel Mesquita,gabriel-mesquita,G. Mesquita,G,12,197,107,M,984887,EUR,905731200,G,91,91,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,away,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,away,Cruzeiro,João Marcelo,joao-marcelo,J. Marcelo,D,43,189,1606,M,978638,EUR,960854400,D,43,43,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,away,Cruzeiro,Kaiki,kaiki,Kaiki,D,6,172,2601,M,1112484,EUR,1047081600,D,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,Kaiki,,,,,,,,,,,,,,,,
11067325,away,Cruzeiro,Helibelton Palacios,helibelton-palacios,H. Palacios,D,13,181,374,M,329597,EUR,739584000,D,24,24,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,away,Cruzeiro,Paulo Vitor,paulo-vitor,P. Vitor,M,7,170,121,M,881153,EUR,930182400,M,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067325,away,Cruzeiro,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187,766,M,867907,EUR,823219200,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
