match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_outfielderBlock,stat_shotOffTarget,stat_totalOffside,stat_accurateCross,stat_clearanceOffLine,stat_penaltyWon
12530770,home,Adana Demirspor,Abat Aimbetov,abat-aimbetov,A. Aimbetov,F,,184.0,999,M,189193,EUR,807753600,F,17,17,False,13.0,9.0,,,0.0,6.0,6.0,3.0,7.0,6.0,,2.0,,2.0,,,,,,,,90.0,21.0,7.1,8.0,0.0051196,1,,,,,2.0,1.0,3.0,,1.0,1.0,,,2.0,2.0,,,,,1.0,1.0,0.0847,0.1197,,,,1.0,,1.0,,,
12530770,home,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,29,185.0,186,M,1111781,EUR,980380800,D,15,15,True,18.0,17.0,2.0,2.0,0.0,13.0,14.0,4.0,4.0,2.0,,5.0,,2.0,,,,,,,,64.0,20.0,5.8,1.0,0.00160889,0,,Jovan Manev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,home,Adana Demirspor,Aksel Aktaş,aksel-aktas,A. Aktaş,M,,177.0,26,M,863172,EUR,931996800,M,22,22,True,13.0,10.0,1.0,,0.0,4.0,4.0,6.0,9.0,4.0,,2.0,,2.0,,,,,,,,29.0,17.0,6.2,4.0,0.105815,0,,,,,,,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12530770,home,Adana Demirspor,Salih Kavrazlı,salih-kavrazli,S. Kavrazlı,F,28,178.0,109,M,964233,EUR,1016236800,F,28,28,True,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,1.0,1.0,,,,,,,,,,,17.0,10.0,6.4,2.0,0.00978469,0,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,
12530770,home,Adana Demirspor,Ozan Demirbağ,ozan-demirbag,O. Demirbağ,F,99,178.0,189,M,1654166,EUR,1202774400,F,60,60,True,1.0,1.0,,,0.0,1.0,1.0,,,,,1.0,,,,,,,,,,16.0,6.0,6.8,1.0,5.335e-05,2,,Ozan Demirbag,,,,,,,,,,,1.0,,,,,,2.0,,0.0469,0.0339,1.0,,,,,,,,
12530770,home,Adana Demirspor,Murat Uğur Eser,murat-ugur-eser,M. U. Eser,G,25,191.0,34,M,1550761,EUR,1117843200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Murat Ugur Eser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185.0,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,home,Adana Demirspor,Yucel Gurol,gurol-yucel,Y. Gurol,D,30,171.0,9,M,1106437,EUR,1117411200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,home,Adana Demirspor,Burhan Ersoy,burhan-ersoy,B. Ersoy,D,24,187.0,41,M,1640309,EUR,1055462400,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,home,Adana Demirspor,Osman Kaynak,osman-kaynak,O. Kaynak,D,77,175.0,21,M,1170288,EUR,1147651200,F,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,home,Adana Demirspor,Ahmet Yilmaz,ahmet-yilmaz,A. Yilmaz,M,80,177.0,20,M,1983995,EUR,1146787200,M,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Ahmet Yilmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,away,Kasımpaşa,Ali Emre Yanar,ali-emre-yanar,A. E. Yanar,G,25,190.0,31,M,840297,EUR,895190400,G,25,25,False,16.0,16.0,1.0,1.0,0.0,16.0,16.0,,,,1.0,9.0,,,,2.0,,3.0,1.0,,,90.0,27.0,6.2,,9.226e-05,0,-1.3866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,away,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,27.0,21.0,5.0,5.0,1.0,3.0,5.0,19.0,26.0,2.0,3.0,2.0,,,,,,,,,,90.0,51.0,7.7,13.0,0.579013,2,,,,4.0,2.0,3.0,7.0,,,,2.0,2.0,1.0,2.0,,,1.0,3.0,,,0.029,,,1.0,,,1.0,,1.0,,
12530770,away,Kasımpaşa,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191.0,2379,M,942335,EUR,961545600,D,91,91,False,50.0,42.0,5.0,3.0,0.0,28.0,29.0,14.0,21.0,6.0,2.0,4.0,,2.0,,,,,,,,89.0,62.0,6.2,10.0,0.0131983,1,,,,,3.0,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,,,,,0.016,,1.0,1.0,,,,,,,
12530770,away,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,885683,EUR,871257600,D,20,20,False,66.0,64.0,2.0,2.0,0.0,58.0,60.0,6.0,6.0,4.0,6.0,6.0,,3.0,,,,,,,,90.0,81.0,7.2,3.0,0.00263897,0,,,,,1.0,,2.0,,,,,,1.0,2.0,,,,,,,,,2.0,,,2.0,,,,1.0,
12530770,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,50.0,36.0,5.0,1.0,0.0,20.0,23.0,16.0,28.0,3.0,3.0,4.0,,,,,,,,,,89.0,76.0,6.7,20.0,0.00814745,0,,,,1.0,,3.0,7.0,1.0,,2.0,4.0,3.0,2.0,,,,,,,,,,2.0,,,1.0,,,,,
12530770,away,Kasımpaşa,Aytaç Kara,aytac-kara,A. Kara,M,35,188.0,161,M,128196,EUR,732844800,M,35,35,False,62.0,57.0,5.0,5.0,1.0,31.0,31.0,26.0,31.0,3.0,,6.0,,,,,,,,,,90.0,76.0,8.4,10.0,0.151607,3,,,,,,,2.0,,2.0,2.0,1.0,,1.0,,True,1.0,1.0,1.0,1.0,1.0,0.305,0.3218,,1.0,,1.0,1.0,,,,
12530770,away,Kasımpaşa,Cafú,cafu,Cafú,M,8,185.0,212,M,110956,EUR,730684800,M,8,8,False,48.0,47.0,4.0,3.0,0.0,34.0,34.0,13.0,17.0,2.0,2.0,5.0,,1.0,,,,,,,,86.0,61.0,7.2,5.0,0.0100685,0,,,,3.0,,1.0,7.0,1.0,,,5.0,4.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,
12530770,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,39.0,31.0,9.0,6.0,1.0,11.0,13.0,26.0,35.0,7.0,,8.0,,3.0,,,,,,,,90.0,64.0,8.8,17.0,0.34813,1,,,,9.0,,,6.0,2.0,2.0,,4.0,2.0,4.0,2.0,,,2.0,6.0,1.0,1.0,0.7884,0.9241,,,,,,,6.0,,
12530770,away,Kasımpaşa,Antonín Barák,antonin-barak,A. Barák,M,72,190.0,779,M,330705,EUR,786412800,M,72,72,False,24.0,19.0,,,0.0,9.0,10.0,10.0,14.0,7.0,,2.0,,1.0,,,,,,,,60.0,35.0,6.1,13.0,0.0413482,1,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,,5.0,,,,,1.0,1.0,,0.1194,0.0675,,,,,,,,,
12530770,away,Kasımpaşa,Josip Brekalo,josip-brekalo,J. Brekalo,M,7,175.0,2226,M,357598,EUR,898560000,M,9,9,False,26.0,21.0,1.0,,0.0,5.0,7.0,16.0,19.0,1.0,,3.0,,,,,,,,,,60.0,37.0,6.9,8.0,0.0190316,1,,,,,,,5.0,1.0,,5.0,,,1.0,,,5.0,,,,,0.0674,,,,,,1.0,,,,
12530770,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,F,7,7,False,14.0,9.0,,,0.0,6.0,6.0,3.0,8.0,2.0,1.0,1.0,,,,,,,,,,90.0,30.0,8.8,10.0,0.00510777,3,,,,,,,5.0,,,2.0,,,3.0,5.0,,,,,2.0,2.0,0.9818,1.1538,1.0,,,,1.0,2.0,,,1.0
12530770,away,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,True,13.0,10.0,2.0,,0.0,7.0,7.0,3.0,6.0,,1.0,2.0,,,,,,,,,,30.0,19.0,6.7,3.0,0.371895,0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,
12530770,away,Kasımpaşa,Can Keleş,can-keles,C. Keleş,F,70,180.0,519,M,918408,EUR,999388800,F,11,11,True,4.0,4.0,,,1.0,3.0,3.0,2.0,2.0,2.0,,1.0,,,,,,,,,,30.0,10.0,7.9,3.0,0.0659846,1,,,,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,0.4103,0.6878,1.0,,,,,,1.0,,
12530770,away,Kasımpaşa,Sinan Alkas,alkas-sinan,S. Alkas,F,,195.0,35,M,1548530,EUR,1162857600,F,23,23,True,1.0,1.0,,,0.0,1.0,1.0,,,2.0,,,,1.0,,,,,,,,12.0,3.0,6.1,1.0,2.149e-05,1,,,,,,,,,,1.0,,,,,,,,,1.0,,0.109,0.1454,,,1.0,,,,,,
12530770,away,Kasımpaşa,Taylan Utku Aydın,aydin-taylan-utku,T. U. Aydın,D,29,180.0,50,M,1498789,EUR,1139529600,D,29,29,True,6.0,5.0,,,0.0,5.0,6.0,,,,,1.0,,,,,,,,,,9.0,7.0,6.5,1.0,5.577e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,away,Kasımpaşa,Sadık Çiftpınar,sadik-ciftpinar,S. Çiftpınar,D,5,181.0,71,M,111811,EUR,725846400,D,5,5,True,4.0,2.0,,,0.0,2.0,3.0,,1.0,,,1.0,,,,,,,,,,9.0,4.0,6.5,2.0,5.49e-06,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12530770,away,Kasımpaşa,Şant Kazancı,sant-kazanci,Ş. Kazancı,G,98,186.0,13,M,1912907,EUR,1229558400,G,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Sant Kazanci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,away,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,away,Kasımpaşa,Yaman Suakar,yaman-suakar,Y. Suakar,M,15,,60,M,1907114,EUR,1235520000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Yaman Suakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530770,away,Kasımpaşa,Emirhan Yiğit,emirhan-yigit,E. Yiğit,F,42,179.0,33,M,1521036,EUR,1146355200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Emirhan Yigit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
