match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_hitWoodwork,stat_lastManTackle,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_penaltyMiss,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
14083601,home,Valencia,Julen Agirrezabala,,,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,25,25,False,29.0,26.0,7.0,4.0,0.0,23.0,23.0,3.0,6.0,1.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,90.0,33.0,7.4,3.0,0.00046085,0.5409,0,-0.5356,0.08,-0.19,-0.16,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083601,home,Valencia,Dimitri Foulquier,,,dimitri-foulquier,D. Foulquier,D,20,183,461,M,151138,EUR,732844800,D,20,20,False,54.0,48.0,3.0,1.0,0.0,28.0,32.0,20.0,22.0,1.0,3.0,3.0,6.0,,,,,90.0,68.0,6.3,6.0,0.0199946,,0,,-0.06,0.11,-0.33,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083601,home,Valencia,César Tárrega,,,cesar-tarrega,C. Tárrega,D,5,193,816,M,996928,EUR,1014681600,D,5,5,False,52.0,50.0,3.0,1.0,0.0,41.0,42.0,9.0,10.0,1.0,3.0,3.0,6.0,,,,,90.0,67.0,6.4,4.0,0.00266702,,1,,0.09,0.17,-0.13,,2.0,6.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0317,-0.18,,,,,,,,,,,,,,,,,,,,,
14083601,home,Valencia,Mouctar Diakhaby,,,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,797306,EUR,850953600,D,4,4,False,70.0,61.0,5.0,1.0,0.0,39.0,41.0,22.0,29.0,1.0,3.0,3.0,3.0,,,,,90.0,80.0,6.6,9.0,0.0354274,,1,,-0.02,0.3,-0.35,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,0.0187,-0.41,mouctar_dkh,1.0,1.0,0.0369,1.0,,,,,,,,,,,,,,,,
14083601,home,Valencia,José Luis Gayà,,,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,227922,EUR,801360000,D,14,14,False,51.0,44.0,4.0,2.0,0.0,24.0,25.0,20.0,26.0,1.0,5.0,2.0,7.0,,,,,90.0,65.0,6.8,11.0,0.0900926,,0,,0.27,0.13,0.15,,,5.0,3.0,1.0,1.0,2.0,1.0,,1.0,,,,1.0,2.0,,,,,,,1.0,True,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,
14083601,home,Valencia,Luis Rioja,,,luis-rioja,L. Rioja,M,11,173,860,M,900433,EUR,750729600,M,11,11,False,38.0,33.0,4.0,3.0,1.0,9.0,10.0,24.0,28.0,,4.0,1.0,3.0,,,,,85.0,60.0,7.3,11.0,0.239648,,1,,0.39,0.2,0.15,,,5.0,6.0,2.0,3.0,2.0,2.0,1.0,,,,,,,0.036,0.0,,,,,3.0,,4.0,2.0,,,,1.0,1.0,,,,,,,,
14083601,home,Valencia,Baptiste Santamaria,,,baptiste-santamaria,B. Santamaria,M,22,183,473,M,344751,EUR,794707200,M,22,22,False,62.0,56.0,3.0,2.0,0.0,29.0,31.0,27.0,31.0,1.0,3.0,3.0,4.0,,,,,90.0,77.0,6.8,12.0,0.0305563,,2,,0.2,0.17,-0.09,,,4.0,2.0,1.0,,,,1.0,1.0,1.0,,4.0,1.0,1.0,0.0342,-0.06,,1.0,,0.1088,1.0,,,,,,,,,,,,,,,,
14083601,home,Valencia,Javier Guerra,,,javier-guerra,J. Guerra,M,8,187,1800,M,1122610,EUR,1052784000,M,8,8,False,34.0,27.0,2.0,,0.0,17.0,19.0,10.0,15.0,,2.0,2.0,4.0,,,,,55.0,46.0,6.6,10.0,0.0184936,,1,,-0.2,0.19,0.27,,,2.0,,,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,0.0398,-0.26,,,,,,,1.0,,,,,,,,,,,,,,
14083601,home,Valencia,Arnaut Danjuma,,,arnaut-danjuma,A. Danjuma,F,7,178,3536,M,827064,EUR,854668800,M,7,7,False,18.0,14.0,2.0,2.0,0.0,5.0,5.0,9.0,13.0,,2.0,,3.0,,,,,78.0,34.0,6.9,9.0,0.0220196,,6,,-0.19,0.34,-0.13,,,4.0,2.0,1.0,,,,1.0,1.0,3.0,,2.0,1.0,2.0,1.1469,0.3,,3.0,,1.4559,,,1.0,,,,,,,3.0,1.0,1.0,,,,,
14083601,home,Valencia,Hugo Duro,,,hugo-duro,H. Duro,F,9,180,2868,M,909119,EUR,942192000,F,9,9,False,19.0,15.0,,,0.0,6.0,10.0,9.0,9.0,1.0,2.0,,4.0,,,,,55.0,22.0,6.2,5.0,0.0134473,,1,,-0.23,-0.52,-0.09,,4.0,6.0,,,,,,2.0,,1.0,,1.0,1.0,,0.0693,0.04,,,,,,,,,,,,,,,,,,,,,
