match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_totalOffside,stat_keyPass,captain,stat_totalCross,stat_accurateCross,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_savedShotsFromInsideTheBox
11368719,home,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,9,9,False,16.0,12.0,,,2.0,2.0,10.0,14.0,1.0,5.0,,,3.0,,,,80.0,27.0,6.7,7.0,0.0092575,3,,tema_dovbyk,4.0,,1.0,,,,,1.0,2.0,0.2671,,,,2.0,1.0,,,,4.0,,,,,,2.0,,0.411,2.0,1.0,
11368719,home,Girona FC,Yan Couto,couto-yan,Y. Couto,D,2,169,7132,M,1002813,EUR,1023062400,D,20,20,True,9.0,8.0,1.0,1.0,4.0,4.0,4.0,6.0,,1.0,,2.0,,,,,27.0,15.0,6.9,2.0,0.00247675,2,,yan.couto,1.0,,,,,,,,1.0,0.3133,,,,1.0,1.0,,,,,,,1.0,,,2.0,,0.9573,1.0,,
11368719,home,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,6.0,6.0,,,3.0,3.0,3.0,3.0,,,,,,,,,10.0,7.0,7.2,,0.134469,0,,,,,,,1.0,,,,,,,Jhon Solis,,,,,1.0,,,1.0,,,,,,,,,,
11368719,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,,,,,,,,,,2.0,,,,,,,10.0,5.0,6.1,1.0,,1,,,4.0,,,,,2.0,1.0,,3.0,0.39,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,
11368719,home,Girona FC,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,18,18,True,,,,,,,,,,,,,,,,,1.0,,,,,0,,PabloTorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,home,Girona FC,Jastin García,jastin-garcia,J. García,F,16,180,142,M,1518119,EUR,1074211200,F,31,31,True,,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Arnau Martinez,,,,,,,,,,,,,,,,,,
11368719,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,19.0,14.0,11.0,7.0,10.0,12.0,4.0,7.0,,,,10.0,,4.0,,,90.0,29.0,7.3,5.0,0.00173208,0,0.9217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
11368719,away,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,38.0,34.0,8.0,5.0,20.0,21.0,14.0,18.0,,2.0,2.0,1.0,1.0,,,,90.0,48.0,6.4,7.0,0.00620514,0,,,5.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,Unai,García,1.0,,,,,,,True,1.0,,,,,,,,
11368719,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,42.0,37.0,5.0,2.0,30.0,31.0,7.0,11.0,4.0,10.0,3.0,4.0,3.0,,,,90.0,56.0,6.9,5.0,0.0933456,2,,,5.0,1.0,,,,4.0,3.0,,5.0,0.0645,1.0,,,,,,,,,,,,,,,,,,2.0,
11368719,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,28,28,False,41.0,38.0,3.0,2.0,20.0,21.0,18.0,20.0,,,2.0,6.0,,,,,90.0,46.0,6.6,3.0,0.0208334,0,,,2.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,
11368719,away,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,M,12,12,False,28.0,24.0,1.0,1.0,9.0,11.0,16.0,22.0,,3.0,2.0,2.0,1.0,,,,88.0,48.0,6.7,12.0,0.119008,0,,,4.0,,1.0,,1.0,1.0,,2.0,2.0,,1.0,,,1.0,1.0,,,,,2.0,,5.0,1.0,,,,,,,
11368719,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,38.0,31.0,5.0,,13.0,16.0,21.0,26.0,1.0,4.0,,7.0,,,,,90.0,56.0,7.2,12.0,0.193379,2,,,5.0,3.0,1.0,,1.0,3.0,2.0,1.0,,0.0724,1.0,,,,,,,1.0,,3.0,,4.0,3.0,,1.0,,0.2057,,1.0,
11368719,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,20.0,16.0,1.0,,9.0,10.0,7.0,10.0,,1.0,,4.0,,,,,70.0,27.0,6.8,5.0,0.130648,0,,,2.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,
11368719,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,False,40.0,34.0,3.0,3.0,11.0,14.0,23.0,27.0,,6.0,,9.0,1.0,,,,90.0,55.0,6.8,12.0,0.0181718,0,,,6.0,1.0,4.0,,1.0,5.0,4.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
11368719,away,Osasuna,Johan Mojica,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,M,22,22,False,22.0,20.0,5.0,3.0,7.0,7.0,14.0,23.0,,2.0,2.0,1.0,1.0,,,,90.0,54.0,6.3,17.0,0.0164539,1,,,6.0,1.0,1.0,,,1.0,1.0,2.0,1.0,0.0259,,,,3.0,,,,,,,,8.0,1.0,,,,,,1.0,
11368719,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,25.0,21.0,1.0,1.0,8.0,8.0,14.0,22.0,,3.0,,2.0,,,,,70.0,38.0,6.7,12.0,0.0317302,1,,,4.0,2.0,1.0,1.0,,2.0,1.0,3.0,1.0,0.0323,,,,1.0,1.0,,,,,,,5.0,1.0,,,,,,,
11368719,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,7.0,3.0,,,1.0,2.0,3.0,6.0,5.0,7.0,,3.0,1.0,,,,88.0,19.0,6.8,10.0,0.0132826,1,,budimir_ante,1.0,,,,,1.0,1.0,4.0,,0.0352,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,
11368719,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,True,14.0,11.0,1.0,1.0,5.0,5.0,6.0,9.0,,1.0,,1.0,1.0,,,,20.0,16.0,6.7,3.0,0.00852416,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
11368719,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,23,23,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,20.0,2.0,6.4,1.0,5.902e-05,0,,,2.0,,,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,
11368719,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,2.0,3.0,,,0.00034918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,away,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,824130,EUR,797904000,F,20,20,True,5.0,3.0,1.0,,,,3.0,6.0,,1.0,,,,,,,2.0,9.0,,4.0,0.00139228,0,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
11368719,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,away,Osasuna,Pablo Valencia,pablo-valencia,P. Valencia,G,13,188,74,M,1009653,EUR,984700800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,away,Osasuna,Iñigo Arguibide,inigo-arguibide,I. Arguibide,D,41,178,53,M,1495856,EUR,1113868800,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368719,away,Osasuna,Iker Muñoz,iker-munoz,I. Muñoz,M,8,179,228,M,1119586,EUR,1036454400,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
