match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_penaltyWon,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_dispossessed,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_blockedScoringAttempt,stat_totalOffside,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_clearanceOffLine,stat_penaltyConceded,stat_goals
12437572,home,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184.0,563,M,369004,EUR,839721600,G,1,1,False,True,33.0,13.0,32.0,12.0,0.0,1.0,4.0,12.0,29.0,1.0,9.0,1.0,3.0,1.0,1.0,1.0,90.0,40.0,6.4,20.0,0.00542048,0,-0.7786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437572,home,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,896073,EUR,824860800,D,14,14,False,,39.0,28.0,6.0,2.0,0.0,8.0,12.0,23.0,38.0,3.0,8.0,,,,,,90.0,79.0,7.7,26.0,0.10696,1,,11.0,3.0,2.0,3.0,4.0,9.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0202,1.0,,,,,,,,,,,,,,,,,,
12437572,home,Deportivo Alavés,Abdelkabir Abqar,abqar-abdelkabir,A. Abqar,D,3,188.0,4060,M,1101232,EUR,921024000,D,5,5,False,,24.0,21.0,6.0,4.0,0.0,13.0,15.0,8.0,9.0,6.0,5.0,,,,,,90.0,41.0,6.5,5.0,0.0131728,0,,,,2.0,1.0,4.0,3.0,1.0,,,,,,,,1.0,2.0,,,,,abdel.abqar,1.0,,,,,,,,,,,,,,,,
12437572,home,Deportivo Alavés,Santiago Mouriño,santiago-mourino,S. Mouriño,D,15,186.0,2593,M,1468046,EUR,1013558400,D,12,12,False,,46.0,33.0,7.0,1.0,0.0,16.0,18.0,17.0,28.0,5.0,8.0,,,,,,90.0,60.0,6.6,14.0,0.00600186,2,,,,3.0,3.0,5.0,6.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,0.1974,,,,,,1.0,1.0,2.0,,,,,,,,,,,
12437572,home,Deportivo Alavés,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179.0,623,M,984789,EUR,966988800,D,3,3,False,,35.0,29.0,3.0,1.0,0.0,13.0,14.0,18.0,28.0,4.0,9.0,,,,,,89.0,72.0,7.5,15.0,0.198405,0,,7.0,2.0,1.0,,6.0,8.0,,3.0,1.0,,1.0,3.0,6.0,,2.0,1.0,3.0,,,2.0,,,,,,,5.0,,,,,,,,,,,
12437572,home,Deportivo Alavés,Joan Jordán,joan-jordan,J. Jordán,M,8,184.0,752,M,591750,EUR,773452800,M,24,24,False,,53.0,45.0,9.0,5.0,0.0,14.0,18.0,35.0,45.0,,3.0,,,,,,78.0,67.0,6.6,14.0,0.26986,1,,10.0,4.0,,2.0,5.0,2.0,,,,,,,,,,,5.0,,0.7884,2.0,,,,,1.0,1.0,,1.0,0.8203,1.0,,,,,,,,
12437572,home,Deportivo Alavés,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176.0,1655,M,855832,EUR,964310400,M,8,8,False,,56.0,51.0,5.0,4.0,0.0,19.0,20.0,32.0,36.0,,9.0,,,,,,90.0,72.0,7.1,7.0,0.0230795,0,,,,3.0,,6.0,5.0,1.0,,,,,4.0,4.0,,1.0,1.0,1.0,,,,,1.0,,,,,2.0,,,,,,,,,,,
12437572,home,Deportivo Alavés,Pau Cabanes,pau-cabanes-de-la-torre,P. C. D. L. Torre,F,33,179.0,321,M,1863206,EUR,1108598400,M,19,19,False,,12.0,11.0,,,0.0,3.0,3.0,8.0,13.0,1.0,1.0,,,,,,45.0,23.0,6.5,8.0,0.0178995,1,,4.0,,,,4.0,2.0,1.0,,,1.0,,,2.0,,2.0,,2.0,,0.0206,1.0,,1.0,Pau Cabanes De La Torre,,,,,,,,,,,,,,,
12437572,home,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,788141,EUR,793929600,M,18,18,False,,19.0,10.0,,,0.0,2.0,5.0,8.0,14.0,,2.0,,,,,,59.0,28.0,6.7,12.0,0.013206,1,,,,7.0,2.0,8.0,5.0,,,,,,,3.0,,2.0,,,,0.0658,1.0,,1.0,,,,1.0,2.0,,0.0549,,,,,,,,,
12437572,home,Deportivo Alavés,Carles Aleñá,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,21,21,False,,36.0,30.0,2.0,2.0,0.0,7.0,8.0,23.0,28.0,,3.0,,,,,,59.0,43.0,6.9,7.0,0.0626266,0,,,,,,1.0,4.0,,1.0,,,,,2.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,
