match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_aerialLost,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,player_sofascoreId
12450254,home,Stade Rennais,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,6,6,True,11.0,11.0,1.0,1.0,0.0,7.0,7.0,4.0,4.0,,1.0,,1.0,,,,18.0,12.0,6.4,,0.00263087,0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12450254,home,Stade Rennais,Kyogo Furuhashi,furuhashi-kyogo,K. Furuhashi,F,9,170,4184,M,877766,EUR,790560000,F,7,7,True,1.0,,,,0.0,,,,1.0,,,,,,,,9.0,2.0,6.3,2.0,,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,Kyogo_Furuhashi
12450254,home,Stade Rennais,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,11,11,True,7.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,,,,1.0,,,,15.0,10.0,6.6,2.0,0.00086312,1,,,,,,,,,,,1.0,,,,1.0,,,,,0.0459,,,,,,,1.0,,,,,
12450254,home,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450254,home,Stade Rennais,Christopher Wooh,christopher-wooh,C. Wooh,D,3,190,3805,M,930231,EUR,1000771200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chriswooh
12450254,home,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,Mahamadou Nagida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450254,home,Stade Rennais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450254,home,Stade Rennais,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450254,away,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191,16026,M,800749,EUR,919900800,G,39,39,False,23.0,17.0,8.0,2.0,0.0,16.0,18.0,1.0,5.0,,,,8.0,2.0,2.0,2.0,90.0,34.0,6.9,6.0,0.00033433,0,0.8672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSafonov
12450254,away,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,1142672,EUR,1141776000,D,33,33,False,85.0,77.0,4.0,1.0,0.0,38.0,41.0,39.0,46.0,,1.0,,4.0,,,,90.0,98.0,6.8,10.0,0.0573633,1,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,,0.0622,,,,,1.0,,,True,,,,wzairemery6
12450254,away,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,1108441,EUR,1069632000,D,35,35,False,92.0,87.0,4.0,2.0,0.0,61.0,65.0,26.0,27.0,,2.0,6.0,5.0,,,,90.0,105.0,7.1,5.0,0.00843681,0,,Lucas Beraldo,,,1.0,,,,,2.0,3.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,lberaldo
12450254,away,Paris Saint-Germain,Willian Pacho,willian-pacho,W. Pacho,D,51,187,25491,M,979480,EUR,1003190400,D,51,51,False,77.0,74.0,2.0,1.0,0.0,59.0,62.0,15.0,15.0,,7.0,3.0,2.0,,,,90.0,94.0,7.7,4.0,0.00756774,0,,,,,1.0,,,,,1.0,3.0,7.0,6.0,,1.0,,,,,,,,1.0,,,,,,,,,pachowilliam
12450254,away,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,352370,EUR,824256000,D,21,21,False,52.0,48.0,6.0,4.0,0.0,26.0,27.0,22.0,26.0,1.0,8.0,2.0,4.0,,,,64.0,73.0,7.3,10.0,0.0159069,0,,,,1.0,4.0,1.0,,1.0,,,2.0,5.0,5.0,,1.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,,lucashernandez21
12450254,away,Paris Saint-Germain,Désiré Doué,desire-doue,D. Doué,F,14,181,91970,M,1154605,EUR,1117756800,M,14,14,False,68.0,60.0,,,1.0,20.0,22.0,41.0,50.0,1.0,6.0,,8.0,,,,90.0,90.0,8.2,16.0,0.254431,2,,Désiré Doué,,4.0,4.0,2.0,,3.0,2.0,,,3.0,3.0,,3.0,1.0,2.0,,,0.0816,,1.0,,1.0,,1.0,2.0,,,,,DD14
12450254,away,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174,37142,M,1190933,EUR,1096243200,M,87,87,False,66.0,63.0,3.0,2.0,0.0,29.0,30.0,34.0,36.0,,5.0,1.0,10.0,,,,65.0,78.0,7.7,3.0,0.0270196,1,,,,,2.0,,,1.0,,1.0,3.0,2.0,,,,,2.0,1.0,,0.0587,0.0946,,2.0,1.0,,2.0,,,,,,joao_neves
12450254,away,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21840,M,1473491,EUR,1147824000,M,24,24,False,39.0,37.0,,,0.0,9.0,9.0,28.0,32.0,,5.0,1.0,3.0,,,,90.0,60.0,6.8,13.0,0.0727436,1,,,,2.0,7.0,,6.0,,,,,1.0,1.0,,3.0,,,,,0.0188,,,1.0,,,4.0,1.0,,,,,
12450254,away,Paris Saint-Germain,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,F,19,19,False,45.0,42.0,1.0,1.0,0.0,13.0,13.0,30.0,35.0,,2.0,,5.0,,,,64.0,56.0,7.2,7.0,0.0612934,1,,,,3.0,3.0,,1.0,3.0,,,,,,,,,1.0,1.0,,0.1233,0.2588,1.0,1.0,2.0,,,,,,,,kanginlee
12450254,away,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,934510,EUR,992995200,F,9,9,False,12.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,7.0,,,,,,,,64.0,16.0,6.6,4.0,0.00335883,3,,,,,1.0,,,,,,,,,,1.0,,,2.0,1.0,1.4658,1.3085,,1.0,,,,1.0,,2.0,,,goncaloramos88
12450254,away,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,996952,EUR,1030924800,F,29,29,False,32.0,25.0,1.0,1.0,1.0,7.0,8.0,18.0,24.0,,4.0,1.0,,,,,74.0,52.0,8.4,15.0,0.429811,3,,,,,5.0,,,7.0,1.0,,,1.0,1.0,,2.0,2.0,2.0,3.0,1.0,0.4135,0.3107,,,2.0,,1.0,,,,,,bradley_b
12450254,away,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,989768,EUR,1024444800,D,25,25,True,12.0,11.0,,,0.0,9.0,9.0,2.0,3.0,,,2.0,2.0,,,,26.0,22.0,6.5,3.0,0.00035849,0,,,,,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,nunomendes_5
12450254,away,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,902029,EUR,950400000,M,17,17,True,23.0,22.0,2.0,2.0,1.0,10.0,10.0,12.0,13.0,,3.0,1.0,4.0,,,,26.0,29.0,7.2,2.0,0.0441577,0,,,,,1.0,,1.0,,,,,2.0,2.0,1.0,,,3.0,,,,,,,,,1.0,,,,,,vitinha
12450254,away,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,818244,EUR,863654400,F,10,10,True,18.0,15.0,1.0,1.0,0.0,5.0,6.0,10.0,12.0,,,,,,,,26.0,26.0,8.1,6.0,0.0291125,5,,,,,4.0,,,2.0,,,,,,,1.0,,2.0,2.0,2.0,1.6305,1.106,,2.0,,2.0,,1.0,,1.0,,,ODembélé
12450254,away,Paris Saint-Germain,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,7,7,True,18.0,18.0,,,0.0,4.0,4.0,14.0,14.0,,1.0,2.0,2.0,,,,25.0,26.0,8.0,,0.470439,2,,,,,,,,,1.0,,1.0,1.0,1.0,,,,3.0,,,0.1074,,,,,,,2.0,,,,,Kvaradona
12450254,away,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,814594,EUR,910137600,D,2,2,True,23.0,19.0,2.0,1.0,1.0,7.0,10.0,12.0,14.0,,,,,,,,16.0,33.0,7.1,7.0,0.0921232,0,,,,1.0,2.0,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,AHakimi
12450254,away,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,824509,EUR,919900800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,donnarumma
12450254,away,Paris Saint-Germain,Presnel Kimpembe,presnel-kimpembe,P. Kimpembe,D,3,183,7212,M,352916,EUR,808272000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kimpembe3
12450254,away,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,784655,EUR,828489600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fabianruiz52
12450254,away,Paris Saint-Germain,Ibrahim Mbaye,ibrahim-mbaye,I. Mbaye,F,49,175,36953,M,1590918,EUR,1201132800,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
