match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_outfielderBlock,stat_keyPass,stat_totalContest,stat_wonContest,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_wasFouled,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_errorLeadToAShot,stat_clearanceOffLine,stat_bigChanceCreated
14573052,home,Jagiellonia Białystok,Sławomir Abramowicz,,,slawomir-abramowicz,S. Abramowicz,G,50,188,489,M,1152849,EUR,1086739200,G,50,50,False,19.0,14.0,7.0,2.0,0.0,14.0,15.0,4.0,3.0,90.0,20.0,6.6,5.0,3.314e-05,45.307606681898,7.0,3.045,7.35,0,0.01,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573052,home,Jagiellonia Białystok,Norbert Wojtuszek,,,norbert-wojtuszek,N. Wojtuszek,D,15,182,127,M,1020545,EUR,1002240000,D,15,15,False,51.0,47.0,2.0,1.0,0.0,21.0,22.0,29.0,8.0,90.0,75.0,7.1,9.0,0.0451063,204.87596119991,20.0,112.98,37.275,1,0.14,0.15,0.0,23.0,3.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0351,0.0957,-0.09,,,,,,,,,,,,,,,,,,,,,
14573052,home,Jagiellonia Białystok,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,13,13,False,54.0,45.0,7.0,2.0,0.0,26.0,30.0,24.0,4.0,90.0,69.0,7.4,11.0,0.0275285,191.36803947768,17.0,153.405,21.525,0,0.21,0.13,0.62,18.0,3.0,2.0,1.0,4.0,2.0,,1.0,,4.0,,1.0,1.0,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14573052,home,Jagiellonia Białystok,Dušan Stojinović,,,dusan-stojinovic,D. Stojinović,D,3,185,96,M,925880,EUR,967248000,D,3,3,False,71.0,63.0,5.0,2.0,0.0,33.0,35.0,36.0,4.0,90.0,82.0,7.4,10.0,0.0332393,338.17277914377,32.0,286.755,34.86,0,0.18,0.32,0.36,30.0,1.0,,1.0,1.0,1.0,1.0,,,6.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14573052,home,Jagiellonia Białystok,Bartłomiej Wdowik,,,bartlomiej-wdowik,B. Wdowik,D,27,184,626,M,936874,EUR,969840000,D,27,27,False,66.0,50.0,3.0,2.0,0.0,20.0,25.0,41.0,3.0,90.0,83.0,6.8,19.0,0.0867557,152.85940269708,19.0,72.66,22.89,1,0.15,0.14,0.0,28.0,3.0,,,1.0,3.0,,,1.0,,,3.0,2.0,,,0.0344,0.017,-0.1,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
14573052,home,Jagiellonia Białystok,Dimitris Rallis,,,dimitris-rallis,D. Rallis,F,9,189,309,M,1888815,EUR,1111795200,M,9,9,False,23.0,17.0,1.0,1.0,0.0,4.0,6.0,17.0,2.0,68.0,32.0,7.1,10.0,0.197335,124.84834237915,9.0,98.49,28.56,1,0.37,0.29,-0.02,12.0,1.0,,1.0,3.0,3.0,,2.0,1.0,,,,,1.0,1.0,0.0378,0.0359,-0.1,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,
14573052,home,Jagiellonia Białystok,Taras Romanczuk,,,taras-romanczuk,T. Romanczuk,M,6,186,490,M,578364,EUR,690076800,M,6,6,False,42.0,39.0,2.0,2.0,0.0,17.0,19.0,23.0,4.0,90.0,56.0,7.3,3.0,0.140423,48.547538424679,10.0,-3.15,3.675,4,0.41,0.01,0.24,22.0,,2.0,,3.0,1.0,1.0,,1.0,5.0,3.0,1.0,,,,0.1853,0.7776,0.07,,,2.0,,,True,2.0,1.0,,,,,,,,,,,,,
14573052,home,Jagiellonia Białystok,Bartosz Mazurek,Bartosz Mazurek,,bartosz-mazurek,B. Mazurek,M,86,180,191,M,1548899,EUR,1167782400,M,86,86,False,36.0,34.0,,,0.0,15.0,17.0,19.0,5.0,79.0,58.0,6.9,9.0,0.0396721,170.20263793932,17.0,28.14,40.53,2,0.07,0.09,0.18,18.0,1.0,1.0,,7.0,7.0,,3.0,2.0,1.0,,4.0,2.0,2.0,2.0,0.4595,0.0843,0.03,,,1.0,3.0,2.0,,,,1.0,1.0,,,,,,,,,,,
14573052,home,Jagiellonia Białystok,Alejandro Pozo,,,alejandro-pozo,A. Pozo,D,7,174,156,M,848080,EUR,919641600,F,7,7,False,28.0,25.0,,,0.0,6.0,6.0,22.0,6.0,68.0,45.0,7.7,9.0,0.285663,124.54528755371,14.0,73.5,14.7,1,0.61,0.28,-0.01,15.0,6.0,,,1.0,3.0,1.0,,,1.0,2.0,2.0,,2.0,,0.0378,,-0.23,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
14573052,home,Jagiellonia Białystok,Afimico Pululu,,,afimico-pululu,A. Pululu,F,10,175,3202,M,886127,EUR,922147200,F,10,10,False,27.0,17.0,,,0.0,5.0,5.0,22.0,4.0,90.0,54.0,7.2,21.0,0.271979,125.24775176691,11.0,61.32,27.195,3,-0.49,0.21,-0.06,12.0,,2.0,2.0,12.0,6.0,1.0,4.0,3.0,,,1.0,1.0,6.0,4.0,0.2053,1.3693,0.68,,,2.0,2.0,1.0,,,,,2.0,1.0,1.0,,,,,,,,,
