match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,captain,stat_bigChanceCreated,stat_keyPass,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork
14025190,home,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,38.0,11.0,32.0,5.0,0.0,8.0,10.0,3.0,28.0,1.0,1.0,9.0,1.0,1.0,2.0,3.0,1.0,1.0,90.0,47.0,6.9,27.0,0.0010264,0.5324,0,0.7945,0.03,0.02,-0.07,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025190,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,False,22.0,18.0,5.0,4.0,0.0,15.0,17.0,3.0,5.0,1.0,4.0,,,,,,,,90.0,40.0,6.4,7.0,0.00386229,,0,,0.08,0.0,-0.33,,2.0,4.0,1.0,1.0,6.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14025190,home,Crystal Palace,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192,6873,M,,879674,EUR,954979200,D,5,5,False,27.0,17.0,11.0,5.0,0.0,13.0,16.0,4.0,11.0,1.0,7.0,2.0,1.0,,,,,,90.0,47.0,7.2,10.0,0.00973018,,0,,0.21,0.02,0.17,,2.0,2.0,,,6.0,1.0,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,
14025190,home,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,21.0,19.0,,,1.0,13.0,14.0,6.0,7.0,2.0,5.0,2.0,,,,,,,90.0,35.0,7.1,3.0,0.0456648,,0,,0.15,0.07,0.17,,3.0,4.0,1.0,,7.0,,1.0,3.0,1.0,,True,1.0,1.0,,,,,,,,,,,,,,,,,
14025190,home,Crystal Palace,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,M,2,2,False,18.0,11.0,3.0,1.0,0.0,6.0,9.0,5.0,9.0,1.0,3.0,2.0,,,,,,,90.0,42.0,6.5,9.0,0.00519607,,3,,-0.28,-0.52,-0.04,,1.0,3.0,1.0,,6.0,,1.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,0.3698,0.3069,0.13,,,,,,,,,,,
14025190,home,Crystal Palace,Adam Wharton,,,adam-wharton,A. Wharton,M,20,182,5795,M,,1109771,EUR,1076025600,M,20,20,False,22.0,15.0,5.0,1.0,0.0,6.0,8.0,9.0,14.0,1.0,5.0,4.0,,,,,,,62.0,30.0,7.7,8.0,0.437256,,1,,0.66,0.14,-0.03,,2.0,3.0,1.0,,1.0,,,1.0,1.0,,,2.0,4.0,3.0,1.0,,0.0428,,-0.07,1.0,3.0,,,,,,,,,
14025190,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,18,18,False,28.0,21.0,6.0,4.0,0.0,7.0,8.0,14.0,20.0,,4.0,5.0,1.0,,,,,,89.0,41.0,6.9,14.0,0.0448095,,0,,0.38,0.17,-0.22,,,4.0,,,,,,3.0,2.0,,,,1.0,,,,,,,3.0,,1.0,3.0,4.0,,,,,,
14025190,home,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,23.0,11.0,3.0,,0.0,3.0,7.0,8.0,16.0,,6.0,3.0,1.0,,,,,,90.0,57.0,6.8,19.0,0.122757,,0,,0.13,0.08,0.21,,1.0,5.0,1.0,3.0,5.0,,3.0,5.0,2.0,,,,1.0,,,,,,,3.0,,,,,1.0,,,,,
14025190,home,Crystal Palace,Ismaïla Sarr,,,ismaila-sarr,I. Sarr,F,7,185,26789,M,ismaila_sarr18,845286,EUR,888364800,F,7,7,False,16.0,13.0,,,0.0,4.0,4.0,9.0,12.0,,,3.0,,,,,,,75.0,21.0,7.7,4.0,0.147706,,3,,0.19,0.54,0.13,,3.0,3.0,,,,,,,,,,1.0,1.0,,1.0,1.0,0.7514,0.6956,0.41,,,,1.0,,,1.0,1.0,1.0,,
14025190,home,Crystal Palace,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,,984624,EUR,1035072000,F,10,10,False,19.0,13.0,1.0,,0.0,6.0,7.0,7.0,12.0,1.0,2.0,5.0,1.0,,,,,,74.0,27.0,7.3,9.0,0.126975,,1,,0.44,0.05,0.19,,2.0,4.0,1.0,,,1.0,,,,,,1.0,1.0,,,1.0,0.2368,0.7756,0.23,,,,2.0,1.0,,,,,1.0,
