match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_bigChanceCreated
12450242,home,Angers,Amine Moussaoui,amine-moussaoui,A. Moussaoui,F,17,,66,,,1972415,EUR,1167264000,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Amine Moussaoui,,,,,,,,,,,,,,,,,,,,,,,,,
12450242,away,Toulouse,Kjetil Haug,kjetil-haug,K. Haug,G,16,187.0,94,M,,792318,EUR,897609600,G,16,16,False,22.0,16.0,5.0,,0.0,16.0,18.0,,4.0,,,,,2.0,5.0,2.0,,1.0,1.0,90.0,28.0,7.0,6.0,2.472e-05,,0,0.1736,,,,,,,,,,,,,,,,,,,,,,,,,,
12450242,away,Toulouse,Djibril Sidibé,djibril-sidibe,D. Sidibé,D,19,182.0,538,M,,123388,EUR,712368000,D,19,19,False,45.0,39.0,1.0,,0.0,23.0,27.0,16.0,19.0,,1.0,3.0,6.0,5.0,4.0,,,,,90.0,64.0,7.2,9.0,0.0218395,,0,,,,1.0,,2.0,,1.0,1.0,,4.0,3.0,1.0,,1.0,,,,,,,,,,,,
12450242,away,Toulouse,Charlie Cresswell,charlie-cresswell,C. Cresswell,D,4,190.0,1084,M,,1020744,EUR,1029456000,D,4,4,False,55.0,47.0,7.0,4.0,0.0,38.0,40.0,9.0,15.0,2.0,8.0,4.0,10.0,8.0,3.0,,,,,90.0,76.0,9.0,11.0,0.0145874,,4,,,,,,,1.0,1.0,,,2.0,2.0,,2.0,,,,,0.5739,,4.0,,2.3768,,1.0,,
12450242,away,Toulouse,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183.0,647,M,,922759,EUR,919900800,D,3,3,False,45.0,41.0,5.0,3.0,0.0,26.0,29.0,15.0,16.0,1.0,3.0,2.0,5.0,5.0,3.0,,,,,90.0,58.0,7.3,6.0,0.0372907,,1,,,,,,,,,,,1.0,,1.0,,,1.0,,,0.1594,,1.0,,0.3984,,,1.0,
12450242,away,Toulouse,Rafik Messali,rafik-messali,R. Messali,M,22,177.0,837,M,,1198264,EUR,1051488000,M,22,22,False,28.0,20.0,1.0,,0.0,8.0,10.0,12.0,20.0,,,2.0,3.0,1.0,7.0,,,,,76.0,42.0,7.0,12.0,0.138671,1.0,0,,Rafik Messali,,2.0,,,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,,,,,,,,,,1.0
12450242,away,Toulouse,Cristian Cásseres Jr.,cristian-casseres-jr,C. Cásseres Jr.,M,23,174.0,1378,M,,878938,EUR,948326400,M,23,23,False,50.0,41.0,4.0,2.0,1.0,24.0,26.0,18.0,26.0,1.0,,5.0,7.0,,8.0,,,,,83.0,69.0,7.6,15.0,0.360072,2.0,0,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,,1.0,2.0,2.0,,,,,,,,,,,
12450242,away,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184.0,461,M,,794412,EUR,813110400,M,8,8,False,43.0,35.0,6.0,1.0,0.0,16.0,17.0,19.0,30.0,,,3.0,1.0,2.0,2.0,,,,,76.0,57.0,7.6,14.0,0.0401026,,3,,,,4.0,,,,1.0,,,,,2.0,,1.0,1.0,True,2.0,0.9433,,1.0,,0.9224,,1.0,,
12450242,away,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178.0,3981,M,,818986,EUR,871084800,M,17,17,False,51.0,43.0,1.0,1.0,0.0,15.0,16.0,28.0,38.0,1.0,,2.0,7.0,1.0,7.0,,,,,90.0,82.0,7.9,13.0,0.126532,2.0,2,,,,3.0,,,,4.0,3.0,3.0,2.0,2.0,,,1.0,2.0,,,0.5108,,2.0,,0.7445,,,1.0,
12450242,away,Toulouse,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179.0,643,M,,863133,EUR,893030400,F,15,15,False,41.0,31.0,2.0,2.0,0.0,14.0,17.0,21.0,34.0,1.0,1.0,5.0,3.0,1.0,8.0,,,,,90.0,64.0,7.5,20.0,0.794444,4.0,1,,,,10.0,4.0,,,3.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,,0.1385,,,,,1.0,,,
12450242,away,Toulouse,Shavy Warren Babicka,babicka-shavy-warren,S. W. Babicka,F,80,180.0,1188,M,,1136280,EUR,959817600,F,80,80,False,7.0,6.0,,,0.0,1.0,1.0,5.0,9.0,2.0,,6.0,2.0,,2.0,,,,,69.0,19.0,6.5,8.0,0.00360453,,3,,,,3.0,,2.0,,3.0,1.0,,1.0,1.0,,,2.0,,,,0.3748,,2.0,2.0,0.3457,1.0,,1.0,
12450242,away,Toulouse,Frank Magri,frank-magri,F. Magri,F,9,178.0,1819,M,,1169436,EUR,936403200,F,9,9,False,19.0,17.0,,,0.0,6.0,6.0,11.0,13.0,1.0,2.0,4.0,6.0,,6.0,,,,,76.0,34.0,7.5,9.0,0.0320068,,3,,Frank Magri,,,,,1.0,1.0,,,1.0,,1.0,,4.0,3.0,,1.0,0.261,,1.0,,0.8032,1.0,1.0,,
12450242,away,Toulouse,Yann Gboho,yann-gboho,Y. Gboho,F,10,173.0,957,M,,911851,EUR,979430400,F,10,10,True,4.0,3.0,,,0.0,,,3.0,4.0,,,1.0,1.0,,1.0,,,,,21.0,8.0,6.7,3.0,0.0666638,2.0,0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12450242,away,Toulouse,Jaydee Canvot,jaydee-canvot,J. Canvot,D,23,188.0,804,M,,1471671,EUR,1154131200,D,29,29,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,2.0,,4.0,1.0,1.0,,,,,14.0,10.0,6.9,1.0,0.00084394,,0,,Jaydee Canvot,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,
12450242,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177.0,196,M,,1048366,EUR,973900800,D,12,12,True,6.0,4.0,1.0,,1.0,2.0,2.0,2.0,4.0,,,3.0,1.0,,1.0,,,,,14.0,10.0,7.0,2.0,0.00035246,1.0,0,,,,,,1.0,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,1.0
12450242,away,Toulouse,Noah Edjouma,noah-edjouma,N. Edjouma,F,20,182.0,400,M,,1512354,EUR,1128384000,F,31,31,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,2.0,2.0,,2.0,,,,,14.0,10.0,7.7,2.0,0.00426543,,2,,Noah,Edjouma,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,0.6376,,2.0,,0.7726,,1.0,,
12450242,away,Toulouse,Miha Zajc,miha-zajc,M. Zajc,M,8,180.0,1164,M,,139256,EUR,773020800,M,21,21,True,3.0,2.0,,,0.0,,1.0,2.0,2.0,1.0,,1.0,,,,,,,,13.0,3.0,6.5,1.0,0.00033815,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450242,away,Toulouse,Mathys Niflore,mathys-niflore,M. Niflore,G,60,188.0,94,M,,1479500,EUR,1172793600,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450242,away,Toulouse,Ümit Akdağ,umit-akdag,Ü. Akdağ,D,50,192.0,604,M,,1215071,EUR,1065398400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Umit Akdag,,,,,,,,,,,,,,,,,,,,,,,,,
12450242,away,Toulouse,Edhy Zuliani,edhy-zuliani,E. Zuliani,M,87,175.0,576,M,,1444641,EUR,1092182400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450242,away,Toulouse,Mathis Saka,mathis-saka,M. Saka,M,28,173.0,96,M,,1884150,EUR,1158710400,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Mathis Saka,,,,,,,,,,,,,,,,,,,,,,,,,
