match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_lastManTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_totalCross,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAGoal
12436498,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436498,away,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,61053,M,EmiMartínez,158263,EUR,715392000,G,23,23,False,26.0,22.0,9.0,6.0,0.0,18.0,19.0,4.0,7.0,4.0,1.0,3.0,3.0,,,45.0,35.0,6.8,4.0,0.00157944,0,-0.7434,,,,,2.0,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12436498,away,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9380,M,mattycash622,833956,EUR,870912000,D,2,2,False,23.0,18.0,3.0,1.0,0.0,16.0,17.0,2.0,6.0,3.0,,,,,,90.0,35.0,6.4,6.0,0.00054728,0,,,,1.0,2.0,4.0,,,2.0,2.0,3.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
12436498,away,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183,3197,M,,827679,EUR,877564800,D,4,4,False,37.0,35.0,2.0,1.0,0.0,33.0,34.0,2.0,3.0,2.0,,,,,,90.0,48.0,6.3,4.0,0.00050582,0,,,,,2.0,4.0,,,2.0,2.0,1.0,1.0,,,,,1.0,,3.0,1.0,,,,1.0,,,,,,,,,,,,
12436498,away,Aston Villa,Pau Torres,pau-torres,P. Torres,D,14,192,4099,M,pauttorres,864169,EUR,853372800,D,14,14,False,73.0,66.0,5.0,1.0,0.0,53.0,54.0,13.0,19.0,3.0,,,,,,90.0,82.0,6.8,7.0,0.00550882,1,,,,,,1.0,,,3.0,2.0,1.0,,,,,,1.0,,,,,1.0,,,,0.0709,,1.0,,,,,,,,
12436498,away,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,12,12,False,28.0,22.0,2.0,1.0,0.0,16.0,21.0,7.0,10.0,3.0,,,,,,90.0,43.0,6.2,10.0,0.0380853,0,,,,2.0,3.0,3.0,1.0,,3.0,,1.0,,,1.0,1.0,,,,,1.0,,,3.0,,,,,,,,1.0,,,,,
12436498,away,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3386,M,,826204,EUR,943315200,M,44,44,False,21.0,19.0,1.0,1.0,0.0,15.0,15.0,4.0,6.0,3.0,,,,,,62.0,31.0,6.4,5.0,0.0110258,0,,,,1.0,5.0,4.0,3.0,1.0,1.0,,1.0,,,,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,
12436498,away,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,False,46.0,39.0,6.0,2.0,0.0,26.0,26.0,15.0,23.0,3.0,,,,,,90.0,56.0,7.1,11.0,0.269091,0,,,,1.0,1.0,4.0,1.0,1.0,,,1.0,2.0,,4.0,,,1.0,1.0,2.0,,,,3.0,1.0,,,,,,,2.0,,,,1.0,
12436498,away,Aston Villa,Jaden Philogene-Bidace,jaden-philogene-bidace,J. Philogene-Bidace,M,11,181,4512,M,,1014461,EUR,1013126400,M,19,19,False,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,4.0,,,,,,66.0,28.0,6.1,9.0,0.0411386,1,,,,,5.0,6.0,2.0,,,3.0,4.0,2.0,2.0,1.0,1.0,,,,2.0,,,,,1.0,,0.0311,,,,,,1.0,,,,1.0
12436498,away,Aston Villa,Morgan Rogers,morgan-rogers,M. Rogers,M,27,187,13638,M,mrogers,948261,EUR,1027641600,M,27,27,False,14.0,10.0,,,0.0,9.0,11.0,1.0,3.0,2.0,,,,,,66.0,22.0,6.3,8.0,0.00045706,0,,,,,4.0,3.0,2.0,1.0,,,1.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,
12436498,away,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3895,M,,250223,EUR,782438400,M,7,7,False,18.0,16.0,3.0,3.0,0.0,10.0,10.0,6.0,9.0,,,,,,,90.0,38.0,7.0,8.0,0.00473213,3,,,,2.0,2.0,7.0,,,,1.0,,2.0,,1.0,,,,,5.0,,,,1.0,2.0,1.0,0.2456,True,,,,,2.0,1.0,,1.0,
12436498,away,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,2.0,,,,,,84.0,20.0,6.5,5.0,0.0384932,2,,,,,3.0,2.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,0.6662,,2.0,,0.6715,,,,1.0,,
12436498,away,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,21.0,16.0,7.0,2.0,0.0,15.0,16.0,1.0,5.0,2.0,,1.0,2.0,,,45.0,25.0,6.6,5.0,0.00036898,0,0.1122,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12436498,away,Aston Villa,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,,98435,EUR,755049600,M,6,6,True,14.0,10.0,,,0.0,10.0,13.0,,1.0,3.0,,,,,,28.0,19.0,6.5,5.0,0.00011508,1,,,,,3.0,2.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,0.0492,,,,,,,,,,
12436498,away,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,,,,,,,24.0,5.0,6.2,3.0,0.000399,0,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12436498,away,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,9,9,True,7.0,5.0,,,0.0,4.0,4.0,1.0,3.0,,,,,,,24.0,12.0,6.3,3.0,0.00416143,2,,,,,2.0,2.0,,,,,,1.0,,,,,,,2.0,2.0,,,,,1.0,0.1789,,1.0,,0.0454,,,,1.0,,
12436498,away,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,,,12.0,5.0,6.7,,0.00057155,0,,,,,,2.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12436498,away,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436498,away,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195,1992,M,,303638,EUR,731980800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436498,away,Aston Villa,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436498,away,Aston Villa,Lamare Bogarde,lamare-bogarde,L. Bogarde,D,26,183,1118,M,,1089388,EUR,1073260800,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
