match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_aerialWon,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,captain,stat_aerialLost,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals
12514072,home,Boavista,César Dutra,,,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,1,1,False,15.0,12.0,4.0,1.0,0.0,12.0,14.0,1.0,1.0,7.0,1.0,1.0,1.0,90.0,21.0,6.0,3.0,7.507e-05,0,-1.2693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514072,home,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,D,7,7,False,33.0,27.0,3.0,2.0,0.0,8.0,9.0,37.0,,4.0,,,,89.0,58.0,6.8,20.0,0.077034,0,,21.0,13.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12514072,home,Boavista,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,62.0,52.0,17.0,9.0,0.0,31.0,32.0,32.0,3.0,6.0,,,,90.0,88.0,7.2,18.0,0.0609088,1,,21.0,2.0,,5.0,7.0,3.0,1.0,1.0,6.0,5.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,0.239,0.3537,,,,,,,,,,,
12514072,home,Boavista,Filipe Ferreira,Filipe,Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,False,68.0,60.0,6.0,3.0,0.0,37.0,40.0,29.0,1.0,5.0,,,,89.0,81.0,6.9,10.0,0.0175168,4,,23.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,,,1.0,,1.0,1.0,0.1033,0.06,3.0,,,,,,,,,,
12514072,home,Boavista,Bruno Onyemaechi,,,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,D,70,70,False,39.0,30.0,1.0,1.0,0.0,14.0,15.0,33.0,,5.0,,,,90.0,72.0,7.0,21.0,0.465048,0,,20.0,9.0,4.0,4.0,5.0,,2.0,2.0,1.0,1.0,2.0,1.0,,4.0,2.0,,,,,,,,3.0,1.0,,,,,,,,
12514072,home,Boavista,Joel Silva,Joel Silva,,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,False,29.0,25.0,3.0,2.0,0.0,5.0,7.0,26.0,1.0,7.0,,,,90.0,55.0,7.3,13.0,0.167363,3,,21.0,4.0,1.0,7.0,6.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,,1.0,,,,0.117,,1.0,1.0,1.0,2.0,1.0,,,,,,
12514072,home,Boavista,Sebastián Pérez,,,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,63.0,55.0,9.0,6.0,0.0,22.0,22.0,41.0,,6.0,,,,76.0,75.0,6.7,8.0,0.0699966,1,,33.0,,,5.0,6.0,4.0,,5.0,3.0,2.0,,3.0,,,,,,,,0.1033,,1.0,,,,,True,1.0,,,,
12514072,home,Boavista,Ilija Vukotić,Ilija,Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,False,36.0,32.0,3.0,1.0,0.0,16.0,16.0,22.0,1.0,5.0,,,,86.0,53.0,7.1,8.0,0.0283875,1,,16.0,2.0,,6.0,9.0,,2.0,1.0,5.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,0.0496,,1.0,1.0,1.0,,,,3.0,,,,
12514072,home,Boavista,Gonçalo Miguel,Gonçalo Miguel,Cardoso de Almeida,goncalo-almeida,G. Miguel,D,17,181,26,M,1517733,EUR,1052179200,M,35,35,False,23.0,15.0,,,0.0,4.0,5.0,18.0,1.0,1.0,,,,68.0,30.0,6.6,10.0,0.109065,2,,11.0,,,2.0,3.0,1.0,1.0,,,,1.0,1.0,,2.0,,,1.0,,,0.0802,,,2.0,1.0,2.0,,,,,,,
12514072,home,Boavista,Miguel Reisinho,,,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,F,10,10,False,44.0,31.0,3.0,1.0,0.0,14.0,17.0,27.0,,7.0,,,,90.0,65.0,7.4,18.0,0.0273152,3,,17.0,,,6.0,7.0,,4.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,3.0,,1.0,,0.1004,0.1069,,1.0,,2.0,1.0,,2.0,1.0,,,
