match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_interceptionWon,captain,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_goals,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
10411733,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,29.0,22.0,13.0,6.0,18.0,19.0,4.0,10.0,1.0,5.0,1.0,1.0,1.0,90.0,34.0,7.1,7.0,0.0,0.0,0.00170633,0,0.0607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411733,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,182,343,M,149606,EUR,776304000,D,22,22,False,30.0,24.0,2.0,1.0,17.0,19.0,8.0,13.0,,6.0,,,,90.0,54.0,7.1,12.0,0.0751,0.0,0.0277677,1,,22,2.0,1.0,1.0,2.0,6.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
10411733,home,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,192,1953,M,789234,EUR,885600000,D,28,28,False,49.0,40.0,6.0,1.0,29.0,32.0,11.0,17.0,1.0,4.0,,,,90.0,56.0,6.8,10.0,0.0,0.0,0.00498524,0,,6,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,
10411733,home,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,189,224,M,170887,EUR,705888000,D,13,13,False,48.0,42.0,2.0,1.0,21.0,23.0,21.0,25.0,3.0,7.0,,,,90.0,61.0,7.8,7.0,0.0,0.0,0.00928215,0,,,,,1.0,4.0,1.0,6.0,,,,,,,2.0,2.0,2.0,1.0,,,,4.0,True,,,,,,,,,,,,,
10411733,home,Sassuolo,Rogério,rogerio,Rogério,D,178,289,M,830551,EUR,884649600,D,6,6,False,34.0,28.0,4.0,3.0,11.0,13.0,18.0,27.0,2.0,6.0,,,,90.0,72.0,7.3,12.0,0.0541,0.1185,0.0267252,1,,13,6.0,1.0,,,1.0,3.0,,,1.0,,,,,2.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,
10411733,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,False,15.0,12.0,2.0,1.0,4.0,5.0,8.0,10.0,,3.0,,,,58.0,23.0,7.1,5.0,0.0,0.0,0.270736,0,,42,,,1.0,1.0,6.0,2.0,3.0,1.0,,,1.0,,2.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,
10411733,home,Sassuolo,Maxime López,maxime-lopez,M. López,M,167,1284,M,352802,EUR,881193600,M,27,27,False,62.0,57.0,3.0,2.0,32.0,35.0,26.0,29.0,1.0,7.0,,,,90.0,76.0,6.6,8.0,0.0,0.0,0.0264862,0,,21,2.0,1.0,,,8.0,3.0,4.0,1.0,,,,,,3.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,
10411733,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,False,30.0,28.0,,,4.0,5.0,24.0,25.0,,2.0,,,,75.0,39.0,6.6,5.0,0.3955,0.5104,0.0418119,2,,8,,,2.0,,3.0,3.0,,,1.0,,,,,1.0,1.0,2.0,2.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,
10411733,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,185,5071,M,253367,EUR,775699200,F,10,10,False,40.0,32.0,5.0,4.0,7.0,7.0,25.0,34.0,1.0,5.0,,,,86.0,67.0,7.7,17.0,0.9076,0.9606,0.328278,4,,10,1.0,,,,6.0,7.0,2.0,1.0,5.0,2.0,,3.0,,2.0,1.0,4.0,3.0,,2.0,1.0,,,,1.0,,,,berardi25,1.0,1.0,,,,
10411733,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185,2688,M,826198,EUR,927072000,F,9,9,False,15.0,12.0,,,5.0,5.0,7.0,10.0,,2.0,,,,75.0,25.0,6.3,12.0,0.0,0.0,0.00528482,0,,99,,,,1.0,3.0,1.0,,3.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
