match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_lastManTackle,captain,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_outfielderBlock,stat_clearanceOffLine
12421174,home,Sint-Truidense VV,Léo Kokubo,,,leo-kokubo,L. Kokubo,G,16,193.0,966,M,997020,EUR,980208000,G,16,16,False,33.0,29.0,9.0,5.0,0.0,29.0,31.0,2.0,1.0,8.0,1.0,2.0,90.0,44.0,6.9,4.0,0.00012639,0,-0.4822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421174,home,Sint-Truidense VV,Robert-Jan Vanwesemael,,,vanwesemael-robert-jan,R. Vanwesemael,M,60,175.0,67,M,1047164,EUR,1017100800,D,60,60,False,53.0,44.0,3.0,1.0,0.0,19.0,22.0,33.0,1.0,3.0,,,90.0,74.0,6.8,15.0,0.0301108,0,,25.0,2.0,2.0,1.0,8.0,7.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12421174,home,Sint-Truidense VV,Rein Van Helden,,,rein-van-helden,R. V. Helden,D,20,187.0,193,M,1047163,EUR,1027468800,D,20,20,False,86.0,72.0,8.0,2.0,0.0,44.0,48.0,38.0,5.0,7.0,,,90.0,121.0,8.5,17.0,0.0122278,1,,28.0,,2.0,6.0,2.0,17.0,,,3.0,3.0,7.0,4.0,3.0,1.0,,,1.0,1.0,2.0,0.2292,0.8093,,,,,,,,,,,
12421174,home,Sint-Truidense VV,Zineddine Belaid,,,zineddine-belaid,Z. Belaid,D,5,187.0,3379,M,1018822,EUR,921888000,D,4,4,False,103.0,92.0,16.0,8.0,0.0,71.0,78.0,25.0,5.0,7.0,,,90.0,119.0,7.4,12.0,0.0160609,2,,21.0,,3.0,4.0,4.0,8.0,1.0,,,,3.0,1.0,,1.0,,1.0,1.0,,1.0,0.2234,0.1264,1.0,1.0,,,,,,,,,
12421174,home,Sint-Truidense VV,Bruno Godeau,,,bruno-godeau,B. Godeau,D,31,190.0,68,M,247321,EUR,705456000,D,31,31,False,104.0,96.0,15.0,11.0,0.0,70.0,72.0,33.0,2.0,11.0,,,90.0,123.0,7.7,12.0,0.0279699,1,,26.0,1.0,2.0,9.0,4.0,10.0,1.0,,,,,,3.0,1.0,1.0,3.0,,,3.0,0.0437,,,,True,1.0,,,,,,,
12421174,home,Sint-Truidense VV,Ryoya Ogawa,,,ryoya-ogawa,R. Ogawa,M,7,182.0,155,M,790973,EUR,848793600,D,2,2,False,71.0,57.0,4.0,2.0,0.0,29.0,32.0,48.0,2.0,5.0,,,90.0,106.0,7.7,25.0,0.403468,0,,30.0,9.0,,1.0,3.0,6.0,,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,,,1.0,,,,,,,2.0,1.0,,,,,
12421174,home,Sint-Truidense VV,Joel Chima Fujita,,,joel-chima-fujita,J. C. Fujita,M,16,175.0,1436,M,1002461,EUR,1013817600,M,8,8,False,79.0,68.0,5.0,3.0,0.0,32.0,33.0,46.0,1.0,13.0,,,90.0,100.0,6.8,17.0,0.0282734,1,,36.0,,1.0,1.0,7.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,2.0,0.1604,,1.0,,,,,,,,,,
12421174,home,Sint-Truidense VV,Olivier Dumont,Olivier Dumont,,olivier-dumont,O. Dumont,M,14,182.0,41,M,1127338,EUR,1015372800,M,14,14,False,31.0,26.0,1.0,1.0,0.0,15.0,16.0,16.0,1.0,1.0,,,60.0,39.0,6.4,7.0,0.0086482,1,,11.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,1.0,,,,,,0.0288,,1.0,,,,,,,,,,
12421174,home,Sint-Truidense VV,Ryotaro Ito,Ryotaro,Ito,ryotaro-ito,R. Ito,M,13,174.0,672,M,831697,EUR,886723200,M,13,13,False,70.0,58.0,5.0,3.0,0.0,26.0,30.0,50.0,2.0,11.0,,,90.0,94.0,7.7,20.0,0.361768,3,,36.0,10.0,1.0,,2.0,2.0,,,1.0,,2.0,,1.0,,,4.0,1.0,,,0.1453,,2.0,,,,4.0,,1.0,,,,
12421174,home,Sint-Truidense VV,Isaías Delpupo,Isaias Del Pupo,,delpupo-isaias,I. Delpupo,M,11,176.0,147,M,1046241,EUR,1049068800,F,11,11,False,17.0,12.0,2.0,2.0,0.0,6.0,7.0,10.0,,1.0,,,45.0,34.0,6.4,12.0,0.0411496,2,,6.0,,2.0,4.0,8.0,7.0,,,8.0,3.0,,,2.0,,1.0,1.0,1.0,,,0.2788,0.3947,,,,1.0,,,,,,,
