match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_totalCross,stat_wonTackle,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_fouls,stat_challengeLost,stat_totalOffside,stat_interceptionWon,stat_goodHighClaim,stat_goals,stat_goalAssist
11761771,home,Bromley,Louis Dennis,,,louis-dennis,L. Dennis,F,11,185.0,27,M,541572,EUR,718588800,F,11,11,False,13.0,11.0,,,1.0,1.0,11.0,13.0,,,,2.0,,,45.0,17.0,6.5,4.0,0,1.0,,1.0,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,
11761771,home,Bromley,James Vennings,James,Vennings,james-vennings,J. Vennings,M,6,180.0,7,M,1008317,EUR,959126400,M,21,21,True,47.0,45.0,2.0,2.0,21.0,22.0,24.0,25.0,1.0,,,7.0,,,45.0,49.0,6.9,2.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11761771,home,Bromley,Olufela Olomola,,,olufela-olomola,O. Olomola,F,9,170.0,30,M,833970,EUR,873417600,F,29,29,True,20.0,19.0,,,1.0,1.0,19.0,20.0,1.0,,,3.0,,,45.0,27.0,6.6,3.0,3,,,3.0,1.0,1.0,2.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,
11761771,home,Bromley,Todd Miller,,,todd-miller,T. Miller,F,,181.0,8,M,979564,EUR,1033430400,F,25,25,True,9.0,7.0,,,2.0,3.0,5.0,10.0,,,,,,,19.0,14.0,6.5,6.0,0,1.0,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,
11761771,home,Bromley,Teddy Sharman-Lowe,,,teddy-sharman-lowe,T. Sharman-Lowe,G,28,194.0,704,M,1009762,EUR,1048982400,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11761771,home,Bromley,Callum Reynolds,,,callum-reynolds,C. Reynolds,D,16,188.0,4,M,76193,EUR,626659200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11761771,home,Bromley,Cole Kpekawa,,,cole-kpekawa,C. Kpekawa,D,,191.0,6,M,777223,EUR,832550400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11761771,home,Bromley,Ryan Jones,Ryan Jones,,ryan-jones,R. Jones,M,11,177.0,12,M,1133303,EUR,1022112000,M,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11761771,home,Bromley,Jude Arthurs,Jude Arthurs,,jude-arthurs,J. Arthurs,M,20,178.0,23,M,1088107,EUR,997056000,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11761771,home,Bromley,Aribim Pepple,,,aribim-pepple,A. Pepple,F,27,185.0,110,M,992160,EUR,1040774400,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11761771,away,Blackpool,Richard O'Donnell,,,richard-odonnell,R. O'Donnell,G,12,188.0,33,M,23562,EUR,590025600,G,1,1,False,36.0,18.0,26.0,9.0,12.0,14.0,6.0,22.0,,,,9.0,1.0,3.0,90.0,44.0,7.4,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
11761771,away,Blackpool,Callum Connolly,,,callum-connolly,C. Connolly,D,16,183.0,21,M,823078,EUR,874972800,D,2,2,False,68.0,56.0,13.0,6.0,33.0,36.0,23.0,32.0,2.0,,,3.0,,,90.0,70.0,6.9,12.0,0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11761771,away,Blackpool,Marvin Ekpiteta,,,marvin-ekpiteta,M. Ekpiteta,D,21,193.0,35,M,929867,EUR,809395200,D,21,21,False,45.0,33.0,10.0,3.0,31.0,37.0,2.0,8.0,4.0,,,6.0,,,90.0,56.0,7.5,12.0,0,1.0,3.0,2.0,,,,,4.0,4.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,,
11761771,away,Blackpool,James Husband,,,james-husband,J. Husband,D,3,180.0,22,M,810572,EUR,757555200,D,3,3,False,58.0,40.0,13.0,3.0,26.0,33.0,14.0,25.0,9.0,,,8.0,,,90.0,75.0,6.8,21.0,0,8.0,7.0,9.0,1.0,,,,3.0,,1.0,,1.0,True,,1.0,,,,,,,,,,,
11761771,away,Blackpool,Andy Lyons,,,lyons-andy,A. Lyons,M,2,177.0,72,M,932236,EUR,965174400,M,24,24,False,27.0,21.0,5.0,1.0,10.0,11.0,11.0,16.0,4.0,,,2.0,,,90.0,41.0,7.1,7.0,1,1.0,,1.0,,,,,1.0,1.0,2.0,1.0,2.0,,,2.0,,1.0,,,,,,,,,
11761771,away,Blackpool,Albie Morgan,,,albie-morgan,A. Morgan,M,8,180.0,47,M,944264,EUR,949449600,M,8,8,False,77.0,68.0,14.0,9.0,33.0,36.0,35.0,42.0,2.0,,,11.0,,,90.0,87.0,7.4,12.0,2,2.0,,4.0,1.0,,2.0,,2.0,,1.0,1.0,1.0,,1.0,1.0,4.0,,,,1.0,,,,,,
11761771,away,Blackpool,Kenny Dougall,,,kenny-dougall,K. Dougall,D,16,182.0,59,M,587018,EUR,736732800,M,12,12,False,58.0,54.0,5.0,3.0,24.0,25.0,30.0,33.0,6.0,,,6.0,,,90.0,67.0,7.5,4.0,1,,,1.0,,,1.0,,1.0,1.0,3.0,,3.0,,,3.0,,,,,1.0,,,,,,
11761771,away,Blackpool,Owen Dale,,,owen-dale,O. Dale,M,35,175.0,47,M,845570,EUR,909878400,M,7,7,False,29.0,25.0,3.0,1.0,9.0,11.0,16.0,18.0,4.0,,,5.0,,,81.0,44.0,7.2,8.0,3,2.0,3.0,2.0,,,2.0,1.0,1.0,,,4.0,1.0,,,,,,,,,,,,,,
11761771,away,Blackpool,Karamoko Dembélé,,,karamoko-dembele,K. Dembélé,M,7,167.0,2066,M,981046,EUR,1045872000,F,11,11,False,28.0,27.0,1.0,1.0,5.0,5.0,22.0,24.0,4.0,1.0,1.0,2.0,,,81.0,40.0,7.9,6.0,2,,,2.0,1.0,,,1.0,,,2.0,3.0,1.0,,1.0,2.0,2.0,1.0,,,1.0,,,,,1.0,
11761771,away,Blackpool,Kylian Kouassi,Kylian Kouassi,,kylian-kouassi,K. Kouassi,F,20,189.0,46,M,1133297,EUR,1055894400,F,27,27,False,13.0,6.0,1.0,,1.0,3.0,5.0,10.0,2.0,,,2.0,,,55.0,19.0,8.0,9.0,1,6.0,2.0,8.0,1.0,,,1.0,1.0,,,1.0,,,,,2.0,,,2.0,3.0,,,,,,2.0
11761771,away,Blackpool,Shayne Lavery,,,shayne-lavery,S. Lavery,F,19,180.0,93,M,914879,EUR,913075200,F,19,19,False,15.0,12.0,1.0,1.0,1.0,2.0,12.0,16.0,3.0,5.0,2.0,3.0,,,58.0,32.0,7.2,12.0,2,2.0,,7.0,1.0,,,1.0,,,1.0,3.0,,,3.0,,2.0,1.0,1.0,,,1.0,,1.0,,1.0,
11761771,away,Blackpool,Jake Beesley,,,jake-beesley,J. Beesley,F,9,185.0,78,M,551236,EUR,849484800,F,18,18,True,9.0,7.0,1.0,1.0,1.0,1.0,6.0,8.0,2.0,,,1.0,,,35.0,17.0,6.4,6.0,1,5.0,1.0,8.0,1.0,1.0,,1.0,,,,3.0,1.0,,,,,,,,2.0,,,1.0,,,
11761771,away,Blackpool,Sonny Carey,,,sonny-carey,S. Carey,M,14,184.0,144,M,1020336,EUR,979948800,M,10,10,True,12.0,9.0,1.0,,3.0,3.0,6.0,9.0,1.0,2.0,,2.0,,,32.0,22.0,6.7,9.0,0,1.0,,4.0,1.0,,,,,,1.0,3.0,,,,,1.0,,,1.0,,,,,,,
11761771,away,Blackpool,Dominic Thompson,,,dominic-thompson,D. Thompson,M,3,183.0,52,M,970366,EUR,964569600,D,23,23,True,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,,,9.0,5.0,6.6,2.0,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11761771,away,Blackpool,Tashan Oakley-Boothe,,,oakley-boothe-tashan,T. Oakley-Boothe,M,35,182.0,47,M,859900,EUR,950486400,M,30,30,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,,,1.0,,,9.0,5.0,6.4,2.0,0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11761771,away,Blackpool,Daniel Grimshaw,,,grimshaw-daniel,D. Grimshaw,G,32,185.0,82,M,851096,EUR,884908800,G,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11761771,away,Blackpool,Matthew Pennington,,,matthew-pennington,M. Pennington,D,28,185.0,46,M,371366,EUR,781401600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11761771,away,Blackpool,Jensen Weir,,,jensen-weir,Weir,M,6,184.0,84,M,1514742,EUR,1012435200,M,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11761771,away,Blackpool,CJ Hamilton,,,cj-hamilton,C. Hamilton,M,22,185.0,40,M,827147,EUR,795916800,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
11761771,away,Blackpool,Jordan Rhodes,,,jordan-rhodes,J. Rhodes,F,,185.0,72,M,32020,EUR,634176000,F,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
