match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_dispossessed,stat_outfielderBlock,stat_accurateCross,captain,stat_totalOffside,stat_bigChanceMissed
10382286,home,AFC Ajax,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13348,M,gerorulli,128383,EUR,706320000,G,12,12,False,29.0,27.0,6.0,5.0,25.0,26.0,2.0,3.0,8.0,1.0,2.0,3.0,2.0,2.0,90.0,38.0,6.8,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382286,home,AFC Ajax,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175,1456,M,,832868,EUR,881712000,D,19,19,False,60.0,54.0,1.0,,24.0,25.0,30.0,36.0,10.0,,,,,,89.0,80.0,8.5,10.0,3,,,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,
10382286,home,AFC Ajax,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21701,M,jurrientimber,958959,EUR,992736000,D,2,2,False,101.0,92.0,7.0,4.0,44.0,47.0,48.0,54.0,6.0,,,,,,90.0,114.0,7.7,9.0,3,,,,,,1.0,1.0,4.0,,,1.0,2.0,,3.0,,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,
10382286,home,AFC Ajax,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10882,M,EdsonAlvarez19,847151,EUR,877651200,D,4,4,False,105.0,90.0,4.0,1.0,34.0,39.0,56.0,67.0,8.0,,,,,,90.0,119.0,7.0,17.0,5,,,1.0,1.0,,5.0,5.0,6.0,,,3.0,,,1.0,2.0,1.0,,,4.0,1.0,1.0,,2.0,,,,,,,
10382286,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,,1153079,EUR,1141689600,D,57,57,False,48.0,45.0,1.0,1.0,9.0,10.0,36.0,38.0,4.0,,,,,,72.0,57.0,6.8,5.0,0,,,,,1.0,1.0,2.0,4.0,,,,,,1.0,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,
10382286,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,,97410,EUR,730252800,M,6,6,False,34.0,26.0,1.0,,7.0,11.0,19.0,23.0,4.0,,,,,,89.0,41.0,6.7,10.0,1,,,,,2.0,,3.0,3.0,1.0,,,,,1.0,,2.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,,
10382286,home,AFC Ajax,Florian Grillitsch,florian-grillitsch,F. Grillitsch,M,27,187,755,M,,186719,EUR,807753600,M,21,21,False,98.0,91.0,10.0,8.0,40.0,40.0,51.0,59.0,7.0,,,,,,90.0,116.0,7.6,10.0,0,,,,1.0,2.0,2.0,6.0,8.0,2.0,,,,,2.0,2.0,5.0,4.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,
10382286,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,,959806,EUR,1021507200,M,8,8,False,42.0,32.0,1.0,,6.0,9.0,26.0,33.0,7.0,,,,,,72.0,55.0,6.6,13.0,1,,,,,,,4.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,,4.0,1.0,,,,,,,,
10382286,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,,100386,EUR,693100800,F,23,23,False,57.0,46.0,8.0,4.0,10.0,13.0,38.0,49.0,6.0,,,,,,90.0,81.0,8.2,18.0,4,,,,5.0,,2.0,4.0,3.0,,1.0,2.0,2.0,,,1.0,1.0,1.0,,,5.0,2.0,,,,2.0,1.0,2.0,,,
10382286,home,AFC Ajax,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12245,M,dusantadic,38560,EUR,595987200,F,10,10,False,42.0,30.0,1.0,1.0,4.0,4.0,33.0,49.0,3.0,,,,,,90.0,68.0,8.0,25.0,1,,,,11.0,,1.0,7.0,1.0,,,,1.0,1.0,,,,,2.0,,8.0,1.0,,,,6.0,,7.0,True,2.0,
10382286,home,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,StevenBergwijn,361798,EUR,876268800,F,7,7,False,35.0,33.0,,,4.0,4.0,29.0,32.0,,,,,,,61.0,46.0,7.0,6.0,4,,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,2.0,,1.0,,,,,1.0
10382286,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,brianbrobbeyy,910048,EUR,1012521600,F,9,9,True,9.0,5.0,,,3.0,4.0,2.0,5.0,1.0,,,,,,29.0,13.0,6.9,4.0,2,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,1.0,,2.0,2.0,,,,,,,,
10382286,home,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,,1000228,EUR,1047859200,D,25,25,True,12.0,12.0,,,5.0,5.0,7.0,8.0,3.0,,,,,,18.0,16.0,6.5,2.0,1,,,,1.0,,,2.0,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,
10382286,home,AFC Ajax,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19979,M,FConceicao_7,979222,EUR,1039824000,F,35,35,True,14.0,11.0,,,3.0,4.0,8.0,11.0,2.0,,,,,,18.0,22.0,7.3,8.0,1,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,3.0,,2.0,1.0,,,1.0,,,,,,
10382286,home,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,,996940,EUR,1061164800,M,26,26,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,,,,,,1.0,6.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382286,home,AFC Ajax,Silvano Vos,silvano-vos,S. Vos,M,55,190,846,M,,1142565,EUR,1110931200,M,41,41,True,6.0,6.0,,,4.0,4.0,2.0,2.0,,,,,,,1.0,6.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382286,home,AFC Ajax,Maarten Stekelenburg,maarten-stekelenburg,M. Stekelenburg,G,21,197,199,,,1941,EUR,401500800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382286,home,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,,2622,EUR,437097600,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
