match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_wonTackle,stat_fouls,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,player_sofascoreId,stat_penaltyFaced,stat_lastManTackle,stat_outfielderBlock,stat_penaltyConceded,stat_totalOffside
12645884,home,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197.0,2183,M,891656,EUR,935798400,G,40,40,False,26.0,21.0,12.0,7.0,0.0,16.0,17.0,5.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,90.0,30.0,7.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645884,home,Udinese,Nehuén Pérez,,,nehuen-perez,N. Pérez,D,18,184.0,3341,M,913401,EUR,961804800,D,18,18,False,76.0,67.0,7.0,4.0,0.0,39.0,39.0,29.0,38.0,1.0,2.0,,,,,82.0,86.0,7.3,9.0,0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
12645884,home,Udinese,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192.0,2516,M,886930,EUR,918172800,D,29,29,False,72.0,67.0,9.0,6.0,0.0,55.0,59.0,12.0,13.0,5.0,5.0,,,,,90.0,86.0,7.6,5.0,2,,,4.0,5.0,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12645884,home,Udinese,Lautaro Giannetti,,,lautaro-giannetti,L. Giannetti,D,30,184.0,385,M,233856,EUR,753148800,D,30,30,False,66.0,63.0,4.0,4.0,0.0,48.0,48.0,15.0,18.0,2.0,1.0,,,,,90.0,72.0,7.4,4.0,0,,,2.0,3.0,,,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12645884,home,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189.0,687,M,609206,EUR,801360000,M,19,19,False,35.0,31.0,,,0.0,13.0,14.0,18.0,21.0,,5.0,,,,,90.0,50.0,6.8,9.0,1,,,,3.0,3.0,1.0,1.0,,,5.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,
12645884,home,Udinese,Sandi Lovrić,,,sandi-lovric,S. Lovrić,M,4,180.0,805,M,575852,EUR,891043200,M,8,8,False,52.0,47.0,3.0,2.0,0.0,24.0,25.0,24.0,29.0,1.0,4.0,,,,,90.0,66.0,7.3,8.0,0,2.0,1.0,,3.0,1.0,1.0,,1.0,,1.0,,,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,,
12645884,home,Udinese,Martín Payero,,,martin-payero,M. Payero,M,32,182.0,796,M,895592,EUR,905472000,M,5,5,False,47.0,43.0,4.0,3.0,0.0,16.0,16.0,27.0,32.0,,8.0,,,,,64.0,57.0,7.2,6.0,1,1.0,,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
12645884,home,Udinese,Hassane Kamara,,,hassane-kamara,H. Kamara,M,11,168.0,1012,M,351434,EUR,762825600,M,11,11,False,47.0,42.0,5.0,3.0,0.0,22.0,23.0,20.0,28.0,2.0,4.0,,,,,90.0,67.0,6.9,13.0,0,4.0,,,5.0,2.0,,1.0,,,4.0,,,1.0,4.0,1.0,,2.0,2.0,,,,,,,,,,,,,
12645884,home,Udinese,Florian Thauvin,,,florian-thauvin,F. Thauvin,F,10,179.0,8087,M,148824,EUR,728006400,F,10,10,False,31.0,26.0,4.0,4.0,2.0,9.0,9.0,18.0,26.0,,2.0,,,,,64.0,50.0,9.0,14.0,3,4.0,1.0,,2.0,2.0,,,3.0,,3.0,,,,2.0,4.0,,,,3.0,1.0,True,1.0,2.0,1.0,,,,,,,
12645884,home,Udinese,Brenner,,,brenner,Brenner,F,20,176.0,2909,M,884980,EUR,947980800,F,22,22,False,25.0,23.0,2.0,2.0,0.0,8.0,9.0,16.0,17.0,,5.0,,,,,75.0,39.0,7.7,7.0,2,1.0,1.0,,5.0,2.0,2.0,2.0,2.0,,8.0,,,1.0,1.0,1.0,4.0,1.0,2.0,,,,2.0,2.0,1.0,,,,,,,
12645884,home,Udinese,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201.0,5033,M,962364,EUR,968544000,F,17,17,False,17.0,11.0,,,0.0,4.0,5.0,7.0,12.0,,1.0,,,,,75.0,33.0,7.4,12.0,4,,,3.0,4.0,,,1.0,,1.0,5.0,2.0,2.0,,,5.0,1.0,,3.0,,,,,2.0,1.0,1.0,,,,,,
12645884,home,Udinese,Lazar Samardžić,,,lazar-samardzic,L. Samardžić,M,10,183.0,4808,M,980624,EUR,1014508800,M,24,24,True,13.0,13.0,2.0,2.0,1.0,3.0,3.0,11.0,11.0,,1.0,,,,,26.0,17.0,7.1,1.0,0,1.0,1.0,,1.0,,,1.0,2.0,,2.0,,,,,1.0,,,,2.0,,,2.0,,,,lakisamar10,,,,,
12645884,home,Udinese,Jesper Karlström,,,jesper-karlstrom,J. Karlström,M,8,179.0,730,M,227894,EUR,803692800,M,25,25,True,19.0,17.0,1.0,1.0,0.0,9.0,9.0,8.0,10.0,,2.0,,,,,26.0,21.0,6.6,2.0,0,,,,1.0,,,,,1.0,3.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,
12645884,home,Udinese,Oier Zarraga,,,oier-zarraga,O. Zarraga,M,6,175.0,216,M,1009661,EUR,915408000,M,6,6,True,12.0,12.0,1.0,1.0,0.0,2.0,2.0,10.0,10.0,,2.0,,,,,15.0,16.0,6.7,1.0,0,,,,3.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12645884,home,Udinese,Keinan Davis,,,keinan-davis,K. Davis,F,9,189.0,1441,M,830858,EUR,887328000,F,9,9,True,2.0,,,,0.0,,1.0,,1.0,,1.0,,,,,15.0,9.0,7.4,6.0,2,,,1.0,2.0,,,,,,2.0,,1.0,,1.0,3.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,
12645884,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186.0,476,M,58351,EUR,667353600,D,27,27,True,11.0,10.0,1.0,1.0,0.0,8.0,9.0,2.0,2.0,,,,,,,8.0,13.0,6.7,1.0,0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12645884,home,Udinese,Marco Silvestri,,,marco-silvestri,M. Silvestri,G,16,191.0,323,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645884,home,Udinese,Daniele Padelli,,,daniele-padelli,D. Padelli,G,93,191.0,191,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645884,home,Udinese,Gonçalo Esteves,,,goncalo-esteves,G. Esteves,D,2,171.0,466,M,1130376,EUR,1077840000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645884,home,Udinese,James Abankwah,,,james-abankwah,J. Abankwah,D,25,188.0,425,M,1127232,EUR,1074211200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645884,home,Udinese,Matteo Palma,Matteo,Palma,matteo-palma,M. Palma,D,13,194.0,610,M,1495719,EUR,1205366400,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645884,home,Udinese,Jordan Zemura,,,jordan-zemura,J. Zemura,D,33,173.0,788,M,964119,EUR,942537600,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12645884,home,Udinese,Festy Ebosele,,,festy-ebosele,F. Ebosele,D,36,180.0,588,M,983059,EUR,1028246400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
