match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_errorLeadToAShot,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_goalAssist,player_sofascoreId,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork
11370001,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184,297,M,39457,EUR,641347200,G,49,49,False,True,41.0,36.0,21.0,16.0,31.0,33.0,5.0,8.0,10.0,1.0,2.0,3.0,90.0,48.0,7.2,5.0,0.00072523,0,0.5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175,9946,M,895327,EUR,878860800,D,5,5,False,,72.0,63.0,8.0,5.0,44.0,47.0,19.0,26.0,2.0,,,,90.0,92.0,7.5,12.0,0.0190518,0,,1.0,1.0,5.0,4.0,10.0,2.0,1.0,1.0,6.0,1.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,,33.0,31.0,4.0,4.0,21.0,23.0,10.0,10.0,2.0,,,,45.0,39.0,6.7,4.0,0.00334161,0,,,1.0,2.0,3.0,3.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,,55.0,40.0,13.0,4.0,27.0,31.0,14.0,26.0,4.0,,,,90.0,83.0,6.7,21.0,0.13525,1,,2.0,3.0,4.0,4.0,4.0,,,,6.0,,,,,,,1.0,,1.0,,,1.0,1.0,0.0141,0.0314,1.0,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,False,,30.0,27.0,2.0,1.0,11.0,13.0,16.0,21.0,3.0,,,,67.0,43.0,6.6,8.0,0.0146603,0,,4.0,,,5.0,5.0,2.0,,,,,,3.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178,1148,M,916176,EUR,903398400,M,23,23,False,,24.0,17.0,2.0,2.0,6.0,6.0,12.0,22.0,1.0,,,,45.0,38.0,7.1,13.0,0.0300158,1,,4.0,,,3.0,4.0,,2.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,0.0291,0.1961,1.0,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173,15438,M,1171539,EUR,1103241600,M,27,27,False,,40.0,33.0,2.0,1.0,15.0,18.0,19.0,23.0,5.0,,,,90.0,59.0,6.9,11.0,0.132993,1,,1.0,,1.0,6.0,6.0,3.0,2.0,2.0,3.0,,1.0,3.0,3.0,,,3.0,,1.0,,,1.0,,0.1086,,,1.0,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Charles Vanhoutte,charles-vanhoutte,C. Vanhoutte,M,24,182,634,M,928033,EUR,905904000,M,24,24,False,,66.0,57.0,6.0,5.0,29.0,31.0,28.0,36.0,5.0,,,,90.0,77.0,6.6,13.0,0.0202566,0,,1.0,4.0,1.0,8.0,4.0,1.0,1.0,,1.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Henok Teklab,henok-teklab,H. Teklab,M,14,174,150,M,940558,EUR,911174400,M,11,11,False,,22.0,19.0,1.0,,9.0,10.0,10.0,13.0,5.0,,,,90.0,41.0,7.2,8.0,0.0307391,2,,1.0,1.0,,4.0,5.0,1.0,1.0,,,,,4.0,4.0,1.0,,1.0,,1.0,,,,1.0,0.0837,0.0464,1.0,,1.0,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,9,9,False,,22.0,19.0,3.0,2.0,4.0,5.0,15.0,18.0,,,,,89.0,33.0,7.8,9.0,0.0548735,2,,1.0,,,4.0,2.0,,1.0,,,,1.0,,,2.0,2.0,1.0,,3.0,,,,1.0,0.1011,0.3589,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,774,M,572286,EUR,864345600,F,29,29,False,,16.0,10.0,,,2.0,2.0,8.0,14.0,2.0,,,,67.0,31.0,7.9,13.0,0.27429,2,,,3.0,2.0,7.0,6.0,,1.0,,,,,1.0,,3.0,,3.0,,3.0,,,,1.0,1.02,0.9756,1.0,1.0,,1.0,,,1.0,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190,1344,M,790977,EUR,872467200,D,28,28,True,,25.0,22.0,7.0,4.0,16.0,18.0,6.0,7.0,1.0,,,,45.0,29.0,6.5,3.0,0.00113798,0,,,1.0,1.0,2.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,True,,22.0,16.0,3.0,1.0,5.0,6.0,11.0,18.0,2.0,,,,45.0,32.0,6.9,8.0,0.0915336,0,,2.0,,,2.0,6.0,2.0,,,,,,2.0,1.0,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Loïc Lapoussin,loic-lapoussin,L. Lapoussin,M,,181,702,M,902987,EUR,827884800,M,10,10,True,,10.0,9.0,2.0,1.0,3.0,3.0,6.0,7.0,3.0,,,,23.0,19.0,6.5,2.0,0.00987204,0,,,,,4.0,3.0,2.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Mohamed Amoura,mohamed-el-amine-amoura,M. E. A. Amoura,F,9,169,31367,M,1107591,EUR,957830400,F,47,47,True,,9.0,5.0,2.0,,1.0,1.0,4.0,8.0,4.0,,,,23.0,19.0,6.7,9.0,0.00736913,2,,,,1.0,3.0,4.0,1.0,2.0,,,,,3.0,1.0,,,,,3.0,Mohamed El Amine Amoura,,,1.0,0.1292,0.3013,1.0,1.0,,,,,,amoura9,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Elton Kabangu,elton-kabangu,E. Kabangu,F,7,178,243,M,844745,EUR,886896000,F,7,7,True,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,4.0,,1.0,0.00070917,1,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,0.1322,0.0961,,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Heinz Lindner,heinz-lindner,H. Lindner,G,12,187,149,M,37432,EUR,648172800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370001,home,Royale Union Saint-Gilloise,Casper Terho,terho-casper,C. Terho,F,17,184,347,M,1050672,EUR,1056412800,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11370001,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,,30.0,23.0,9.0,2.0,22.0,25.0,1.0,5.0,13.0,1.0,4.0,5.0,90.0,45.0,7.9,7.0,0.00019204,0,0.0057999999999998,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,
