match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_expectedGoals,stat_challengeLost,stat_totalCross,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_bigChanceCreated,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_penaltyWon,player_sofascoreId,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork,stat_penaltyConceded
12764148,home,PAOK,Dominik Kotarski,dominik-kotarski,D. Kotarski,G,1,188,2494,M,835678,EUR,950140800,G,42,42,False,31.0,23.0,13.0,5.0,0.0,19.0,21.0,4.0,10.0,3.0,2.0,2.0,90.0,35.0,7.2,8.0,0.00082695,0,0.5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Jonny Otto,jonny-otto,J. Otto,D,17,175,564,M,235648,EUR,762652800,D,19,19,False,44.0,38.0,2.0,2.0,1.0,28.0,30.0,10.0,14.0,5.0,,,90.0,75.0,7.8,11.0,0.0586171,0,,1.0,1.0,4.0,5.0,1.0,6.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Tomasz Kędziora,tomasz-kedziora,T. Kędziora,D,16,184,1734,M,138595,EUR,771292800,D,16,16,False,68.0,59.0,10.0,3.0,0.0,48.0,48.0,11.0,20.0,2.0,,,90.0,75.0,7.0,9.0,0.00262736,1,,2.0,,2.0,1.0,,4.0,,1.0,1.0,,,,,,,1.0,0.0459,,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Ioannis Michailidis,ioannis-michailidis,I. Michailidis,D,5,188,643,M,947156,EUR,950832000,D,5,5,False,60.0,48.0,13.0,3.0,0.0,38.0,40.0,10.0,20.0,4.0,,,90.0,67.0,6.7,12.0,0.00885033,0,,1.0,1.0,3.0,2.0,,3.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Abdul Rahman Baba,abdul-baba-rahman,A. R. Baba,D,21,179,1358,M,239632,EUR,773107200,D,21,21,False,39.0,33.0,3.0,1.0,0.0,11.0,11.0,22.0,29.0,4.0,,,90.0,64.0,7.2,11.0,0.0604934,0,,1.0,,5.0,5.0,4.0,1.0,2.0,2.0,2.0,,,1.0,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Mady Camara,mady-camara,M. M. Camara,M,2,182,1763,M,867546,EUR,857088000,M,2,2,False,35.0,32.0,2.0,1.0,0.0,23.0,23.0,9.0,12.0,6.0,,,84.0,49.0,6.9,8.0,0.0114991,1,,1.0,2.0,5.0,5.0,,,2.0,1.0,1.0,,2.0,2.0,,,,,0.0735,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,
12764148,home,PAOK,Magomed Ozdoev,magomed-ozdoev,M. Ozdoev,M,27,184,813,M,121185,EUR,720921600,M,27,27,False,36.0,27.0,3.0,,0.0,21.0,24.0,6.0,12.0,6.0,,,90.0,49.0,7.6,9.0,0.23599,1,,1.0,,1.0,7.0,,1.0,1.0,5.0,3.0,,2.0,,2.0,,,,0.0641,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12764148,home,PAOK,Andrija Živković,andrija-zivkovic,A. Živković,M,14,169,2702,M,188133,EUR,837043200,M,14,14,False,43.0,35.0,3.0,3.0,1.0,14.0,16.0,23.0,30.0,6.0,,,83.0,62.0,9.2,12.0,1.1474,1,,1.0,,5.0,8.0,5.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,,,,0.7884,1.0,3.0,,4.0,,,2.0,True,2.0,1.0,1.0,1.0,0.7519,,,,,,,,,
12764148,home,PAOK,Giannis Konstantelias,konstantelias-giannis,G. Konstantelias,M,65,178,5460,M,1002007,EUR,1046822400,M,7,7,False,20.0,13.0,,,1.0,5.0,6.0,8.0,14.0,1.0,,,90.0,29.0,7.3,9.0,0.0937797,3,,,,1.0,2.0,1.0,,1.0,2.0,2.0,1.0,,,1.0,,,1.0,0.1624,,,,,1.0,,,,,1.0,,,0.0896,,,,,,,,,
12764148,home,PAOK,Taison,taison,Taison,M,11,172,1307,M,39661,EUR,569030400,M,11,11,False,35.0,32.0,,,0.0,7.0,7.0,26.0,30.0,4.0,,,74.0,50.0,7.9,7.0,0.277034,1,,,,3.0,7.0,5.0,1.0,,2.0,1.0,1.0,1.0,,2.0,,,,0.1308,1.0,2.0,1.0,4.0,,,,,1.0,1.0,1.0,,0.8148,,,,,,,,,
12764148,home,PAOK,Brandon Thomas,brandon-thomas,B. Thomas,F,23,173,493,M,288073,EUR,791856000,F,71,71,False,14.0,10.0,1.0,1.0,0.0,5.0,5.0,5.0,9.0,3.0,,,62.0,22.0,7.0,6.0,0.00298892,2,,3.0,1.0,6.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,0.9155,1.0,,,,1.0,,,,,1.0,1.0,,0.8409,1.0,,,,,,,,
12764148,home,PAOK,Fedor Chalov,fedor-chalov,F. Chalov,F,63,180,1670,M,814599,EUR,892166400,F,9,9,True,14.0,10.0,2.0,2.0,0.0,3.0,3.0,7.0,11.0,1.0,,,28.0,18.0,7.1,5.0,0.0123287,2,,2.0,1.0,3.0,1.0,,,,,,1.0,,1.0,1.0,,,,0.7848,,,,,,,,,,2.0,1.0,,1.0408,1.0,,,,,,,,
12764148,home,PAOK,Kiril Despodov,kiril-despodov,K. Despodov,M,77,179,2486,M,226972,EUR,847670400,F,77,77,True,4.0,4.0,,,1.0,,,6.0,6.0,,,,16.0,9.0,9.0,1.0,0.497909,1,,,,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,0.0899,,2.0,,,,,1.0,,2.0,1.0,1.0,,0.2441,,1.0,,,,,,,
12764148,home,PAOK,Shola Shoretire,shola-shoretire,S. Shoretire,F,7,170,2230,M,966655,EUR,1075680000,F,47,47,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,11.0,2.0,6.6,,0.00028748,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Stefan Schwab,stefan-schwab,S. Schwab,M,22,183,393,M,48912,EUR,654393600,M,22,22,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,10.0,4.0,6.6,3.0,5.406e-05,0,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Dimitrios Monastirlis,monastirlis-dimitrios,D. Monastirlis,G,41,192,268,M,1146329,EUR,1079913600,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Konstantinos Balomenos,konstantinos-balomenos,K. Balomenos,G,54,187,136,M,947160,EUR,1015718400,G,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Konstantinos Thymianis,thymianis-konstantinos,K. Thymianis,D,25,186,258,M,923046,EUR,983318400,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Omar Colley,omar-colley,O. Colley,D,15,190,966,M,238408,EUR,719798400,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Joan Sastre,joan-sastre,J. Sastre,D,23,174,307,M,813738,EUR,862358400,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,home,PAOK,Tarik Tissoudali,tarik-tissoudali,T. Tissoudali,F,9,182,4093,M,584472,EUR,733708800,F,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tissoudali14,,,,,,
12764148,away,Ferencváros TC,Dénes Dibusz,denes-dibusz,D. Dibusz,G,90,188,864,M,75425,EUR,658713600,G,90,90,False,28.0,23.0,11.0,6.0,0.0,22.0,26.0,1.0,2.0,4.0,2.0,2.0,90.0,35.0,5.9,5.0,0.00012221,0,-1.218,,,,,,2.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,1.0,1.0,1.0,,,
12764148,away,Ferencváros TC,Cebrail Makreckis,cebrail-makreckis,C. Makreckis,D,25,180,372,M,991090,EUR,957916800,D,25,25,False,35.0,28.0,2.0,,0.0,18.0,21.0,10.0,14.0,4.0,,,90.0,51.0,5.9,10.0,0.00956932,0,,,,5.0,4.0,,4.0,,3.0,2.0,2.0,1.0,1.0,1.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,
12764148,away,Ferencváros TC,Ibrahim Cissé,ibrahim-cisse,I. Cissé,D,27,185,841,M,603740,EUR,830995200,D,27,27,False,50.0,46.0,5.0,3.0,0.0,36.0,36.0,10.0,14.0,1.0,,,77.0,52.0,6.4,4.0,0.00319116,0,,,2.0,1.0,2.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,away,Ferencváros TC,Stefan Gartenmann,stefan-gartenmann,S. Gartenmann,D,3,185,252,M,803671,EUR,854841600,D,3,3,False,89.0,76.0,17.0,7.0,0.0,67.0,77.0,9.0,12.0,4.0,,,90.0,97.0,6.0,15.0,0.031182,0,,2.0,2.0,2.0,3.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,away,Ferencváros TC,Cristian Ramírez,cristian-ramirez,C. Ramírez,D,2,173,494,M,155778,EUR,776649600,D,99,99,False,51.0,42.0,5.0,3.0,0.0,27.0,31.0,15.0,21.0,5.0,,,90.0,71.0,5.5,11.0,0.00423646,1,,,1.0,4.0,3.0,,2.0,,,,,2.0,2.0,,,,,0.0161,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,
12764148,away,Ferencváros TC,Habib Maïga,habib-maiga,H. Maïga,M,80,179,213,M,359246,EUR,820454400,M,80,80,False,31.0,26.0,2.0,2.0,0.0,19.0,20.0,7.0,11.0,5.0,,,77.0,45.0,6.5,8.0,0.00450119,0,,1.0,,6.0,2.0,1.0,3.0,3.0,1.0,,2.0,1.0,1.0,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,
12764148,away,Ferencváros TC,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175,232,M,606190,EUR,872035200,M,88,88,False,34.0,31.0,4.0,3.0,0.0,15.0,16.0,16.0,19.0,2.0,,,45.0,39.0,6.8,5.0,0.0351097,0,,,2.0,,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12764148,away,Ferencváros TC,Zsombor Gruber,zsombor-gruber,Z. Gruber,F,30,183,615,M,1108206,EUR,1094515200,M,30,30,False,10.0,8.0,,,0.0,1.0,1.0,7.0,10.0,2.0,,,66.0,27.0,6.4,10.0,0.0158428,2,,,,8.0,4.0,3.0,,,3.0,3.0,2.0,,2.0,,,,1.0,0.0968,2.0,1.0,3.0,1.0,,,,,,1.0,,,0.4028,,,,,,,,,
12764148,away,Ferencváros TC,Mohammad Abu Fani,mohammad-abu-fani,M. A. Fani,M,15,164,535,M,836849,EUR,893635200,M,15,15,False,63.0,51.0,9.0,7.0,0.0,23.0,24.0,29.0,42.0,9.0,,,90.0,81.0,6.7,21.0,0.15439,0,,,,6.0,3.0,1.0,1.0,,1.0,1.0,4.0,2.0,3.0,2.0,,,,,1.0,3.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,
12764148,away,Ferencváros TC,Adama Malouda Traoré,adama-malouda-traore,A. M. Traoré,M,20,177,1208,M,1172372,EUR,802310400,M,20,20,False,22.0,20.0,1.0,1.0,0.0,11.0,11.0,9.0,13.0,2.0,,,66.0,33.0,6.2,7.0,0.009136,1,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,0.2293,,2.0,2.0,,1.0,,,,,,,,,1.0,,,,,,,,
12764148,away,Ferencváros TC,Matheus Saldanha,matheus-saldanha,M. Saldanha,F,90,185,1436,M,1018290,EUR,934934400,F,11,11,False,17.0,13.0,,,0.0,7.0,7.0,6.0,10.0,2.0,,,90.0,34.0,6.7,9.0,0.349413,3,,2.0,4.0,7.0,9.0,7.0,,,,,1.0,1.0,1.0,1.0,,,1.0,0.278,,,1.0,4.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,
12764148,away,Ferencváros TC,Kristoffer Zachariassen,kristoffer-zachariassen,K. Zachariassen,M,16,180,333,M,548312,EUR,759628800,M,16,16,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,45.0,5.0,6.3,,0.0142082,0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764148,away,Ferencváros TC,Kady Borges,kady-borges,K. Borges,M,20,173,14779,M,1194442,EUR,830995200,M,10,10,True,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,2.0,,,24.0,12.0,6.2,3.0,0.00149632,1,,,,3.0,2.0,1.0,,,2.0,1.0,,,,,,,,0.029,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
12764148,away,Ferencváros TC,Virgil Misidjan,virgil-misidjan,V. Misidjan,F,7,173,281,M,148623,EUR,743472000,F,93,93,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,24.0,10.0,6.6,3.0,0.00031106,1,,,,,2.0,,,,,,3.0,2.0,,,,,,0.0894,,,,,,,,,,1.0,,,0.1753,,,,,,,,,
12764148,away,Ferencváros TC,Raul Gustavo,raul-gustavo,Raul Gustavo,D,34,188,521,M,1047422,EUR,924912000,D,34,34,True,8.0,8.0,1.0,1.0,0.0,7.0,7.0,1.0,1.0,,,,13.0,10.0,4.8,,0.00122634,0,,,1.0,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
