match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_keyPass,captain,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_penaltyWon,player_sofascoreId,stat_penaltyConceded,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyFaced
14065713,home,RC Lens,Robin Risser,Robin Risser,robin-risser,R. Risser,G,40,193,833,M,1387161,EUR,1101945600,G,40,40,False,34.0,28.0,10.0,4.0,0.0,27.0,30.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,90.0,38.0,6.6,6.0,0.00017817,0.0835,0,0.0559,0.03,0.02,-0.08,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065713,home,RC Lens,Jonathan Gradit,,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,74.0,70.0,3.0,1.0,0.0,36.0,37.0,34.0,37.0,3.0,6.0,,,,90.0,87.0,6.9,7.0,0.0197813,,1,,0.25,0.1,0.36,,1.0,10.0,3.0,13.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0142,-0.1,,,,,,,,,,,,,,,,,,,
14065713,home,RC Lens,Malang Sarr,,malang-sarr,M. Sarr,D,20,182,2159,M,826203,EUR,917049600,D,20,20,False,66.0,58.0,4.0,1.0,0.0,32.0,33.0,26.0,33.0,2.0,5.0,,,,90.0,77.0,7.2,10.0,0.0277511,,2,,0.32,0.09,-0.09,,1.0,1.0,3.0,2.0,5.0,,,,,1.0,2.0,,1.0,1.0,,,1.0,,0.3231,0.2,,1.0,1.0,1.0,1.0,0.7397,,,,,,,,,,,,,
14065713,home,RC Lens,Matthieu Udol,,matthieu-udol,M. Udol,D,14,178,453,M,787827,EUR,827280000,D,14,14,False,65.0,53.0,5.0,2.0,0.0,30.0,36.0,23.0,29.0,4.0,9.0,,,,90.0,89.0,6.7,14.0,0.142038,,6,,0.32,0.1,-0.22,,4.0,3.0,2.0,6.0,6.0,1.0,1.0,1.0,2.0,,,,2.0,1.0,,1.0,1.0,2.0,0.3104,-0.24,,,,1.0,3.0,0.0731,3.0,1.0,,,,,,,,,,,
14065713,home,RC Lens,Ruben Aguilar,,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,M,2,2,False,44.0,37.0,4.0,1.0,0.0,16.0,17.0,21.0,27.0,1.0,2.0,,,,76.0,61.0,6.6,13.0,0.0702138,,0,,0.25,0.03,0.22,,3.0,1.0,,6.0,3.0,2.0,1.0,,,2.0,,,3.0,2.0,,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
14065713,home,RC Lens,Mamadou Sangare,Mamadou Sangare,mamadou-sangare,M. Sangare,M,8,181,4819,M,1064697,EUR,1025049600,M,8,8,False,67.0,59.0,6.0,4.0,0.0,22.0,23.0,37.0,44.0,3.0,7.0,,,,90.0,84.0,7.0,13.0,0.053367,,3,,0.17,0.27,-0.01,,,3.0,1.0,8.0,4.0,2.0,1.0,1.0,,,2.0,,1.0,,,2.0,1.0,,0.1215,0.0,,3.0,,1.0,2.0,0.0838,,,,,,,,,,,,,
14065713,home,RC Lens,Adrien Thomasson,,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,M,28,28,False,57.0,47.0,2.0,1.0,0.0,23.0,26.0,24.0,31.0,2.0,6.0,,,,90.0,75.0,8.1,15.0,0.78852,,2,,0.55,-0.16,-0.03,,8.0,1.0,,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,0.7155,0.4,,,1.0,1.0,,0.9401,4.0,7.0,True,2.0,1.0,,,,,,,,
14065713,home,RC Lens,Deiver Machado,,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,23.0,20.0,1.0,,0.0,9.0,9.0,11.0,14.0,,4.0,,,,45.0,35.0,6.7,5.0,0.0183743,,2,,0.19,0.19,-0.05,,1.0,3.0,,3.0,3.0,,2.0,2.0,,,,,,,,,1.0,,0.0925,-0.27,,,,,2.0,,,,,,,,,,,,,,
14065713,home,RC Lens,Florian Thauvin,,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,10,10,False,40.0,31.0,4.0,4.0,0.0,9.0,10.0,22.0,30.0,1.0,4.0,,,,76.0,68.0,7.7,26.0,0.14621,,2,,0.19,0.27,0.0,,12.0,,1.0,5.0,6.0,,2.0,,1.0,,,,4.0,4.0,,1.0,1.0,,0.8548,0.32,,3.0,,1.0,,0.761,2.0,3.0,,,1.0,,,,,,,,
14065713,home,RC Lens,Wesley Saïd,,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,False,23.0,18.0,2.0,1.0,0.0,5.0,9.0,13.0,14.0,,1.0,,,,89.0,34.0,7.3,9.0,0.337019,,1,,0.61,0.08,-0.01,,3.0,3.0,2.0,5.0,6.0,,2.0,2.0,,,,,,,,,2.0,1.0,0.1875,-0.57,,1.0,1.0,1.0,,0.4346,,1.0,,1.0,,1.0,,,,,,,
