match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_outfielderBlock,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_saves,stat_errorLeadToAShot
12514107,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514107,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514107,home,Moreirense,Dani Morer,morer-dani,D. Morer,D,2,169,70,M,794943,EUR,886636800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,Dani,Morer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514107,home,Moreirense,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514107,home,Moreirense,Yan Maranhão,yan,Y. Maranhão,F,99,183,107,M,1188685,EUR,1031875200,F,99,99,True,,,,,,,,,,,,,,,,,,,0,,Yan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,João Costa,joao-costa,J. Costa,G,24,185,455,M,788365,EUR,823219200,G,24,24,False,37.0,23.0,21.0,7.0,0.0,19.0,23.0,4.0,14.0,,4.0,,,90.0,41.0,6.3,14.0,0.00096549,0,-0.2115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12514107,away,CF Estrela Amadora,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,4,4,False,57.0,44.0,18.0,7.0,0.0,32.0,35.0,13.0,23.0,7.0,5.0,,,90.0,80.0,7.0,15.0,0.113126,2,,,,1.0,1.0,2.0,2.0,3.0,8.0,,,1.0,,2.0,,5.0,1.0,1.0,1.0,,0.0844,,,1.0,,,,,,,,1.0
12514107,away,CF Estrela Amadora,Miguel Lopes,miguel-lopes,M. Lopes,D,13,182,63,M,41651,EUR,535334400,D,13,13,False,35.0,28.0,,,0.0,25.0,28.0,3.0,7.0,8.0,1.0,,,89.0,50.0,6.8,8.0,0.00114522,1,,,,,,1.0,4.0,1.0,7.0,,,,,,1.0,1.0,1.0,1.0,2.0,,0.039,True,,,1.0,,,,,,,
12514107,away,CF Estrela Amadora,Rúben Lima,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,28,28,False,39.0,21.0,15.0,4.0,1.0,13.0,15.0,9.0,25.0,3.0,1.0,,,90.0,49.0,7.0,18.0,0.580907,0,,,,1.0,1.0,2.0,,4.0,2.0,2.0,,,,,1.0,2.0,2.0,,,,,,,2.0,,1.0,,,,,,
12514107,away,CF Estrela Amadora,Diogo Travassos,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,M,2,2,False,25.0,18.0,3.0,,0.0,11.0,13.0,8.0,14.0,4.0,2.0,,,90.0,54.0,6.4,17.0,0.0133765,0,,,,2.0,1.0,2.0,1.0,8.0,5.0,,2.0,4.0,2.0,,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,Paulo Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,1090646,EUR,950745600,M,19,19,False,34.0,33.0,1.0,,0.0,19.0,19.0,14.0,15.0,,7.0,,,90.0,48.0,7.4,1.0,0.00856367,0,,Paulo,Moreira,,,1.0,1.0,2.0,7.0,,,3.0,3.0,,5.0,1.0,,,2.0,1.0,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,Alan Ruiz,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,38.0,28.0,5.0,2.0,0.0,20.0,24.0,10.0,17.0,2.0,4.0,,,81.0,54.0,6.9,14.0,0.144501,0,,,,3.0,2.0,2.0,3.0,4.0,8.0,,,,,,,2.0,2.0,3.0,3.0,2.0,,,,1.0,,,,,,,,
12514107,away,CF Estrela Amadora,Guilherme Montóia,guilherme-montoia,G. Montóia,M,23,185,110,M,1006996,EUR,1063497600,M,21,21,False,15.0,10.0,1.0,,0.0,5.0,5.0,5.0,11.0,3.0,5.0,,,90.0,37.0,6.8,10.0,0.00654418,0,,,,1.0,,2.0,3.0,5.0,6.0,,,,,,,1.0,1.0,2.0,2.0,3.0,,,,1.0,,,,,,,,
12514107,away,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,False,20.0,15.0,5.0,3.0,0.0,8.0,8.0,7.0,12.0,,2.0,,,90.0,34.0,6.9,10.0,0.213124,1,,,,,,3.0,2.0,6.0,8.0,,2.0,2.0,2.0,1.0,,,,2.0,5.0,1.0,0.0247,,,1.0,,,,,,,,
12514107,away,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,False,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,,2.0,,,70.0,14.0,7.2,6.0,0.00053144,3,,,,,,1.0,,5.0,1.0,1.0,,1.0,,2.0,,,,1.0,1.0,2.0,0.9293,,,,,,,1.0,0.994,1.0,,
12514107,away,CF Estrela Amadora,Fábio Ronaldo,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,F,7,7,False,10.0,9.0,1.0,,0.0,5.0,5.0,5.0,7.0,,3.0,,,81.0,32.0,6.9,10.0,0.119879,0,,,,2.0,1.0,,,6.0,8.0,2.0,1.0,6.0,3.0,,,3.0,1.0,4.0,2.0,,,,1.0,1.0,,,,,,,,
12514107,away,CF Estrela Amadora,Jovane Cabral,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,F,97,97,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,,,,20.0,6.0,6.4,2.0,0.00166836,0,,,,,,1.0,,2.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,Gerson Sousa,gerson-sousa,G. Sousa,M,10,176,199,M,1495553,EUR,1020988800,F,11,11,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,2.0,1.0,,,9.0,10.0,6.6,5.0,7.48e-06,0,,Gerson,Sousa,,,1.0,,3.0,,,1.0,,,,,,,3.0,,1.0,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,Leonel Bucca,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,M,26,26,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,9.0,9.0,6.4,1.0,0.0114217,0,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,Renato Pantalon,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,1.0,,,1.0,3.0,,,0.00038373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,Francisco Meixedo,francisco-meixedo,F. Meixedo,G,1,184,107,M,954721,EUR,990144000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,Juan Mina,juan-mina,J. Mina,D,20,183,114,M,1199272,EUR,1090886400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,Juan González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,Semeu Commey,commey-semeu,S. Commey,D,44,190,48,M,1468197,EUR,1084320000,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,Georgiy Tunguliyadi,georgiy-tunguliyadi,G. Tunguliyadi,D,23,183,48,M,1157221,EUR,1096761600,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,Georgiy Tunguliyadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514107,away,CF Estrela Amadora,Botché Candé,botche-cande,B. Candé,M,14,187,15,M,2059308,EUR,1074384000,M,45,45,True,,,,,,,,,,,,,,,,,,,0,,Botché Candé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
