match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,player_jerseyNumber,captain,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_goals,stat_hitWoodwork,player_sofascoreId,stat_penaltyWon
10407331,home,RFC Seraing,Antoine Bernier,,,antoine-bernier,A. Bernier,M,170.0,103,M,834261,EUR,873849600,M,12,12,True,4.0,3.0,,,2.0,2.0,2.0,4.0,3.0,,1.0,,,,,26.0,10.0,6.7,4.0,2,2.0,,2.0,,,,,,17,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,,,,
10407331,home,RFC Seraing,Sérgio Conceição,,,sergio-conceicao,S. Conceição,M,180.0,139,M,1010877,EUR,847756800,D,35,35,True,5.0,3.0,,,2.0,2.0,3.0,6.0,2.0,,2.0,,,,,17.0,13.0,6.8,4.0,0,3.0,1.0,1.0,,1.0,,,,35,,,,,1.0,,1.0,1.0,,2.0,2.0,,,,,,,,
10407331,home,RFC Seraing,Timothy Martin,Timothy Martin,,timothy-martin,T. Martin,G,190.0,29,M,1123609,EUR,985651200,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407331,home,RFC Seraing,Sandro Trémoulet,,,sandro-tremoulet,S. Trémoulet,D,190.0,152,M,1388249,EUR,942883200,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,18,,,,,,,,,,,,,,,,,,,
10407331,home,RFC Seraing,Steve Mvoué,,,mvoue-steve,S. Mvoué,M,185.0,157,M,985969,EUR,1012608000,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Anthony Moris,,,anthony-moris,A. Moris,G,184.0,298,M,39457,EUR,641347200,G,49,49,False,22.0,17.0,13.0,8.0,13.0,13.0,4.0,9.0,,,6.0,,,,1.0,90.0,26.0,6.4,5.0,0,,,,,,,,,49,,,,,,,,,,,,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Ismael Kandouss,,,ismael-kandouss,I. Kandouss,D,192.0,741,M,934196,EUR,879292800,D,59,59,False,53.0,48.0,2.0,2.0,28.0,31.0,20.0,22.0,3.0,,5.0,,,,,90.0,80.0,7.1,9.0,1,,5.0,,,3.0,3.0,2.0,,27,,1.0,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Christian Burgess,,,christian-burgess,C. Burgess,D,196.0,314,M,303634,EUR,686793600,D,16,16,False,52.0,44.0,11.0,7.0,31.0,34.0,13.0,18.0,6.0,,5.0,,,,,90.0,63.0,6.9,9.0,0,,3.0,,,6.0,1.0,1.0,1.0,16,,4.0,2.0,,1.0,,,2.0,,,1.0,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Siebe Van Der Heyden,,,siebe-van-der-heyden,S. V. D. Heyden,D,185.0,273,M,842164,EUR,896486400,D,44,44,False,62.0,46.0,4.0,1.0,28.0,33.0,19.0,30.0,9.0,2.0,4.0,,,,,90.0,89.0,6.8,19.0,0,1.0,10.0,1.0,,4.0,2.0,3.0,,44,,2.0,5.0,,1.0,2.0,2.0,4.0,,1.0,1.0,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Guillaume François,,,guillaume-francois,G. François,M,174.0,66,M,45897,EUR,644371200,M,19,19,False,24.0,16.0,4.0,1.0,10.0,13.0,6.0,12.0,2.0,,4.0,,,,,45.0,32.0,6.7,10.0,1,1.0,1.0,,,1.0,1.0,1.0,1.0,19,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Senne Lynen,,,senne-lynen,S. Lynen,M,182.0,400,M,826171,EUR,919382400,M,20,20,False,51.0,39.0,7.0,4.0,21.0,27.0,18.0,28.0,3.0,,5.0,,,,,90.0,73.0,7.3,17.0,0,4.0,2.0,1.0,,2.0,4.0,2.0,,14,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Teddy Teuma,,,teddy-teuma,T. Teuma,M,176.0,885,M,829643,EUR,749347200,M,10,10,False,73.0,59.0,15.0,9.0,23.0,27.0,36.0,51.0,5.0,1.0,5.0,,,,,90.0,102.0,7.5,25.0,2,5.0,4.0,1.0,,,4.0,3.0,1.0,80,True,,,1.0,,2.0,1.0,,3.0,,1.0,,,,1.0,1.0,1.0,,
10407331,away,Royale Union Saint-Gilloise,Loïc Lapoussin,,,loic-lapoussin,L. Lapoussin,M,181.0,710,M,902987,EUR,827884800,M,94,94,False,51.0,43.0,3.0,2.0,17.0,18.0,27.0,38.0,7.0,2.0,7.0,,,,,90.0,74.0,7.2,15.0,0,5.0,8.0,,,,2.0,4.0,,,,1.0,1.0,,,1.0,3.0,1.0,3.0,1.0,,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Lazare Amani,Jean Thierry Lazare,Amani,jean-thierry-lazare-amani,L. Amani,M,172.0,4130,M,845136,EUR,889228800,F,8,8,False,30.0,23.0,2.0,1.0,7.0,8.0,17.0,24.0,4.0,,5.0,,,,,90.0,51.0,7.8,12.0,0,2.0,9.0,3.0,3.0,1.0,,1.0,,88,,1.0,,,,1.0,5.0,,3.0,1.0,5.0,,,,,,,jtl_amani_8,1.0
10407331,away,Royale Union Saint-Gilloise,Dante Vanzeir,,,dante-vanzeir,D. Vanzeir,F,175.0,638,M,822673,EUR,892684800,F,13,13,False,14.0,10.0,,,2.0,2.0,9.0,13.0,5.0,,3.0,,,,,89.0,28.0,7.2,8.0,4,1.0,3.0,3.0,1.0,,1.0,1.0,1.0,13,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,
10407331,away,Royale Union Saint-Gilloise,Victor Okoh Boniface,,,victor-okoh-boniface,V. O. Boniface,F,193.0,28827,M,978521,EUR,977529600,F,7,7,False,17.0,11.0,1.0,1.0,3.0,3.0,8.0,14.0,3.0,,1.0,,,,,64.0,31.0,6.5,13.0,3,,2.0,1.0,,1.0,,,3.0,22,,,1.0,2.0,,,1.0,,2.0,,,1.0,,,,,,boniface_jrn,
10407331,away,Royale Union Saint-Gilloise,Simon Adingra,,,simon-adingra,S. Adingra,M,175.0,53010,M,1110842,EUR,1009843200,F,11,11,True,15.0,13.0,1.0,1.0,6.0,6.0,8.0,10.0,,,3.0,,,,,45.0,25.0,6.8,5.0,0,1.0,3.0,1.0,1.0,,,1.0,3.0,24,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,simon.adingra,
10407331,away,Royale Union Saint-Gilloise,Gustaf Nilsson,,,gustaf-nilsson,G. Nilsson,F,197.0,769,M,572286,EUR,864345600,F,29,29,True,10.0,6.0,,,,,6.0,10.0,,,1.0,,,,,26.0,17.0,7.0,4.0,2,,5.0,1.0,1.0,1.0,,1.0,,19,,,1.0,1.0,,1.0,2.0,,,,,,,,1.0,,,,
10407331,away,Royale Union Saint-Gilloise,Cameron Puertas,,,cameron-puertas,C. Puertas,M,178.0,1145,M,916176,EUR,903398400,M,23,23,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,1.0,,,,,1.0,4.0,,1.0,0,,,,,,,,,18,,,,,,,,,,,,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Lucas Pirard,,,lucas-pirard,L. Pirard,G,191.0,83,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21,,,,,,,,,,,,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Ross Sykes,,,ross-sykes,R. Sykes,D,196.0,237,M,845558,EUR,922406400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,26,,,,,,,,,,,,,,,,,,,
10407331,away,Royale Union Saint-Gilloise,Oussama El Azzouzi,Oussama El Azzouzi,,oussama-el-azzouzi,O. E. Azzouzi,M,189.0,7762,M,1127191,EUR,991094400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17,,,,,,,,,,,,,,,,,,o.elazzouzi,
10407331,away,Royale Union Saint-Gilloise,José Rodríguez,José,Rodríguez,jose-rodriguez,J. Rodríguez,M,180.0,59,M,138394,EUR,787536000,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
