match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_aerialLost,player_lastName,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId
13472674,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,8,8,False,,10.0,8.0,1.0,1.0,0.0,7.0,7.0,1.0,3.0,,3.0,,,,,,69.0,15.0,7.4,4.0,0.00062332,2,,,2.0,3.0,,,,2.0,,,1.0,1.0,,,,,,0.3888,,,2.0,1.0,,,,2.0,1.0,0.8418,,,,
13472674,home,Red Bull Bragantino,Davi Gomes,davi-gomes,D. Gomes,M,27,177,199,M,2032806,EUR,1118016000,M,27,27,True,,14.0,13.0,,,0.0,7.0,7.0,6.0,7.0,1.0,4.0,,,,,,45.0,24.0,7.0,5.0,0.00993642,1,,Davi Gomes,8.0,3.0,3.0,,,,,,1.0,,,,,,,0.3598,,1.0,,1.0,5.0,2.0,,1.0,1.0,0.1997,,,,
13472674,home,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,F,30,30,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,21.0,9.0,6.8,4.0,0.00252354,0,,Henry Mosquera,2.0,3.0,,2.0,2.0,,,1.0,2.0,,,,,,,,,1.0,3.0,,1.0,1.0,,,,,,,,
13472674,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,1.0,,1.0,,0.0,,,,1.0,,,,,,,,13.0,6.0,6.5,3.0,0.0003005,0,,,3.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
13472674,home,Red Bull Bragantino,Gustavo Marques,gustavo-marques,G. Marques,D,16,189,357,M,1174764,EUR,1002585600,D,16,16,True,,,,,,0.0,,,,,5.0,,,,,,,10.0,8.0,6.8,1.0,,0,,Gustavo Marques,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
13472674,home,Red Bull Bragantino,Fabrício,fabricio,Fabrício,G,37,190,53,M,1047208,EUR,961027200,G,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,home,Red Bull Bragantino,João Neto,joao-neto,J. Neto,M,80,187,167,M,990454,EUR,1053475200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,home,Red Bull Bragantino,Marcelinho Braz,marcelinho-braz,M. Braz,M,57,176,56,M,1485603,EUR,1092614400,M,57,57,True,,,,,,,,,,,,,,,,,,,,,,,0,,Marcelinho Braz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,home,Red Bull Bragantino,Athyrson,athyrson,Athyrson,F,59,182,55,M,1517147,EUR,1073347200,F,59,59,True,,,,,,,,,,,,,,,,,,,,,,,0,,Athyrson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,away,Fluminense,Fábio,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,,18.0,13.0,6.0,1.0,0.0,13.0,16.0,,2.0,,8.0,,,1.0,2.0,2.0,90.0,26.0,5.9,5.0,2.644e-05,0,-1.9912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,False,True,86.0,74.0,4.0,,0.0,48.0,50.0,26.0,36.0,1.0,3.0,,,,,,90.0,107.0,6.1,15.0,0.0990651,1,,,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,,0.0286,1.0,,,2.0,1.0,1.0,,1.0,,0.0886,1.0,,,
13472674,away,Fluminense,Manoel,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,False,,63.0,62.0,1.0,,0.0,44.0,44.0,18.0,19.0,2.0,3.0,,,,,,76.0,68.0,6.2,2.0,0.00683492,0,,,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,
13472674,away,Fluminense,Juan Freytes,juan-freytes,J. Freytes,D,22,182,1341,M,962187,EUR,947548800,D,22,22,False,,93.0,84.0,9.0,4.0,0.0,57.0,62.0,27.0,31.0,4.0,4.0,,,,,,90.0,109.0,6.6,12.0,0.0178331,3,,,2.0,6.0,,,,4.0,,,,2.0,,2.0,,,1.0,0.1591,,,1.0,,2.0,2.0,,1.0,,0.0791,,1.0,,
13472674,away,Fluminense,Gabriel Fuentes,gabriel-fuentes,G. Fuentes,D,18,180,1577,M,927551,EUR,855446400,D,12,12,False,,54.0,51.0,3.0,3.0,0.0,23.0,23.0,28.0,31.0,1.0,4.0,,,,,,90.0,77.0,7.0,10.0,0.12098,1,,,4.0,7.0,1.0,2.0,1.0,2.0,,,2.0,,,5.0,,,,0.0306,2.0,,1.0,1.0,3.0,2.0,,1.0,,0.0487,,,,
13472674,away,Fluminense,Hércules,hercules,Hércules,M,35,178,3079,M,1104068,EUR,972000000,M,35,35,False,,64.0,58.0,7.0,6.0,0.0,32.0,33.0,26.0,31.0,1.0,6.0,,,,,,90.0,76.0,7.4,6.0,0.0386179,2,,,5.0,5.0,4.0,1.0,,,,,1.0,,,,,,1.0,0.1762,,,,2.0,2.0,2.0,,1.0,1.0,0.26,,,,
13472674,away,Fluminense,Facundo Bernal,bernal-facundo,F. Bernal,M,5,187,1705,M,1177404,EUR,1061424000,M,5,5,False,,67.0,59.0,13.0,8.0,0.0,34.0,36.0,25.0,31.0,,8.0,,,,,,90.0,83.0,7.1,11.0,0.066082,2,,,8.0,7.0,1.0,5.0,5.0,,,,1.0,4.0,,,,,2.0,0.0157,,,1.0,2.0,2.0,,,,,,,,,
13472674,away,Fluminense,Agustín Canobbio,agustin-canobbio,A. Canobbio,M,17,175,3082,M,846413,EUR,907200000,M,17,17,False,,28.0,25.0,,,1.0,11.0,12.0,14.0,16.0,,2.0,,,,,,76.0,48.0,6.9,11.0,0.120847,2,,,3.0,5.0,,1.0,1.0,,,,1.0,,,6.0,1.0,,1.0,0.037,1.0,1.0,,3.0,2.0,1.0,1.0,,,,,1.0,,
13472674,away,Fluminense,Luciano Acosta,luciano-acosta,L. F. Acosta,M,32,160,3376,M,548030,EUR,770342400,M,32,32,False,,27.0,19.0,2.0,1.0,0.0,1.0,2.0,18.0,25.0,1.0,3.0,,,,,,84.0,52.0,7.7,16.0,0.262144,2,,,7.0,6.0,,1.0,1.0,,,,2.0,2.0,,7.0,3.0,,1.0,0.1424,2.0,2.0,1.0,3.0,3.0,2.0,,1.0,1.0,0.104,,,,
13472674,away,Fluminense,Kevin Serna,serna-kevin,K. Serna,M,90,181,3425,M,981374,EUR,882748800,M,90,90,False,,24.0,16.0,,,0.0,6.0,9.0,10.0,15.0,,2.0,,,,,,90.0,48.0,6.5,22.0,0.0916353,3,,,6.0,2.0,,,,,,1.0,,,,6.0,,,1.0,0.0867,2.0,1.0,2.0,,7.0,2.0,,1.0,,0.2005,,1.0,1.0,
13472674,away,Fluminense,Germán Cano,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,,13.0,11.0,,,0.0,6.0,6.0,5.0,7.0,,2.0,,,,,,90.0,23.0,6.8,5.0,0.0157863,4,,,1.0,1.0,,,,,,,,1.0,,2.0,,,,0.2631,1.0,,1.0,1.0,,,,1.0,,0.0098,,3.0,,germancano14
13472674,away,Fluminense,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,F,7,7,True,,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,,1.0,,,,,,14.0,15.0,6.7,5.0,0.0220952,0,,,,3.0,,,,,,,,,,4.0,1.0,,,,1.0,,1.0,1.0,2.0,2.0,,,,,,,,yefersonsoteldo1006
13472674,away,Fluminense,Nonato,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,16,16,True,,21.0,19.0,3.0,3.0,0.0,7.0,7.0,12.0,14.0,,1.0,,,,,,14.0,24.0,7.0,2.0,0.0123366,1,,,,3.0,,1.0,1.0,2.0,,,,,,,,,,0.1017,2.0,,,,,,,,,,,1.0,,
13472674,away,Fluminense,Santiago Moreno,santiago-moreno,S. Moreno,M,30,171,1030,M,100203,EUR,956275200,F,30,30,True,,7.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,6.0,,,,,,,,15.0,18.0,6.9,5.0,0.160771,0,,,1.0,1.0,,,,,,,,,,6.0,4.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,
13472674,away,Fluminense,Marcelo Pitaluga,marcelo-pitaluga,M. Pitaluga,G,27,192,1308,M,1093974,EUR,1040342400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,away,Fluminense,Renê,rene,Renê,D,6,174,1464,M,243113,EUR,716428800,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,away,Fluminense,Thiago Santos,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,away,Fluminense,Igor Rabello,igor-rabello,I. Rabello,D,21,190,883,M,753662,EUR,799027200,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,away,Fluminense,Samuel Xavier,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,away,Fluminense,Riquelme Felipe,riquelme-felipe-silva,R. Felipe,M,28,175,1002,M,1884803,EUR,1173744000,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,away,Fluminense,Lima,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,away,Fluminense,John Kennedy,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472674,away,Fluminense,Everaldo,everaldo,Everaldo,F,9,181,2414,M,386212,EUR,678672000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
