match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,player_lastName,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,stat_lastManTackle,stat_errorLeadToAShot
14053587,home,AFC Ajax,Vítězslav Jaroš,vitezslav-jaros,V. Jaroš,G,1,190.0,4474,M,927359,EUR,995846400,G,1,1,False,29.0,23.0,9.0,4.0,0.0,21.0,22.0,2.0,7.0,1.0,5.0,4.0,5.0,90.0,38.0,8.0,6.0,0.00065758,0.5243,0,1.3096,0.02,0.01,0.27,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053587,home,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177.0,748,M,996940,EUR,1061164800,D,6,6,False,33.0,32.0,1.0,1.0,0.0,15.0,15.0,17.0,18.0,2.0,3.0,,,62.0,44.0,7.5,1.0,0.0209602,,0,,0.09,0.09,0.37,,1.0,2.0,2.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053587,home,AFC Ajax,Aaron Bouwman,aaron-bouwman,A. Bouwman,D,30,188.0,782,M,1586649,EUR,1188259200,D,30,30,False,61.0,59.0,2.0,2.0,0.0,36.0,36.0,23.0,25.0,5.0,2.0,,,90.0,73.0,7.5,3.0,0.0131338,,0,,0.23,0.12,0.45,,,,3.0,3.0,1.0,2.0,1.0,,1.0,,Aaron Bouwman,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14053587,home,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182.0,1206,M,1000228,EUR,1047859200,D,15,15,False,104.0,100.0,7.0,6.0,0.0,52.0,55.0,48.0,49.0,3.0,5.0,,,90.0,118.0,8.2,4.0,0.0289457,,1,,0.23,0.28,0.93,,3.0,,4.0,3.0,3.0,3.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,0.0832,-0.29,,,,,,,,,,,,,,,,
14053587,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174.0,794,M,836673,EUR,943747200,D,5,5,False,78.0,72.0,1.0,1.0,0.0,30.0,30.0,42.0,48.0,4.0,7.0,,,90.0,100.0,7.5,11.0,0.0615278,,1,,0.03,0.33,0.2,,,3.0,3.0,7.0,,1.0,1.0,2.0,2.0,,,,,2.0,1.0,1.0,,,,0.043,0.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,
14053587,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182.0,1912,M,100386,EUR,693100800,M,23,23,False,68.0,56.0,8.0,5.0,2.0,18.0,19.0,38.0,49.0,1.0,2.0,,,90.0,82.0,8.5,15.0,0.702286,,5,,0.91,0.37,0.19,,,,1.0,,1.0,,,,,4.0,,,1.0,,,,,2.0,2.0,0.3298,-0.58,2.0,2.0,1.0,1.0,1.0,2.0,0.3764,,,,,,,,,
14053587,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179.0,1578,M,97410,EUR,730252800,M,18,18,False,50.0,45.0,2.0,1.0,0.0,15.0,16.0,30.0,34.0,1.0,5.0,,,87.0,60.0,7.3,6.0,0.0473455,,0,,0.27,0.03,0.18,,,1.0,1.0,6.0,,4.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,
14053587,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182.0,3566,M,959806,EUR,1021507200,M,8,8,False,38.0,36.0,3.0,3.0,0.0,9.0,10.0,27.0,28.0,,3.0,,,90.0,50.0,7.4,6.0,0.290996,,2,,0.45,0.4,0.13,,1.0,,4.0,3.0,,2.0,1.0,1.0,1.0,2.0,,,2.0,,,1.0,,,,0.2986,-0.52,1.0,,1.0,1.0,1.0,1.0,0.1888,,,,,,,,,
14053587,home,AFC Ajax,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180.0,34194,M,218160,EUR,810345600,F,20,20,False,19.0,17.0,,,0.0,3.0,3.0,14.0,16.0,,2.0,,,63.0,33.0,7.2,6.0,0.0529258,,1,,0.08,0.51,0.18,,1.0,,3.0,5.0,,2.0,2.0,3.0,,,,,2.0,,,1.0,,,,0.2685,-0.51,1.0,,,,1.0,1.0,0.2025,,bertrandtraore10,,,,,,,
14053587,home,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197.0,6789,M,252215,EUR,713145600,F,25,25,False,34.0,29.0,1.0,1.0,0.0,7.0,7.0,22.0,27.0,2.0,1.0,,,90.0,47.0,9.2,10.0,0.194534,,3,,-0.11,0.01,0.23,,1.0,5.0,4.0,7.0,1.0,2.0,,,3.0,3.0,,,1.0,,,,,1.0,1.0,0.433,0.92,,,,4.0,,2.0,1.3364,,wout.weghorst,1.0,2.0,1.0,,,,
