match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,stat_fouls,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_challengeLost,stat_shotOffTarget,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
13981582,home,Cremonese,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,False,42.0,24.0,26.0,8.0,0.0,18.0,25.0,6.0,17.0,1.0,15.0,2.0,2.0,6.0,90.0,61.0,8.1,19.0,0.0013787,69.633078376387,10.0,9.765,6.3,0.9634,0,-0.0027999999999999,-0.01,0.0,-0.1,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981582,home,Cremonese,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,D,24,24,False,60.0,55.0,7.0,6.0,0.0,23.0,25.0,32.0,35.0,2.0,8.0,,,,90.0,76.0,6.7,6.0,0.0179803,138.79134042527,19.0,-13.965,14.595,,1,,0.12,0.06,-0.24,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0278,0.0169,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,
13981582,home,Cremonese,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,40.0,33.0,5.0,,0.0,24.0,27.0,9.0,13.0,1.0,5.0,,,,90.0,48.0,6.3,7.0,0.00857626,131.60382397549,10.0,53.025,34.23,,0,,0.0,0.11,-0.22,,,1.0,,2.0,3.0,,1.0,3.0,2.0,,,,1.0,1.0,34.412151865293,1.0,,,,,,,,,,,,,,,,,,,,,
13981582,home,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189,177,M,158037,EUR,732326400,D,15,15,False,43.0,34.0,6.0,4.0,0.0,21.0,24.0,13.0,19.0,2.0,2.0,,,,82.0,59.0,6.5,11.0,0.00988227,116.84030568512,15.0,-42.525,8.925,,1,,0.15,-0.09,-0.11,,,1.0,,5.0,1.0,,2.0,1.0,1.0,0.1146,,-0.21,1.0,1.0,,,True,3.0,1.0,,,,,,,,,,,,,,,,,,
13981582,home,Cremonese,Tommaso Barbieri,tommaso-barbieri,T. Barbieri,M,4,181,494,M,993389,EUR,1030320000,M,4,4,False,35.0,30.0,5.0,4.0,0.0,16.0,17.0,14.0,18.0,1.0,2.0,,,,60.0,51.0,7.0,9.0,0.0515752,172.86565389847,23.0,49.875,17.22,,0,,0.2,0.12,-0.05,,3.0,,1.0,2.0,5.0,,,1.0,,,,,1.0,1.0,,,,1.0,,,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,
13981582,home,Cremonese,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,M,7,7,False,21.0,17.0,1.0,,0.0,6.0,7.0,11.0,14.0,1.0,3.0,,,,77.0,37.0,6.6,12.0,0.0303263,94.385139533119,14.0,17.43,15.225,,0,,0.17,0.04,-0.17,,5.0,,,4.0,4.0,,1.0,2.0,2.0,,,,,2.0,15.319615693613,1.0,,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
13981582,home,Cremonese,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,33,33,False,47.0,38.0,7.0,2.0,0.0,20.0,23.0,18.0,24.0,,6.0,,,,77.0,57.0,6.3,12.0,0.0119413,117.95705669295,15.0,40.95,18.165,,0,,0.05,0.08,-0.25,,,,,5.0,1.0,,2.0,,,,,,,1.0,19.021618253976,1.0,,2.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,
13981582,home,Cremonese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,False,33.0,29.0,,,0.0,9.0,9.0,20.0,24.0,,3.0,,,,90.0,43.0,6.1,8.0,0.0249809,71.051168531955,11.0,26.46,12.495,,3,,-0.02,0.19,-0.18,,3.0,,1.0,5.0,2.0,1.0,,,,0.2718,0.043,0.07,,3.0,23.8231519686,2.0,,1.0,1.0,,,,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,
13981582,home,Cremonese,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,23.0,20.0,2.0,1.0,0.0,6.0,7.0,14.0,16.0,2.0,2.0,,,,90.0,39.0,6.8,6.0,0.0363836,105.2180331089,14.0,54.495,28.35,,0,,0.05,0.06,0.17,,3.0,1.0,1.0,3.0,4.0,,,2.0,2.0,,,,1.0,2.0,28.893152752858,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
13981582,home,Cremonese,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,99,99,False,14.0,9.0,,,0.0,6.0,8.0,3.0,6.0,,1.0,,,,60.0,21.0,6.7,6.0,0.00286744,23.356162912909,3.0,-10.5,3.36,,0,,-0.19,-0.08,-0.04,,,1.0,3.0,3.0,6.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,,,
13981582,home,Cremonese,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,10,10,False,10.0,8.0,,,0.0,1.0,1.0,7.0,9.0,3.0,2.0,,,,90.0,24.0,6.6,8.0,0.0201981,48.799304782801,5.0,-18.795,4.935,,0,,0.06,0.0,0.27,,1.0,2.0,1.0,5.0,3.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,2.0,1.0,,3.0,,2.0,Vardy7,,,,,,
