match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_hitWoodwork
12437744,home,Rayo Vallecano,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186.0,1488,M,358910,EUR,830822400,G,13,13,False,39.0,24.0,24.0,9.0,0.0,20.0,24.0,4.0,15.0,1.0,1.0,1.0,1.0,10.0,3.0,2.0,4.0,2.0,90.0,52.0,7.6,15.0,0.00246978,0,0.3013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437744,home,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183.0,8158,M,965031,EUR,898300800,D,2,2,False,46.0,40.0,3.0,1.0,1.0,24.0,26.0,18.0,25.0,6.0,2.0,,2.0,7.0,,,,,90.0,72.0,7.0,13.0,0.143289,3,,Sonic,5.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.234,3.0,,,,,,,,,,,
12437744,home,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190.0,1047,M,88528,EUR,674697600,D,24,24,False,71.0,54.0,14.0,8.0,0.0,34.0,40.0,20.0,31.0,3.0,1.0,,3.0,2.0,,,,,90.0,77.0,6.5,19.0,0.0092502,0,,,,,2.0,,,,,,,,,2.0,,1.0,,,1.0,,,,,,,,,,
12437744,home,Rayo Vallecano,Abdul Mumin,abdul-mumin,A. Mumin,D,16,188.0,1245,M,846147,EUR,897091200,D,16,16,False,65.0,49.0,15.0,3.0,0.0,45.0,50.0,4.0,15.0,5.0,3.0,2.0,6.0,2.0,,,,,90.0,76.0,6.4,16.0,0.00191961,0,,,,,1.0,,1.0,1.0,,,,,1.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,
12437744,home,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174.0,630,M,1010421,EUR,892166400,D,3,3,False,56.0,51.0,4.0,1.0,0.0,25.0,27.0,26.0,32.0,4.0,2.0,2.0,,4.0,,,,,90.0,76.0,6.7,12.0,0.0138546,0,,,3.0,,,,1.0,,,,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,
12437744,home,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183.0,4735,M,913679,EUR,763776000,M,6,6,False,50.0,46.0,4.0,3.0,0.0,26.0,28.0,20.0,22.0,4.0,7.0,,4.0,5.0,,,,,90.0,70.0,7.5,6.0,0.0193259,3,,,,,2.0,,3.0,1.0,1.0,,1.0,2.0,1.0,,3.0,,0.1394,2.0,2.0,1.0,1.0,,,,,,,,
12437744,home,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169.0,518,M,588566,EUR,815011200,M,17,17,False,52.0,46.0,5.0,2.0,0.0,17.0,18.0,29.0,35.0,1.0,2.0,,,6.0,,,,,65.0,60.0,6.9,8.0,0.0162924,0,,,1.0,,,,,,,,,,3.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
12437744,home,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173.0,1878,M,900003,EUR,849312000,M,19,19,False,31.0,26.0,1.0,1.0,0.0,8.0,8.0,18.0,24.0,2.0,2.0,1.0,1.0,8.0,,,,,85.0,43.0,7.3,7.0,0.136515,2,,,1.0,,1.0,,,,,,1.0,,2.0,1.0,2.0,,0.0612,1.0,,,,,,,1.0,0.1118,,,
12437744,home,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169.0,2151,M,899982,EUR,788486400,M,7,7,False,27.0,23.0,1.0,1.0,0.0,8.0,9.0,15.0,19.0,9.0,2.0,1.0,,4.0,,,,,85.0,45.0,6.9,12.0,0.0299344,3,,,1.0,,3.0,2.0,3.0,,,1.0,1.0,1.0,2.0,2.0,1.0,,1.2531,,,,1.0,1.0,,,1.0,0.9938,True,1.0,
12437744,home,Rayo Vallecano,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173.0,477,M,346516,EUR,705196800,M,21,21,False,26.0,20.0,3.0,2.0,0.0,3.0,3.0,18.0,29.0,4.0,2.0,2.0,,3.0,,,,,65.0,45.0,7.1,15.0,0.172375,3,,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,,0.0932,1.0,1.0,,,,,,1.0,0.2453,,,
12437744,home,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190.0,949,M,932764,EUR,881366400,F,11,11,False,19.0,13.0,,,0.0,3.0,4.0,10.0,15.0,9.0,4.0,,1.0,2.0,,,,,73.0,27.0,6.7,8.0,0.0123679,0,,,,,6.0,1.0,,,,,,,1.0,1.0,,2.0,,2.0,3.0,,1.0,,,,,,,,
12437744,home,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177.0,443,M,900008,EUR,777340800,M,23,23,True,16.0,12.0,1.0,,0.0,8.0,10.0,4.0,6.0,1.0,5.0,,,2.0,,,,,25.0,20.0,6.8,5.0,0.00284677,0,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,3.0,2.0,,,,,,,
12437744,home,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177.0,1019,M,910024,EUR,981763200,F,14,14,True,11.0,8.0,1.0,,0.0,5.0,6.0,3.0,5.0,1.0,1.0,,,1.0,,,,,25.0,16.0,6.7,4.0,0.00503547,1,,,,,1.0,,,,,,1.0,,1.0,1.0,,,0.0505,1.0,1.0,,,,,,,,,,
12437744,home,Rayo Vallecano,James Rodríguez,james-rodriguez,J. Rodríguez,M,10,180.0,62182,M,107414,EUR,679276800,M,10,10,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,,,,,,,,17.0,8.0,6.7,2.0,0.0006471,1,,James10,,,1.0,,,,,,,,,1.0,,,0.0161,,,,,,,,1.0,0.021,,,
12437744,home,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,True,2.0,1.0,,,0.0,1.0,2.0,,,,,,,,,,,,9.0,4.0,6.5,2.0,0.00010512,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12437744,home,Rayo Vallecano,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185.0,229,M,141945,EUR,675475200,F,12,12,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,9.0,4.0,6.6,1.0,5.14e-06,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12437744,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437744,home,Rayo Vallecano,Marco de las Sias,marco-de-las-sias,M. d. l. Sías,D,26,,61,M,1893146,EUR,1135814400,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437744,home,Rayo Vallecano,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186.0,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437744,home,Rayo Vallecano,Pelayo Fernández,pelayo-fernandez,P. Fernández,D,27,193.0,208,M,1139724,EUR,1051574400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437744,home,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177.0,550,M,21949,EUR,578016000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437744,home,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180.0,572,M,900669,EUR,897004800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437744,home,Rayo Vallecano,Raúl de Tomás,raul-de-tomas,R. de Tomás,F,9,181.0,959,M,138387,EUR,782352000,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437744,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189.0,12131,M,69768,EUR,726364800,G,13,13,False,23.0,16.0,10.0,4.0,0.0,14.0,16.0,2.0,7.0,,,,1.0,10.0,,,3.0,,90.0,34.0,6.8,7.0,0.00202143,0,0.3719,oblakjan,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437744,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175.0,13426,M,831799,EUR,891820800,D,16,16,False,40.0,28.0,5.0,2.0,0.0,18.0,24.0,12.0,21.0,2.0,7.0,1.0,4.0,3.0,,,,,90.0,74.0,7.6,17.0,0.213433,1,,nahuelmolina_35,5.0,2.0,1.0,,4.0,4.0,,,,,2.0,1.0,,,0.0336,2.0,1.0,,2.0,,,,1.0,0.0244,,,
12437744,away,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178.0,4642,M,21555,EUR,620265600,D,3,3,False,14.0,11.0,4.0,1.0,0.0,7.0,8.0,4.0,6.0,,,,1.0,,,,,,45.0,17.0,6.6,3.0,0.00602591,1,,Dave,,,,,,,,,1.0,,,,,,0.0712,,,1.0,,,,,,,,,
