match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_aerialLost,stat_unsuccessfulTouch,stat_totalCross,stat_totalContest,stat_fouls,stat_accurateCross,stat_challengeLost,stat_interceptionWon,stat_keyPass,captain,stat_errorLeadToAShot,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside
14064497,home,Lorient,Yvon Mvogo,yvon-mvogo,Y. Mvogo,G,38,190.0,545,M,149656,EUR,770860800,G,38,38,False,52.0,47.0,9.0,4.0,0.0,47.0,48.0,4.0,1.0,1.0,6.0,1.0,1.0,3.0,90.0,61.0,7.2,5.0,0.00021374,67.274447935244,13.0,31.237905568851,0.0,0.2113,0,0.4723,0.1,0.02,0.28,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064497,home,Lorient,Igor Silva,igor-silva,I. Silva,D,2,173.0,240,M,831246,EUR,840585600,D,2,2,False,68.0,60.0,7.0,3.0,0.0,41.0,45.0,23.0,1.0,9.0,7.0,,,,90.0,87.0,8.1,10.0,0.0214671,202.02410542147,29.0,93.921466710546,1.0,,0,,0.28,0.11,0.47,,,,19.0,1.0,1.0,1.0,1.0,6.0,4.0,2.0,19.186095574085,25.222265481118,,,,,,,,,,,,,,,,,,,,,,
14064497,home,Lorient,Montassar Talbi,montassar-talbi,M. Talbi,D,3,190.0,3451,M,879618,EUR,896140800,D,3,3,False,104.0,96.0,7.0,4.0,0.0,76.0,78.0,26.0,1.0,3.0,6.0,,,,90.0,114.0,7.4,10.0,0.00822593,501.42325054987,49.0,270.99244580456,4.0,,0,,0.14,0.28,0.29,,,,20.0,2.0,1.0,4.0,1.0,2.0,2.0,,22.739827173586,95.823152456111,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14064497,home,Lorient,Darlin Yongwa,darlin-yongwa,D. Yongwa,D,44,177.0,1325,M,998241,EUR,969580800,D,44,44,False,65.0,59.0,2.0,2.0,0.0,47.0,49.0,16.0,,3.0,4.0,,,,86.0,80.0,6.7,10.0,0.00599713,231.15760019427,23.0,129.62487486773,2.0,,0,,-0.07,0.15,0.15,,,,12.0,6.0,2.0,,,2.0,2.0,1.0,24.165820639402,60.458223843102,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14064497,home,Lorient,Théo Le Bris,theo-le-bris,T. L. Bris,M,11,170.0,137,M,1131540,EUR,1033430400,M,11,11,False,36.0,31.0,1.0,1.0,0.0,16.0,17.0,19.0,,1.0,4.0,,,,85.0,57.0,6.6,12.0,0.0468183,180.92335395765,18.0,90.470664341291,4.0,,0,,-0.09,0.29,0.24,,,,15.0,5.0,1.0,3.0,,1.0,1.0,,19.438678763697,78.977302025614,2.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14064497,home,Lorient,Noah Cadiou,cadiou-noah,N. Cadiou,M,8,191.0,108,M,993952,EUR,909360000,M,8,8,False,76.0,72.0,4.0,2.0,0.0,51.0,53.0,23.0,,1.0,6.0,,,,90.0,82.0,7.0,4.0,0.0209506,332.30409903037,32.0,206.15951483759,4.0,,0,,0.11,0.35,0.26,,,,21.0,3.0,,,1.0,1.0,1.0,,26.402742268605,99.973624432732,,,,,3.0,,,2.0,,,,,,,,,,,,,,
14064497,home,Lorient,Laurent Abergel,laurent-abergel,L. Abergel,M,6,170.0,152,M,296434,EUR,728524800,M,6,6,False,96.0,87.0,4.0,1.0,0.0,67.0,71.0,25.0,1.0,1.0,4.0,,,,90.0,104.0,6.5,10.0,0.01329,237.9865378351,29.0,58.61788641551,0.0,,0,,-0.06,0.18,-0.1,,,,20.0,2.0,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,3.0,,True,1.0,,,,,,,,,,,
14064497,home,Lorient,Arsène Kouassi,kan-guy-arsene-kouassi,A. Kouassi,D,43,178.0,5405,M,1855502,EUR,1094860800,M,43,43,False,31.0,26.0,2.0,1.0,1.0,14.0,14.0,17.0,,4.0,3.0,,,,90.0,49.0,6.8,12.0,0.0443057,98.806117416367,14.0,55.52227239381,0.0,,0,,-0.19,0.07,0.16,,Kan Guy Arsène Kouassi,,12.0,3.0,1.0,1.0,,,,1.0,,,2.0,,5.0,3.0,,1.0,,,2.0,,,3.0,1.0,,,,,,,,,
14064497,home,Lorient,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177.0,237,M,802138,EUR,897609600,F,17,17,False,20.0,18.0,1.0,1.0,0.0,2.0,2.0,18.0,,2.0,1.0,,,,67.0,34.0,7.5,7.0,0.0546882,142.61052710166,12.0,85.269118193285,3.0,,2,,-0.17,0.27,0.13,,,,16.0,3.0,1.0,,,,,1.0,22.017666297205,76.627108730028,1.0,2.0,1.0,2.0,,,,,,,,1.0,,1.0,1.0,1.0,0.5702,0.3683,0.42,,,
14064497,home,Lorient,Pablo Pagis,pablo-pagis,P. Pagis,M,10,181.0,449,M,1174462,EUR,1041120000,F,10,10,False,32.0,26.0,2.0,1.0,0.0,8.0,9.0,23.0,,5.0,8.0,,,,74.0,47.0,8.5,10.0,0.267116,105.21794653916,14.0,29.967387757285,2.0,,2,,0.42,0.39,-0.05,,Pablo Pagis,,18.0,4.0,,,,1.0,1.0,2.0,5.8676899755691,9.688029455317,1.0,2.0,2.0,3.0,,1.0,2.0,,3.0,,,2.0,,1.0,1.0,1.0,0.149,0.5155,0.53,,,
