match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_wonContest,stat_blockedScoringAttempt,stat_penaltyWon,stat_shotOffTarget,stat_challengeLost,stat_totalOffside,captain,stat_bigChanceMissed,stat_penaltyMiss,player_sofascoreId,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceCreated,stat_goals,stat_penaltyConceded
10434146,home,Alanyaspor,Daniel Candeias,daniel-candeias,D. Candeias,M,21,177.0,77,M,41835,EUR,572745600,F,21,21,False,41.0,31.0,3.0,2.0,5.0,5.0,28.0,44.0,1.0,3.0,,,90.0,68.0,6.9,19.0,1,Daniel,Candeias,8.0,5.0,8.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,,,,,,True,1.0,1.0,,,,,,,,,,
10434146,home,Alanyaspor,Umut Güneş,umut-gunes,U. Güneş,M,20,177.0,134,M,876782,EUR,953164800,M,6,6,True,37.0,34.0,,,15.0,16.0,19.0,23.0,,1.0,,,45.0,43.0,6.5,7.0,0,,,2.0,4.0,3.0,1.0,,2.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,
10434146,home,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183.0,3386,M,999396,EUR,972604800,F,70,70,True,13.0,10.0,1.0,1.0,1.0,1.0,9.0,16.0,,2.0,,,32.0,32.0,7.0,11.0,1,,,4.0,1.0,6.0,,5.0,1.0,2.0,1.0,,,,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,,
10434146,home,Alanyaspor,Idrissa Doumbia,idrissa-doumbia,I. Doumbia,M,,187.0,469,M,842255,EUR,892512000,M,98,98,True,26.0,22.0,1.0,1.0,7.0,7.0,15.0,19.0,,,,,32.0,31.0,6.6,5.0,2,,,,1.0,2.0,1.0,,2.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
10434146,home,Alanyaspor,Erencan Yardımcı,erencan-yardimci,E. Yardımcı,F,9,186.0,702,M,989168,EUR,1012780800,F,9,9,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,19.0,4.0,6.7,,1,,,,2.0,1.0,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,
10434146,home,Alanyaspor,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180.0,461,M,255957,EUR,726710400,M,75,75,True,13.0,11.0,,,4.0,5.0,7.0,8.0,,2.0,,,11.0,21.0,6.8,3.0,2,,,,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10434146,home,Alanyaspor,Yusuf Karagöz,yusuf-karagoz,Y. Karagöz,G,99,195.0,32,M,1133582,EUR,939081600,G,99,99,True,,,,,,,,,,,,,,,,,0,Yusuf Karagoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434146,home,Alanyaspor,Çağan Kayra Erciyas,erciyas-cagan-kayra,Ç. K. Erciyas,D,22,,9,M,1171404,EUR,1044316800,D,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434146,home,Alanyaspor,Ahmet Gülay,ahmet-gulay,A. Gülay,D,,174.0,45,M,989069,EUR,1042416000,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434146,home,Alanyaspor,Miha Mevlja,miha-mevlja,M. Mevlja,D,,190.0,60,,604754,EUR,645148800,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434146,home,Alanyaspor,Oussama Targhalline,oussama-targhalline,O. Targhalline,M,28,186.0,7779,M,1095731,EUR,1021852800,M,18,18,True,,,,,,,,,,,,,,,,,0,Oussama Targhalline,,,,,,,,,,,,,,,,,,,,,,,,,,,,targhaoussama,,,,,,,,,
10434146,away,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,,195.0,49,M,47860,EUR,701481600,G,1,1,False,41.0,18.0,35.0,12.0,10.0,14.0,8.0,27.0,2.0,9.0,3.0,3.0,90.0,50.0,8.0,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,
10434146,away,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,3,185.0,55,M,881213,EUR,907027200,D,23,23,False,27.0,22.0,5.0,3.0,19.0,22.0,3.0,5.0,3.0,9.0,,,90.0,45.0,7.3,9.0,0,,,,3.0,7.0,1.0,1.0,3.0,1.0,1.0,,2.0,,,4.0,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,21,188.0,50,M,840639,EUR,896572800,D,4,4,False,30.0,20.0,10.0,3.0,15.0,18.0,5.0,12.0,15.0,6.0,,,90.0,51.0,7.6,10.0,0,,,,1.0,2.0,,,,,1.0,,1.0,,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183.0,18,M,893007,EUR,873936000,D,3,3,False,36.0,28.0,8.0,3.0,20.0,23.0,8.0,13.0,2.0,6.0,,,90.0,47.0,7.1,9.0,1,,,,2.0,3.0,1.0,1.0,2.0,,,1.0,,,,3.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,13,176.0,11,M,148926,EUR,702864000,M,13,13,False,30.0,23.0,5.0,,14.0,17.0,9.0,14.0,1.0,5.0,,,90.0,55.0,7.2,15.0,1,,,1.0,5.0,6.0,1.0,,4.0,2.0,1.0,,1.0,1.0,,2.0,4.0,1.0,,4.0,,,,,,,,,,,,,,,,1.0,,,
10434146,away,İstanbulspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178.0,98,M,828872,EUR,824601600,M,57,57,False,38.0,34.0,5.0,4.0,20.0,22.0,14.0,17.0,1.0,12.0,,,90.0,54.0,7.3,8.0,0,,,1.0,3.0,5.0,,3.0,3.0,1.0,1.0,,,,2.0,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179.0,36,M,816571,EUR,886982400,M,24,24,False,26.0,24.0,1.0,1.0,12.0,13.0,12.0,13.0,,5.0,,,77.0,33.0,6.8,2.0,0,,,,7.0,6.0,,,2.0,,4.0,3.0,,,,1.0,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,66,180.0,30,M,190815,EUR,794620800,M,66,66,False,26.0,19.0,7.0,4.0,11.0,15.0,8.0,13.0,4.0,8.0,,,90.0,48.0,6.8,10.0,1,,,2.0,3.0,4.0,,,3.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,98,180.0,102,M,987126,EUR,886809600,F,98,98,False,23.0,17.0,4.0,1.0,3.0,3.0,15.0,23.0,,3.0,,,90.0,40.0,6.3,16.0,1,,,3.0,11.0,3.0,,5.0,,2.0,1.0,3.0,3.0,1.0,,,,4.0,1.0,2.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,
10434146,away,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,27,179.0,123,M,904945,EUR,875836800,F,27,27,False,18.0,16.0,3.0,1.0,7.0,8.0,9.0,10.0,1.0,5.0,,,81.0,33.0,6.9,10.0,4,,,,8.0,1.0,2.0,2.0,1.0,3.0,,2.0,,2.0,,,,1.0,,3.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,
10434146,away,İstanbulspor,İbrahim Yilmaz,ibrahim-yilmaz,İ. Yilmaz,F,,184.0,30,M,135689,EUR,760492800,F,9,9,False,18.0,11.0,2.0,1.0,5.0,5.0,6.0,13.0,,3.0,,,72.0,28.0,6.7,12.0,2,,,,7.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,,,1.0,,,3.0,,1.0,,,,2.0,True,,,,,,,,,,,,
10434146,away,İstanbulspor,Kristal Abazaj,abazaj-kristal,K. Abazaj,F,77,183.0,55,M,900127,EUR,836611200,F,7,7,True,2.0,2.0,,,2.0,2.0,,,,1.0,,,15.0,5.0,4.5,2.0,0,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0
10434146,away,İstanbulspor,Abdullah Dijlan Aydin,aydin-abdullah-dijlan,A. D. Aydin,M,11,183.0,11,M,992580,EUR,961113600,M,8,8,True,3.0,,,,,,,3.0,,1.0,,,13.0,6.0,5.9,5.0,0,,,,4.0,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,9,180.0,78,M,903714,EUR,970444800,F,19,19,True,4.0,1.0,,,,,1.0,4.0,,,,,9.0,5.0,6.5,3.0,0,,,,3.0,2.0,,,,,,1.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,59,192.0,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Mücahit Serbest,serbest-mucahit,M. Serbest,G,26,190.0,18,M,1174228,EUR,1101168000,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Michael Ologo,michael-ologo,M. Ologo,D,5,189.0,66,M,1142908,EUR,1049500800,D,50,50,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Kagan Bağış,kagan-bagis,K. Bağış,M,,178.0,1,M,997717,EUR,892166400,M,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Aldin Čajić,aldin-cajic,A. Čajić,M,,182.0,17,M,129010,EUR,716169600,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Patrick Ebert,patrick-ebert,P. Ebert,M,,175.0,4,,8705,EUR,542937600,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434146,away,İstanbulspor,Yusuf Ali Özer,yusuf-ali-ozer,Y. A. Özer,M,44,178.0,20,M,1035355,EUR,1024444800,M,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
