match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_duelLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_blockedScoringAttempt,player_firstName,player_lastName,captain,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_goals,player_sofascoreId
10447716,home,Salernitana,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,182.0,1021,M,284363,EUR,864172800,F,9,9,True,9.0,8.0,,,4.0,4.0,4.0,5.0,,,,30.0,18.0,6.9,2.0,5,90,,,,,,,1.0,,,1.0,,,1.0,,,,,2.0,,,,2.0,,,,,,,,,
10447716,home,Salernitana,Norbert Gyömbér,norbert-gyomber,N. Gyömbér,D,189.0,303,M,224456,EUR,710121600,D,23,23,True,18.0,12.0,3.0,1.0,6.0,7.0,7.0,12.0,1.0,,,13.0,27.0,7.2,6.0,1,23,1.0,4.0,,,,,,2.0,2.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,
10447716,home,Salernitana,Vincenzo Fiorillo,vincenzo-fiorillo,V. Fiorillo,G,190.0,54,M,28378,EUR,632188800,G,1,1,True,,,,,,,,,,,,,,,,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,home,Salernitana,Alessandro Micai,alessandro-micai,A. Micai,G,186.0,58,M,267703,EUR,743472000,G,12,12,True,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,home,Salernitana,Frédéric Veseli,frederic-veseli,F. Veseli,D,183.0,158,M,137775,EUR,722217600,D,5,5,True,,,,,,,,,,,,,,,,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,home,Salernitana,Antonio Iervolino,antonio-iervolino,A. Iervolino,M,,61,M,1174458,EUR,1053648000,M,39,39,True,,,,,,,,,,,,,,,,0,39,,,,,,,,,,,,,,,,,,,,,,,Antonio Iervolino,,,,,,,,
10447716,home,Salernitana,Junior Sambia,junior-sambia,J. Sambia,M,185.0,155,M,603738,EUR,842054400,M,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,home,Salernitana,Edoardo Vergani,edoardo-vergani,E. Vergani,F,186.0,98,M,918838,EUR,981417600,F,63,63,True,,,,,,,,,,,,,,,,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,home,Salernitana,Julian Kristoffersen,julian-kristoffersen,J. Kristoffersen,F,195.0,46,M,836093,EUR,863222400,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,away,Parma,Leandro Chichizola,leandro-chichizola,L. Chichizola,G,186.0,174,M,80532,EUR,638496000,G,22,22,False,42.0,25.0,22.0,6.0,21.0,26.0,4.0,16.0,13.0,4.0,5.0,90.0,54.0,8.1,17.0,0,1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,
10447716,away,Parma,Enrico Del Prato,enrico-del-prato,E. Del Prato,D,183.0,873,M,928103,EUR,942192000,D,15,15,False,45.0,38.0,2.0,,22.0,26.0,16.0,19.0,4.0,,,90.0,63.0,7.0,13.0,0,15,1.0,2.0,,,2.0,1.0,,1.0,1.0,2.0,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,
10447716,away,Parma,Simone Romagnoli,simone-romagnoli,S. Romagnoli,D,193.0,92,M,111487,EUR,634521600,D,5,5,False,34.0,29.0,2.0,,24.0,24.0,5.0,10.0,7.0,,,90.0,42.0,7.2,5.0,1,4,,1.0,,,3.0,2.0,,1.0,1.0,,5.0,,,,2.0,,,1.0,,,3.0,,,,,,,,1.0,,
10447716,away,Parma,Lautaro Valenti,lautaro-valenti,L. Valenti,D,188.0,635,M,958517,EUR,916272000,D,30,30,False,39.0,27.0,6.0,1.0,24.0,27.0,4.0,14.0,8.0,,,90.0,62.0,7.6,16.0,0,5,2.0,7.0,,,3.0,1.0,6.0,1.0,,1.0,4.0,1.0,,4.0,1.0,3.0,1.0,,2.0,1.0,1.0,,,,,,,,,,
10447716,away,Parma,Woyo Coulibaly,woyo-coulibaly,W. Coulibaly,D,188.0,2720,M,989894,EUR,927158400,D,26,26,False,24.0,17.0,2.0,1.0,6.0,8.0,11.0,17.0,5.0,,,72.0,40.0,6.6,10.0,1,25,1.0,3.0,1.0,,1.0,,,2.0,,,3.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
10447716,away,Parma,Stanko Jurić,juric-stanko,S. Jurić,M,189.0,492,M,921417,EUR,840153600,M,24,24,False,40.0,35.0,1.0,,19.0,20.0,16.0,20.0,9.0,,,63.0,53.0,7.1,7.0,0,24,1.0,5.0,1.0,1.0,,2.0,1.0,3.0,1.0,2.0,6.0,,,,2.0,,1.0,,,,3.0,,,,,,,,,,
10447716,away,Parma,Nahuel Estévez,nahuel-estevez,N. Estévez,M,183.0,522,M,895868,EUR,816307200,M,8,8,False,44.0,37.0,8.0,3.0,16.0,17.0,21.0,28.0,3.0,,,90.0,55.0,6.6,9.0,1,8,1.0,1.0,,,2.0,1.0,1.0,,,,6.0,1.0,,,4.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,
10447716,away,Parma,Valentin Mihăilă,valentin-mihaila,V. Mihăilă,M,177.0,3270,M,925242,EUR,949449600,M,28,28,False,28.0,24.0,4.0,3.0,3.0,4.0,22.0,27.0,4.0,,,90.0,51.0,7.5,18.0,3,7,,2.0,6.0,1.0,,,1.0,1.0,,5.0,7.0,,2.0,,,2.0,,,3.0,1.0,2.0,1.0,,,,,,,,1.0,
10447716,away,Parma,Adrián Bernabé,adrian-bernabe,A. Bernabé,M,170.0,2353,M,934384,EUR,990835200,M,16,16,False,27.0,25.0,3.0,3.0,5.0,6.0,20.0,21.0,4.0,,,73.0,42.0,7.2,8.0,3,10,,5.0,2.0,1.0,,,1.0,2.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,,,,,1.0,,,,,,,,,
10447716,away,Parma,Dennis Man,dennis-man,D. Man,M,182.0,10443,M,812145,EUR,904089600,F,98,98,False,22.0,19.0,,,3.0,3.0,16.0,19.0,2.0,,,58.0,34.0,6.7,9.0,2,27,,1.0,1.0,,,,,1.0,,3.0,4.0,1.0,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,dennisman
10447716,away,Parma,Roberto Inglese,roberto-inglese,R. Inglese,F,187.0,244,M,126699,EUR,689904000,F,45,45,False,14.0,12.0,2.0,2.0,4.0,4.0,8.0,10.0,3.0,,,58.0,30.0,6.7,6.0,2,9,,3.0,2.0,,1.0,,1.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,,,,True,2.0,,,,,
10447716,away,Parma,Adrian Benedyczak,benedyczak-adrian,A. Benedyczak,M,190.0,1435,M,928295,EUR,975024000,F,7,7,True,11.0,9.0,1.0,,2.0,2.0,7.0,10.0,,,,32.0,15.0,6.6,3.0,1,19,,,,,1.0,,,,,,4.0,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,
10447716,away,Parma,Drissa Camara,drissa-camara,D. Camara,M,179.0,601,M,958167,EUR,1013990400,M,23,23,True,6.0,5.0,,,3.0,4.0,2.0,2.0,1.0,,,32.0,13.0,7.1,3.0,1,3,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,
10447716,away,Parma,Simon Sohm,simon-sohm,S. Sohm,M,188.0,933,M,909991,EUR,986947200,M,19,19,True,7.0,6.0,,,2.0,2.0,4.0,5.0,4.0,,,27.0,11.0,6.7,2.0,2,23,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,
10447716,away,Parma,Vasilios Zagaritis,vassilis-zagaritis,V. Zagaritis,D,178.0,227,M,1064426,EUR,988934400,D,47,47,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,18.0,8.0,6.4,1.0,0,19,1.0,1.0,,,1.0,1.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,
10447716,away,Parma,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,189.0,10720,M,1086223,EUR,1067040000,D,13,13,True,5.0,3.0,,,,,3.0,5.0,,,,17.0,8.0,6.2,4.0,1,14,,,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
10447716,away,Parma,Edoardo Corvi,edoardo-corvi,E. Corvi,G,183.0,254,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,away,Parma,Francesco Borriello,francesco-borriello,F. Borriello,G,187.0,23,M,1116796,EUR,1104537600,G,44,44,True,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,away,Parma,Botond Balogh,botond-balogh,B. Balogh,D,189.0,1287,M,983510,EUR,1023321600,D,4,4,True,,,,,,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,away,Parma,Alessandro Circati,alessandro-circati,A. Circati,D,190.0,823,M,1155423,EUR,1065744000,D,39,39,True,,,,,,,,,,,,,,,,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,away,Parma,Nathan Buayi-Kiala,nathan-buayi-kiala,N. Buayi-Kiala,M,177.0,58,M,1142138,EUR,1078012800,M,59,59,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,away,Parma,Daniele Iacoponi,daniele-iacoponi,D. Iacoponi,F,175.0,14,M,1099380,EUR,1017014400,F,33,33,True,,,,,,,,,,,,,,,,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,away,Parma,Dario Sits,dario-sits,D. Sits,F,187.0,301,M,1130473,EUR,1075852800,F,84,84,True,,,,,,,,,,,,,,,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10447716,away,Parma,Franco Vázquez,franco-vazquez,F. Vázquez,F,187.0,1006,M,215246,EUR,604108800,F,10,10,True,,,,,,,,,,,,,,,,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
