match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_errorLeadToAGoal,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_expectedGoalsOnTarget,stat_aerialWon,captain,stat_totalOffside,stat_dispossessed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_bigChanceMissed
11388390,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,36.0,20.0,22.0,7.0,0.0,15.0,17.0,5.0,19.0,1.0,1.0,2.0,16.0,3.0,8.0,8.0,2.0,90.0,59.0,8.4,17.0,0.00121569,0,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388390,home,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,21.0,14.0,6.0,1.0,1.0,7.0,8.0,9.0,15.0,,2.0,2.0,,,,,,90.0,42.0,6.7,11.0,0.115838,0,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11388390,home,AZ Alkmaar,Alexandre Penetra,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,30.0,23.0,5.0,1.0,0.0,19.0,23.0,4.0,7.0,1.0,1.0,3.0,2.0,,,,,90.0,41.0,6.5,8.0,0.00842561,1,,,,,,1.0,,,,,,,,,1.0,2.0,1.0,1.0,0.0119,,,,,,,,,,,,,,
11388390,home,AZ Alkmaar,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,D,25,25,False,43.0,34.0,9.0,2.0,0.0,22.0,25.0,12.0,19.0,1.0,1.0,3.0,2.0,,,,,77.0,50.0,5.8,11.0,0.00471488,0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
11388390,home,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,False,22.0,16.0,4.0,2.0,0.0,6.0,9.0,11.0,14.0,,1.0,1.0,7.0,,,,,65.0,36.0,7.7,8.0,0.0719636,1,,,,1.0,1.0,4.0,,1.0,,,4.0,1.0,,1.0,,,,,0.1762,,1.0,1.0,3.0,0.8967,,,,,,,,,
11388390,home,AZ Alkmaar,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,20.0,12.0,1.0,,0.0,2.0,5.0,10.0,15.0,2.0,5.0,4.0,,,,,,60.0,31.0,6.1,8.0,0.00993087,1,,,,,,5.0,,,,,2.0,,3.0,,1.0,,,,0.0283,,,,1.0,,3.0,,,,,,,,
11388390,home,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,35.0,29.0,3.0,1.0,0.0,16.0,17.0,13.0,18.0,,,2.0,5.0,,,,,79.0,40.0,6.6,6.0,0.0101389,0,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,True,,,,,,,
11388390,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,32.0,26.0,1.0,1.0,0.0,13.0,15.0,13.0,18.0,,3.0,6.0,,,,,,90.0,48.0,6.6,8.0,0.0147208,0,,,,1.0,,3.0,1.0,1.0,,,2.0,,1.0,,,,2.0,,,,,,2.0,,1.0,,1.0,,,,,,
11388390,home,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,False,10.0,7.0,1.0,,0.0,2.0,3.0,6.0,8.0,1.0,7.0,1.0,4.0,,,,,90.0,32.0,6.9,10.0,0.0106617,2,,,,1.0,1.0,5.0,1.0,1.0,,,5.0,5.0,3.0,,1.0,,1.0,,0.1459,,1.0,,4.0,0.0809,,,,1.0,,,,,
11388390,home,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,22.0,14.0,4.0,2.0,1.0,4.0,4.0,10.0,18.0,3.0,7.0,3.0,2.0,,,,,77.0,40.0,8.1,14.0,0.189089,1,,,,,,6.0,,4.0,1.0,1.0,,2.0,,1.0,,,,1.0,0.0525,,1.0,1.0,,0.2485,4.0,,1.0,1.0,vangelis_pavlidis,,,,
11388390,home,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,F,7,7,False,18.0,13.0,3.0,2.0,0.0,4.0,7.0,9.0,13.0,,,,4.0,,,,,64.0,28.0,7.7,7.0,0.0201461,1,,,,2.0,,3.0,,1.0,1.0,,2.0,,,1.0,,,1.0,,0.2366,,1.0,1.0,1.0,0.9314,,,,,,,,,
