match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_errorLeadToAShot,player_firstName,player_lastName,stat_accurateCross,stat_wasFouled,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_hitWoodwork,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAGoal
12530713,home,Galatasaray,Victor Osimhen,victor-osimhen,V. Osimhen,F,45,186.0,229308,M,Osimhen9,822471,EUR,914889600,F,45,45,False,,10.0,5.0,,0.0,1.0,2.0,9.0,,1.0,,,,,68.0,21.0,9.5,9.0,0.00496964,5,,,4.0,1.0,2.0,4.0,4.0,2.0,,,1.0,3.0,1.0,1.0,,,1.7721,2.8221,,3.0,,1.0,,,1.0,,,,,,,,3.0,1.0,,,,
12530713,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169.0,10127,M,driesmertens,32493,EUR,547257600,F,10,10,True,,8.0,7.0,1.0,0.0,1.0,1.0,10.0,,1.0,,,,,22.0,13.0,6.9,4.0,0.217427,1,,1.0,6.0,3.0,,,,,,,1.0,,,,,,0.186,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,
12530713,home,Galatasaray,Mario Lemina,mario-lemina,M. Lemina,M,99,184.0,8827,M,,307284,EUR,746841600,M,99,99,True,,19.0,17.0,1.0,0.0,7.0,7.0,12.0,1.0,2.0,,,,,22.0,23.0,6.8,2.0,0.00494854,0,,,10.0,,1.0,1.0,3.0,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
12530713,home,Galatasaray,Roland Sallai,roland-sallai,R. Sallai,F,7,182.0,8501,M,rolandsallai,355088,EUR,864259200,F,7,7,True,,8.0,8.0,,0.0,4.0,4.0,4.0,,,,,,,22.0,14.0,6.9,2.0,0.0373286,0,,,4.0,,,1.0,3.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,2.0,,,,,,,,
12530713,home,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185.0,4087,M,,138152,EUR,784425600,D,23,23,True,,11.0,10.0,1.0,0.0,2.0,2.0,9.0,,1.0,,,,,13.0,14.0,6.9,1.0,0.00587982,1,,1.0,8.0,,,,2.0,,,,,1.0,,,,,0.0714,0.1985,,1.0,,,,,,,,,,1.0,,,,,,,,
12530713,home,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186.0,2127,M,,992912,EUR,885686400,M,18,18,True,,6.0,5.0,,0.0,2.0,2.0,4.0,,,,,,,12.0,8.0,6.8,1.0,0.0670988,1,,,3.0,,1.0,3.0,,,,,1.0,,,,2.0,,0.0258,,1.0,,,,,,,,,,,,,1.0,,,,,,
12530713,home,Galatasaray,Jankat Yılmaz,jankat-yilmaz,J. Yılmaz,G,24,193.0,1049,M,,1210422,EUR,1092614400,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530713,home,Galatasaray,Metehan Baltacı,metehan-baltaci,M. Baltacı,D,3,189.0,2121,M,,997155,EUR,1036281600,D,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530713,home,Galatasaray,Elias Jelert,elias-jelert,E. Jelert,D,38,178.0,2410,M,,1126433,EUR,1055376000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Elias,Jelert,,,,,,,,,,
12530713,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185.0,2104,M,,142619,EUR,741657600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530713,home,Galatasaray,Yusuf Demir,yusuf-demir,Y. Demir,F,,173.0,4507,M,yusufdemir.10,962283,EUR,1054512000,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530713,away,Antalyaspor,Kenan Pirić,kenan-piric,K. Pirić,G,13,193.0,309,M,,840898,EUR,773539200,G,13,13,False,,42.0,18.0,34.0,0.0,10.0,19.0,23.0,,13.0,1.0,3.0,1.0,1.0,90.0,51.0,6.4,24.0,0.00085735,0,0.0316,10.0,8.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12530713,away,Antalyaspor,Bünyamin Balcı,bunyamin-balci,B. Balcı,D,7,180.0,128,M,,967214,EUR,959731200,D,7,7,False,,19.0,16.0,1.0,0.0,11.0,14.0,6.0,6.0,1.0,,,,,90.0,49.0,6.5,8.0,0.0019858,0,,1.0,5.0,1.0,2.0,5.0,4.0,1.0,2.0,1.0,,,2.0,2.0,1.0,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,
12530713,away,Antalyaspor,Veysel Sarı,veysel-sari,V. Sarı,D,89,185.0,109,M,,98276,EUR,585792000,D,89,89,False,True,31.0,25.0,7.0,0.0,19.0,20.0,11.0,3.0,2.0,,,,,90.0,37.0,5.8,7.0,0.00897138,0,,3.0,6.0,,1.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,
12530713,away,Antalyaspor,Thalisson Kelven,thalisson-kelven,T. Kelven,D,2,184.0,112,M,,863277,EUR,894499200,D,2,2,False,,20.0,17.0,1.0,0.0,16.0,18.0,2.0,6.0,3.0,,,,,90.0,34.0,6.6,3.0,0.00028814,0,,,1.0,,,2.0,5.0,,,,,,2.0,2.0,1.0,,,,1.0,2.0,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,
12530713,away,Antalyaspor,Emrecan Uzunhan,emrecan-uzunhan,E. Uzunhan,D,24,189.0,228,M,,997684,EUR,983145600,D,14,14,False,,13.0,9.0,4.0,0.0,7.0,9.0,4.0,4.0,1.0,,,,,45.0,22.0,6.4,4.0,0.0003341,1,,1.0,2.0,,1.0,1.0,4.0,,,,,,3.0,3.0,,,0.1256,,,1.0,,1.0,,,,,,,,,,,,,,,,
12530713,away,Antalyaspor,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180.0,186,M,,220155,EUR,732931200,D,22,22,False,,25.0,15.0,2.0,0.0,8.0,10.0,16.0,3.0,2.0,,,,,90.0,50.0,5.8,18.0,0.00529506,2,,,7.0,1.0,6.0,10.0,4.0,,2.0,,1.0,1.0,,,1.0,,0.1598,0.2294,1.0,3.0,,,,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,
12530713,away,Antalyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179.0,82,M,,847782,EUR,746841600,M,5,5,False,,15.0,12.0,,0.0,6.0,7.0,8.0,1.0,4.0,,,,,83.0,30.0,5.7,9.0,0.00152865,1,,,6.0,,2.0,12.0,2.0,3.0,2.0,,,,1.0,1.0,2.0,,0.0698,,,,,1.0,,,1.0,,,,,1.0,3.0,,,,,,,
12530713,away,Antalyaspor,Erdal Rakip,erdal-rakip,E. Rakip,M,,179.0,73,M,,319871,EUR,824169600,M,6,6,False,,11.0,7.0,,0.0,5.0,5.0,6.0,,2.0,,,,,45.0,17.0,6.2,6.0,0.00244012,0,,,2.0,,,4.0,2.0,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12530713,away,Antalyaspor,Jakub Kałuziński,jakub-kaluzinski,J. Kałuziński,M,18,185.0,896,M,,1019026,EUR,1036022400,M,18,18,False,,50.0,41.0,6.0,0.0,27.0,29.0,27.0,1.0,6.0,,,,,90.0,59.0,6.3,15.0,0.00930198,1,,2.0,14.0,6.0,,1.0,1.0,,,,1.0,,,,1.0,,0.0118,,,1.0,,,,1.0,,,,,,,,,,,,,,
12530713,away,Antalyaspor,Ramzi Safuri,ramzi-safuri,R. Safuri,M,8,184.0,208,M,,186949,EUR,814233600,M,8,8,False,,14.0,12.0,,0.0,5.0,5.0,10.0,1.0,3.0,,,,,57.0,25.0,5.6,7.0,0.227582,0,,,7.0,1.0,5.0,9.0,2.0,1.0,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,1.0,
12530713,away,Antalyaspor,Sam Larsson,sam-larsson,S. Larsson,M,23,179.0,231,M,,229800,EUR,734400000,F,10,10,False,,13.0,12.0,2.0,0.0,5.0,5.0,8.0,,,,,,,58.0,17.0,6.6,3.0,0.18656,0,,2.0,7.0,,,1.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,
12530713,away,Antalyaspor,Amar Gerxhaliu,amar-gerxhaliu,A. Gerxhaliu,D,4,193.0,60,M,,1123371,EUR,1019779200,D,4,4,True,,21.0,19.0,3.0,0.0,16.0,18.0,3.0,2.0,1.0,,,,,45.0,26.0,6.6,2.0,0.00053947,0,,2.0,3.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
12530713,away,Antalyaspor,Oleksandr Petrusenko,oleksandr-petrusenko,O. Petrusenko,M,16,181.0,116,M,,906673,EUR,890870400,M,16,16,True,,12.0,6.0,,0.0,3.0,5.0,7.0,,2.0,,,,,45.0,18.0,6.3,7.0,0.00129092,0,,,3.0,,,1.0,6.0,,3.0,3.0,,,1.0,1.0,2.0,,,,,1.0,,,,,,,Oleksandr,Petrusenko,,1.0,,,,,,,,1.0
12530713,away,Antalyaspor,Adolfo Gaich,adolfo-gaich,A. Gaich,F,19,189.0,842,M,,940692,EUR,919987200,F,9,9,True,,6.0,2.0,,0.0,,2.0,4.0,,,,,,,33.0,12.0,6.8,5.0,0.00693195,1,,,2.0,,1.0,2.0,2.0,,,,1.0,,,,1.0,1.0,0.0326,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,
12530713,away,Antalyaspor,Abdurrahim Dursun,abdurrahim-dursun,A. Dursun,D,77,176.0,46,M,,883275,EUR,912470400,D,77,77,True,,7.0,5.0,,0.0,4.0,6.0,1.0,1.0,1.0,,,,,32.0,16.0,6.7,5.0,0.00125839,0,,,1.0,,,1.0,2.0,,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
12530713,away,Antalyaspor,Braian Samudio,braian-samudio,B. Samudio,F,18,180.0,162,M,,892933,EUR,819676800,F,81,81,True,,5.0,,,0.0,,1.0,4.0,,,,,,,12.0,6.0,6.6,6.0,,0,,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
12530713,away,Antalyaspor,Abdullah Yiğiter,abdullah-yigiter,A. Yiğiter,G,21,189.0,39,M,,827515,EUR,951004800,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530713,away,Antalyaspor,Mert Yilmaz,mert-yilmaz,M. Yilmaz,D,27,174.0,32,M,,881966,EUR,920851200,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530713,away,Antalyaspor,Hasan Yakub İlçin,hasan-yakub-ilcin,H. Y. İlçin,M,20,,186,M,,2031279,EUR,1237852800,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Hasan Yakub İlçin,,,,,,,,,,,
12530713,away,Antalyaspor,Deni Milošević,deni-milosevic,D. Milošević,M,27,182.0,153,M,,190403,EUR,794707200,M,58,58,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Deni,Milošević,,,,,,,,,,
12530713,away,Antalyaspor,Taha Özmert,taha-ozmert,T. Özmert,F,88,178.0,16,M,,1979695,EUR,1147132800,M,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Taha Özmert,,,,,,,,,,,
