match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_goals,stat_goalAssist
10437976,home,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,23.0,17.0,10.0,4.0,14.0,14.0,3.0,9.0,1.0,4.0,1.0,2.0,2.0,2.0,90.0,31.0,6.8,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437976,home,Famalicão,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,376,M,1004278,EUR,999993600,D,6,6,False,66.0,56.0,9.0,5.0,40.0,42.0,17.0,27.0,2.0,10.0,,,,,90.0,91.0,7.5,15.0,0,3.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10437976,home,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,63.0,55.0,5.0,2.0,48.0,52.0,7.0,11.0,4.0,4.0,,,,,90.0,76.0,7.3,8.0,1,,,2.0,3.0,6.0,,,,,2.0,1.0,1.0,,2.0,,True,3.0,1.0,2.0,1.0,,,,,,,,,,
10437976,home,Famalicão,Enea Mihaj,,,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,67.0,60.0,6.0,3.0,46.0,50.0,14.0,17.0,1.0,6.0,,,,,90.0,78.0,6.8,9.0,0,,,3.0,5.0,2.0,1.0,,,,,1.0,1.0,2.0,,,,1.0,,3.0,1.0,,,,,,,,,,
10437976,home,Famalicão,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,44.0,34.0,1.0,,21.0,24.0,14.0,25.0,3.0,9.0,,,,,90.0,80.0,7.1,22.0,1,5.0,1.0,,5.0,6.0,1.0,3.0,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,,2.0,,1.0,2.0,1.0,1.0,,,,,,,,
10437976,home,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,44.0,35.0,11.0,9.0,17.0,20.0,18.0,25.0,1.0,10.0,,,,,88.0,70.0,7.2,18.0,1,1.0,,,9.0,11.0,1.0,5.0,3.0,,2.0,4.0,3.0,1.0,2.0,,,2.0,1.0,,4.0,2.0,,1.0,,,,,,,
10437976,home,Famalicão,Santiago Colombatto,,,santiago-colombatto,S. Colombatto,M,11,180,597,M,822379,EUR,853459200,M,97,97,False,43.0,37.0,7.0,6.0,19.0,21.0,20.0,28.0,1.0,7.0,,,,,88.0,64.0,7.1,13.0,0,6.0,2.0,2.0,9.0,6.0,2.0,2.0,1.0,,2.0,1.0,1.0,,3.0,3.0,,1.0,,,2.0,2.0,,,,,,,,,
10437976,home,Famalicão,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,M,7,7,False,33.0,26.0,2.0,2.0,8.0,10.0,18.0,24.0,,5.0,,,,,79.0,47.0,7.3,10.0,2,1.0,,1.0,8.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,,,1.0,,4.0,,1.0,,,,,,,,
10437976,home,Famalicão,Iván Jaime,,,ivan-jaime,I. Jaime,M,11,180,1015,M,951986,EUR,969926400,M,10,10,False,21.0,16.0,4.0,3.0,1.0,3.0,16.0,22.0,,4.0,,,,,90.0,50.0,7.2,15.0,6,4.0,1.0,1.0,5.0,8.0,,4.0,3.0,,1.0,,,2.0,4.0,2.0,,1.0,3.0,,1.0,2.0,2.0,,3.0,1.0,2.0,1.0,,,
10437976,home,Famalicão,Alexandru Dobre,,,mihai-alexandru-dobre,A. Dobre,F,29,185,768,M,897623,EUR,904435200,M,23,23,False,22.0,18.0,,,7.0,7.0,12.0,18.0,,4.0,,,,,70.0,34.0,6.8,7.0,1,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,2.0,,,,,1.0,,1.0,,,,,,,,
10437976,home,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,14.0,8.0,1.0,,5.0,6.0,3.0,9.0,1.0,1.0,,,,,70.0,30.0,6.3,14.0,2,1.0,,4.0,8.0,6.0,,2.0,,,,,,4.0,4.0,,,2.0,,,1.0,1.0,,,1.0,2.0,1.0,3.0,,,
10437976,home,Famalicão,Leandro Sanca,,,sanca-leandro,L. Sanca,M,11,184,101,M,1141665,EUR,946944000,F,9,9,True,12.0,7.0,2.0,1.0,2.0,4.0,6.0,10.0,,4.0,,,,,20.0,21.0,7.3,6.0,1,2.0,1.0,,1.0,5.0,1.0,2.0,2.0,1.0,,2.0,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,,
10437976,home,Famalicão,Deni Júnior,,,deni-junior,D. Júnior,F,7,187,106,M,331855,EUR,806025600,F,70,70,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,2.0,,,,,20.0,9.0,6.7,3.0,1,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,1.0,,,1.0,,,,,1.0,,,
10437976,home,Famalicão,Gustavo Sá,,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,True,11.0,10.0,2.0,1.0,3.0,3.0,7.0,8.0,,1.0,,,,,11.0,15.0,6.8,1.0,0,,,,1.0,3.0,1.0,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,
10437976,home,Famalicão,Pelé,,,pele,Pelé,M,,182,155,,78621,EUR,686102400,M,25,25,True,5.0,4.0,,,1.0,1.0,3.0,4.0,1.0,1.0,,,,,8.0,7.0,6.3,2.0,0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
10437976,home,Famalicão,Pablo Felipe,Pablo Felipe Pereira de Jesus,,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,M,77,77,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,8.0,3.0,6.6,1.0,0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10437976,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437976,home,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437976,home,Famalicão,Rúben Lima,,,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437976,home,Famalicão,André Simões,,,andre-simoes,A. Simões,M,16,177,73,M,169945,EUR,629769600,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437976,away,Gil Vicente,Stanislav Kritsyuk,,,stanislav-kritsyuk,S. Kritsyuk,G,,192,57,M,236158,EUR,660009600,G,1,1,False,9.0,8.0,1.0,,8.0,9.0,,,,2.0,1.0,1.0,,,30.0,12.0,6.8,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10437976,away,Gil Vicente,Carraça,,,carraca,Carraça,D,15,177,50,M,589020,EUR,730944000,D,15,15,False,40.0,30.0,7.0,3.0,15.0,18.0,16.0,25.0,2.0,4.0,,,,,90.0,65.0,7.0,18.0,0,3.0,1.0,,3.0,6.0,1.0,,,,1.0,2.0,,2.0,2.0,1.0,,2.0,,1.0,3.0,,,,,,,,,,
