match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,player_firstName,player_lastName,captain,stat_totalContest,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_goalAssist,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals,player_sofascoreId,stat_outfielderBlock
10389843,home,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,28.0,16.0,22.0,10.0,8.0,9.0,8.0,19.0,1.0,10.0,1.0,1.0,1.0,90.0,36.0,7.1,12.0,0.0,0.0,0.00260784,0,0.1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389843,home,Nantes,João Victor,joao-victor,J. Victor,D,38,187,1786,M,982998,EUR,900633600,D,38,38,False,23.0,18.0,4.0,1.0,10.0,11.0,9.0,14.0,,4.0,,,,90.0,50.0,7.5,11.0,0.0,0.0,0.161561,0,,2.0,1.0,1.0,1.0,6.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,
10389843,home,Nantes,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,D,3,3,False,22.0,20.0,6.0,5.0,16.0,17.0,4.0,5.0,5.0,2.0,,,,90.0,33.0,6.7,4.0,0.0,0.0,0.00871646,0,,,,,4.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
10389843,home,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,24.0,18.0,4.0,,16.0,18.0,2.0,6.0,3.0,3.0,,,,90.0,32.0,6.8,7.0,0.0,0.0,0.0221354,0,,,,2.0,1.0,3.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10389843,home,Nantes,Charles Traoré,charles-traore,C. Traoré,D,,180,144,M,816115,EUR,694224000,D,93,93,False,24.0,18.0,4.0,1.0,15.0,19.0,3.0,5.0,,2.0,,,,62.0,33.0,6.7,9.0,0.0,0.0,0.00682866,0,,,,,1.0,5.0,,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,
10389843,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,30.0,28.0,3.0,2.0,15.0,16.0,13.0,14.0,1.0,8.0,,,,78.0,37.0,6.8,2.0,0.0,0.0,0.0223634,0,,,,,6.0,4.0,,3.0,2.0,,1.0,4.0,2.0,,2.0,,,,,,,,,,,,,,,
10389843,home,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,23.0,19.0,6.0,4.0,10.0,11.0,10.0,14.0,,4.0,,,,90.0,34.0,6.6,7.0,0.0559,0.0,0.0363815,1,,2.0,1.0,,5.0,3.0,,2.0,,,1.0,2.0,,1.0,,Samuel,Moutoussamy,True,2.0,1.0,,,,,,,,,,
10389843,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,M,11,11,False,12.0,7.0,1.0,1.0,2.0,2.0,7.0,15.0,,3.0,,,,59.0,28.0,6.9,14.0,0.1293,0.0,0.0246618,1,,5.0,2.0,1.0,4.0,4.0,,3.0,3.0,2.0,,,2.0,1.0,,,,,2.0,,1.0,1.0,,,,,,,,
10389843,home,Nantes,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,M,10,10,False,12.0,8.0,1.0,,4.0,4.0,7.0,13.0,,5.0,,,,90.0,44.0,7.7,14.0,0.2108,0.5476,0.0943715,5,,5.0,3.0,,11.0,7.0,,2.0,2.0,1.0,,3.0,1.0,1.0,,,,,7.0,,5.0,1.0,1.0,5.0,1.0,4.0,1.0,,,
10389843,home,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,29,29,False,17.0,16.0,3.0,2.0,9.0,9.0,7.0,12.0,,2.0,,,,77.0,33.0,6.6,10.0,0.0,0.0,0.00966654,0,,4.0,,,3.0,4.0,1.0,2.0,1.0,2.0,1.0,,,,,Quentin Merlin,,,2.0,,2.0,,,1.0,,,,,,
