match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_wasFouled,stat_penaltyWon,captain,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_errorLeadToAShot,stat_goalAssist,stat_totalOffside
11392876,home,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,29.0,19.0,16.0,6.0,16.0,20.0,3.0,9.0,1.0,9.0,3.0,1.0,4.0,90.0,42.0,6.8,11.0,0.0,0.0,0.00047909,0,-0.2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392876,home,Olympique Lyonnais,Clinton Mata,,,clinton-mata,C. Mata,D,22,180,1320,M,152813,EUR,721094400,D,22,22,False,22.0,18.0,4.0,2.0,13.0,14.0,5.0,12.0,1.0,5.0,,,,90.0,44.0,6.5,9.0,0.0,0.0,0.00629146,0,,4.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11392876,home,Olympique Lyonnais,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,2,2,False,25.0,19.0,1.0,1.0,17.0,20.0,2.0,5.0,1.0,10.0,,,,90.0,30.0,6.0,6.0,0.0295,0.0,0.00173558,1,,,2.0,2.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11392876,home,Olympique Lyonnais,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,55,55,False,29.0,28.0,,,23.0,23.0,5.0,6.0,3.0,5.0,,,,90.0,38.0,6.7,1.0,0.143,0.0,0.00211316,2,,,,2.0,,,,,,2.0,2.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
11392876,home,Olympique Lyonnais,Nicolás Tagliafico,,,nicolas-tagliafico,N. Tagliafico,D,3,172,10932,M,158243,EUR,715219200,D,3,3,False,31.0,26.0,2.0,1.0,10.0,12.0,16.0,20.0,,3.0,,,,90.0,53.0,7.4,9.0,0.0,0.0,0.0703186,0,,1.0,6.0,9.0,1.0,,,2.0,2.0,8.0,2.0,1.0,2.0,1.0,,,1.0,3.0,tagliafico3,2.0,1.0,1.0,,,,,,,,,,,
11392876,home,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,M,8,8,False,50.0,47.0,3.0,3.0,21.0,21.0,26.0,29.0,,5.0,,,,80.0,63.0,7.6,4.0,1.0439,1.2456,0.0417646,4,,,5.0,5.0,3.0,,,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,1.0,,4.0,,,1.0,,True,3.0,1.0,1.0,,,,,,,
11392876,home,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,M,98,98,False,40.0,33.0,3.0,1.0,22.0,26.0,11.0,15.0,,5.0,,,,90.0,52.0,6.2,10.0,0.0,0.0,0.010341,0,,1.0,4.0,3.0,1.0,3.0,1.0,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11392876,home,Olympique Lyonnais,Ernest Nuamah,Ernest Nuamah,,ernest-nuamah,E. Nuamah,F,37,178,6900,M,1202024,EUR,1067644800,M,37,37,False,17.0,13.0,1.0,1.0,3.0,3.0,11.0,16.0,,,,,,76.0,33.0,6.5,11.0,0.3575,0.2969,0.0288901,3,,2.0,7.0,4.0,,5.0,1.0,,,2.0,1.0,2.0,1.0,2.0,1.0,,,1.0,nana_nuamah10,,,,,3.0,,,1.0,1.0,,,,,
11392876,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,38.0,34.0,1.0,1.0,15.0,15.0,21.0,26.0,,4.0,,,,90.0,53.0,7.0,6.0,0.0184,0.0,0.173864,1,,3.0,6.0,3.0,5.0,3.0,3.0,,3.0,,,,,,,1.0,,4.0,,1.0,,,,,,,2.0,,,,,,
11392876,home,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,18,18,False,35.0,26.0,5.0,2.0,9.0,11.0,19.0,28.0,,3.0,,,,76.0,58.0,7.3,16.0,0.1577,0.0743,0.712177,4,,4.0,4.0,8.0,1.0,8.0,6.0,,,,,2.0,,,,2.0,,3.0,rayan_cherki,1.0,2.0,,,1.0,,,2.0,,1.0,,,,
