match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_outfielderBlock,stat_bigChanceMissed,player_sofascoreId
10382292,home,FC Volendam,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1035,M,986355,EUR,1014595200,G,1,1,False,29.0,15.0,22.0,8.0,10.0,11.0,5.0,18.0,9.0,2.0,90.0,37.0,5.8,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382292,home,FC Volendam,Oskar Buur,oskar-buur,O. Buur,D,2,178,84,M,797688,EUR,891302400,D,2,2,False,33.0,26.0,4.0,1.0,11.0,13.0,15.0,20.0,7.0,,87.0,45.0,6.2,11.0,1,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382292,home,FC Volendam,Brian Plat,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,3,3,False,37.0,31.0,3.0,1.0,20.0,21.0,11.0,16.0,5.0,,90.0,46.0,6.7,6.0,1,3.0,3.0,8.0,,,1.0,3.0,,2.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10382292,home,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,56.0,46.0,7.0,3.0,25.0,27.0,21.0,29.0,9.0,,90.0,66.0,6.6,10.0,0,2.0,4.0,6.0,,,,2.0,,3.0,4.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,
10382292,home,FC Volendam,Xavier Mbuyamba,xavier-mbuyamba,X. Mbuyamba,D,3,195,632,M,974020,EUR,1009756800,D,31,31,False,57.0,45.0,6.0,4.0,27.0,30.0,18.0,27.0,7.0,,90.0,69.0,7.1,13.0,1,9.0,9.0,13.0,2.0,2.0,,,,6.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10382292,home,FC Volendam,Derry Murkin,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,D,5,5,False,41.0,29.0,7.0,5.0,17.0,24.0,13.0,22.0,13.0,,90.0,83.0,6.6,29.0,0,1.0,10.0,8.0,3.0,1.0,,5.0,1.0,2.0,4.0,3.0,2.0,1.0,,,4.0,1.0,,,1.0,5.0,1.0,1.0,,,,,,,,,
10382292,home,FC Volendam,Daryl van Mieghem,daryl-van-mieghem,D. v. Mieghem,M,7,175,120,M,163539,EUR,628819200,M,7,7,False,32.0,21.0,6.0,5.0,9.0,10.0,12.0,24.0,6.0,,90.0,46.0,6.9,20.0,2,,4.0,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,2.0,,4.0,,,,,,,,,
10382292,home,FC Volendam,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,8,8,False,38.0,30.0,,,13.0,15.0,21.0,30.0,10.0,,90.0,54.0,8.1,12.0,0,,3.0,3.0,,,,2.0,6.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,,,7.0,4.0,,True,1.0,1.0,,,,,,
10382292,home,FC Volendam,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183,95,M,1084944,EUR,1043884800,M,17,17,False,53.0,46.0,4.0,3.0,24.0,27.0,22.0,26.0,9.0,,90.0,75.0,7.4,12.0,1,1.0,5.0,9.0,2.0,1.0,1.0,3.0,,,6.0,4.0,1.0,1.0,Calvin Twigt,,1.0,2.0,,,,,,2.0,,,,,,,,,
10382292,home,FC Volendam,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,954,M,965009,EUR,1033171200,M,10,10,False,27.0,20.0,,,4.0,6.0,17.0,24.0,6.0,,86.0,56.0,7.9,17.0,2,1.0,4.0,12.0,8.0,7.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,,,,2.0,1.0,,,3.0,1.0,5.0,,1.0,1.0,,,,,,
10382292,home,FC Volendam,Henk Veerman,henk-veerman,H. Veerman,F,9,201,406,M,313264,EUR,667526400,F,9,9,False,22.0,13.0,,,4.0,4.0,9.0,20.0,2.0,,74.0,30.0,6.8,11.0,2,5.0,3.0,6.0,1.0,1.0,1.0,,,3.0,,,,,Henk,Veerman,,,,,,2.0,,,,,,1.0,1.0,,,,
10382292,home,FC Volendam,Francesco Antonucci,francesco-antonucci,F. Antonucci,M,10,171,173,M,826175,EUR,929836800,M,19,19,True,8.0,6.0,2.0,1.0,2.0,3.0,6.0,7.0,1.0,,16.0,15.0,7.0,3.0,1,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,
10382292,home,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,33,33,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,,9.0,3.0,6.4,1.0,0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
10382292,home,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,M,6,6,True,4.0,3.0,1.0,1.0,3.0,3.0,,1.0,2.0,,8.0,6.0,6.7,1.0,0,1.0,2.0,2.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
