match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,player_id,player_name,length
14025247,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,
14025247,,,,,90,5.0,,1,,,substitution,124824310.0,True,True,injury,,,,
14025247,,2.0,0.0,,90,2.0,,1,,,goal,324964908.0,,True,ownGoal,owngoal,856250.0,Ladislav Krejčí,
14025247,,,,,90,0.0,,1,,,injuryTime,,,,,,,,6.0
14025247,,,,,77,,,14,,,substitution,124823801.0,False,False,regular,,,,
14025247,,,,,76,,,15,,,substitution,124823800.0,False,False,regular,,,,
14025247,,,,,76,,,15,,,substitution,124823843.0,False,False,regular,,,,
14025247,,,,,76,,,15,,,substitution,124823799.0,False,True,regular,,,,
14025247,,,,,76,,,15,,,substitution,124823764.0,False,True,regular,,,,
14025247,,,,,67,,,24,,,substitution,124823520.0,False,False,regular,,,,
14025247,,,,,63,,,28,,,substitution,124823436.0,False,True,regular,,,,
14025247,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,
14025247,,,,,45,0.0,,1,,,injuryTime,,,,,,,,4.0
14025247,,1.0,0.0,,16,,,30,,,goal,324949854.0,,True,regular,,780014.0,Nordi Mukiele,
