match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_goalAssist,stat_blockedScoringAttempt
11067355,home,Atlético Mineiro,Everson,everson,Everson,G,22,193,2202,M,870748,EUR,648604800,G,22,22,False,25.0,16.0,15.0,7.0,12.0,14.0,4.0,11.0,1.0,1.0,1.0,15.0,1.0,3.0,3.0,3.0,90.0,43.0,7.7,9.0,0.0,0.0,0.0015992,0,1.2163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067355,home,Atlético Mineiro,Mariano,mariano,Mariano,D,,177,308,M,40076,EUR,519868800,D,25,25,False,56.0,45.0,7.0,3.0,15.0,19.0,30.0,39.0,,2.0,,4.0,,,,,90.0,66.0,6.9,13.0,0.0,0.0,0.0310783,0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067355,home,Atlético Mineiro,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,D,3,3,False,64.0,56.0,11.0,7.0,36.0,40.0,20.0,24.0,,1.0,1.0,5.0,,,,,90.0,73.0,6.8,11.0,0.0,0.0,0.00809661,0,,,2.0,5.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11067355,home,Atlético Mineiro,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,28,28,False,54.0,49.0,9.0,6.0,32.0,33.0,17.0,22.0,1.0,4.0,2.0,6.0,,,,,67.0,62.0,7.1,6.0,0.0163,0.0,0.0103745,1,,1.0,2.0,5.0,,,3.0,,,,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,,
11067355,home,Atlético Mineiro,Guilherme Arana,guilherme-arana,G. Arana,D,13,176,4933,M,1127439,EUR,860976000,D,13,13,False,66.0,60.0,2.0,,15.0,18.0,47.0,56.0,1.0,1.0,2.0,3.0,,,,,90.0,93.0,7.2,17.0,0.0,0.0,0.268377,0,,8.0,2.0,8.0,2.0,,,,1.0,3.0,,2.0,,,3.0,guiarana,2.0,1.0,1.0,,,,,,,,,,
11067355,home,Atlético Mineiro,Otávio,otavio,Otávio,M,94,173,1027,M,552686,EUR,768009600,M,5,5,False,62.0,56.0,3.0,2.0,20.0,22.0,36.0,40.0,1.0,3.0,,4.0,1.0,,,,90.0,73.0,6.9,8.0,0.0,0.0,0.0242127,0,,,3.0,5.0,,,1.0,1.0,,3.0,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,
11067355,home,Atlético Mineiro,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1317,M,158257,EUR,679276800,M,21,21,False,68.0,64.0,2.0,1.0,30.0,30.0,34.0,38.0,1.0,5.0,3.0,5.0,1.0,,,,90.0,76.0,7.0,5.0,0.0,0.0,0.018671,0,,,,3.0,1.0,1.0,2.0,,1.0,,,,,,2.0,,,,,True,,,,,,,,,
11067355,home,Atlético Mineiro,Pedrinho,pedrinho,Pedrinho,M,10,172,1486,M,874030,EUR,892425600,M,38,38,False,48.0,40.0,3.0,1.0,13.0,13.0,27.0,36.0,,4.0,,7.0,2.0,,,,87.0,60.0,6.6,14.0,0.0257,0.0,0.0717328,1,,1.0,3.0,9.0,3.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,3.0,,,,1.0,,,,,,,,,,
11067355,home,Atlético Mineiro,Paulinho,paulinho,Paulinho,F,10,175,11050,M,885179,EUR,963619200,M,10,10,False,46.0,42.0,,,13.0,15.0,29.0,32.0,,3.0,,4.0,2.0,,,,89.0,58.0,7.1,8.0,0.3474,0.2827,0.12192,3,,1.0,1.0,6.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,,2.0,paulinho10,,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,
11067355,home,Atlético Mineiro,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,M,9,9,False,48.0,44.0,5.0,5.0,13.0,13.0,32.0,36.0,,2.0,,2.0,2.0,,,,68.0,59.0,6.5,10.0,0.0474,0.0,0.114219,1,,1.0,,4.0,1.0,,,,3.0,,,,1.0,,,,1.0,,2.0,,,,,,2.0,,,,
