match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_lastManTackle,stat_errorLeadToAGoal,stat_aerialWon,stat_interceptionWon,stat_fouls,stat_totalCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goalAssist,stat_punches
10408495,home,Barcelona,Marc-André Ter Stegen,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119658,M,terStegen,88625,EUR,704592000,G,1,1,False,40.0,29.0,16.0,7.0,26.0,32.0,3.0,8.0,7.0,3.0,4.0,90.0,48.0,6.8,11.0,0.0,0.0,0.00065019,0,0.2857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408495,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,28,28,False,75.0,69.0,,,33.0,34.0,36.0,41.0,3.0,,,90.0,95.0,6.8,11.0,0.0,0.0,0.0341881,0,,3.0,6.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
10408495,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,36.0,32.0,2.0,,24.0,28.0,8.0,8.0,4.0,,,45.0,43.0,5.9,5.0,0.0,0.0,0.004441,0,,3.0,1.0,,,,4.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408495,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,D,15,15,False,90.0,82.0,7.0,5.0,50.0,52.0,32.0,38.0,5.0,,,90.0,94.0,6.8,8.0,0.0,0.0,0.136677,0,,3.0,3.0,,,,,1.0,,,,,,2.0,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,
10408495,home,Barcelona,Jordi Alba,jordi-alba,J. Alba,D,18,170,22925,M,JAlba,35199,EUR,606441600,D,18,18,False,66.0,55.0,5.0,2.0,22.0,24.0,33.0,43.0,8.0,,,90.0,83.0,6.9,12.0,0.0633,0.0435,0.0616045,2,,3.0,3.0,,,,,1.0,2.0,1.0,,1.0,2.0,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10408495,home,Barcelona,Franck Kessié,franck-kessie,F. Kessié,M,79,183,43153,M,franckkessie,359226,EUR,850953600,M,19,19,False,24.0,23.0,,,17.0,17.0,6.0,7.0,4.0,,,63.0,35.0,6.9,3.0,0.1605,0.0,0.0286017,1,,3.0,5.0,1.0,1.0,1.0,,,2.0,2.0,1.0,2.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,
10408495,home,Barcelona,Sergio Busquets,sergio-busquets,S. Busquets,M,5,189,29647,M,5sergiob,39433,EUR,585014400,M,5,5,False,63.0,58.0,4.0,3.0,27.0,28.0,31.0,35.0,5.0,,,84.0,69.0,6.9,5.0,0.0,0.0,0.0304119,0,,4.0,3.0,,1.0,1.0,,,1.0,,,,1.0,3.0,,,,1.0,2.0,1.0,,,,,,True,,,,,,,,,
10408495,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,83.0,75.0,2.0,2.0,34.0,36.0,41.0,48.0,9.0,,,90.0,99.0,7.0,12.0,0.096,0.0,0.0756095,1,,8.0,13.0,1.0,5.0,3.0,,,3.0,3.0,,3.0,,1.0,4.0,,,4.0,2.0,,1.0,,,,,,1.0,,,,,,,,
10408495,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,F,22,22,False,27.0,18.0,2.0,1.0,5.0,8.0,15.0,27.0,5.0,,,63.0,55.0,7.0,19.0,0.0231,0.0,0.501261,1,,2.0,3.0,,3.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,,,,,,8.0,,1.0,,,,,2.0,1.0,1.0,,,,,
10408495,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,14.0,11.0,1.0,1.0,1.0,1.0,10.0,13.0,,,,90.0,31.0,7.1,9.0,0.9906,0.6868,0.161664,4,,7.0,5.0,2.0,2.0,1.0,,,,,3.0,3.0,1.0,2.0,,,,1.0,,2.0,,1.0,1.0,,,,2.0,,1.0,,1.0,1.0,,,
10408495,home,Barcelona,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,F,7,7,False,38.0,31.0,,,4.0,5.0,27.0,38.0,4.0,,,86.0,71.0,7.3,21.0,0.2283,0.2774,0.12237,4,,7.0,16.0,,15.0,10.0,,,2.0,1.0,3.0,3.0,,,1.0,,,1.0,,1.0,5.0,2.0,1.0,,,,1.0,,,,1.0,,1.0,,
10408495,home,Barcelona,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,marcosalonso28,69408,EUR,662342400,D,17,17,True,62.0,57.0,5.0,2.0,35.0,35.0,22.0,27.0,4.0,,,45.0,65.0,6.6,6.0,0.0,0.0,0.00981615,0,,,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
