match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_duelLost,stat_totalContest,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_outfielderBlock,captain,stat_challengeLost,stat_totalTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_wonContest,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,player_sofascoreId
11406775,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185,2688,M,826198,EUR,927072000,F,9,9,False,22.0,14.0,,,4.0,6.0,10.0,16.0,1.0,1.0,3.0,,,,90.0,35.0,7.2,14.0,0.0284385,2,,99,11.0,,7.0,2.0,5.0,,,1.0,,3.0,3.0,,,,5.0,,1.0,,1.0,,1.0,0.1313,0.143,,1.0,,,1.0,,,,
11406775,home,Sassuolo,Ruan,ruan,Ruan,D,187,1238,M,914487,EUR,928713600,D,44,44,True,23.0,16.0,3.0,3.0,10.0,11.0,6.0,13.0,3.0,3.0,6.0,,,,81.0,48.0,6.3,14.0,0.0264634,0,,4,7.0,1.0,2.0,,3.0,,,4.0,2.0,,1.0,,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,
11406775,home,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,179,185,M,148566,EUR,677116800,F,92,92,True,14.0,13.0,1.0,,7.0,7.0,6.0,7.0,,,5.0,,,,45.0,22.0,6.9,3.0,0.0820614,0,,92,4.0,,1.0,,3.0,,,3.0,2.0,1.0,,,,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,
11406775,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,True,7.0,3.0,3.0,1.0,,1.0,3.0,6.0,,1.0,3.0,,,,28.0,12.0,6.9,4.0,0.00101926,1,,8,,1.0,,,2.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,0.0229,,,,,1.0,,,,,
11406775,home,Sassuolo,Uroš Račić,uros-racic,U. Račić,M,193,669,M,839909,EUR,890092800,M,6,6,True,6.0,4.0,2.0,,4.0,5.0,,1.0,1.0,1.0,1.0,,,,13.0,10.0,6.3,3.0,6.433e-05,0,,10,3.0,,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
11406775,home,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,175,915,M,933263,EUR,999475200,F,15,15,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,,1.0,,,,13.0,7.0,6.5,3.0,0.00021721,0,,35,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11406775,home,Sassuolo,Alessio Cragno,alessio-cragno,A. Cragno,G,184,263,M,148740,EUR,772761600,G,28,28,True,,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,home,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,182,58,M,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,home,Sassuolo,Josh Doig,josh-doig,J. Doig,D,189,836,M,989276,EUR,1021680000,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,home,Sassuolo,Marash Kumbulla,marash-kumbulla,M. Kumbulla,D,191,1585,M,893642,EUR,949968000,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,home,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,182,223,M,1121184,EUR,1080086400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,home,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,179,1671,M,825861,EUR,920160000,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,home,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,185,442,M,1154898,EUR,1116374400,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,35,,,,,,,,,,,,Luca Lipani,,,,,,,,,,,,,,,,,,,,
11406775,home,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,183,531,M,927030,EUR,970876800,F,8,8,True,,,,,,,,,,,,,,,,,,,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,away,Milan,Marco Sportiello,marco-sportiello,M. Sportiello,G,192,1322,M,176301,EUR,705456000,G,57,57,False,33.0,29.0,5.0,1.0,29.0,30.0,,3.0,1.0,,11.0,,1.0,2.0,90.0,44.0,6.3,4.0,0.00016606,0,-1.4471,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,away,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,173,2203,M,152420,EUR,668649600,D,42,42,False,57.0,53.0,6.0,2.0,29.0,29.0,28.0,34.0,1.0,1.0,3.0,,,,90.0,88.0,7.1,11.0,0.255671,4,,,3.0,1.0,,,3.0,,,,3.0,,1.0,,,1.0,1.0,6.0,1.0,,3.0,4.0,1.0,0.0756,0.1842,,1.0,,2.0,,1.0,,,
11406775,away,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,189,1458,M,21535,EUR,606873600,D,24,24,False,44.0,39.0,2.0,,30.0,32.0,9.0,12.0,,,2.0,,,,55.0,52.0,6.0,8.0,0.00281631,2,,24,4.0,,1.0,4.0,5.0,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,,1.0,,,0.0837,,,1.0,,1.0,,,1.0,2.0,
11406775,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,194,6237,M,1014286,EUR,997228800,D,28,28,False,70.0,65.0,4.0,4.0,41.0,46.0,24.0,24.0,1.0,2.0,4.0,,,,90.0,78.0,6.7,6.0,0.0151147,1,,12,2.0,,1.0,4.0,4.0,1.0,,,,,1.0,,,,1.0,,,,,,1.0,0.2734,0.7444,,,1.0,,,,,,MThiaw
11406775,away,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,184,26616,M,788027,EUR,876096000,D,19,19,False,56.0,46.0,4.0,2.0,19.0,20.0,28.0,38.0,1.0,1.0,10.0,,,,90.0,85.0,7.7,15.0,0.140072,4,,19,3.0,3.0,,2.0,10.0,,True,,1.0,4.0,1.0,,,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.1539,0.1674,,,1.0,3.0,,,,,TheoHdez
11406775,away,Milan,Yacine Adli,yacine-adli,Y. Adli,M,187,3790,M,859024,EUR,964828800,M,7,7,False,66.0,60.0,10.0,8.0,29.0,29.0,31.0,37.0,,,6.0,,,,82.0,77.0,7.3,9.0,0.202172,0,,29,3.0,3.0,,1.0,4.0,1.0,,1.0,2.0,,,,,1.0,1.0,,,1.0,4.0,,,,,,,,,,,1.0,,adliyacine
11406775,away,Milan,Yunus Musah,yunus-musah,Y. Musah,M,178,4211,M,983815,EUR,1038528000,M,80,80,False,22.0,18.0,,,7.0,7.0,11.0,15.0,,,2.0,,,,55.0,29.0,6.7,6.0,0.00581645,0,,6,2.0,1.0,,,3.0,,,,1.0,2.0,1.0,,,1.0,1.0,,,,2.0,,,,,1.0,,,,,,,,yunusmusah8
11406775,away,Milan,Samuel Chukwueze,samuel-chukwueze,S. Chukwueze,F,172,21963,M,822470,EUR,927331200,M,21,21,False,25.0,19.0,,,9.0,11.0,10.0,14.0,,,5.0,,,,65.0,36.0,6.4,11.0,0.00770454,3,,19,4.0,3.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,,,0.1358,,,1.0,,2.0,,2.0,,,chukwuezesamuel8
11406775,away,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,191,7232,M,284441,EUR,822355200,M,8,8,False,15.0,12.0,1.0,,2.0,2.0,10.0,13.0,1.0,1.0,2.0,,,,55.0,25.0,6.6,4.0,0.0289735,2,,8,2.0,1.0,1.0,1.0,3.0,,,,,2.0,,,,,,,,,2.0,,,0.1154,,,2.0,,,,,,,rlc
11406775,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,188,75751,M,851284,EUR,928972800,M,10,10,False,32.0,24.0,2.0,1.0,8.0,8.0,18.0,29.0,1.0,,2.0,,,,90.0,57.0,8.0,17.0,0.066296,2,,10,8.0,11.0,1.0,,10.0,,,2.0,1.0,2.0,1.0,,,1.0,,5.0,1.0,7.0,1.0,2.0,1.0,0.1694,0.099,,1.0,,,1.0,,,,RLeão
11406775,away,Milan,Luka Jović,luka-jovic,L. Jović,F,181,15141,M,319129,EUR,882835200,F,15,15,False,28.0,25.0,1.0,1.0,9.0,9.0,16.0,19.0,,1.0,3.0,,,,90.0,37.0,7.7,5.0,0.0366531,1,,9,4.0,3.0,2.0,3.0,6.0,,,,1.0,,,,,1.0,,,1.0,2.0,1.0,,1.0,0.6913,0.6625,,,,,1.0,,,,lukajovic
11406775,away,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,185,3401,M,826195,EUR,940464000,D,46,46,True,31.0,27.0,2.0,1.0,18.0,19.0,9.0,12.0,1.0,,3.0,,,,35.0,34.0,7.2,4.0,0.00160589,0,,46,1.0,,1.0,4.0,5.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,
11406775,away,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,185,38485,M,893549,EUR,901670400,M,14,14,True,31.0,28.0,5.0,4.0,13.0,13.0,15.0,18.0,,1.0,4.0,,,,35.0,35.0,7.1,3.0,0.0356372,0,,4,2.0,,,,2.0,1.0,,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,tijjanireijnders
11406775,away,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,192,23426,M,39070,EUR,528422400,F,9,9,True,9.0,5.0,,,,1.0,5.0,8.0,,,2.0,,,,35.0,16.0,6.5,8.0,0.126476,2,,9,3.0,,1.0,2.0,2.0,,,,,,1.0,,,,2.0,,1.0,,,,,0.3118,,,,1.0,2.0,,,,,OGiroud
11406775,away,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,177,37774,M,817957,EUR,906076800,M,11,11,True,14.0,9.0,,,1.0,1.0,9.0,17.0,,1.0,,,,,25.0,25.0,6.6,11.0,0.0137273,1,,11,1.0,1.0,,,1.0,,,,,,,,,,2.0,4.0,1.0,1.0,,1.0,1.0,0.6322,0.3263,,,1.0,,,,,,CMPulisic
11406775,away,Milan,Noah Okafor,noah-okafor,N. Okafor,F,185,5947,M,865523,EUR,959126400,F,17,17,True,3.0,1.0,,,,,1.0,3.0,,,1.0,,,,8.0,6.0,7.4,2.0,0.00051327,1,,19,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,0.203,0.2725,,,,,1.0,,,,noah.arinze
11406775,away,Milan,Lapo Nava,lapo-nava,L. Nava,G,189,465,M,1141168,EUR,1074729600,G,69,69,True,,,,,,,,,,,,,,,,,,,,0,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,away,Milan,Noah Raveyre,noah-raveyre,N. Raveyre,G,182,369,M,1214870,EUR,1119398400,G,92,92,True,,,,,,,,,,,,,,,,,,,,0,,22,,,,,,,,,,,,Noah Raveyre,,,,,,,,,,,,,,,,,,,,
11406775,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,185,7146,M,788255,EUR,882489600,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fikayotomori
11406775,away,Milan,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,181,1614,M,1034303,EUR,1044662400,M,38,38,True,,,,,,,,,,,,,,,,,,,,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,away,Milan,Davide Calabria,davide-calabria,D. Calabria,D,177,2430,M,318607,EUR,849830400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,away,Milan,Kevin Zeroli,zeroli-kevin,K. Zeroli,M,187,1422,M,1397348,EUR,1105401600,M,85,85,True,,,,,,,,,,,,,,,,,,,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406775,away,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,175,31837,M,823733,EUR,880934400,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IsmaëlBennacer
