match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_penaltyConceded,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_clearanceOffLine,stat_ownGoals,stat_goodHighClaim,player_sofascoreId,stat_penaltyWon,stat_hitWoodwork,stat_penaltyMiss
10382083,home,FC Volendam,Lequincio Zeefuik,lequincio-zeefuik,L. Zeefuik,F,25,197,305,M,1118181,EUR,1101427200,F,25,25,False,9.0,6.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,,,,,74.0,20.0,7.2,6.0,3,Lequincio Zeefuik,,2.0,6.0,1.0,1.0,2.0,,,,1.0,,1.0,1.0,4.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,
10382083,home,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,33,33,True,14.0,13.0,1.0,1.0,5.0,5.0,8.0,9.0,4.0,,,,,45.0,27.0,6.6,5.0,1,,,4.0,4.0,4.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,
10382083,home,FC Volendam,Ibrahim El Kadiri,ibrahim-el-kadiri,I. E. Kadiri,M,11,170,417,M,1006443,EUR,1011744000,F,34,34,True,12.0,10.0,1.0,,3.0,4.0,8.0,11.0,2.0,,,,,45.0,24.0,6.9,6.0,1,,,2.0,4.0,2.0,1.0,,,,3.0,,,2.0,,,1.0,1.0,,2.0,,,,,3.0,1.0,,,,,,,,,,,,,
10382083,home,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187,188,M,156676,EUR,611452800,F,21,21,True,5.0,4.0,,,3.0,3.0,1.0,2.0,,,,,,16.0,10.0,6.8,3.0,2,,,2.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,
10382083,home,FC Volendam,Darius Johnson,darius-johnson,D. Johnson,M,22,182,68,M,990952,EUR,953078400,F,38,38,True,2.0,,1.0,,,1.0,,1.0,1.0,,,,,12.0,4.0,6.5,2.0,0,,,2.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382083,home,FC Volendam,Billy van Duijl,billy-van-duijl,B. v. Duijl,D,23,184,82,M,1213381,EUR,1128384000,D,23,23,True,1.0,,1.0,,,,,1.0,,,,,,1.0,2.0,,1.0,0,Billy van Duijl,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382083,home,FC Volendam,Kayne van Oevelen,kayne-van-oevelen,K. v. Oevelen,G,1,199,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,0,Kayne van Oevelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382083,home,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,,187,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,0,Barry,Lauwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382083,home,FC Volendam,Henk Veerman,henk-veerman,H. Veerman,F,9,201,406,M,313264,EUR,667526400,F,9,9,True,,,,,,,,,,,,,,,,,,0,Henk,Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382083,away,Excelsior,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,28.0,20.0,13.0,5.0,17.0,19.0,3.0,9.0,6.0,3.0,,,5.0,63.0,40.0,6.6,8.0,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,1.0,2.0,,,,
10382083,away,Excelsior,Couhaib Driouech,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,D,14,14,False,19.0,15.0,3.0,3.0,7.0,8.0,9.0,12.0,4.0,,,,,63.0,33.0,5.7,11.0,0,,,7.0,2.0,1.0,,,1.0,,2.0,,1.0,,,,3.0,,,,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,
10382083,away,Excelsior,Sven Nieuwpoort,sven-nieuwpoort,S. Nieuwpoort,D,16,184,8,M,97412,EUR,734659200,D,16,16,False,22.0,19.0,2.0,,14.0,15.0,5.0,7.0,3.0,,,,,63.0,32.0,5.9,6.0,0,Sven,Nieuwpoort,2.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10382083,away,Excelsior,Kik Pierie,kik-pierie,K. Pierie,D,,182,163,M,843762,EUR,964051200,D,3,3,False,40.0,33.0,14.0,10.0,21.0,24.0,12.0,16.0,7.0,,,,,90.0,63.0,7.5,9.0,1,,,8.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,,1.0,2.0,6.0,1.0,,,6.0,2.0,,2.0,,,,,1.0,,,1.0,,,,,,,,,
10382083,away,Excelsior,Nathan Tjoe-A-On,tjoe-a-on-nathan,N. Tjoe-A-On,M,24,182,7235,M,992651,EUR,1008979200,D,28,28,False,35.0,30.0,5.0,3.0,14.0,16.0,16.0,19.0,5.0,,,,,90.0,48.0,6.2,8.0,0,,,5.0,3.0,,,,3.0,,2.0,,1.0,3.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,3.0,,,,,,nathantjoeaon,,,
10382083,away,Excelsior,Redouan El Yaakoubi,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,M,4,4,False,39.0,30.0,6.0,2.0,24.0,26.0,6.0,13.0,5.0,,,,,90.0,47.0,6.6,10.0,1,,,2.0,2.0,,,1.0,3.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
10382083,away,Excelsior,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,8,8,False,30.0,28.0,4.0,3.0,12.0,13.0,16.0,17.0,6.0,,,,,90.0,54.0,6.5,9.0,4,,,6.0,6.0,3.0,1.0,3.0,1.0,,2.0,3.0,,,,,2.0,,,2.0,,3.0,,,,,,1.0,,2.0,,,,,,,,,
10382083,away,Excelsior,Marouan Azarkan,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,M,10,10,False,28.0,24.0,5.0,5.0,4.0,4.0,22.0,30.0,1.0,,,,,90.0,49.0,7.6,15.0,1,,,5.0,4.0,1.0,1.0,,,,,3.0,,4.0,1.0,,4.0,,1.0,,,3.0,,1.0,6.0,2.0,,1.0,,,2.0,,,,,,,,
10382083,away,Excelsior,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,23,23,False,31.0,22.0,1.0,1.0,15.0,16.0,7.0,16.0,5.0,,,,,90.0,50.0,6.4,13.0,1,,,5.0,5.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,,,1.0,1.0,,,1.0,,2.0,,,1.0,,,,,2.0,,,,,,,,,
10382083,away,Excelsior,Lazaros Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,M,22,22,False,18.0,11.0,,,4.0,4.0,9.0,16.0,3.0,,,,,74.0,34.0,7.7,10.0,4,Lazaros,Lamprou,3.0,4.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,3.0,,,2.0,2.0,,2.0,,,,1.0,,,,,,,
10382083,away,Excelsior,Mike van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,False,5.0,4.0,2.0,2.0,4.0,4.0,,1.0,1.0,,,,,63.0,18.0,6.7,5.0,3,Mike,van Duinen,4.0,2.0,,,1.0,5.0,,,,,,2.0,2.0,1.0,1.0,,,,3.0,,,,,,1.0,,1.0,,,,,,,,,
10382083,away,Excelsior,Norbert Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,9.0,5.0,5.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,,,2.0,27.0,13.0,6.8,4.0,0,Norbert,Alblas,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10382083,away,Excelsior,Siebe Horemans,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,True,10.0,8.0,1.0,1.0,3.0,4.0,5.0,8.0,2.0,,,,,27.0,21.0,7.0,5.0,0,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,
10382083,away,Excelsior,Julian Baas,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,True,14.0,12.0,,,5.0,5.0,7.0,9.0,2.0,,,,,27.0,17.0,7.1,2.0,0,,,,3.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
10382083,away,Excelsior,Nikolas Agrafiotis,nikolas-agrafiotis,N. Agrafiotis,F,25,190,138,M,1036005,EUR,956620800,F,7,7,True,6.0,4.0,,,,,4.0,6.0,,,,,,27.0,15.0,7.3,6.0,3,Nikolas Agrafiotis,,3.0,2.0,1.0,,,,,,1.0,3.0,,1.0,1.0,,1.0,,,,2.0,,,,,,2.0,,,,1.0,,,,,,1.0,
10382083,away,Excelsior,Reda Kharchouch,reda-kharchouch,R. Kharchouch,F,99,192,100,M,907909,EUR,809481600,F,9,9,True,10.0,9.0,1.0,1.0,2.0,3.0,7.0,7.0,2.0,,,,,16.0,12.0,5.9,2.0,1,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0
10382083,away,Excelsior,Maxime Awoudja,maxime-awoudja,M. Awoudja,D,6,188,29,M,886639,EUR,886377600,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382083,away,Excelsior,Serano Seymor,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,True,,,,,,,,,,,,,,,,,,0,Serano Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
