match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,captain,stat_aerialWon,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12499407,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,11.0,10.0,1.0,,0.0,6.0,6.0,4.0,5.0,2.0,,,12.0,12.0,7.0,1.0,0.218143,0,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,
12499407,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,home,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,home,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,True,,,,,,,,,,,,,,,,,,0,,Noahkai,Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,home,FC Augsburg,Felix Meiser,meiser-felix,F. Meiser,D,41,189,22,M,1995786,EUR,1168905600,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,home,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,essende.s,,,,
12499407,away,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,63.0,51.0,23.0,11.0,0.0,47.0,51.0,4.0,12.0,12.0,3.0,5.0,90.0,74.0,8.1,12.0,0.0024368,0,0.2991,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
12499407,away,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,47.0,38.0,6.0,5.0,0.0,22.0,25.0,17.0,23.0,3.0,,,90.0,73.0,7.1,11.0,0.0401206,1,,,,1.0,,5.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0298,,,2.0,,4.0,,3.0,1.0,,,1.0,,,,,,,,,,,,
12499407,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,63.0,58.0,7.0,3.0,0.0,50.0,50.0,8.0,13.0,6.0,,,90.0,73.0,7.2,6.0,0.0109807,1,,,,,5.0,5.0,8.0,,,1.0,3.0,1.0,2.0,0.0866,,5.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,
12499407,away,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,76.0,65.0,8.0,4.0,0.0,53.0,57.0,12.0,20.0,5.0,,,90.0,89.0,7.0,15.0,0.00482055,0,,,,1.0,,2.0,4.0,2.0,,,5.0,,1.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,
12499407,away,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,24.0,19.0,6.0,4.0,0.0,11.0,12.0,10.0,18.0,3.0,,,90.0,41.0,7.3,11.0,0.289242,0,,,,6.0,,2.0,1.0,1.0,1.0,,4.0,,,,True,,,,1.0,,,2.0,1.0,2.0,,,,1.0,,1.0,,,,,,,
12499407,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,37.0,33.0,1.0,,0.0,20.0,20.0,13.0,17.0,4.0,,,83.0,39.0,6.5,4.0,0.02595,0,,,,,4.0,6.0,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
12499407,away,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,43.0,38.0,2.0,1.0,0.0,24.0,25.0,14.0,18.0,2.0,,,90.0,48.0,6.6,6.0,0.013047,0,,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12499407,away,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,29.0,25.0,2.0,1.0,0.0,7.0,7.0,18.0,23.0,4.0,,,90.0,51.0,7.4,10.0,0.0284117,2,,,,1.0,,2.0,9.0,,1.0,,1.0,,4.0,0.0672,,1.0,,,4.0,3.0,1.0,,2.0,,1.0,1.0,,,0.0298,,,1.0,doanritsu,,,,
12499407,away,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,False,19.0,16.0,,,0.0,2.0,2.0,14.0,17.0,3.0,,,83.0,37.0,7.1,14.0,0.056695,1,,,,,2.0,6.0,4.0,,3.0,,,1.0,1.0,0.0177,,1.0,2.0,,,8.0,2.0,,,2.0,1.0,1.0,,,0.1712,1.0,,,,,,,
12499407,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,29.0,19.0,3.0,1.0,0.0,12.0,16.0,7.0,16.0,3.0,,,62.0,42.0,6.3,15.0,0.0195461,0,,,,3.0,,4.0,4.0,1.0,3.0,,1.0,,,,,,1.0,,3.0,,1.0,,2.0,1.0,,,,,,,,,,,,,1.0
12499407,away,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,21.0,14.0,,,0.0,5.0,6.0,9.0,15.0,3.0,,,74.0,28.0,6.9,8.0,0.0121514,0,,,,,3.0,4.0,4.0,,,,1.0,,1.0,,,1.0,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,
12499407,away,SC Freiburg,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1027,M,836711,EUR,915408000,D,19,19,True,8.0,7.0,,,0.0,1.0,1.0,6.0,9.0,3.0,,,28.0,17.0,6.6,4.0,0.0087759,2,,,,2.0,1.0,2.0,,,,,1.0,1.0,,0.5832,,,,,,,,,,,1.0,1.0,,,0.5027,,1.0,1.0,,,,,
12499407,away,SC Freiburg,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,18,18,True,5.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,,,16.0,6.0,6.6,1.0,0.00273887,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12499407,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,10.0,4.0,6.5,,0.0011925,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,away,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,,,10.0,4.0,6.6,,0.00142671,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,away,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,away,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,away,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,away,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2015,M,1518931,EUR,1129248000,M,44,44,True,,,,,,,,,,,,,,,,,,0,,Johan Manzambi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499407,away,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
