match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_unsuccessfulTouch,stat_totalOffside,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot
12451023,home,Saint-Étienne,Zuriko Davitashvili,,,zuriko-davitashvili,Z. Davitashvili,F,22,175,4336,M,921369,EUR,982195200,F,22,22,False,,20.0,17.0,,,0.0,8.0,8.0,11.0,16.0,2.0,9.0,,,,90.0,52.0,9.4,16.0,0.141586,4,,4.0,1.0,16.0,6.0,2.0,4.0,7.0,2.0,2.0,1.0,,3.0,3.0,2.0,1.0,3.0,1.192,1.0298,,,2.0,1.0,,,2.0,2.0,1.0,1.0,3.0,,,
12451023,home,Saint-Étienne,Mathieu Cafaro,,,mathieu-cafaro,M. Cafaro,M,13,175,264,M,816810,EUR,859248000,M,18,18,True,,15.0,11.0,1.0,,0.0,3.0,3.0,8.0,12.0,,3.0,,,,20.0,22.0,6.7,6.0,0.162545,0,,,,3.0,1.0,1.0,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12451023,home,Saint-Étienne,Louis Mouton,Louis Mouton,,louis-mouton,L. Mouton,M,6,180,136,M,1172936,EUR,1023062400,M,14,14,True,,7.0,6.0,3.0,2.0,0.0,2.0,3.0,4.0,4.0,1.0,2.0,,,,12.0,11.0,6.8,1.0,0.0787215,0,,,,2.0,3.0,1.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
12451023,home,Saint-Étienne,Benjamin Bouchouari,,,benjamin-bouchouari,B. Bouchouari,M,8,165,2363,M,1046446,EUR,1005609600,M,6,6,True,,17.0,17.0,1.0,1.0,0.0,9.0,9.0,8.0,8.0,,5.0,,,,12.0,20.0,6.7,1.0,0.00519877,0,,,,3.0,2.0,3.0,,,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
12451023,home,Saint-Étienne,Lucas Stassin,,,lucas-stassin,L. Stassin,F,9,184,2196,M,1126521,EUR,1101686400,F,32,32,True,,8.0,8.0,,,1.0,1.0,1.0,7.0,7.0,,,,,,12.0,10.0,7.2,1.0,0.030376,1,,,,2.0,,,,1.0,,,,,1.0,1.0,,,,0.0355,,,,,,,,,1.0,1.0,,,,,
12451023,home,Saint-Étienne,Florian Tardieu,,,florian-tardieu,F. Tardieu,M,10,184,201,M,234142,EUR,703900800,M,10,10,True,,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,1.0,,,,8.0,12.0,6.6,3.0,0.0046042,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12451023,home,Saint-Étienne,Brice Maubleu,,,brice-maubleu,B. Maubleu,G,1,192,76,M,72818,EUR,628473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451023,home,Saint-Étienne,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451023,home,Saint-Étienne,Lamine Fomba,,,lamine-fomba,L. Fomba,M,11,188,111,M,822878,EUR,885772800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451023,home,Saint-Étienne,Augustine Boakye,Augustine Boakye,,augustine-boakye,A. Boakye,F,20,178,540,M,1138352,EUR,973209600,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451023,away,Auxerre,Donovan Léon,,,donovan-leon,D. Léon,G,16,186,316,M,159837,EUR,720748800,G,16,16,False,,27.0,15.0,14.0,2.0,0.0,13.0,15.0,2.0,12.0,,8.0,1.0,1.0,1.0,90.0,37.0,6.1,12.0,0.0008185,0,-1.6724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
12451023,away,Auxerre,Sinaly Diomandé,,,sinaly-diomande,S. Diomandé,D,20,184,714,M,996951,EUR,986774400,D,20,20,False,,60.0,53.0,5.0,3.0,0.0,38.0,40.0,15.0,20.0,3.0,4.0,,,,90.0,72.0,7.0,7.0,0.0223662,0,,,6.0,2.0,10.0,2.0,,,,2.0,2.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,
12451023,away,Auxerre,Gabriel Osho,,,gabriel-osho,G. Osho,D,4,185,1150,M,920680,EUR,903052800,D,3,3,False,,35.0,33.0,2.0,1.0,0.0,30.0,30.0,3.0,5.0,3.0,5.0,,,,60.0,47.0,6.7,3.0,0.00437831,0,,,1.0,5.0,4.0,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,
12451023,away,Auxerre,Clement Akpa,Clément Akpa,,akpa-clement,C. Akpa,D,92,183,819,M,1387156,EUR,1006560000,D,92,92,False,,74.0,59.0,11.0,4.0,0.0,44.0,50.0,16.0,26.0,1.0,11.0,,,,90.0,82.0,6.6,16.0,0.0231762,0,,2.0,5.0,3.0,8.0,1.0,,,,2.0,3.0,3.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,
12451023,away,Auxerre,Ki-Jana Hoever,,,ki-jana-hoever,K. Hoever,D,12,180,945,M,954044,EUR,1011312000,M,23,23,False,,33.0,22.0,1.0,1.0,0.0,11.0,13.0,11.0,23.0,1.0,1.0,,,,61.0,54.0,6.5,19.0,0.0420499,0,,3.0,2.0,3.0,4.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,
12451023,away,Auxerre,Elisha Owusu,,,elisha-owusu,E. Owusu,M,42,179,1294,M,904424,EUR,878860800,M,42,42,False,True,30.0,25.0,1.0,,0.0,16.0,19.0,9.0,12.0,1.0,4.0,,,,83.0,42.0,7.0,7.0,0.00945206,0,,1.0,1.0,3.0,8.0,,,4.0,4.0,1.0,3.0,3.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,
12451023,away,Auxerre,Kévin Danois,Kévin Danois,,kevin-danois,K. Danois,M,5,183,449,M,1151803,EUR,1088380800,M,27,27,False,,64.0,51.0,7.0,5.0,0.0,25.0,28.0,26.0,38.0,,8.0,,,,90.0,83.0,7.1,18.0,0.0289064,1,,2.0,2.0,6.0,9.0,2.0,3.0,,,1.0,5.0,4.0,,1.0,1.0,,,0.0336,,,,2.0,,,1.0,,,,,,,,
12451023,away,Auxerre,Gideon Mensah,,,gideon-mensah,G. Mensah,D,14,177,2401,M,844942,EUR,900720000,M,14,14,False,,43.0,36.0,1.0,,0.0,17.0,19.0,20.0,29.0,,5.0,,,,90.0,79.0,6.9,16.0,0.0242285,1,,5.0,,7.0,8.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,,,0.0353,,,,3.0,1.0,,,1.0,,1.0,,,,,
12451023,away,Auxerre,Ado Onaiwu,,,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,F,45,45,False,,22.0,16.0,,,0.0,5.0,6.0,11.0,16.0,1.0,5.0,,,,60.0,33.0,6.4,13.0,0.0223525,0,,,4.0,8.0,5.0,,1.0,4.0,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,
12451023,away,Auxerre,Hamed Junior Traorè,,,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,892924,EUR,950659200,F,25,25,False,,23.0,17.0,3.0,2.0,0.0,3.0,4.0,14.0,25.0,,3.0,,,,90.0,44.0,6.8,20.0,0.0501254,3,,6.0,,8.0,3.0,,2.0,2.0,,,1.0,,2.0,,2.0,,2.0,0.146,,,,2.0,4.0,1.0,1.0,,,,,,,,
12451023,away,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186,10455,M,927005,EUR,944611200,F,17,17,False,,26.0,22.0,1.0,,1.0,10.0,11.0,13.0,19.0,2.0,2.0,,,,83.0,45.0,7.1,11.0,0.210261,2,,4.0,,4.0,2.0,,,2.0,,,1.0,,,1.0,2.0,,,0.0531,,,,1.0,2.0,2.0,,1.0,1.0,2.0,,,,,
12451023,away,Auxerre,Paul Joly,Paul Joly,,paul-joly,P. Joly,D,26,182,234,M,1130986,EUR,960336000,D,26,26,True,,19.0,16.0,1.0,,0.0,6.0,7.0,11.0,14.0,,1.0,,,,30.0,34.0,6.1,10.0,0.0718824,1,,2.0,,4.0,2.0,,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,0.0547,,,,,2.0,,,1.0,,1.0,,,,,1.0
12451023,away,Auxerre,Gaëtan Perrin,,,gaetan-perrin,G. Perrin,M,28,169,447,M,827506,EUR,834105600,F,10,10,True,,16.0,12.0,4.0,2.0,0.0,3.0,3.0,11.0,15.0,,1.0,,,,30.0,30.0,7.0,10.0,0.0767549,0,,2.0,,4.0,4.0,,2.0,4.0,2.0,,1.0,1.0,,3.0,,,,,,,,1.0,,,,2.0,,,,,,,
12451023,away,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191,426,M,936848,EUR,935712000,F,9,9,True,,7.0,5.0,,,0.0,,1.0,5.0,6.0,,,,,,29.0,11.0,7.2,3.0,0.0139272,2,,,,,1.0,,,,,,1.0,,,,,,1.0,0.4405,0.8789,,,,1.0,1.0,1.0,,,,,1.0,,,
12451023,away,Auxerre,Rayan Raveloson,,,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,M,97,97,True,,9.0,7.0,1.0,,0.0,4.0,5.0,3.0,4.0,,1.0,,,,13.0,13.0,6.5,3.0,0.0016336,1,,,,1.0,,,1.0,,,1.0,,,,,,,,0.028,,,,,,,,,,1.0,,,,,
12451023,away,Auxerre,Florian Ayé,,,florian-aye,F. Ayé,F,97,184,302,M,801280,EUR,853632000,F,19,19,True,,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,13.0,3.0,6.5,,9.724e-05,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12451023,away,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451023,away,Auxerre,Théo Pellenard,,,theo-pellenard,T. Pellenard,D,12,182,30,M,369546,EUR,762739200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451023,away,Auxerre,Ange-Loïc N'gatta,,,ngatta-ange-loic,A. N'gatta,D,22,175,92,M,1511908,EUR,1071100800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451023,away,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175,297,M,782240,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
