match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonContest,captain,stat_outfielderBlock,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_errorLeadToAGoal,stat_goodHighClaim,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
12501568,home,Lecce,Christian Früchtl,,,christian-fruchtl,C. Früchtl,G,1,193,348,M,845024,EUR,949017600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,home,Lecce,Jasper Samooja,,,samooja-jasper,J. Samooja,G,32,189,137,M,999192,EUR,1058745600,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,home,Lecce,Frédéric Guilbert,,,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,home,Lecce,Marco Sala,,,sala-marco,M. Sala,D,3,182,232,M,927312,EUR,928454400,D,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,home,Lecce,Tiago Gabriel,Tiago Gabriel,,tiago-gabriel,T. Gabriel,D,44,194,1285,M,1651825,EUR,1104019200,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,home,Lecce,Mohamed Kaba,,,mohamed-kaba,M. Kaba,M,21,185,693,M,1127590,EUR,1004140800,M,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,home,Lecce,Hamza Rafia,,,hamza-rafia,H. Rafia,M,24,178,2318,M,857772,EUR,923011200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,home,Lecce,Jesper Karlsson,,,jesper-karlsson,J. Karlsson,F,11,179,1272,M,834597,EUR,901324800,F,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,home,Lecce,Rareș Burnete,,,rares-catalin-burnete,R. Burnete,F,7,185,490,M,1136325,EUR,1075507200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Jean Butez,,,jean-butez,J. Butez,G,1,188,1319,M,599114,EUR,802569600,G,30,30,False,38.0,25.0,25.0,12.0,0.0,15.0,18.0,10.0,20.0,14.0,3.0,7.0,1.0,1.0,90.0,52.0,9.0,13.0,0.0107733,0,0.9598,,,,1.0,,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,
12501568,away,Como,Mërgim Vojvoda,,,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,798147,EUR,791596800,D,31,31,False,40.0,32.0,5.0,1.0,0.0,13.0,16.0,19.0,29.0,4.0,,,,,90.0,61.0,7.1,16.0,0.0118423,0,,5.0,,2.0,,4.0,4.0,,,1.0,2.0,,3.0,2.0,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,
12501568,away,Como,Edoardo Goldaniga,,,edoardo-goldaniga,E. Goldaniga,D,5,193,345,M,295133,EUR,752198400,D,5,5,False,38.0,33.0,7.0,4.0,0.0,21.0,22.0,12.0,16.0,3.0,,,,,90.0,55.0,8.2,6.0,0.0052903,1,,,,1.0,8.0,5.0,13.0,1.0,,,6.0,1.0,2.0,1.0,,5.0,3.0,,,,1.0,,,0.2439,,1.0,0.9181,1.0,,,,1.0,,
12501568,away,Como,Marc-Oliver Kempf,,,marc-oliver-kempf,M. O. Kempf,D,2,186,853,M,226974,EUR,791251200,D,2,2,False,36.0,30.0,4.0,,0.0,21.0,22.0,9.0,14.0,1.0,,,,,90.0,46.0,7.0,6.0,0.00349016,0,,,,1.0,2.0,2.0,2.0,,,,7.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12501568,away,Como,Álex Valle,,,valle-alex,Á. Valle,D,3,178,6518,M,1142238,EUR,1082851200,D,41,41,False,21.0,16.0,3.0,1.0,0.0,8.0,9.0,8.0,12.0,1.0,,,,,45.0,37.0,6.7,7.0,0.00612443,0,,,,,,1.0,2.0,,,,5.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,alexxv_5,,,,,
12501568,away,Como,Lucas Da Cunha,,,lucas-da-cunha,L. Da Cunha,M,33,174,1933,M,911848,EUR,992044800,M,33,33,False,47.0,38.0,2.0,1.0,1.0,15.0,17.0,24.0,31.0,7.0,,,,,90.0,67.0,7.8,14.0,0.18424,0,,1.0,1.0,2.0,1.0,5.0,4.0,1.0,,2.0,4.0,1.0,2.0,1.0,2.0,1.0,,4.0,,True,1.0,,,,,,,,,,,,1.0,
12501568,away,Como,Máximo Perrone,Maximo Perrone,,maximo-perrone,M. Perrone,M,23,178,8372,M,1086286,EUR,1041897600,M,23,23,False,41.0,38.0,1.0,1.0,0.0,16.0,18.0,22.0,23.0,6.0,,,,,82.0,51.0,6.7,5.0,0.0441643,1,,,,2.0,1.0,6.0,1.0,1.0,1.0,,5.0,1.0,,,1.0,,3.0,1.0,,,,,,0.0372,1.0,,,,maxiperrone16,,,,,
12501568,away,Como,Jonathan Ikoné,,,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,M,19,19,False,17.0,13.0,2.0,1.0,0.0,3.0,4.0,10.0,13.0,1.0,,,,,68.0,25.0,7.2,6.0,0.12809,1,,,,,1.0,1.0,4.0,,,3.0,,,1.0,,1.0,,,1.0,2.0,,,,1.0,0.0341,,,,,,,,,1.0,
12501568,away,Como,Nico Paz,,,nico-paz,N. Paz,M,10,185,88676,M,1171451,EUR,1094601600,M,79,79,False,31.0,24.0,3.0,2.0,1.0,3.0,6.0,21.0,25.0,2.0,,,,,82.0,47.0,8.1,14.0,0.165892,1,,,,,,1.0,8.0,,1.0,2.0,,,5.0,4.0,5.0,1.0,,1.0,2.0,,,,,0.0223,,1.0,0.0834,,nicopaz1o,,,,1.0,
12501568,away,Como,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,M,38,38,False,13.0,10.0,,,0.0,4.0,4.0,6.0,9.0,1.0,,,,,90.0,49.0,8.6,11.0,0.00544876,2,,,,6.0,1.0,14.0,13.0,1.0,4.0,4.0,6.0,,6.0,1.0,1.0,4.0,1.0,,2.0,,,,,0.7726,,2.0,1.0285,,,,,2.0,,
12501568,away,Como,Anastasios Douvikas,,,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,11,11,False,16.0,12.0,2.0,1.0,0.0,3.0,4.0,9.0,12.0,,,,,,82.0,33.0,6.6,8.0,0.0158838,3,,,,2.0,1.0,7.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,3.0,3.0,,,,,,,0.2172,2.0,1.0,0.16,1.0,,,,,,1.0
12501568,away,Como,Alberto Moreno,,,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,True,19.0,14.0,5.0,2.0,0.0,12.0,15.0,2.0,4.0,3.0,,,,,45.0,26.0,6.5,5.0,0.0152809,0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Gabriel Strefezza,,,gabriel-strefezza,G. Strefezza,M,7,168,2181,M,877201,EUR,861321600,F,7,7,True,11.0,8.0,,,1.0,2.0,3.0,6.0,11.0,1.0,,,,,22.0,17.0,6.9,8.0,0.0268263,0,,3.0,,1.0,,2.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,
12501568,away,Como,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,80,80,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,,,,,8.0,9.0,6.8,3.0,0.00341428,0,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Yannik Engelhardt,,,yannik-engelhardt,Y. Engelhardt,M,6,184,363,M,990209,EUR,981504000,M,26,26,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,2.0,,,,,8.0,5.0,6.6,1.0,0.00015983,0,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Alessandro Gabrielloni,,,alessandro-gabrielloni,A. Gabrielloni,F,9,178,242,M,813070,EUR,773798400,F,9,9,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,8.0,4.0,6.6,2.0,0.00022427,1,,,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,0.0166,1.0,,,,,,,,,
12501568,away,Como,Pepe Reina,,,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Fellipe Jack,,,jack-fellipe,F. Jack,D,6,190,438,M,1804801,EUR,1137024000,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Alessio Iovine,,,alessio-iovine,A. Iovine,D,,174,111,M,350882,EUR,665366400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Ignace Van der Brempt,,,ignace-van-der-brempt,I. V. d. Brempt,D,77,187,738,M,989186,EUR,1017619200,D,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Ivan Smolčić,,,ivan-smolcic,I. Smolčić,D,28,181,1381,M,974581,EUR,966470400,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Dele Alli,,,dele-alli,D. Alli,M,,188,9913,M,198028,EUR,829180800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dele,,,,,
12501568,away,Como,Matthias Braunöder,,,matthias-braunoder,M. Braunöder,M,27,173,418,M,962282,EUR,1017187200,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Alieu Fadera,,,fadera-alieu,A. Fadera,M,20,181,1183,M,1031548,EUR,1004745600,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Ivan Azón,,,ivan-azon-monzon,I. A. Monzón,F,31,181,732,M,1000696,EUR,1040688000,F,90,90,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501568,away,Como,Patrick Cutrone,,,patrick-cutrone,P. Cutrone,F,10,183,2328,M,795044,EUR,883785600,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
